dataset,model,cal_size,test_size,n_classes,MS_brier,MS_logloss,MS_ece-15,MS_accuracy,MS_time
fabert,XGBoost,7413,824,7,0.3549889624118805,0.7217851877212524,0.04439645633101463,0.7330096960067749,0.36334008909761906
first-order-theorem-proving,CatBoost,5506,612,6,0.5045686960220337,1.035752296447754,0.0436173677444458,0.6209150552749634,0.0981135331094265
first-order-theorem-proving,ExtraTrees,5506,612,6,0.5107720494270325,1.0522181987762451,0.04291965067386627,0.5996732115745544,0.17035976611077785
first-order-theorem-proving,LightGBM,5506,612,6,0.5086936354637146,1.0471303462982178,0.05248984694480896,0.6127451062202454,0.12272086087614298
first-order-theorem-proving,LinearModel,5506,612,6,0.6439644694328308,1.3677124977111816,0.047715432941913605,0.4803921580314636,0.19760054163634777
first-order-theorem-proving,NeuralNetFastAI,5506,612,6,0.555652916431427,1.1537588834762573,0.051492415368556976,0.5686274766921997,0.13105859141796827
first-order-theorem-proving,NeuralNetTorch,5506,612,6,0.5401033759117126,1.1161987781524658,0.05124887824058533,0.5735294222831726,0.16528886184096336
first-order-theorem-proving,RandomForest,5506,612,6,0.5083140730857849,1.0482491254806519,0.04085765406489372,0.6127451062202454,0.1666676951572299
first-order-theorem-proving,XGBoost,5506,612,6,0.5033285021781921,1.0364716053009033,0.033004287630319595,0.6225489974021912,0.0908610038459301
har,CatBoost,9269,1030,6,0.0035664173774421215,0.006719515193253756,0.0035098642110824585,0.9980582594871521,0.33738302532583475
har,ExtraTrees,9269,1030,6,0.017769046127796173,0.030873753130435944,0.006995600648224354,0.9873786568641663,0.5803504772484303
har,LightGBM,9269,1030,6,0.002299223793670535,0.004654280841350555,0.0018828562460839748,0.9990290999412537,0.4414250748232007
har,LinearModel,9269,1030,6,0.015440918505191803,0.02691206894814968,0.0070352740585803986,0.9893203973770142,0.3735594991594553
har,NeuralNetFastAI,9269,1030,6,0.006794482469558716,0.013519033789634705,0.006311911158263683,0.9961165189743042,0.2854168573394418
har,NeuralNetTorch,9269,1030,6,0.009923454374074936,0.022590817883610725,0.004387418739497662,0.9922330379486084,0.4372453177347779
har,RandomForest,9269,1030,6,0.02886229008436203,0.05176437646150589,0.006907297298312187,0.9805825352668762,0.28963738959282637
har,XGBoost,9269,1030,6,0.005643316078931093,0.009866688400506973,0.0036284299567341805,0.9970873594284058,0.3753122901543975
isolet,CatBoost,7017,780,26,0.0934872254729271,0.3713829517364502,0.04154893010854721,0.942307710647583,23.330075667239726
isolet,ExtraTrees,7017,780,26,0.11811206489801407,0.3833378851413727,0.03764083608984947,0.9269230961799622,32.79671586956829
isolet,LightGBM,7017,780,26,0.07268627732992172,0.4314342141151428,0.03212311118841171,0.9576923251152039,32.43209802173078
isolet,LinearModel,7017,780,26,0.09202747792005539,0.4966529905796051,0.031900059431791306,0.9461538195610046,27.2644604165107
isolet,NeuralNetFastAI,7017,780,26,0.0633653774857521,0.22604452073574066,0.02314821444451809,0.9589743614196777,36.2028744192794
isolet,NeuralNetTorch,7017,780,26,0.0804484412074089,0.4993610382080078,0.02727898396551609,0.9525641202926636,32.54248338099569
isolet,RandomForest,7017,780,26,0.12347134947776794,0.3237791061401367,0.026082167401909828,0.9217948913574219,31.799960363656282
isolet,XGBoost,7017,780,26,0.07896620780229568,0.4907465875148773,0.029395639896392822,0.9538461565971375,23.775748535990715
jungle_chess_2pcs_raw_endgame_complete,CatBoost,40337,4482,3,0.1637786477804184,0.24746060371398926,0.039715323597192764,0.8612226843833923,0.200793094933033
jungle_chess_2pcs_raw_endgame_complete,ExtraTrees,40337,4482,3,0.1869027316570282,0.2879757583141327,0.05893108993768692,0.8275323510169983,0.1318047335371375
jungle_chess_2pcs_raw_endgame_complete,LightGBM,40337,4482,3,0.14269337058067322,0.21315506100654602,0.04647095873951912,0.8665774464607239,0.1342043587937951
jungle_chess_2pcs_raw_endgame_complete,LinearModel,40337,4482,3,0.42837899923324585,0.7207441329956055,0.019271869212388992,0.6831771731376648,0.18243253510445356
jungle_chess_2pcs_raw_endgame_complete,NeuralNetFastAI,40337,4482,3,0.10396827757358551,0.1540045291185379,0.017583003267645836,0.905845582485199,0.1763485223054886
jungle_chess_2pcs_raw_endgame_complete,NeuralNetTorch,40337,4482,3,0.02437487803399563,0.04266566038131714,0.01477075181901455,0.9859437942504883,0.1811182089149952
jungle_chess_2pcs_raw_endgame_complete,RandomForest,40337,4482,3,0.19033290445804596,0.294700026512146,0.052427854388952255,0.822400689125061,0.13424593303352594
jungle_chess_2pcs_raw_endgame_complete,XGBoost,40337,4482,3,0.13773997128009796,0.20575256645679474,0.03427237644791603,0.8797411918640137,0.13468649052083492
kr-vs-k,CatBoost,25250,2806,18,0.11708413809537888,0.23164379596710205,0.025476915761828423,0.9226657152175903,4.866997060365975
kr-vs-k,ExtraTrees,25250,2806,18,0.17103342711925507,0.390625,0.05423342064023018,0.8909479975700378,4.272375469096005
kr-vs-k,LightGBM,25250,2806,18,0.11378935724496841,0.22605161368846893,0.03477196767926216,0.9258731007575989,2.8517599925398827
kr-vs-k,LinearModel,25250,2806,18,0.7695735096931458,1.764885663986206,0.02967759035527706,0.3695652186870575,3.9695650413632393
kr-vs-k,NeuralNetFastAI,25250,2806,18,0.15378068387508392,0.28046056628227234,0.03563590720295906,0.8930862545967102,2.7242261301726103
kr-vs-k,NeuralNetTorch,25250,2806,18,0.11333674192428589,0.21040785312652588,0.04238341376185417,0.9244475960731506,2.882027261890471
kr-vs-k,RandomForest,25250,2806,18,0.17097459733486176,0.3982909321784973,0.05742523819208145,0.891660749912262,2.6245690220966935
kr-vs-k,XGBoost,25250,2806,18,0.10721153765916824,0.20794735848903656,0.026913415640592575,0.9330006837844849,8.737251967191696
led24,CatBoost,2880,320,10,0.40009021759033203,0.8128418922424316,0.07858478277921677,0.706250011920929,0.35666692443192005
led24,ExtraTrees,2880,320,10,0.40588611364364624,0.824353039264679,0.10258742421865463,0.7093750238418579,0.3994351848959923
led24,LightGBM,2880,320,10,0.4044949412345886,0.8230924606323242,0.0634402185678482,0.7124999761581421,0.3192193107679486
led24,LinearModel,2880,320,10,0.3980766534805298,0.8061956167221069,0.06551019847393036,0.7124999761581421,0.4435486141592264
led24,NeuralNetFastAI,2880,320,10,0.3931215703487396,0.8102003931999207,0.061932697892189026,0.7093750238418579,0.41674670297652483
led24,NeuralNetTorch,2880,320,10,0.3971044421195984,0.8083038330078125,0.07161077857017517,0.715624988079071,0.5260750474408269
led24,RandomForest,2880,320,10,0.3966354429721832,0.8029177784919739,0.08138816803693771,0.7124999761581421,0.4519404415041208
led24,XGBoost,2880,320,10,0.4005458354949951,0.8142509460449219,0.0798935741186142,0.699999988079071,0.3559714127331972
letter,CatBoost,18000,2000,26,0.03500308468937874,0.08632586151361465,0.010350585915148258,0.9769999980926514,30.047687944956124
letter,ExtraTrees,18000,2000,26,0.04711317643523216,0.10172808915376663,0.013400884345173836,0.9714999794960022,51.56631654687226
letter,LightGBM,18000,2000,26,0.03228851035237312,0.07354984432458878,0.005123089998960495,0.9789999723434448,20.958019183017313
letter,LinearModel,18000,2000,26,0.2572749853134155,0.6385972499847412,0.03241194784641266,0.8195000290870667,23.56246627215296
letter,NeuralNetFastAI,18000,2000,26,0.034208763390779495,0.16179309785366058,0.012335722334682941,0.9789999723434448,35.51438678614795
letter,NeuralNetTorch,18000,2000,26,0.03993256390094757,0.1686752289533615,0.014926466159522533,0.9754999876022339,39.76098583918065
letter,RandomForest,18000,2000,26,0.05930561199784279,0.13093703985214233,0.010108389891684055,0.9620000123977661,31.384381781332195
letter,XGBoost,18000,2000,26,0.036215513944625854,0.08033990114927292,0.009015027433633804,0.9779999852180481,17.66528929863125
mfeat-factors,CatBoost,1800,200,10,0.04545605555176735,0.21786825358867645,0.02500348910689354,0.9700000286102295,0.7686032457277179
mfeat-factors,ExtraTrees,1800,200,10,0.04911741614341736,0.14627090096473694,0.02455318532884121,0.9700000286102295,1.0120873674750328
mfeat-factors,LightGBM,1800,200,10,0.05030959099531174,1.1685047149658203,0.025382190942764282,0.9750000238418579,1.0584687124937773
mfeat-factors,LinearModel,1800,200,10,0.030577879399061203,0.06839540600776672,0.01532379724085331,0.9800000190734863,1.0524911964312196
mfeat-factors,NeuralNetFastAI,1800,200,10,0.02706880494952202,0.05017106235027313,0.0180345606058836,0.9850000143051147,0.6602702038362622
mfeat-factors,NeuralNetTorch,1800,200,10,0.04004545509815216,1.455132246017456,0.019481956958770752,0.9800000190734863,0.7928287275135517
mfeat-factors,RandomForest,1800,200,10,0.059763889759778976,0.13174843788146973,0.02006985992193222,0.9649999737739563,0.9074995080009103
mfeat-factors,XGBoost,1800,200,10,0.03775269538164139,0.09799724817276001,0.026865651831030846,0.9850000143051147,0.44447012059390545
micro-mass,CatBoost,513,58,20,0.059579454362392426,0.12123186886310577,0.06098109483718872,0.9655172228813171,0.7592434296384454
micro-mass,ExtraTrees,513,58,20,0.1765718162059784,0.41454654932022095,0.25885114073753357,0.9655172228813171,1.6003058524802327
micro-mass,LightGBM,513,58,20,0.0998830571770668,0.1685563176870346,0.03444409742951393,0.931034505367279,1.4663690058514476
micro-mass,LinearModel,513,58,20,0.24123141169548035,8.07963752746582,0.12065005302429199,0.8793103694915771,0.5808460600674152
micro-mass,NeuralNetFastAI,513,58,20,0.20101360976696014,0.42782488465309143,0.08060716837644577,0.8620689511299133,1.795779732055962
micro-mass,NeuralNetTorch,513,58,20,0.06985488533973694,0.15025101602077484,0.06212814524769783,0.9482758641242981,1.0769986426457763
micro-mass,RandomForest,513,58,20,0.5807810425758362,11.531135559082031,0.2944164574146271,0.7068965435028076,2.980657105334103
micro-mass,XGBoost,513,58,20,0.17131184041500092,1.7966017723083496,0.08798431605100632,0.9137930870056152,2.40806982293725
microaggregation2,CatBoost,18000,2000,5,0.4815170466899872,0.9068948030471802,0.014916742220520973,0.6370000243186951,0.2107524685561657
microaggregation2,ExtraTrees,18000,2000,5,0.49116525053977966,0.9309302568435669,0.023823468014597893,0.6274999976158142,0.22307869885116816
microaggregation2,LightGBM,18000,2000,5,0.4772990942001343,0.8947681784629822,0.026559393852949142,0.6365000009536743,0.2602962888777256
microaggregation2,LinearModel,18000,2000,5,0.5512117147445679,1.0408679246902466,0.015725070610642433,0.5820000171661377,0.25161366537213326
microaggregation2,NeuralNetFastAI,18000,2000,5,0.45743605494499207,0.8580787181854248,0.01732521504163742,0.6510000228881836,0.14418306108564138
microaggregation2,NeuralNetTorch,18000,2000,5,0.46577295660972595,0.8722143173217773,0.02925475500524044,0.6480000019073486,0.2722041169181466
microaggregation2,RandomForest,18000,2000,5,0.4941742420196533,0.9348922967910767,0.02864176593720913,0.6324999928474426,0.2576701957732439
microaggregation2,XGBoost,18000,2000,5,0.4802008271217346,0.9016214609146118,0.019208353012800217,0.6315000057220459,0.15422075055539608
okcupid-stem,CatBoost,45710,5079,3,0.3359270691871643,0.5626487135887146,0.011961309239268303,0.7627485990524292,0.19700448494404554
okcupid-stem,ExtraTrees,45710,5079,3,0.35507452487945557,0.5901797413825989,0.013248482719063759,0.7460129857063293,0.20213050208985806
okcupid-stem,LightGBM,45710,5079,3,0.33918601274490356,0.5651888251304626,0.014477037824690342,0.7576294541358948,0.19098537974059582
okcupid-stem,LinearModel,45710,5079,3,0.34490305185317993,0.5755577683448792,0.015885407105088234,0.7558574676513672,0.22535200137645006
okcupid-stem,NeuralNetFastAI,45710,5079,3,0.34179019927978516,0.569482147693634,0.01600315049290657,0.7601889967918396,0.14876508247107267
okcupid-stem,NeuralNetTorch,45710,5079,3,0.33740168809890747,0.5636762380599976,0.012907309457659721,0.7633392214775085,0.20612879749387503
okcupid-stem,RandomForest,45710,5079,3,0.3544195592403412,0.5890859961509705,0.009667694568634033,0.7454223036766052,0.20424063876271248
okcupid-stem,XGBoost,45710,5079,3,0.3389626443386078,0.5653073787689209,0.011604308150708675,0.7617641091346741,0.24502862244844437
optdigits,CatBoost,5058,562,10,0.028703350573778152,0.0538063570857048,0.015203069895505905,0.982206404209137,0.8462476842105389
optdigits,ExtraTrees,5058,562,10,0.018739750608801842,0.05752067267894745,0.00831171590834856,0.9875444769859314,1.7554284818470478
optdigits,LightGBM,5058,562,10,0.03080594353377819,0.3142405152320862,0.014177820645272732,0.982206404209137,1.404532503336668
optdigits,LinearModel,5058,562,10,0.05271242931485176,0.09306750446557999,0.013223988004028797,0.9644128084182739,0.8790262686088681
optdigits,NeuralNetFastAI,5058,562,10,0.02671894058585167,0.06217348203063011,0.016164548695087433,0.9857650995254517,1.8347686687484384
optdigits,NeuralNetTorch,5058,562,10,0.018548479303717613,0.039546068757772446,0.008219573646783829,0.9911032319068909,0.7250046953558922
optdigits,RandomForest,5058,562,10,0.03524618595838547,0.06888522952795029,0.00730764539912343,0.9786477088928223,1.490575136616826
optdigits,XGBoost,5058,562,10,0.032575834542512894,0.0640808641910553,0.012329756282269955,0.982206404209137,0.5262960027903318
page-blocks,CatBoost,4925,548,5,0.04348313435912132,0.09254264086484909,0.008266802877187729,0.970802903175354,0.1887356173247099
page-blocks,ExtraTrees,4925,548,5,0.04425652697682381,0.1261240541934967,0.01583469659090042,0.9726277589797974,0.2134491903707385
page-blocks,LightGBM,4925,548,5,0.04159858450293541,0.0881151482462883,0.012956229969859123,0.9726277589797974,0.1861603744328022
page-blocks,LinearModel,4925,548,5,0.04778013005852699,0.10340270400047302,0.010119260288774967,0.9689781069755554,0.18271455820649862
page-blocks,NeuralNetFastAI,4925,548,5,0.05056142807006836,0.10349660366773605,0.009416422806680202,0.9653284549713135,0.1959677506238222
page-blocks,NeuralNetTorch,4925,548,5,0.03883443400263786,0.0875389501452446,0.01584969460964203,0.9762773513793945,0.16599666327238083
page-blocks,RandomForest,4925,548,5,0.04150424897670746,0.10288160294294357,0.012974969111382961,0.9726277589797974,0.19930131454020739
page-blocks,XGBoost,4925,548,5,0.04189461097121239,0.08863220363855362,0.013837248086929321,0.974452555179596,0.19854112155735493
pendigits,CatBoost,9892,1100,10,0.004835974890738726,0.009060882031917572,0.0014240100281313062,0.9972727298736572,2.236294294707477
pendigits,ExtraTrees,9892,1100,10,0.009360965341329575,0.02021675556898117,0.0042299930937588215,0.9936363697052002,4.143733577802777
pendigits,LightGBM,9892,1100,10,0.0066626230254769325,0.01631212793290615,0.0022487016394734383,0.9954545497894287,1.490607070736587
pendigits,LinearModel,9892,1100,10,0.05667649582028389,0.1202765703201294,0.009948104619979858,0.9654545187950134,1.9246485270559788
pendigits,NeuralNetFastAI,9892,1100,10,0.007504631299525499,0.0188644677400589,0.0035992315970361233,0.9954545497894287,1.681890427134931
pendigits,NeuralNetTorch,9892,1100,10,0.007577175740152597,0.016266455873847008,0.0035485904663801193,0.9954545497894287,3.0734275644645095
pendigits,RandomForest,9892,1100,10,0.018498409539461136,0.0389050655066967,0.0072227586060762405,0.9909090995788574,3.126405591145158
pendigits,XGBoost,9892,1100,10,0.008471837267279625,0.020423725247383118,0.004321765620261431,0.9936363697052002,1.148540262132883
robert,CatBoost,9000,1000,10,0.5912471413612366,1.3007370233535767,0.045417264103889465,0.5550000071525574,0.6804065685719252
robert,ExtraTrees,9000,1000,10,0.6622870564460754,1.5095512866973877,0.048635680228471756,0.47699999809265137,0.7822042517364025
robert,LightGBM,9000,1000,10,0.5696148872375488,1.2453616857528687,0.03696523606777191,0.5680000185966492,0.5502619296312332
robert,LinearModel,9000,1000,10,0.7592877149581909,1.7443337440490723,0.07891935110092163,0.37299999594688416,0.2858924502506852
robert,NeuralNetFastAI,9000,1000,10,0.6584950685501099,1.4800167083740234,0.04364943504333496,0.4779999852180481,0.4920039130374789
robert,NeuralNetTorch,9000,1000,10,0.646037757396698,1.4568805694580078,0.046633388847112656,0.4819999933242798,0.57214240077883
robert,RandomForest,9000,1000,10,0.6671982407569885,1.528437852859497,0.04643353447318077,0.47699999809265137,0.6405447674915195
robert,XGBoost,9000,1000,10,0.6045585870742798,1.3319038152694702,0.039635781198740005,0.5199999809265137,0.5967523958534002
satimage,CatBoost,5787,643,6,0.11649166792631149,0.20261789858341217,0.026102682575583458,0.917573869228363,0.3307790197432041
satimage,ExtraTrees,5787,643,6,0.11377882212400436,0.20526023209095,0.023810653015971184,0.923794686794281,0.35428702738136053
satimage,LightGBM,5787,643,6,0.11740458756685257,0.2056913673877716,0.02206568792462349,0.9222394824028015,0.28349392022937536
satimage,LinearModel,5787,643,6,0.18292595446109772,0.32006725668907166,0.04304013028740883,0.867807149887085,0.2927026767283678
satimage,NeuralNetFastAI,5787,643,6,0.10845718532800674,0.18459798395633698,0.018510261550545692,0.9222394824028015,0.19477373827248812
satimage,NeuralNetTorch,5787,643,6,0.111903116106987,0.1926620900630951,0.016511622816324234,0.9222394824028015,0.2718400591984391
satimage,RandomForest,5787,643,6,0.12179487198591232,0.21922430396080017,0.019029777497053146,0.9222394824028015,0.3875085646286607
satimage,XGBoost,5787,643,6,0.11522093415260315,0.2110772430896759,0.014928851276636124,0.9222394824028015,0.23345657717436552
segment,CatBoost,2079,231,7,0.031026355922222137,0.07335225492715836,0.02115516923367977,0.9870129823684692,0.3386771446093917
segment,ExtraTrees,2079,231,7,0.029268965125083923,0.10292372852563858,0.019671795889735222,0.9740259647369385,0.29419176932424307
segment,LightGBM,2079,231,7,0.03551625460386276,0.10277581959962845,0.014236667193472385,0.9783549904823303,0.2570504955947399
segment,LinearModel,2079,231,7,0.044803034514188766,0.09499061107635498,0.03260861337184906,0.9783549904823303,0.33746406715363264
segment,NeuralNetFastAI,2079,231,7,0.05353454872965813,0.14356164634227753,0.03607826307415962,0.9696969985961914,0.30044606141746044
segment,NeuralNetTorch,2079,231,7,0.04142411798238754,0.08183809369802475,0.028209850192070007,0.9783549904823303,0.2702879114076495
segment,RandomForest,2079,231,7,0.036469895392656326,0.08660979568958282,0.027449144050478935,0.9783549904823303,0.3198501095175743
segment,XGBoost,2079,231,7,0.049418117851018906,0.13207483291625977,0.023485546931624413,0.9653679728507996,0.20695415884256363
semeion,CatBoost,1433,160,10,0.10270295292139053,0.2406318634748459,0.042505767196416855,0.9375,0.47308365255594254
semeion,ExtraTrees,1433,160,10,0.15485019981861115,0.3846219778060913,0.05607680231332779,0.8999999761581421,0.43192461505532265
semeion,LightGBM,1433,160,10,0.13540855050086975,0.2936127185821533,0.05240568891167641,0.9125000238418579,0.2870060717687011
semeion,LinearModel,1433,160,10,0.13861648738384247,0.28312134742736816,0.04043830931186676,0.90625,0.48152988217771053
semeion,NeuralNetFastAI,1433,160,10,0.1179407387971878,0.3278981149196625,0.05299054831266403,0.925000011920929,0.5705406675115228
semeion,NeuralNetTorch,1433,160,10,0.14886978268623352,0.37665855884552,0.05902816727757454,0.8999999761581421,0.491255272179842
semeion,RandomForest,1433,160,10,0.14694149792194366,0.36838477849960327,0.046412672847509384,0.8999999761581421,0.43993468303233385
semeion,XGBoost,1433,160,10,0.1405715048313141,0.3434036374092102,0.0561014786362648,0.9125000238418579,0.3671873174607754
soybean,CatBoost,614,69,19,0.06297989189624786,0.09529917687177658,0.03564250469207764,0.95652174949646,2.7163204243406653
soybean,ExtraTrees,614,69,19,0.10248915106058121,0.17504820227622986,0.0607772059738636,0.9420289993286133,2.5630139028653502
soybean,LightGBM,614,69,19,0.06969043612480164,0.16240917146205902,0.03612268716096878,0.95652174949646,4.40256262011826
soybean,LinearModel,614,69,19,0.17497482895851135,0.8508267998695374,0.09208676218986511,0.8840579986572266,3.4138303259387612
soybean,NeuralNetFastAI,614,69,19,0.15469667315483093,0.9910906553268433,0.07747422903776169,0.9130434989929199,1.434189741499722
soybean,NeuralNetTorch,614,69,19,0.1274607628583908,0.4016346335411072,0.06572471559047699,0.9275362491607666,1.5996865965425968
soybean,RandomForest,614,69,19,0.1133197546005249,0.19786790013313293,0.06360357999801636,0.9275362491607666,1.4207983324304223
soybean,XGBoost,614,69,19,0.08254776149988174,0.21466092765331268,0.04440316557884216,0.9420289993286133,2.6558705419301987
splice,CatBoost,2871,319,3,0.05652768537402153,0.10763891786336899,0.01746676117181778,0.9592476487159729,0.02879381738603115
splice,ExtraTrees,2871,319,3,0.08092457056045532,0.1466999650001526,0.023639105260372162,0.9435736536979675,0.028922158293426037
splice,LightGBM,2871,319,3,0.06056208536028862,0.11847152560949326,0.01997135952115059,0.9655172228813171,0.029196967370808125
splice,LinearModel,2871,319,3,0.09256308525800705,0.18521612882614136,0.030015621334314346,0.9467084407806396,0.02919830195605755
splice,NeuralNetFastAI,2871,319,3,0.05673382058739662,0.10743705928325653,0.02013210766017437,0.9592476487159729,0.0254659540951252
splice,NeuralNetTorch,2871,319,3,0.06418810784816742,0.12537257373332977,0.021720556542277336,0.9561128616333008,0.021603252738714218
splice,RandomForest,2871,319,3,0.07884364575147629,0.1418604701757431,0.03564741462469101,0.9435736536979675,0.03390249889343977
splice,XGBoost,2871,319,3,0.05335531011223793,0.10048206895589828,0.013506672345101833,0.9655172228813171,0.021041973493993282
steel-plates-fault,CatBoost,1746,195,7,0.2409835010766983,0.47025808691978455,0.06991107016801834,0.8256410360336304,0.23541512433439493
steel-plates-fault,ExtraTrees,1746,195,7,0.269448459148407,0.5041330456733704,0.06084253266453743,0.7948718070983887,0.263851766474545
steel-plates-fault,LightGBM,1746,195,7,0.2445632368326187,0.4850515127182007,0.053278956562280655,0.8153846263885498,0.21166728902608156
steel-plates-fault,LinearModel,1746,195,7,0.35768675804138184,0.6786620020866394,0.10146036744117737,0.7538461685180664,0.22304285503923893
steel-plates-fault,NeuralNetFastAI,1746,195,7,0.30266568064689636,0.5616746544837952,0.08902443200349808,0.7794871926307678,0.2489941017702222
steel-plates-fault,NeuralNetTorch,1746,195,7,0.3306443393230438,0.61393803358078,0.06002287194132805,0.7384615540504456,0.24944338761270046
steel-plates-fault,RandomForest,1746,195,7,0.25240975618362427,0.5044137835502625,0.06472206860780716,0.8256410360336304,0.22517862729728222
steel-plates-fault,XGBoost,1746,195,7,0.24164648354053497,0.4891355335712433,0.0785941407084465,0.7948718070983887,0.26031091064214706
synthetic_control,CatBoost,540,60,6,0.0054588099010288715,0.01695222407579422,0.014672028832137585,1.0,0.07551475334912539
synthetic_control,ExtraTrees,540,60,6,0.008891384117305279,0.014441253617405891,0.010978708043694496,0.9833333492279053,0.13652434386312962
synthetic_control,LightGBM,540,60,6,0.0,0.0,1.7881393432617188e-07,1.0,0.039438738487660885
synthetic_control,LinearModel,540,60,6,0.0009065050398930907,0.004888021852821112,0.004640290513634682,1.0,0.09809130802750587
synthetic_control,NeuralNetFastAI,540,60,6,0.062106963247060776,0.1119970753788948,0.03217273950576782,0.9666666388511658,0.047171653248369694
synthetic_control,NeuralNetTorch,540,60,6,0.03333333507180214,0.4770486652851105,0.016665995121002197,0.9833333492279053,0.04718941077589989
synthetic_control,RandomForest,540,60,6,0.004112648777663708,0.014055212028324604,0.012707095593214035,1.0,0.12937736045569181
synthetic_control,XGBoost,540,60,6,0.00041592720663174987,0.0021752226166427135,0.0020630836952477694,1.0,0.13636247161775827
texture,CatBoost,4950,550,11,0.015986168757081032,0.21537469327449799,0.008724639192223549,0.9909090995788574,2.2202629474923015
texture,ExtraTrees,4950,550,11,0.029959823936223984,0.06786773353815079,0.013221407309174538,0.9836363792419434,2.6117525408044457
texture,LightGBM,4950,550,11,0.015833914279937744,0.19947649538516998,0.008947562426328659,0.9927272796630859,3.2225855831056833
texture,LinearModel,4950,550,11,0.011275551281869411,0.03391696512699127,0.005941109731793404,0.9945454597473145,0.5405456246808171
texture,NeuralNetFastAI,4950,550,11,0.007272833958268166,0.0628703385591507,0.003619849681854248,0.996363639831543,0.2944973213598132
texture,NeuralNetTorch,4950,550,11,0.006890380289405584,0.06150754168629646,0.0035207271575927734,0.996363639831543,0.1374693214893341
texture,RandomForest,4950,550,11,0.031362421810626984,0.06527109444141388,0.01480400376021862,0.9818181991577148,1.6594896763563156
texture,XGBoost,4950,550,11,0.01946689747273922,0.056049782782793045,0.01054015289992094,0.9872727394104004,2.3031829446554184
vehicle,CatBoost,761,85,4,0.2748717963695526,0.43942737579345703,0.07954444736242294,0.7764706015586853,0.06688910350203514
vehicle,ExtraTrees,761,85,4,0.26681727170944214,0.45692214369773865,0.04987012594938278,0.800000011920929,0.05825707130134106
vehicle,LightGBM,761,85,4,0.2668401002883911,0.42051365971565247,0.10650843381881714,0.8117647171020508,0.06596330367028713
vehicle,LinearModel,761,85,4,0.2038131058216095,0.3224028944969177,0.05370132625102997,0.8470588326454163,0.05231060367077589
vehicle,NeuralNetFastAI,761,85,4,0.18279682099819183,0.3005901873111725,0.0825708657503128,0.8823529481887817,0.052321807481348515
vehicle,NeuralNetTorch,761,85,4,0.18102821707725525,0.2983408272266388,0.06968678534030914,0.8823529481887817,0.07360945455729961
vehicle,RandomForest,761,85,4,0.267973393201828,0.45142650604248047,0.12991587817668915,0.7882353067398071,0.06527601554989815
vehicle,XGBoost,761,85,4,0.27045783400535583,0.4438295364379883,0.11083579063415527,0.800000011920929,0.06333805434405804
volcanoes-a2,CatBoost,1460,163,5,0.10730406641960144,0.22813686728477478,0.0534982904791832,0.9263803958892822,0.08304641302675009
volcanoes-a2,ExtraTrees,1460,163,5,0.11152470856904984,0.23807397484779358,0.03667418658733368,0.9202454090118408,0.0862509710714221
volcanoes-a2,LightGBM,1460,163,5,0.10351680964231491,0.22217440605163574,0.05738265812397003,0.9263803958892822,0.06590832956135273
volcanoes-a2,LinearModel,1460,163,5,0.11029212176799774,0.23412178456783295,0.0446053221821785,0.9202454090118408,0.09383407514542341
volcanoes-a2,NeuralNetFastAI,1460,163,5,0.11059969663619995,0.23780502378940582,0.04582704231142998,0.9141104221343994,0.07080064248293638
volcanoes-a2,NeuralNetTorch,1460,163,5,0.10909231752157211,0.23127640783786774,0.039377205073833466,0.9202454090118408,0.0873062601312995
volcanoes-a2,RandomForest,1460,163,5,0.11377396434545517,0.24619965255260468,0.04606219008564949,0.9141104221343994,0.11072118580341339
volcanoes-a2,XGBoost,1460,163,5,0.10406049340963364,0.22392584383487701,0.06079118326306343,0.9386503100395203,0.0722194155678153
volcanoes-a3,CatBoost,1368,153,5,0.13814200460910797,0.2986889183521271,0.040502190589904785,0.8954248428344727,0.07643057964742184
volcanoes-a3,ExtraTrees,1368,153,5,0.1400478333234787,0.2982664704322815,0.048805005848407745,0.8888888955116272,0.07074007764458656
volcanoes-a3,LightGBM,1368,153,5,0.1428564041852951,0.30479076504707336,0.04611077159643173,0.9019607901573181,0.07344508916139603
volcanoes-a3,LinearModel,1368,153,5,0.14416354894638062,0.3111419379711151,0.05006764829158783,0.8823529481887817,0.10538248624652624
volcanoes-a3,NeuralNetFastAI,1368,153,5,0.1421186476945877,0.3161582052707672,0.04552016407251358,0.8954248428344727,0.07314905896782875
volcanoes-a3,NeuralNetTorch,1368,153,5,0.142904594540596,0.3103480339050293,0.04318980872631073,0.8888888955116272,0.06812943238765001
volcanoes-a3,RandomForest,1368,153,5,0.14375872910022736,0.31017857789993286,0.052858687937259674,0.8823529481887817,0.08960944972932339
volcanoes-a3,XGBoost,1368,153,5,0.1478581428527832,0.3108825981616974,0.05861804634332657,0.8823529481887817,0.07907135505229235
volcanoes-a4,CatBoost,1363,152,5,0.13280868530273438,0.30832549929618835,0.05157181993126869,0.9210526347160339,0.08135400991886854
volcanoes-a4,ExtraTrees,1363,152,5,0.1296154111623764,0.2908683717250824,0.04458640143275261,0.9078947305679321,0.10365839675068855
volcanoes-a4,LightGBM,1363,152,5,0.12739835679531097,0.28710848093032837,0.04988206923007965,0.9144737124443054,0.08357665222138166
volcanoes-a4,LinearModel,1363,152,5,0.13123632967472076,0.3028663396835327,0.04621511697769165,0.9144737124443054,0.09853347204625607
