dataset,model,cal_size,test_size,n_classes,Kernel_brier,Kernel_logloss,Kernel_ece-15,Kernel_accuracy,Kernel_time
pendigits,RandomForest,9892,1100,10,0.016381941735744476,0.030120495706796646,0.005968892015516758,0.9900000095367432,2.862792730331421
pendigits,XGBoost,9892,1100,10,0.013180715031921864,0.0474136620759964,0.005369418766349554,0.9927272796630859,2.866155320778489
robert,CatBoost,9000,1000,10,0.6077877879142761,1.3617026805877686,0.05083592236042023,0.5370000004768372,2.3187739085406065
robert,ExtraTrees,9000,1000,10,0.7630540728569031,1.7833057641983032,0.19616030156612396,0.4410000145435333,2.3506430722773075
robert,LightGBM,9000,1000,10,0.588829517364502,1.3243796825408936,0.05810163915157318,0.5559999942779541,2.328319726511836
robert,LinearModel,9000,1000,10,0.7780136466026306,1.8484855890274048,0.04432220757007599,0.37599998712539673,2.336341720074415
robert,NeuralNetFastAI,9000,1000,10,0.6735038161277771,1.5435032844543457,0.03317250683903694,0.4779999852180481,2.353723043575883
robert,NeuralNetTorch,9000,1000,10,0.66734778881073,1.5175944566726685,0.0829133540391922,0.4909999966621399,2.357611309736967
robert,RandomForest,9000,1000,10,0.7590623497962952,1.7702724933624268,0.174069344997406,0.42899999022483826,2.3625463005155325
robert,XGBoost,9000,1000,10,0.6230396628379822,1.4021975994110107,0.07623092085123062,0.5199999809265137,2.3288881797343493
satimage,CatBoost,5787,643,6,0.1345495581626892,0.2726411521434784,0.04995976760983467,0.9129082560539246,0.6059670019894838
satimage,ExtraTrees,5787,643,6,0.13056133687496185,0.24574804306030273,0.03664976358413696,0.917573869228363,0.6614706870168447
satimage,LightGBM,5787,643,6,0.1309889256954193,0.25801023840904236,0.04109559580683708,0.9160186648368835,0.6295680869370699
satimage,LinearModel,5787,643,6,0.21040432155132294,0.38216632604599,0.07117349654436111,0.8600311279296875,0.611102033406496
satimage,NeuralNetFastAI,5787,643,6,0.12942269444465637,0.2437996119260788,0.04504963383078575,0.9191290736198425,0.6326507329940796
satimage,NeuralNetTorch,5787,643,6,0.13065925240516663,0.24182553589344025,0.0485023595392704,0.9113530516624451,0.6222715340554714
satimage,RandomForest,5787,643,6,0.13084776699543,0.2519319951534271,0.03653275594115257,0.917573869228363,0.6542528830468655
satimage,XGBoost,5787,643,6,0.12245631217956543,0.2533605098724365,0.039294011890888214,0.9300155639648438,0.529164582490921
segment,CatBoost,2079,231,7,0.027850760146975517,0.07603000104427338,0.013976280577480793,0.9870129823684692,0.08205686137080193
segment,ExtraTrees,2079,231,7,0.02812884747982025,0.07241460680961609,0.01356388721615076,0.9826839566230774,0.08221522159874439
segment,LightGBM,2079,231,7,0.03785648196935654,0.1545642614364624,0.020016394555568695,0.9783549904823303,0.0818239375948906
segment,LinearModel,2079,231,7,0.04254835844039917,0.13449876010417938,0.011569404974579811,0.9783549904823303,0.08153116889297962
segment,NeuralNetFastAI,2079,231,7,0.026260782033205032,0.05473620072007179,0.018772687762975693,0.9826839566230774,0.0818442665040493
segment,NeuralNetTorch,2079,231,7,0.022936273366212845,0.05540412664413452,0.017248038202524185,0.9913420081138611,0.08276611566543579
segment,RandomForest,2079,231,7,0.0328405499458313,0.0874483659863472,0.014603784307837486,0.9783549904823303,0.08146774768829346
segment,XGBoost,2079,231,7,0.043889209628105164,0.16376057267189026,0.022324662655591965,0.9696969985961914,0.08087210729718208
semeion,CatBoost,1433,160,10,0.11386432498693466,0.274852991104126,0.05360784754157066,0.9375,0.05611872673034668
semeion,ExtraTrees,1433,160,10,0.1690479815006256,0.3810523450374603,0.05171041935682297,0.8812500238418579,0.056400833651423454
semeion,LightGBM,1433,160,10,0.1590695083141327,0.41508761048316956,0.07119118422269821,0.9125000238418579,0.05680410750210285
semeion,LinearModel,1433,160,10,0.15853488445281982,0.38904911279678345,0.07002968341112137,0.9125000238418579,0.05676031671464443
semeion,NeuralNetFastAI,1433,160,10,0.13937854766845703,0.32787537574768066,0.06795024126768112,0.918749988079071,0.056115031242370605
semeion,NeuralNetTorch,1433,160,10,0.12563195824623108,0.29606086015701294,0.05841267853975296,0.925000011920929,0.05640614405274391
semeion,RandomForest,1433,160,10,0.17557139694690704,0.396538645029068,0.04449046775698662,0.875,0.056026726961135864
semeion,XGBoost,1433,160,10,0.16857466101646423,0.447223037481308,0.07266984134912491,0.8999999761581421,0.05616329237818718
soybean,CatBoost,614,69,19,0.10341596603393555,0.18652655184268951,0.04384555295109749,0.9420289993286133,0.02229008823633194
soybean,ExtraTrees,614,69,19,0.11133920401334763,0.17734389007091522,0.06848257780075073,0.9420289993286133,0.020750882104039192
soybean,LightGBM,614,69,19,0.08578431606292725,0.13339819014072418,0.06061689555644989,0.9420289993286133,0.02237773686647415
soybean,LinearModel,614,69,19,0.13257016241550446,0.25632891058921814,0.04878561943769455,0.9130434989929199,0.02217433787882328
soybean,NeuralNetFastAI,614,69,19,0.10613054782152176,0.19111549854278564,0.052702613174915314,0.9420289993286133,0.021096481010317802
soybean,NeuralNetTorch,614,69,19,0.12288415431976318,0.22716279327869415,0.054349493235349655,0.9130434989929199,0.02229059301316738
soybean,RandomForest,614,69,19,0.12520655989646912,0.2089684158563614,0.054740600287914276,0.9130434989929199,0.021334238350391388
soybean,XGBoost,614,69,19,0.09827163815498352,0.1824570596218109,0.056940481066703796,0.95652174949646,0.022015267983078957
splice,CatBoost,2871,319,3,0.06197626143693924,0.1207713782787323,0.02095000073313713,0.962382435798645,0.0902293398976326
splice,ExtraTrees,2871,319,3,0.09135353565216064,0.1643601655960083,0.03397238254547119,0.9373040795326233,0.06722153536975384
splice,LightGBM,2871,319,3,0.06470131874084473,0.1375993937253952,0.023672621697187424,0.962382435798645,0.08241099305450916
splice,LinearModel,2871,319,3,0.09271705150604248,0.18961495161056519,0.024297937750816345,0.9435736536979675,0.08613250218331814
splice,NeuralNetFastAI,2871,319,3,0.060329973697662354,0.11594890803098679,0.02220575325191021,0.9592476487159729,0.09963408857584
splice,NeuralNetTorch,2871,319,3,0.07350918650627136,0.14579617977142334,0.03066566027700901,0.962382435798645,0.07971671223640442
splice,RandomForest,2871,319,3,0.09157730638980865,0.16248348355293274,0.029554622247815132,0.9341692924499512,0.06836373917758465
splice,XGBoost,2871,319,3,0.05895090848207474,0.12445831298828125,0.02188166230916977,0.9655172228813171,0.09482592344284058
steel-plates-fault,CatBoost,1746,195,7,0.25089386105537415,0.5075216889381409,0.06274549663066864,0.8205128312110901,0.05728178843855858
steel-plates-fault,ExtraTrees,1746,195,7,0.2637518346309662,0.5033256411552429,0.06170826405286789,0.8051282167434692,0.05781126208603382
steel-plates-fault,LightGBM,1746,195,7,0.2499324381351471,0.5112777352333069,0.04258491471409798,0.8205128312110901,0.05830497294664383
steel-plates-fault,LinearModel,1746,195,7,0.36402571201324463,0.7030710577964783,0.06607438623905182,0.7487179636955261,0.059041233733296394
steel-plates-fault,NeuralNetFastAI,1746,195,7,0.3163437843322754,0.6043912172317505,0.04537590965628624,0.7743589878082275,0.05977076664566994
steel-plates-fault,NeuralNetTorch,1746,195,7,0.3449094295501709,0.6511297225952148,0.08373165875673294,0.7435897588729858,0.05887236259877682
steel-plates-fault,RandomForest,1746,195,7,0.2689681351184845,0.5458603501319885,0.07226318120956421,0.8153846263885498,0.0585936214774847
steel-plates-fault,XGBoost,1746,195,7,0.2557916045188904,0.5371425151824951,0.0653507336974144,0.8205128312110901,0.05804223753511906
synthetic_control,CatBoost,540,60,6,0.00020865975238848478,0.002204052871093154,0.0021413813810795546,1.0,0.005716836079955101
synthetic_control,ExtraTrees,540,60,6,0.007967867888510227,0.029309682548046112,0.026896167546510696,1.0,0.005278322845697403
synthetic_control,LightGBM,540,60,6,4.924356176161382e-07,0.00010840245522558689,0.00010859966278076172,1.0,0.00519329309463501
synthetic_control,LinearModel,540,60,6,1.6917247194214724e-05,0.0015389962354674935,0.0015350580215454102,1.0,0.005192264914512634
synthetic_control,NeuralNetFastAI,540,60,6,9.285869850828021e-09,1.1660317795758601e-05,1.1801719665527344e-05,1.0,0.005923401564359665
synthetic_control,NeuralNetTorch,540,60,6,0.0010343460598960519,0.004610233008861542,0.004324289038777351,1.0,0.0056391991674900055
synthetic_control,RandomForest,540,60,6,0.0083725331351161,0.03156513720750809,0.028947237879037857,1.0,0.005751732736825943
synthetic_control,XGBoost,540,60,6,0.026147842407226562,0.03856687620282173,0.016827985644340515,0.9833333492279053,0.005581310018897057
texture,CatBoost,4950,550,11,0.01124604418873787,0.025951365008950233,0.0051739029586315155,0.9927272796630859,0.7428249474614859
texture,ExtraTrees,4950,550,11,0.021478764712810516,0.040356915444135666,0.008839242160320282,0.9872727394104004,0.7444480750709772
texture,LightGBM,4950,550,11,0.006112419068813324,0.01796719618141651,0.0020824503153562546,0.996363639831543,0.7448078244924545
texture,LinearModel,4950,550,11,0.009422311559319496,0.029566701501607895,0.0047749001532793045,0.9945454597473145,0.7471574805676937
texture,NeuralNetFastAI,4950,550,11,0.006634693592786789,0.02497423067688942,0.0037966619711369276,0.996363639831543,0.7486069779843092
texture,NeuralNetTorch,4950,550,11,0.004135427065193653,0.014345676638185978,0.0024823753628879786,0.9981818199157715,0.7477627322077751
texture,RandomForest,4950,550,11,0.027868246659636497,0.0495007261633873,0.009995524771511555,0.9781818389892578,0.7498190701007843
texture,XGBoost,4950,550,11,0.014776010997593403,0.034363772720098495,0.005676096770912409,0.9909090995788574,0.745659364387393
vehicle,CatBoost,761,85,4,0.2746419906616211,0.4440331757068634,0.05963768810033798,0.7764706015586853,0.006921764463186264
vehicle,ExtraTrees,761,85,4,0.27392515540122986,0.44475430250167847,0.0562010332942009,0.7882353067398071,0.007564166560769081
vehicle,LightGBM,761,85,4,0.26277562975883484,0.4397386312484741,0.08886407315731049,0.8352941274642944,0.006662951782345772
vehicle,LinearModel,761,85,4,0.20023736357688904,0.3027494549751282,0.06520579010248184,0.8352941274642944,0.009019007906317711
vehicle,NeuralNetFastAI,761,85,4,0.17847862839698792,0.3008670210838318,0.05723220854997635,0.8823529481887817,0.006359117105603218
vehicle,NeuralNetTorch,761,85,4,0.1899881660938263,0.3144322633743286,0.057463765144348145,0.8588235378265381,0.0062501803040504456
vehicle,RandomForest,761,85,4,0.28273847699165344,0.45945510268211365,0.06762713938951492,0.7882353067398071,0.008247312158346176
vehicle,XGBoost,761,85,4,0.27158188819885254,0.4682773947715759,0.1022500991821289,0.8117647171020508,0.006874879822134972
volcanoes-a2,CatBoost,1460,163,5,0.12041676789522171,0.27483853697776794,0.041750021278858185,0.9263803958892822,0.027737151831388474
volcanoes-a2,ExtraTrees,1460,163,5,0.12678556144237518,0.284166157245636,0.047896429896354675,0.907975435256958,0.027633843943476677
volcanoes-a2,LightGBM,1460,163,5,0.13395030796527863,0.2889583706855774,0.052670229226350784,0.907975435256958,0.02738831751048565
volcanoes-a2,LinearModel,1460,163,5,0.12039905041456223,0.269588440656662,0.04802680015563965,0.9202454090118408,0.02727237530052662
volcanoes-a2,NeuralNetFastAI,1460,163,5,0.11658694595098495,0.26697176694869995,0.03563379496335983,0.9141104221343994,0.027811594307422638
volcanoes-a2,NeuralNetTorch,1460,163,5,0.11635544896125793,0.2641345262527466,0.030397875234484673,0.9202454090118408,0.025932790711522102
volcanoes-a2,RandomForest,1460,163,5,0.12069360166788101,0.2747894823551178,0.0387318879365921,0.9141104221343994,0.028388626873493195
volcanoes-a2,XGBoost,1460,163,5,0.11946854740381241,0.2745973765850067,0.03593462333083153,0.9141104221343994,0.026462677866220474
volcanoes-a3,CatBoost,1368,153,5,0.16422082483768463,0.3898981511592865,0.05994114279747009,0.8954248428344727,0.024363243952393532
volcanoes-a3,ExtraTrees,1368,153,5,0.16771960258483887,0.38659465312957764,0.06965920329093933,0.8954248428344727,0.023810679093003273
volcanoes-a3,LightGBM,1368,153,5,0.17307355999946594,0.40178167819976807,0.07110417634248734,0.8954248428344727,0.023015890270471573
volcanoes-a3,LinearModel,1368,153,5,0.1663779318332672,0.39461269974708557,0.062238216400146484,0.8888888955116272,0.025084637105464935
volcanoes-a3,NeuralNetFastAI,1368,153,5,0.16432227194309235,0.3926880359649658,0.05432413890957832,0.8954248428344727,0.02278175763785839
volcanoes-a3,NeuralNetTorch,1368,153,5,0.17158745229244232,0.39790335297584534,0.07372314482927322,0.8954248428344727,0.02483491785824299
volcanoes-a3,RandomForest,1368,153,5,0.16675159335136414,0.3872232139110565,0.07075964659452438,0.8888888955116272,0.02460835687816143
volcanoes-a3,XGBoost,1368,153,5,0.16859476268291473,0.4035508334636688,0.0746997594833374,0.8954248428344727,0.023306269198656082
volcanoes-a4,CatBoost,1363,152,5,0.14506900310516357,0.3443920910358429,0.054403841495513916,0.9078947305679321,0.024631140753626823
volcanoes-a4,ExtraTrees,1363,152,5,0.15608008205890656,0.3625877797603607,0.05848078429698944,0.9013158082962036,0.023117365315556526
volcanoes-a4,LightGBM,1363,152,5,0.1531619429588318,0.3526715934276581,0.057951658964157104,0.9013158082962036,0.024591077119112015
volcanoes-a4,LinearModel,1363,152,5,0.14318495988845825,0.3435671031475067,0.04963487759232521,0.9013158082962036,0.0239163376390934
volcanoes-a4,NeuralNetFastAI,1363,152,5,0.14094029366970062,0.33465996384620667,0.038396526128053665,0.9078947305679321,0.023141473531723022
volcanoes-a4,NeuralNetTorch,1363,152,5,0.15245962142944336,0.3585563004016876,0.05171691253781319,0.9078947305679321,0.024041924625635147
volcanoes-a4,RandomForest,1363,152,5,0.15237654745578766,0.3522782325744629,0.05006464943289757,0.9013158082962036,0.02316296100616455
volcanoes-a4,XGBoost,1363,152,5,0.1462932527065277,0.34968066215515137,0.05034438893198967,0.9144737124443054,0.02381736971437931
volcanoes-b1,CatBoost,9158,1018,5,0.05744568631052971,0.15526540577411652,0.01563607156276703,0.9675834774971008,1.068214138969779
volcanoes-b1,ExtraTrees,9158,1018,5,0.06349603086709976,0.16792608797550201,0.021406490355730057,0.9636542201042175,1.0756117012351751
volcanoes-b1,LightGBM,9158,1018,5,0.06152588129043579,0.16147421300411224,0.02056237868964672,0.9646365642547607,1.0673615708947182
volcanoes-b1,LinearModel,9158,1018,5,0.058281831443309784,0.1574813723564148,0.0163202416151762,0.9675834774971008,1.0822291858494282
volcanoes-b1,NeuralNetFastAI,9158,1018,5,0.05756527930498123,0.15601499378681183,0.016943057999014854,0.9675834774971008,1.0746985152363777
volcanoes-b1,NeuralNetTorch,9158,1018,5,0.05884973704814911,0.15775024890899658,0.019047491252422333,0.9636542201042175,1.0820943266153336
volcanoes-b1,RandomForest,9158,1018,5,0.057119209319353104,0.15295270085334778,0.017378749325871468,0.9616895914077759,1.08305617980659
volcanoes-b1,XGBoost,9158,1018,5,0.05881765857338905,0.1581595093011856,0.017912130802869797,0.9675834774971008,1.0863381940871477
volcanoes-b2,CatBoost,9601,1067,5,0.053508907556533813,0.14514939486980438,0.011268368922173977,0.969072163105011,1.1694500651210546
volcanoes-b2,ExtraTrees,9601,1067,5,0.06118588522076607,0.15697382390499115,0.02232886105775833,0.9643861055374146,1.186737585812807
volcanoes-b2,LightGBM,9601,1067,5,0.05895126610994339,0.15209433436393738,0.01873832568526268,0.9625117182731628,1.1781963165849447
volcanoes-b2,LinearModel,9601,1067,5,0.05329757556319237,0.14483289420604706,0.013693484477698803,0.9681349396705627,1.1873564030975103
volcanoes-b2,NeuralNetFastAI,9601,1067,5,0.053100887686014175,0.14415806531906128,0.013185825198888779,0.9700093865394592,1.1677366960793734
volcanoes-b2,NeuralNetTorch,9601,1067,5,0.05325624719262123,0.14401879906654358,0.013507808558642864,0.969072163105011,1.1845736913383007
volcanoes-b2,RandomForest,9601,1067,5,0.06156573072075844,0.15594981610774994,0.020967552438378334,0.9643861055374146,1.182549661025405
volcanoes-b2,XGBoost,9601,1067,5,0.05349123850464821,0.14535900950431824,0.012289182282984257,0.9700093865394592,1.1784050278365612
volcanoes-b5,CatBoost,8990,999,5,0.06050359830260277,0.16133245825767517,0.015391738153994083,0.9649649858474731,1.0192311834543943
volcanoes-b5,ExtraTrees,8990,999,5,0.06965913623571396,0.17738302052021027,0.023967385292053223,0.9609609842300415,1.0185310896486044
volcanoes-b5,LightGBM,8990,999,5,0.06523583084344864,0.16788189113140106,0.020942803472280502,0.9619619846343994,1.015687383711338
volcanoes-b5,LinearModel,8990,999,5,0.0628587156534195,0.16614840924739838,0.017403369769454002,0.9639639854431152,1.006519928574562
volcanoes-b5,NeuralNetFastAI,8990,999,5,0.06295245885848999,0.16487008333206177,0.01805942691862583,0.9639639854431152,1.0186116062104702
volcanoes-b5,NeuralNetTorch,8990,999,5,0.06222807988524437,0.16364112496376038,0.017488956451416016,0.9649649858474731,1.0087800584733486
volcanoes-b5,RandomForest,8990,999,5,0.061129964888095856,0.1601915955543518,0.01718389429152012,0.9609609842300415,1.0323310866951942
volcanoes-b5,XGBoost,8990,999,5,0.05958153307437897,0.15949411690235138,0.016019849106669426,0.966966986656189,1.0362178087234497
volcanoes-b6,CatBoost,9117,1013,5,0.06435510516166687,0.17887361347675323,0.018442640081048012,0.9634748101234436,1.0730342045426369
volcanoes-b6,ExtraTrees,9117,1013,5,0.0690392553806305,0.1899915635585785,0.025477925315499306,0.9624876379966736,1.0525697860866785
volcanoes-b6,LightGBM,9117,1013,5,0.06512735784053802,0.18173642456531525,0.021993488073349,0.9634748101234436,1.0678897183388472
volcanoes-b6,LinearModel,9117,1013,5,0.06496505439281464,0.1845262497663498,0.020918061956763268,0.9654491543769836,1.062837639823556
volcanoes-b6,NeuralNetFastAI,9117,1013,5,0.06464415788650513,0.1837279349565506,0.022122260183095932,0.9654491543769836,1.0593008995056152
volcanoes-b6,NeuralNetTorch,9117,1013,5,0.06401637941598892,0.18099813163280487,0.021181216463446617,0.9654491543769836,1.0653891954571009
volcanoes-b6,RandomForest,9117,1013,5,0.06707300990819931,0.1827019304037094,0.021588388830423355,0.9624876379966736,1.0633503217250109
volcanoes-b6,XGBoost,9117,1013,5,0.06382297724485397,0.1781323105096817,0.019910067319869995,0.9654491543769836,1.0662426464259624
volcanoes-d1,CatBoost,7877,876,5,0.1063288152217865,0.279541015625,0.031773559749126434,0.9440639019012451,0.7581985034048557
volcanoes-d1,ExtraTrees,7877,876,5,0.10704894363880157,0.28323718905448914,0.03300292789936066,0.9440639019012451,0.7580370176583529
volcanoes-d1,LightGBM,7877,876,5,0.10738552361726761,0.28543609380722046,0.03359638527035713,0.9440639019012451,0.756687032058835
volcanoes-d1,LinearModel,7877,876,5,0.10573349893093109,0.2780419588088989,0.031810712069272995,0.9440639019012451,0.7515513896942139
volcanoes-d1,NeuralNetFastAI,7877,876,5,0.1064896509051323,0.28107765316963196,0.033895932137966156,0.9440639019012451,0.758883886039257
volcanoes-d1,NeuralNetTorch,7877,876,5,0.10666553676128387,0.281417578458786,0.03341291844844818,0.9440639019012451,0.7577547319233418
volcanoes-d1,RandomForest,7877,876,5,0.10725032538175583,0.2842342257499695,0.03196487948298454,0.9440639019012451,0.7622385900467634
volcanoes-d1,XGBoost,7877,876,5,0.10665332525968552,0.2812735140323639,0.031701426953077316,0.9440639019012451,0.7580521889030933
volcanoes-d4,CatBoost,7788,866,5,0.10692755877971649,0.2773660123348236,0.03185119107365608,0.943418025970459,0.747338542714715
volcanoes-d4,ExtraTrees,7788,866,5,0.1079312264919281,0.2810761034488678,0.033316608518362045,0.943418025970459,0.7514555901288986
volcanoes-d4,LightGBM,7788,866,5,0.10797195136547089,0.281191885471344,0.033477894961833954,0.943418025970459,0.7480760514736176
volcanoes-d4,LinearModel,7788,866,5,0.10570850968360901,0.27554383873939514,0.03228401392698288,0.943418025970459,0.7626983821392059
volcanoes-d4,NeuralNetFastAI,7788,866,5,0.10694175213575363,0.2781282663345337,0.03397589176893234,0.943418025970459,0.7527942154556513
volcanoes-d4,NeuralNetTorch,7788,866,5,0.10684917122125626,0.2762116491794586,0.033672627061605453,0.943418025970459,0.75891487672925
volcanoes-d4,RandomForest,7788,866,5,0.10812444984912872,0.28215041756629944,0.03223652020096779,0.943418025970459,0.757051644846797
volcanoes-d4,XGBoost,7788,866,5,0.10776441544294357,0.2807825803756714,0.03160020709037781,0.943418025970459,0.7517633512616158
volcanoes-e1,CatBoost,1064,119,5,0.17057912051677704,0.4234310984611511,0.05858750268816948,0.9075630307197571,0.014064943417906761
volcanoes-e1,ExtraTrees,1064,119,5,0.1751287877559662,0.4365692734718323,0.06250680983066559,0.9075630307197571,0.015091011300683022
volcanoes-e1,LightGBM,1064,119,5,0.1750286966562271,0.4423464238643646,0.0645645409822464,0.9075630307197571,0.015005338937044144
volcanoes-e1,LinearModel,1064,119,5,0.1736651510000229,0.4368094503879547,0.061077430844306946,0.9075630307197571,0.014902643859386444
volcanoes-e1,NeuralNetFastAI,1064,119,5,0.1714683175086975,0.42837050557136536,0.06845460087060928,0.9075630307197571,0.013832438737154007
volcanoes-e1,NeuralNetTorch,1064,119,5,0.17276889085769653,0.43368110060691833,0.0709795206785202,0.9075630307197571,0.015210499987006187
volcanoes-e1,RandomForest,1064,119,5,0.17464901506900787,0.43727362155914307,0.059333786368370056,0.9075630307197571,0.015019882470369339
volcanoes-e1,XGBoost,1064,119,5,0.17416763305664062,0.4348783791065216,0.05867518112063408,0.9075630307197571,0.014616938307881355
volkert,CatBoost,52479,5831,10,0.43208301067352295,0.9203978180885315,0.08778031170368195,0.6957640051841736,15.68744806572795
volkert,ExtraTrees,52479,5831,10,0.4959339201450348,1.0491962432861328,0.054526641964912415,0.6302521228790283,15.689226765185595
volkert,LightGBM,52479,5831,10,0.407205194234848,0.8794999718666077,0.08909827470779419,0.7166866660118103,15.985600078478456
volkert,LinearModel,52479,5831,10,0.5687966346740723,1.236586570739746,0.043095383793115616,0.5734865665435791,15.839089898392558
volkert,NeuralNetFastAI,52479,5831,10,0.3890153765678406,0.8311777710914612,0.08444089442491531,0.732978880405426,15.683427264913917
volkert,NeuralNetTorch,52479,5831,10,0.41628405451774597,0.88420170545578,0.08653577417135239,0.7118847370147705,15.653009420260787
volkert,RandomForest,52479,5831,10,0.4871453642845154,1.0388844013214111,0.0486176535487175,0.6393414735794067,15.6796660926193
volkert,XGBoost,52479,5831,10,0.4357722997665405,0.9529128670692444,0.10431406646966934,0.7021093964576721,15.67138928361237
wall-robot-navigation,CatBoost,4910,546,4,0.006998675409704447,0.01320220623165369,0.00412531103938818,0.9963369965553284,0.3283906299620867
wall-robot-navigation,ExtraTrees,4910,546,4,0.026670679450035095,0.058812011033296585,0.01355801522731781,0.9853479862213135,0.2886289581656456
wall-robot-navigation,LightGBM,4910,546,4,0.010925909504294395,0.033289991319179535,0.005207479000091553,0.9945054650306702,0.3331815581768751
wall-robot-navigation,LinearModel,4910,546,4,0.34818917512893677,0.5935697555541992,0.041961777955293655,0.732600748538971,0.2381258513778448
wall-robot-navigation,NeuralNetFastAI,4910,546,4,0.051644835621118546,0.1041589081287384,0.01668423041701317,0.9652014374732971,0.3217553310096264
wall-robot-navigation,NeuralNetTorch,4910,546,4,0.055484697222709656,0.12130025774240494,0.02091638743877411,0.9652014374732971,0.33967193588614464
wall-robot-navigation,RandomForest,4910,546,4,0.01328300777822733,0.05003509297966957,0.007135543040931225,0.9926739931106567,0.3157565090805292
wall-robot-navigation,XGBoost,4910,546,4,0.013640652410686016,0.0484074205160141,0.006884844042360783,0.9926739931106567,0.35495495051145554
waveform-5000,CatBoost,4500,500,3,0.1997719258069992,0.3185642957687378,0.05019501596689224,0.8420000076293945,0.2247108332812786
waveform-5000,ExtraTrees,4500,500,3,0.20275060832500458,0.31223297119140625,0.041168924421072006,0.843999981880188,0.1711472924798727
waveform-5000,LightGBM,4500,500,3,0.20343492925167084,0.324835866689682,0.05847402289509773,0.8500000238418579,0.2210495714098215
waveform-5000,LinearModel,4500,500,3,0.1906460076570511,0.3066602051258087,0.040015872567892075,0.8619999885559082,0.22119993530213833
waveform-5000,NeuralNetFastAI,4500,500,3,0.18558372557163239,0.2931172847747803,0.04901288077235222,0.8619999885559082,0.24335353635251522
waveform-5000,NeuralNetTorch,4500,500,3,0.18135711550712585,0.28298383951187134,0.020011771470308304,0.8700000047683716,0.2269822247326374
waveform-5000,RandomForest,4500,500,3,0.22033829987049103,0.33665069937705994,0.023375894874334335,0.8360000252723694,0.16411454416811466
waveform-5000,XGBoost,4500,500,3,0.205344557762146,0.33135750889778137,0.04225324094295502,0.8619999885559082,0.23797082342207432
wine-quality-red,CatBoost,1439,160,6,0.4425693154335022,0.820026695728302,0.060782525688409805,0.706250011920929,0.032699694857001305
wine-quality-red,ExtraTrees,1439,160,6,0.41141024231910706,0.7760113477706909,0.06689676642417908,0.706250011920929,0.0327738169580698
wine-quality-red,LightGBM,1439,160,6,0.43866196274757385,0.820794939994812,0.0648067370057106,0.6875,0.03282516077160835
wine-quality-red,LinearModel,1439,160,6,0.5619449615478516,0.9844516515731812,0.0652199387550354,0.5687500238418579,0.03191504254937172
wine-quality-red,NeuralNetFastAI,1439,160,6,0.5405728220939636,0.9631592035293579,0.05823137238621712,0.59375,0.032774170860648155
wine-quality-red,NeuralNetTorch,1439,160,6,0.5003589391708374,0.8986327052116394,0.05348030477762222,0.6312500238418579,0.03137914463877678
wine-quality-red,RandomForest,1439,160,6,0.43820467591285706,0.8234356045722961,0.082957923412323,0.6937500238418579,0.032859962433576584
wine-quality-red,XGBoost,1439,160,6,0.43621826171875,0.8151593208312988,0.07166091352701187,0.6937500238418579,0.031056135892868042
wine-quality-white,CatBoost,4408,490,7,0.41716617345809937,0.7963970899581909,0.07626282423734665,0.7081632614135742,0.35058217868208885
wine-quality-white,ExtraTrees,4408,490,7,0.38315075635910034,0.7231059074401855,0.08211223781108856,0.704081654548645,0.3508197460323572
wine-quality-white,LightGBM,4408,490,7,0.4019354581832886,0.7763863205909729,0.09289444983005524,0.7102040648460388,0.34591449052095413
wine-quality-white,LinearModel,4408,490,7,0.5901184678077698,1.1049360036849976,0.05955858901143074,0.5428571701049805,0.3505747187882662
wine-quality-white,NeuralNetFastAI,4408,490,7,0.5332794785499573,0.977514922618866,0.05612500011920929,0.6102041006088257,0.3519223518669605
wine-quality-white,NeuralNetTorch,4408,490,7,0.5213377475738525,0.9552696943283081,0.061154596507549286,0.6183673739433289,0.35049138218164444
wine-quality-white,RandomForest,4408,490,7,0.3890261948108673,0.734458863735199,0.08878321945667267,0.6938775777816772,0.34961886517703533
wine-quality-white,XGBoost,4408,490,7,0.4117058515548706,0.7857897281646729,0.08752524107694626,0.704081654548645,0.3482609558850527
