dataset,model,cal_size,test_size,n_classes,Dirichlet_logloss,Dirichlet_brier,Dirichlet_accuracy,Dirichlet_ece-15,Dirichlet_time
volcanoes-a4,NeuralNetFastAI,1363,152,5,0.2993115189518627,0.12992041238521929,0.9144737124443054,0.055448729544878006,0.2191138750004029
volcanoes-a4,NeuralNetTorch,1363,152,5,0.2919049082032433,0.12977979646557602,0.9144737124443054,0.05137860029935837,0.2647017079998477
volcanoes-a4,RandomForest,1363,152,5,0.3073344737314424,0.13401986924777284,0.9144737124443054,0.044615261256694794,0.2713827499992476
volcanoes-a4,XGBoost,1363,152,5,0.31363082222779387,0.13470367710414743,0.9078947305679321,0.02703968435525894,0.21731329200156324
volcanoes-b1,CatBoost,9158,1018,5,0.13679719436323734,0.0535925076809016,0.968565821647644,0.005957957357168198,2.8928891659998044
volcanoes-b1,ExtraTrees,9158,1018,5,0.13898466968858017,0.05382196380142958,0.968565821647644,0.007052499335259199,0.2852833750002901
volcanoes-b1,LightGBM,9158,1018,5,0.14209169155020518,0.05471724841416834,0.9675834774971008,0.010280819609761238,0.23635441599981277
volcanoes-b1,LinearModel,9158,1018,5,0.14077220756083939,0.054612757228911075,0.9675834774971008,0.008742671459913254,0.23976324999966891
volcanoes-b1,NeuralNetFastAI,9158,1018,5,0.14010898821012754,0.05437816577462549,0.9675834774971008,0.006931881885975599,0.23823087499840767
volcanoes-b1,NeuralNetTorch,9158,1018,5,0.14104079652475257,0.05470113145205561,0.9666011929512024,0.009241899475455284,0.23615450000033889
volcanoes-b1,RandomForest,9158,1018,5,0.14041740023324953,0.054649853698530065,0.9695481061935425,0.008453377522528172,0.29424837500118883
volcanoes-b1,XGBoost,9158,1018,5,0.13883681655438337,0.05382325861439966,0.968565821647644,0.009033096954226494,0.3007302919995709
volcanoes-b2,CatBoost,9601,1067,5,0.1340500305922787,0.050516829203468935,0.9681349396705627,0.010216772556304932,2.908379333000994
volcanoes-b2,ExtraTrees,9601,1067,5,0.13438613644598932,0.05080494473987635,0.9700093865394592,0.009929049760103226,0.3155728750007256
volcanoes-b2,LightGBM,9601,1067,5,0.1416896290983445,0.05290678659247324,0.9671977758407593,0.009209838695824146,0.2542319169988332
volcanoes-b2,LinearModel,9601,1067,5,0.1357050736155669,0.05118865333961826,0.9700093865394592,0.009319962002336979,0.2508300829995278
volcanoes-b2,NeuralNetFastAI,9601,1067,5,0.13512724589393182,0.05098462365494236,0.9700093865394592,0.011345364153385162,0.25795437499982654
volcanoes-b2,NeuralNetTorch,9601,1067,5,0.13391727066826423,0.05086888363822071,0.9700093865394592,0.009661344811320305,0.25448108300042804
volcanoes-b2,RandomForest,9601,1067,5,0.1351589462711348,0.05114328372837196,0.9671977758407593,0.008655166253447533,0.31102820799969777
volcanoes-b2,XGBoost,9601,1067,5,0.1361461377955503,0.05094167792868333,0.9681349396705627,0.010939252562820911,0.3173859159996937
volcanoes-b5,CatBoost,8990,999,5,0.13676336972213088,0.055987994340911854,0.966966986656189,0.011431717313826084,2.874375332999989
volcanoes-b5,ExtraTrees,8990,999,5,0.14022772434756914,0.05705154981932518,0.9649649858474731,0.008540263399481773,0.2970805000004475
volcanoes-b5,LightGBM,8990,999,5,0.13831908700809414,0.056653035280088145,0.9649649858474731,0.006795232184231281,0.24461204100043688
volcanoes-b5,LinearModel,8990,999,5,0.14089539160650882,0.0574468906340115,0.9639639854431152,0.011052053421735764,0.2486843749993568
volcanoes-b5,NeuralNetFastAI,8990,999,5,0.13921812058955785,0.057258087332866206,0.9639639854431152,0.010274678468704224,0.24245287499979895
volcanoes-b5,NeuralNetTorch,8990,999,5,0.1402822971325374,0.056892595520553986,0.9639639854431152,0.009938053786754608,0.2438871249996737
volcanoes-b5,RandomForest,8990,999,5,0.14278001321931688,0.05770140254143269,0.966966986656189,0.011682765558362007,0.3052841249991616
volcanoes-b5,XGBoost,8990,999,5,0.13848536116393712,0.05536393632375885,0.966966986656189,0.009692830964922905,0.302005374998771
volcanoes-b6,CatBoost,9117,1013,5,0.1658994127583367,0.0629263611384532,0.9634748101234436,0.014020107686519623,3.0956878750002943
volcanoes-b6,ExtraTrees,9117,1013,5,0.16739855260194972,0.06327199427973446,0.9644619822502136,0.013471312820911407,0.32253399999899557
volcanoes-b6,LightGBM,9117,1013,5,0.1660985194760286,0.06297472045478261,0.9644619822502136,0.013900347985327244,0.25906087499970454
volcanoes-b6,LinearModel,9117,1013,5,0.16941066412027037,0.06319901971654111,0.9654491543769836,0.012752199545502663,0.24470137500065903
volcanoes-b6,NeuralNetFastAI,9117,1013,5,0.16617338289195244,0.06302578553520075,0.9654491543769836,0.012532400898635387,0.2466063749998284
volcanoes-b6,NeuralNetTorch,9117,1013,5,0.16949366170387434,0.06350269112189712,0.9654491543769836,0.01743902824819088,0.2527205000005779
volcanoes-b6,RandomForest,9117,1013,5,0.1681609579449565,0.06470163500262191,0.9634748101234436,0.015032473020255566,0.33688908299882314
volcanoes-b6,XGBoost,9117,1013,5,0.164435410897387,0.06162196119347873,0.9634748101234436,0.0133021529763937,0.3147482079984911
volcanoes-d1,CatBoost,7877,876,5,0.25122235326052644,0.0996855434043364,0.9440639019012451,0.012637404724955559,3.2553293330001907
volcanoes-d1,ExtraTrees,7877,876,5,0.25664661091040863,0.09975758626887622,0.9440639019012451,0.014827528968453407,0.24006229199949303
volcanoes-d1,LightGBM,7877,876,5,0.25307303226685834,0.10002913115090911,0.9440639019012451,0.01354422327131033,0.25211283400130924
volcanoes-d1,LinearModel,7877,876,5,0.2539702688822697,0.0996564313895367,0.9440639019012451,0.015112729743123055,0.2514949169999454
volcanoes-d1,NeuralNetFastAI,7877,876,5,0.2566440017048925,0.10007477323686538,0.9440639019012451,0.015269732102751732,0.2564025000010588
volcanoes-d1,NeuralNetTorch,7877,876,5,0.25589027016565885,0.09994530591211047,0.9440639019012451,0.012848176062107086,0.25464670899964403
volcanoes-d1,RandomForest,7877,876,5,0.2576947134365828,0.10028667894302172,0.9440639019012451,0.011807347647845745,0.2504166250000708
volcanoes-d1,XGBoost,7877,876,5,0.2507908551817502,0.09975402943632558,0.9440639019012451,0.016626624390482903,0.23947708299965598
volcanoes-d4,CatBoost,7788,866,5,0.2345729280440191,0.09677605042193815,0.943418025970459,0.009692593477666378,3.0597739160002675
volcanoes-d4,ExtraTrees,7788,866,5,0.23838624119079688,0.09747932166490651,0.943418025970459,0.01489795558154583,0.22893245800150908
volcanoes-d4,LightGBM,7788,866,5,0.2372080933553173,0.09718565817135502,0.943418025970459,0.010171337984502316,0.2281867500005319
volcanoes-d4,LinearModel,7788,866,5,0.23645690100886244,0.0968430514933586,0.943418025970459,0.014281083829700947,0.22936404199936078
volcanoes-d4,NeuralNetFastAI,7788,866,5,0.23543057093576475,0.0966607401747781,0.943418025970459,0.011628706008195877,0.22839483300049324
volcanoes-d4,NeuralNetTorch,7788,866,5,0.23573762504315177,0.0969345207916192,0.943418025970459,0.013180473819375038,0.2280429999991611
volcanoes-d4,RandomForest,7788,866,5,0.2422978222364135,0.09807193421196553,0.943418025970459,0.013741491362452507,0.2546897499996703
volcanoes-d4,XGBoost,7788,866,5,0.23990517568788658,0.09782724100362933,0.943418025970459,0.006937041878700256,0.23242600000048697
volcanoes-e1,CatBoost,1064,119,5,0.3670687480093838,0.15779522555997397,0.9075630307197571,0.04353909566998482,2.7151642499993613
volcanoes-e1,ExtraTrees,1064,119,5,0.370115761252508,0.15899442111097511,0.9075630307197571,0.037717755883932114,0.3090882079995936
volcanoes-e1,LightGBM,1064,119,5,0.3682684635773116,0.15815333737860918,0.9075630307197571,0.04791218787431717,0.24681045800025458
volcanoes-e1,LinearModel,1064,119,5,0.37436994519651795,0.16391622082139926,0.9075630307197571,0.05262826755642891,0.20155529200019373
volcanoes-e1,NeuralNetFastAI,1064,119,5,0.3577637068505604,0.15552216638718233,0.9075630307197571,0.04447987303137779,0.2059758340001281
volcanoes-e1,NeuralNetTorch,1064,119,5,0.3706065134016259,0.15861380831459246,0.9075630307197571,0.04245855286717415,0.25768416699975205
volcanoes-e1,RandomForest,1064,119,5,0.3789199614223723,0.16175676740329667,0.9075630307197571,0.04302544519305229,0.3535341659990081
volcanoes-e1,XGBoost,1064,119,5,0.367720786176263,0.15767105272908674,0.9075630307197571,0.038341984152793884,0.2584209169999667
volkert,CatBoost,52479,5831,10,0.7950519698192466,0.3908998163142397,0.7093123197555542,0.01653386279940605,9.894715209000424
volkert,ExtraTrees,52479,5831,10,0.8804014552375519,0.42440760321154875,0.6835877299308777,0.015543008223176003,4.160746875000768
volkert,LightGBM,52479,5831,10,0.7298497049357658,0.35934000722455794,0.7341793775558472,0.0148821622133255,5.927259250000134
volkert,LinearModel,52479,5831,10,1.160788702273708,0.5439997044254784,0.5875493288040161,0.016383711248636246,3.4177257909996115
volkert,NeuralNetFastAI,52479,5831,10,0.7291539938011234,0.3603477412643648,0.7398387789726257,0.04472449794411659,5.026260458000252
volkert,NeuralNetTorch,52479,5831,10,0.7789203032750798,0.38480713510608305,0.7192591428756714,0.02973032183945179,4.467815707999762
volkert,RandomForest,52479,5831,10,0.882485877015045,0.4233591941491125,0.6913051009178162,0.012586699798703194,5.50672029099951
volkert,XGBoost,52479,5831,10,0.7755942640868252,0.37917409922397044,0.7230320572853088,0.015666507184505463,6.039120625000578
wall-robot-navigation,CatBoost,4910,546,4,0.009305899109774486,0.006117663247847694,0.9945054650306702,0.004012415185570717,2.9886452080008894
wall-robot-navigation,ExtraTrees,4910,546,4,0.04342785103492772,0.025159374911019272,0.9835164546966553,0.008013702929019928,0.4473469169988675
wall-robot-navigation,LightGBM,4910,546,4,0.01120402536635597,0.0071329361126143236,0.9945054650306702,0.0056213634088635445,0.3345878749987605
wall-robot-navigation,LinearModel,4910,546,4,0.6331703402887758,0.3632463412490842,0.7197802066802979,0.05004503205418587,0.2820054169987998
wall-robot-navigation,NeuralNetFastAI,4910,546,4,0.08795793940042745,0.047410967980518415,0.9670329689979553,0.019971143454313278,0.3290540409998357
wall-robot-navigation,NeuralNetTorch,4910,546,4,0.09632220512617627,0.05156517412233826,0.9652014374732971,0.01672329194843769,0.2801110839991452
wall-robot-navigation,RandomForest,4910,546,4,0.02451667651921533,0.011576184997355347,0.9926739931106567,0.006363134365528822,0.38795604199913214
wall-robot-navigation,XGBoost,4910,546,4,0.012912307561378851,0.008346062918868958,0.9926739931106567,0.006893236190080643,0.3695449999995617
waveform-5000,CatBoost,4500,500,3,0.3107904584086781,0.19786547846119096,0.8479999899864197,0.03255800902843475,6.088277625000046
waveform-5000,ExtraTrees,4500,500,3,0.319376561640879,0.20865418143629255,0.828000009059906,0.051551494747400284,0.33270429100048204
waveform-5000,LightGBM,4500,500,3,0.3151723314174346,0.2019139638993396,0.8460000157356262,0.034134045243263245,0.16796541700023226
waveform-5000,LinearModel,4500,500,3,0.3034330789102906,0.1898875012960449,0.8640000224113464,0.02102705091238022,0.21064174999992247
waveform-5000,NeuralNetFastAI,4500,500,3,0.2797331838630122,0.1814298241448074,0.8640000224113464,0.02637721411883831,0.17058370799895783
waveform-5000,NeuralNetTorch,4500,500,3,0.2783716055012656,0.18088958615039002,0.8659999966621399,0.03061489202082157,0.21950925000055577
waveform-5000,RandomForest,4500,500,3,0.3454298223011151,0.22454628747558422,0.8320000171661377,0.019080035388469696,0.27835658399999375
waveform-5000,XGBoost,4500,500,3,0.32070567189993826,0.20329650599714777,0.8579999804496765,0.024607447907328606,0.17116524999983085
wine-quality-red,CatBoost,1439,160,6,0.811428125851933,0.43331112923040094,0.699999988079071,0.06151783466339111,6.397348582999257
wine-quality-red,ExtraTrees,1439,160,6,0.7683354155892794,0.40662873615378003,0.7124999761581421,0.06813835352659225,0.5103509170003235
wine-quality-red,LightGBM,1439,160,6,0.8284274149291886,0.43622170683186506,0.6812499761581421,0.07559943199157715,0.3801170420010749
wine-quality-red,LinearModel,1439,160,6,0.9989730160568794,0.5604828154782672,0.53125,0.06397490203380585,0.2781232910001563
wine-quality-red,NeuralNetFastAI,1439,160,6,0.9391039693488008,0.5281262492541343,0.574999988079071,0.11702167987823486,0.22814662500059057
wine-quality-red,NeuralNetTorch,1439,160,6,0.8982691188220013,0.49265879642401594,0.625,0.05677768588066101,0.2868909999997413
wine-quality-red,RandomForest,1439,160,6,0.8077662082443131,0.4231709980328988,0.6937500238418579,0.04459897428750992,0.34624062500006403
wine-quality-red,XGBoost,1439,160,6,0.8224015399057956,0.43594509200219295,0.6875,0.07779961079359055,0.287295374999303
wine-quality-white,CatBoost,4408,490,7,0.7600296248386306,0.3993752921686652,0.7204081416130066,0.07364411652088165,6.327125875001002
wine-quality-white,ExtraTrees,4408,490,7,0.7185952389591513,0.3750015059563968,0.7163265347480774,0.05018782615661621,0.526081082998644
wine-quality-white,LightGBM,4408,490,7,0.7234701711733775,0.3816805598124188,0.7102040648460388,0.07070088386535645,0.4419313329999568
wine-quality-white,LinearModel,4408,490,7,1.0831340664057805,0.5704775735790746,0.5489795804023743,0.06090347468852997,0.3240949159990123
wine-quality-white,NeuralNetFastAI,4408,490,7,0.9417868977045875,0.5158410459287964,0.6061224341392517,0.05895628780126572,0.3236489579994668
wine-quality-white,NeuralNetTorch,4408,490,7,0.9250296177820206,0.5075512719625553,0.6142857074737549,0.056024037301540375,0.3034415830006765
wine-quality-white,RandomForest,4408,490,7,0.7405831128907351,0.3858580295630883,0.7020407915115356,0.05872240662574768,0.4901501670010475
wine-quality-white,XGBoost,4408,490,7,0.7434207145648797,0.3928282754802372,0.7020407915115356,0.07539473474025726,0.3074182500004099
