dataset,model,cal_size,test_size,n_classes,Spline_brier,Spline_logloss,Spline_ece-15,Spline_accuracy,Spline_time
autoUniv-au7-1100,RandomForest,990,110,5,0.710592058487116,1.3839357080948482,0.10792000591754913,0.41818180680274963,0.825100832968019
autoUniv-au7-1100,XGBoost,990,110,5,0.7040659452170783,1.354479749518302,0.10801230370998383,0.4272727370262146,0.6732164850691333
autoUniv-au7-700,CatBoost,630,70,3,0.5723286706579026,0.9472250887189047,0.14393500983715057,0.4285714328289032,0.3330839929403737
autoUniv-au7-700,ExtraTrees,630,70,3,0.5529316159136239,0.9202175099319004,0.1538233458995819,0.4571428596973419,0.3449180570896715
autoUniv-au7-700,LightGBM,630,70,3,0.5323348545141223,0.8787905559295834,0.14055493474006653,0.48571428656578064,0.3455953890224919
autoUniv-au7-700,LinearModel,630,70,3,0.6712365157379875,1.1097440518142418,0.09571392834186554,0.41428571939468384,0.3062580260448158
autoUniv-au7-700,NeuralNetFastAI,630,70,3,0.6191118277558627,1.0319016506994092,0.07632729411125183,0.48571428656578064,0.34289038099814206
autoUniv-au7-700,NeuralNetTorch,630,70,3,0.628865230515155,1.0411471389857143,0.09417329728603363,0.4571428596973419,0.3320431950269267
autoUniv-au7-700,RandomForest,630,70,3,0.5388254715914955,0.8863464884996396,0.1328091025352478,0.5142857432365417,0.3966265229973942
autoUniv-au7-700,XGBoost,630,70,3,0.5482865911439144,0.9113544402273166,0.08930151909589767,0.5,0.37996874400414526
balance-scale,CatBoost,562,63,3,0.04244697445752933,0.09669483658843657,0.06167711317539215,0.9682539701461792,0.5002346429973841
balance-scale,ExtraTrees,562,63,3,0.13339920593976656,0.2795603527569983,0.1290522962808609,0.8888888955116272,0.5845931289950386
balance-scale,LightGBM,562,63,3,0.0575099667755284,0.10442899138093983,0.04160616174340248,0.9682539701461792,0.6260087939444929
balance-scale,LinearModel,562,63,3,0.07555613437109804,0.14346270400918085,0.035988762974739075,0.9523809552192688,0.6269064380321652
balance-scale,NeuralNetFastAI,562,63,3,0.013677110305097762,0.027919294046679873,0.0217962134629488,1.0,0.45926570298615843
balance-scale,NeuralNetTorch,562,63,3,0.0017443805048683151,0.004389606680414635,0.0038516372442245483,1.0,0.49186191300395876
balance-scale,RandomForest,562,63,3,0.12677519906053353,0.2555307460890636,0.10298482328653336,0.9047619104385376,0.6628504189429805
balance-scale,XGBoost,562,63,3,0.03682592979239905,0.0828798570036151,0.04677209630608559,0.9841269850730896,0.5800309740006924
baseball,CatBoost,1206,134,3,0.07276047342370061,0.1454406814277808,0.04693010821938515,0.9552238583564758,0.6325779230101034
baseball,ExtraTrees,1206,134,3,0.07267058061695364,0.14721652171475028,0.04287374019622803,0.9626865386962891,0.6251990150194615
baseball,LightGBM,1206,134,3,0.07410075886193765,0.14233330568669045,0.02509930357336998,0.9477611780166626,0.7101195169379935
baseball,LinearModel,1206,134,3,0.08112536576296736,0.15454782444635176,0.031467899680137634,0.9552238583564758,0.8528324529761449
baseball,NeuralNetFastAI,1206,134,3,0.07309317566802988,0.1368242599679915,0.04064333811402321,0.9477611780166626,0.7710914390627295
baseball,NeuralNetTorch,1206,134,3,0.0789409809532944,0.15187453476340196,0.031082531437277794,0.9402984976768494,0.8674037390155718
baseball,RandomForest,1206,134,3,0.07501607849230729,0.15217293085730724,0.03201519325375557,0.9626865386962891,0.645473946002312
baseball,XGBoost,1206,134,3,0.07364794672210138,0.14573145880256974,0.047028012573719025,0.9477611780166626,0.5934333669720218
car,CatBoost,1555,173,4,0.0008871751019324556,0.0038584935073111984,0.0036127427592873573,1.0,1.1223752129590139
car,ExtraTrees,1555,173,4,0.014551376024725178,0.03635141754717241,0.016696061939001083,0.9884393215179443,0.8387370759155601
car,LightGBM,1555,173,4,1.7314641764167325e-05,0.00043354935605829654,0.0004290342330932617,1.0,0.9426605969201773
car,LinearModel,1555,173,4,0.08405474864837185,0.1309420108514302,0.04899679124355316,0.913294792175293,1.0408950109267607
car,NeuralNetFastAI,1555,173,4,0.00014680515751549692,0.0010808392184683544,0.001037486712448299,1.0,1.048750008107163
car,NeuralNetTorch,1555,173,4,0.00014164629405026007,0.0008795835311335047,0.0008408192661590874,1.0,0.9698978869710118
car,RandomForest,1555,173,4,0.030082864963254206,0.05399166549750199,0.021530931815505028,0.9826589822769165,0.9393446909962222
car,XGBoost,1555,173,4,8.078668915049735e-05,0.0009093738108225661,0.0008881849935278296,1.0,1.0287135149119422
cardiotocography,CatBoost,1913,213,10,2.2243405387997677e-10,7.432807015494049e-06,6.377696990966797e-06,1.0,2.7265391120454296
cardiotocography,ExtraTrees,1913,213,10,6.007203577078271e-12,2.140628764918615e-06,9.5367431640625e-07,1.0,1.4253386600175872
cardiotocography,LightGBM,1913,213,10,2.2266801688866843e-11,3.6456984931832493e-06,2.86102294921875e-06,1.0,2.6390161130111665
cardiotocography,LinearModel,1913,213,10,1.0799090124485601e-10,4.408222889667702e-06,3.6954879760742188e-06,1.0,2.735165829071775
cardiotocography,NeuralNetFastAI,1913,213,10,0.00013339772704057395,0.0006055942503735423,0.0005684078205376863,1.0,0.0003478759899735451
cardiotocography,NeuralNetTorch,1913,213,10,9.994948662120362e-13,1.0213937002845341e-06,5.960464477539063e-08,1.0,0.0002952760551124811
cardiotocography,RandomForest,1913,213,10,6.361769109035186e-08,1.7938840181872615e-05,1.7523765563964844e-05,1.0,1.4962071030167863
