dataset,model,cal_size,test_size,n_classes,Isotonic_brier,Isotonic_logloss,Isotonic_ece-15,Isotonic_accuracy,Isotonic_time
first-order-theorem-proving,LightGBM,5506,612,6,0.510100768865291,1.0484388060664653,0.051766231656074524,0.6160130500793457,0.016176199540495872
first-order-theorem-proving,LinearModel,5506,612,6,0.6468018297383977,1.5062989550366752,0.06393588334321976,0.48366013169288635,0.015848413109779358
first-order-theorem-proving,NeuralNetFastAI,5506,612,6,0.5583262024292365,1.1598858349383143,0.051554981619119644,0.5751634240150452,0.015785365365445614
first-order-theorem-proving,NeuralNetTorch,5506,612,6,0.5463810986723079,1.2626643778152056,0.03807773068547249,0.5718954205513,0.016118044033646584
first-order-theorem-proving,RandomForest,5506,612,6,0.5094883557928808,1.0451357552133105,0.048840418457984924,0.6078431606292725,0.016147724352777004
first-order-theorem-proving,XGBoost,5506,612,6,0.5032403312156604,1.1718061190716715,0.04069763049483299,0.6258170008659363,0.016120951622724533
har,CatBoost,9269,1030,6,0.004583747578239586,0.008074613963700232,0.00260439096018672,0.9970873594284058,0.019491123966872692
har,ExtraTrees,9269,1030,6,0.019252005798961816,0.03194475930413633,0.008707129396498203,0.9873786568641663,0.018398664891719818
har,LightGBM,9269,1030,6,0.0025604945873839917,0.004762698698288457,0.002278293715789914,0.9980582594871521,0.018973601050674915
har,LinearModel,9269,1030,6,0.014777551123843848,0.02630905409791134,0.005180791020393372,0.9912621378898621,0.01920955441892147
har,NeuralNetFastAI,9269,1030,6,0.0063736247758248,0.013327587578862947,0.007907700724899769,0.9970873594284058,0.018782595172524452
har,NeuralNetTorch,9269,1030,6,0.008319555446964833,0.01401246765317391,0.0063466643914580345,0.99320387840271,0.018798913806676865
har,RandomForest,9269,1030,6,0.029620188402818774,0.05160236013721329,0.006535196676850319,0.9825242757797241,0.018424306996166706
har,XGBoost,9269,1030,6,0.006712837647868687,0.17548379566039354,0.005372087471187115,0.9961165189743042,0.020735270343720913
isolet,CatBoost,7017,780,26,0.07393377699720541,0.45705266767690395,0.013582549057900906,0.9474359154701233,0.04543221369385719
isolet,ExtraTrees,7017,780,26,0.08789098830890675,0.5016377893719999,0.01975170336663723,0.9384615421295166,0.04262001346796751
isolet,LightGBM,7017,780,26,0.054199876455144666,0.3228068288747041,0.012293770909309387,0.9666666388511658,0.04562120791524649
isolet,LinearModel,7017,780,26,0.06190160052294732,0.4448959863672742,0.016043372452259064,0.9564102292060852,0.043297259137034416
isolet,NeuralNetFastAI,7017,780,26,0.043475828441007544,0.1927029062386091,0.01310733426362276,0.9705128073692322,0.04347930941730738
isolet,NeuralNetTorch,7017,780,26,0.0563242805037559,0.32517008589896945,0.013903365470468998,0.9666666388511658,0.044918281957507133
isolet,RandomForest,7017,780,26,0.10744834725230475,0.5500360057742053,0.027574779465794563,0.9205127954483032,0.04070159513503313
isolet,XGBoost,7017,780,26,0.06441067503078628,0.3504591367671665,0.014828902669250965,0.9551281929016113,0.04618510603904724
jungle_chess_2pcs_raw_endgame_complete,CatBoost,40337,4482,3,0.15280913760213413,0.22994301212489354,0.0143857691437006,0.8652387261390686,0.04539277870208025
jungle_chess_2pcs_raw_endgame_complete,ExtraTrees,40337,4482,3,0.1704033169648533,0.2678346434868726,0.006899004336446524,0.8625613451004028,0.04404156282544136
jungle_chess_2pcs_raw_endgame_complete,LightGBM,40337,4482,3,0.13134404323323864,0.19579135240593962,0.011496994644403458,0.8837572336196899,0.04394549783319235
jungle_chess_2pcs_raw_endgame_complete,LinearModel,40337,4482,3,0.42465565826348106,0.7125189783241769,0.013976041227579117,0.6800535321235657,0.04751760885119438
jungle_chess_2pcs_raw_endgame_complete,NeuralNetFastAI,40337,4482,3,0.1012379088753732,0.15018430274483185,0.00930328294634819,0.9103078842163086,0.044862743467092514
jungle_chess_2pcs_raw_endgame_complete,NeuralNetTorch,40337,4482,3,0.023923034437119343,0.041284199446860306,0.011746486648917198,0.9848281741142273,0.04620366357266903
jungle_chess_2pcs_raw_endgame_complete,RandomForest,40337,4482,3,0.17644642214860623,0.27724941228973593,0.005454201251268387,0.8505131602287292,0.043011062778532505
jungle_chess_2pcs_raw_endgame_complete,XGBoost,40337,4482,3,0.13046459910565802,0.19309286391215197,0.009383229538798332,0.8868808746337891,0.04468450415879488
kr-vs-k,CatBoost,25250,2806,18,0.1306738494669558,0.32014389761088247,0.0233589056879282,0.9187455177307129,0.08515959233045578
kr-vs-k,ExtraTrees,25250,2806,18,0.1758414712470435,0.3740520433772189,0.03161557391285896,0.8820384740829468,0.07255543116480112
kr-vs-k,LightGBM,25250,2806,18,0.11644729823887487,0.23781208074694235,0.03295883536338806,0.9287241697311401,0.07610068004578352
kr-vs-k,LinearModel,25250,2806,18,0.7860068495573036,1.9666122661760947,0.027704520151019096,0.34354954957962036,0.08631732314825058
kr-vs-k,NeuralNetFastAI,25250,2806,18,0.1583536156627827,0.2895894242395833,0.03916752338409424,0.8913043737411499,0.07914519961923361
kr-vs-k,NeuralNetTorch,25250,2806,18,0.11490385730249417,0.2136175883929054,0.043374598026275635,0.9240912199020386,0.07741146627813578
kr-vs-k,RandomForest,25250,2806,18,0.16266432904582032,0.36324578125270635,0.02946166694164276,0.8895224332809448,0.07070467807352543
kr-vs-k,XGBoost,25250,2806,18,0.11616067340133769,0.2318641781636988,0.02788502350449562,0.9283677935600281,0.08507194556295872
led24,CatBoost,2880,320,10,0.3986713423856252,0.8248535727352486,0.06455826759338379,0.71875,0.01673379447311163
led24,ExtraTrees,2880,320,10,0.4020451242278538,0.8266929967117607,0.047728314995765686,0.706250011920929,0.016590919345617294
led24,LightGBM,2880,320,10,0.40199546697396127,0.8475728919277499,0.05080416798591614,0.721875011920929,0.016331609338521957
led24,LinearModel,2880,320,10,0.39197506533481663,0.805558731795478,0.0698767751455307,0.7093750238418579,0.016420735977590084
led24,NeuralNetFastAI,2880,320,10,0.3852507005795822,1.0575546511859848,0.05006234347820282,0.731249988079071,0.01654569711536169
led24,NeuralNetTorch,2880,320,10,0.3869825312816898,0.7945526355250502,0.07358238846063614,0.734375,0.016216672956943512
led24,RandomForest,2880,320,10,0.40066383669209904,0.8279695696617069,0.0605427548289299,0.7093750238418579,0.01633476372808218
led24,XGBoost,2880,320,10,0.4059227976286974,0.8564577971335152,0.03840969130396843,0.71875,0.01680767722427845
letter,CatBoost,18000,2000,26,0.033637774853739116,0.15127048467703602,0.006820080801844597,0.9775000214576721,0.08402069006115198
letter,ExtraTrees,18000,2000,26,0.0440192518108513,0.0879651807603987,0.01017782837152481,0.9735000133514404,0.07645092718303204
letter,LightGBM,18000,2000,26,0.035258436469173614,0.07582487043660334,0.0068693277426064014,0.9785000085830688,0.08543739188462496
letter,LinearModel,18000,2000,26,0.29747422831231474,0.755111411521843,0.036503348499536514,0.7990000247955322,0.08689167350530624
letter,NeuralNetFastAI,18000,2000,26,0.0207109848237918,0.16530507092459892,0.006471055094152689,0.9854999780654907,0.07493143249303102
letter,NeuralNetTorch,18000,2000,26,0.02191821002346918,0.08580372052736851,0.006847023963928223,0.984499990940094,0.07722286600619555
letter,RandomForest,18000,2000,26,0.055488963706986014,0.11949703522774266,0.01847994700074196,0.9664999842643738,0.07422064151614904
letter,XGBoost,18000,2000,26,0.03806163511909558,0.12097005153905391,0.009296302683651447,0.9764999747276306,0.08662568591535091
mfeat-factors,CatBoost,1800,200,10,0.040663648709579954,0.5085366749077211,0.023562433198094368,0.9800000190734863,0.014322882518172264
mfeat-factors,ExtraTrees,1800,200,10,0.05344174627084715,0.5383234458810958,0.019991392269730568,0.9700000286102295,0.013782339170575142
mfeat-factors,LightGBM,1800,200,10,0.04005341040018892,0.507047076857708,0.019929852336645126,0.9800000190734863,0.014178958721458912
mfeat-factors,LinearModel,1800,200,10,0.038619616337051375,0.4935548921577228,0.01883823610842228,0.9750000238418579,0.014870081096887589
mfeat-factors,NeuralNetFastAI,1800,200,10,0.03301141761164019,0.05931801258204237,0.01533104944974184,0.9750000238418579,0.015063829720020294
mfeat-factors,NeuralNetTorch,1800,200,10,0.030096437236841342,0.49015802813057135,0.013162141665816307,0.9850000143051147,0.014873506501317024
mfeat-factors,RandomForest,1800,200,10,0.05288516520014199,0.1054820231649563,0.026989400386810303,0.9750000238418579,0.014976910315454006
mfeat-factors,XGBoost,1800,200,10,0.047074874783315665,0.9316141316263178,0.030329566448926926,0.9750000238418579,0.014948476105928421
micro-mass,CatBoost,513,58,20,0.06606503541991872,0.11325351194508558,0.044532231986522675,0.9655172228813171,0.018586602993309498
micro-mass,ExtraTrees,513,58,20,0.10278979568551543,0.1849508038389065,0.09088335186243057,0.9482758641242981,0.017808735370635986
micro-mass,LightGBM,513,58,20,0.09779833831116701,0.15965187129064906,0.06605172157287598,0.931034505367279,0.017310122027993202
micro-mass,LinearModel,513,58,20,0.08443514848853707,1.5950113082938886,0.04150683060288429,0.9482758641242981,0.01734780054539442
micro-mass,NeuralNetFastAI,513,58,20,0.20606898208691882,0.41463759199508526,0.09381931275129318,0.8448275923728943,0.01722901500761509
micro-mass,NeuralNetTorch,513,58,20,0.06958157864824087,1.574928305047542,0.03670747950673103,0.9655172228813171,0.01729744765907526
micro-mass,RandomForest,513,58,20,0.10980103475308715,0.1836006545270389,0.08000119030475616,0.931034505367279,0.017708709463477135
micro-mass,XGBoost,513,58,20,0.10818482124183697,0.18901295302004903,0.07573142647743225,0.931034505367279,0.017524007707834244
microaggregation2,CatBoost,18000,2000,5,0.4810238060909086,0.9047231115647406,0.024444151669740677,0.6399999856948853,0.030109522864222527
microaggregation2,ExtraTrees,18000,2000,5,0.4919013946019901,0.9308179322699769,0.0213954858481884,0.6255000233650208,0.030270924791693687
microaggregation2,LightGBM,18000,2000,5,0.4774867796875998,0.9370682530516796,0.01829150691628456,0.6399999856948853,0.03049548715353012
microaggregation2,LinearModel,18000,2000,5,0.5513582645151458,1.0393922461924676,0.020339863374829292,0.5805000066757202,0.02994556352496147
microaggregation2,NeuralNetFastAI,18000,2000,5,0.457661906921226,0.8593994137582228,0.016669224947690964,0.656000018119812,0.03031147737056017
microaggregation2,NeuralNetTorch,18000,2000,5,0.46617699592690715,0.9148004360604973,0.02547413296997547,0.6460000276565552,0.030062579549849033
microaggregation2,RandomForest,18000,2000,5,0.4939469212051648,0.9349317951090197,0.014253487810492516,0.6305000185966492,0.029766198247671127
microaggregation2,XGBoost,18000,2000,5,0.4800618547907915,0.9027946743542888,0.021366357803344727,0.6365000009536743,0.030719161964952946
okcupid-stem,CatBoost,45710,5079,3,0.3355591549697006,0.5621381426387567,0.011678309179842472,0.761567234992981,0.051506045274436474
okcupid-stem,ExtraTrees,45710,5079,3,0.3552930961647843,0.5905345478213401,0.015400518663227558,0.745028555393219,0.05231259670108557
okcupid-stem,LightGBM,45710,5079,3,0.3389925092191774,0.5658835181596614,0.01370628084987402,0.7603859305381775,0.051443700678646564
okcupid-stem,LinearModel,45710,5079,3,0.34430632844221326,0.5752397167139301,0.01780536212027073,0.7554636597633362,0.05188212916254997
okcupid-stem,NeuralNetFastAI,45710,5079,3,0.34207113897852964,0.5701751184989068,0.013601362705230713,0.7578263282775879,0.05187349487096071
okcupid-stem,NeuralNetTorch,45710,5079,3,0.3372936330488118,0.5641636238724821,0.009991240687668324,0.7621579170227051,0.05141973961144686
okcupid-stem,RandomForest,45710,5079,3,0.35422084987053054,0.5889564669460281,0.011537658050656319,0.7460129857063293,0.051915185526013374
okcupid-stem,XGBoost,45710,5079,3,0.33923087336511926,0.5666629240403463,0.01147132646292448,0.7599921226501465,0.05138350371271372
optdigits,CatBoost,5058,562,10,0.023324986744318706,0.34118193259090324,0.00881021749228239,0.9857650995254517,0.0193941593170166
optdigits,ExtraTrees,5058,562,10,0.023386903790958532,0.34200566613696565,0.012040558271110058,0.9857650995254517,0.018488927744328976
optdigits,LightGBM,5058,562,10,0.01756355151880384,0.33028333194827697,0.006620652507990599,0.9893238544464111,0.019053474999964237
optdigits,LinearModel,5058,562,10,0.05402587983652022,0.09185834555663279,0.01757044903934002,0.9590747356414795,0.01857991050928831
optdigits,NeuralNetFastAI,5058,562,10,0.020810184195959563,0.03835826410368345,0.01131477952003479,0.9893238544464111,0.019535199739038944
optdigits,NeuralNetTorch,5058,562,10,0.015080268542101946,0.03405724124184257,0.008274774998426437,0.9911032319068909,0.018900679424405098
optdigits,RandomForest,5058,562,10,0.040386076013153235,0.22581164383696306,0.016087474301457405,0.9697508811950684,0.01826583966612816
optdigits,XGBoost,5058,562,10,0.03168523309464869,0.3557835214311512,0.013620754703879356,0.9786477088928223,0.019136530347168446
page-blocks,CatBoost,4925,548,5,0.04521200138619048,0.3824815319965402,0.012996716424822807,0.9689781069755554,0.013554452918469906
page-blocks,ExtraTrees,4925,548,5,0.04271250491116992,0.23864130688232071,0.007867397740483284,0.9726277589797974,0.012829046696424484
page-blocks,LightGBM,4925,548,5,0.04327014800516357,0.23520244892307185,0.01548596378415823,0.970802903175354,0.013832943513989449
page-blocks,LinearModel,4925,548,5,0.04525420719140855,0.09785815611433349,0.010779058560729027,0.970802903175354,0.013681669719517231
page-blocks,NeuralNetFastAI,4925,548,5,0.04953491987186006,0.2480073373120359,0.01007657777518034,0.9689781069755554,0.013497239910066128
page-blocks,NeuralNetTorch,4925,548,5,0.03770698555198792,0.2267630554456041,0.011842076666653156,0.974452555179596,0.013433865271508694
page-blocks,RandomForest,4925,548,5,0.04037165840530503,0.09077213054854982,0.011055603623390198,0.9781022071838379,0.01231272891163826
page-blocks,XGBoost,4925,548,5,0.042166408742891355,0.23469061410962472,0.00859132781624794,0.9726277589797974,0.014012260362505913
pendigits,CatBoost,9892,1100,10,0.006060569521937526,0.010224413314613502,0.0055448212660849094,0.9954545497894287,0.026577689684927464
pendigits,ExtraTrees,9892,1100,10,0.009012238007431379,0.020744672956712187,0.003982805646955967,0.9954545497894287,0.023531418293714523
pendigits,LightGBM,9892,1100,10,0.009416221305212816,0.0929156333223916,0.003904459998011589,0.9936363697052002,0.02593402750790119
pendigits,LinearModel,9892,1100,10,0.06941684167448275,0.14833126609208996,0.01923135481774807,0.9563636183738708,0.025894934311509132
pendigits,NeuralNetFastAI,9892,1100,10,0.005277847928025611,0.08684213299621622,0.0023516640067100525,0.9972727298736572,0.026311262510716915
pendigits,NeuralNetTorch,9892,1100,10,0.004245516646292007,0.008253229216996718,0.0025558366905897856,0.9972727298736572,0.02535724826157093
pendigits,RandomForest,9892,1100,10,0.015759783956834413,0.027734285141915466,0.00588037446141243,0.9890909194946289,0.023839103057980537
pendigits,XGBoost,9892,1100,10,0.012017269071701022,0.02503287929869448,0.0037815466057509184,0.9918181896209717,0.026441672816872597
robert,CatBoost,9000,1000,10,0.5959525498669392,1.3165725043932344,0.05099274218082428,0.5490000247955322,0.02659293171018362
robert,ExtraTrees,9000,1000,10,0.668472265886565,1.5318741517881878,0.06676033139228821,0.47699999809265137,0.02897064946591854
robert,LightGBM,9000,1000,10,0.572050557495596,1.2575213330551231,0.028884418308734894,0.5550000071525574,0.02639083657413721
robert,LinearModel,9000,1000,10,0.7809050599102547,1.8531049982625318,0.07904580235481262,0.35600000619888306,0.025525862351059914
robert,NeuralNetFastAI,9000,1000,10,0.6569236997578818,1.474870306881241,0.032864004373550415,0.47600001096725464,0.027800852432847023
robert,NeuralNetTorch,9000,1000,10,0.6516126706439557,1.4715201234341027,0.04749683290719986,0.4869999885559082,0.02723228558897972
robert,RandomForest,9000,1000,10,0.6736229056120787,1.5491754305270753,0.056010086089372635,0.4790000021457672,0.027698944322764874
robert,XGBoost,9000,1000,10,0.608237584357209,1.3495790340942795,0.061058856546878815,0.5249999761581421,0.02702986914664507
satimage,CatBoost,5787,643,6,0.12005547506977886,0.2143218800465316,0.024393001571297646,0.9097978472709656,0.01581281702965498
satimage,ExtraTrees,5787,643,6,0.12184694397635064,0.22068230437059325,0.020383914932608604,0.9160186648368835,0.01488346979022026
satimage,LightGBM,5787,643,6,0.12005795514758122,0.3357303161496771,0.019923556596040726,0.9129082560539246,0.015427032485604286
satimage,LinearModel,5787,643,6,0.1884621595312712,0.3310387918960432,0.0338951013982296,0.8506998419761658,0.015415466390550137
satimage,NeuralNetFastAI,5787,643,6,0.11338536950038366,0.18967212422320154,0.021758202463388443,0.9129082560539246,0.015631500631570816
satimage,NeuralNetTorch,5787,643,6,0.11349519844199558,0.19033464672983133,0.0314316526055336,0.917573869228363,0.015653401613235474
satimage,RandomForest,5787,643,6,0.12199878490802989,0.21722663053880373,0.015172415412962437,0.9191290736198425,0.015205556526780128
satimage,XGBoost,5787,643,6,0.1156549982418918,0.3439073577485608,0.015017515979707241,0.9269051551818848,0.01555564720183611
segment,CatBoost,2079,231,7,0.026315462858427154,0.41308508734336513,0.02313387580215931,0.9870129823684692,0.011461175978183746
segment,ExtraTrees,2079,231,7,0.02966710128288454,0.42287982271035457,0.018658172339200974,0.9870129823684692,0.01090959645807743
segment,LightGBM,2079,231,7,0.040950623711935676,0.43795851362005517,0.023394938558340073,0.9783549904823303,0.011908023618161678
segment,LinearModel,2079,231,7,0.04197169892821411,0.08888073019716529,0.022942816838622093,0.9783549904823303,0.011534874327480793
segment,NeuralNetFastAI,2079,231,7,0.03704217387570513,0.06736408949921152,0.020580042153596878,0.9740259647369385,0.011706242337822914
segment,NeuralNetTorch,2079,231,7,0.031545805452648276,0.06982744006508139,0.02493441291153431,0.9826839566230774,0.011326110921800137
segment,RandomForest,2079,231,7,0.03390347761166905,0.43359596626224384,0.007349751424044371,0.9783549904823303,0.010881314054131508
segment,XGBoost,2079,231,7,0.041474166327970435,0.08854405992447824,0.026323463767766953,0.9740259647369385,0.011468255892395973
semeion,CatBoost,1433,160,10,0.10541473599233593,1.2449175122865805,0.05728880688548088,0.9312499761581421,0.01282871700823307
semeion,ExtraTrees,1433,160,10,0.1645932449394844,1.941483322670622,0.04546443372964859,0.8812500238418579,0.013282114639878273
semeion,LightGBM,1433,160,10,0.13414313233675285,0.31843173268698655,0.046710364520549774,0.9125000238418579,0.013273803517222404
semeion,LinearModel,1433,160,10,0.14056306593789927,0.27306237496648683,0.057452939450740814,0.893750011920929,0.01284105610102415
semeion,NeuralNetFastAI,1433,160,10,0.10416925663647887,1.2699988266396416,0.042827945202589035,0.9312499761581421,0.012724143452942371
semeion,NeuralNetTorch,1433,160,10,0.10234364205171173,0.7187769816376597,0.03602057695388794,0.925000011920929,0.012816322967410088
semeion,RandomForest,1433,160,10,0.16677545724026394,1.4184528604160784,0.05928872153162956,0.887499988079071,0.012743511237204075
semeion,XGBoost,1433,160,10,0.13550291296586836,0.29412426237994566,0.06219678372144699,0.90625,0.013047893531620502
soybean,CatBoost,614,69,19,0.10155024346550988,0.14400690243864067,0.06458691507577896,0.9420289993286133,0.01785362232476473
soybean,ExtraTrees,614,69,19,0.08122001056938197,0.11631073802722323,0.02871190756559372,0.9420289993286133,0.01661584433168173
soybean,LightGBM,614,69,19,0.06242799830471561,0.10359693608824067,0.02881276048719883,0.95652174949646,0.016998247243463993
soybean,LinearModel,614,69,19,0.12182576554947491,1.4192103195790589,0.036076389253139496,0.9275362491607666,0.016758504323661327
soybean,NeuralNetFastAI,614,69,19,0.10414810253904662,1.3857187170113865,0.055685337632894516,0.9420289993286133,0.01696859858930111
soybean,NeuralNetTorch,614,69,19,0.12183496246078929,1.4096567976937702,0.07441773265600204,0.9275362491607666,0.017184695228934288
soybean,RandomForest,614,69,19,0.10662525651345675,1.3845455656102499,0.04864449426531792,0.9420289993286133,0.016939783468842506
soybean,XGBoost,614,69,19,0.09876275374328623,1.3822528928436362,0.0595993772149086,0.95652174949646,0.017108567990362644
splice,CatBoost,2871,319,3,0.05733126475917309,0.10906398405817987,0.012251283973455429,0.962382435798645,0.009081185795366764
splice,ExtraTrees,2871,319,3,0.08932193501808468,0.16684025829822208,0.031215829774737358,0.9341692924499512,0.00878981314599514
splice,LightGBM,2871,319,3,0.06277801015985195,0.12210754637626209,0.020894363522529602,0.962382435798645,0.00902858842164278
splice,LinearModel,2871,319,3,0.09584907804326297,0.18990398783420193,0.03293931856751442,0.9373040795326233,0.009257081896066666
splice,NeuralNetFastAI,2871,319,3,0.05436569747386653,0.1025014315894265,0.014177434146404266,0.9592476487159729,0.009296315722167492
splice,NeuralNetTorch,2871,319,3,0.06612638199077399,0.12923434066138695,0.008239779621362686,0.9592476487159729,0.00931717548519373
splice,RandomForest,2871,319,3,0.08420068023196166,0.1521723381288539,0.029729384928941727,0.9373040795326233,0.0091168861836195
splice,XGBoost,2871,319,3,0.054373537546467364,0.10092211648096819,0.02617398276925087,0.9655172228813171,0.009212269447743893
steel-plates-fault,CatBoost,1746,195,7,0.2405146913661028,0.4776578444578025,0.03449432551860809,0.8153846263885498,0.011228082701563835
steel-plates-fault,ExtraTrees,1746,195,7,0.25880130481665026,0.8925066394026643,0.03865041956305504,0.8102564215660095,0.01120592001825571
steel-plates-fault,LightGBM,1746,195,7,0.24880284888377296,0.907275016078561,0.027383415028452873,0.8153846263885498,0.011417517438530922
steel-plates-fault,LinearModel,1746,195,7,0.34526234558852403,1.0765964151151606,0.07236232608556747,0.7538461685180664,0.011739272624254227
steel-plates-fault,NeuralNetFastAI,1746,195,7,0.3088719852932247,0.9943980294334773,0.07009418308734894,0.7743589878082275,0.011566237546503544
steel-plates-fault,NeuralNetTorch,1746,195,7,0.33663812521966097,0.6212653407636004,0.059688933193683624,0.728205144405365,0.011587368324398994
steel-plates-fault,RandomForest,1746,195,7,0.2531753469104439,0.8953153778495399,0.0492573045194149,0.8153846263885498,0.010889832861721516
steel-plates-fault,XGBoost,1746,195,7,0.2423818829138894,1.3250296346310917,0.046003445982933044,0.8153846263885498,0.01116928644478321
synthetic_control,CatBoost,540,60,6,2.1841334161490424e-09,4.2668222312204355e-06,4.351139068603516e-06,1.0,0.008717237040400505
synthetic_control,ExtraTrees,540,60,6,0.0020690095693290628,0.006458547287507905,0.005867392290383577,1.0,0.00880882702767849
synthetic_control,LightGBM,540,60,6,0.0,0.0,5.960464477539063e-08,1.0,0.008791276253759861
synthetic_control,LinearModel,540,60,6,0.0005856319623427065,0.003923748989348683,0.003767683170735836,1.0,0.008887265808880329
synthetic_control,NeuralNetFastAI,540,60,6,4.6844183819936954e-05,0.0006368067345422151,0.0006248354911804199,1.0,0.00902898795902729
synthetic_control,NeuralNetTorch,540,60,6,0.006941393279454114,0.01278490810821942,0.010493242181837559,1.0,0.008793649263679981
synthetic_control,RandomForest,540,60,6,0.002238845372162624,0.007674847335507284,0.007038295269012451,1.0,0.008858151733875275
synthetic_control,XGBoost,540,60,6,0.0014975454592213763,0.005346972494292908,0.004928427282720804,1.0,0.00877624936401844
texture,CatBoost,4950,550,11,0.011861948448920917,0.02026432761926395,0.006982656195759773,0.9927272796630859,0.019494696520268917
texture,ExtraTrees,4950,550,11,0.019234088600979103,0.03257011709217928,0.012994378805160522,0.9854545593261719,0.018853499554097652
texture,LightGBM,4950,550,11,0.004884773188933724,0.010200689636111409,0.00495845265686512,0.9981818199157715,0.019105922430753708
texture,LinearModel,4950,550,11,0.007943570099740702,0.3194112787634238,0.004823502618819475,0.996363639831543,0.018730764277279377
texture,NeuralNetFastAI,4950,550,11,0.007823920242772823,0.1646676258017874,0.004482700489461422,0.9945454597473145,0.01839506346732378
texture,NeuralNetTorch,4950,550,11,0.004276252303261291,0.15997070030038274,0.002672603353857994,0.9981818199157715,0.02009924128651619
texture,RandomForest,4950,550,11,0.02864659975383173,0.04894607499533929,0.009479791857302189,0.9781818389892578,0.018728028051555157
texture,XGBoost,4950,550,11,0.015787363505502097,0.03025059673695179,0.009242868050932884,0.9890909194946289,0.02035971451550722
vehicle,CatBoost,761,85,4,0.27709082994989415,1.4279831274178671,0.05445961654186249,0.7764706015586853,0.007958521135151386
vehicle,ExtraTrees,761,85,4,0.2646549978951813,3.404937599201771,0.04361984506249428,0.800000011920929,0.007841112092137337
vehicle,LightGBM,761,85,4,0.27387913422530846,0.43367101843206857,0.07812080532312393,0.800000011920929,0.007757321931421757
vehicle,LinearModel,761,85,4,0.2119226942457623,0.3314414810327462,0.06840036809444427,0.8235294222831726,0.007786189205944538
vehicle,NeuralNetFastAI,761,85,4,0.19628131362611975,1.3044655292743235,0.07848267257213593,0.8352941274642944,0.00792692694813013
vehicle,NeuralNetTorch,761,85,4,0.19440039091302438,1.3199265889552012,0.04016745835542679,0.8588235378265381,0.007857212796807289
vehicle,RandomForest,761,85,4,0.277460915059071,1.4383058270488718,0.06146323308348656,0.7529411911964417,0.007764527574181557
vehicle,XGBoost,761,85,4,0.28179111602972146,1.4415211336277538,0.053014177829027176,0.7764706015586853,0.008179321885108948
volcanoes-a2,CatBoost,1460,163,5,0.11762796781898793,0.24789234957121276,0.04606600105762482,0.9018405079841614,0.009568808600306511
volcanoes-a2,ExtraTrees,1460,163,5,0.11553167658639911,0.2501699090912894,0.0621236115694046,0.9202454090118408,0.009609391912817955
volcanoes-a2,LightGBM,1460,163,5,0.10569525489498195,0.22430901990571958,0.0425708144903183,0.9325153231620789,0.009445463307201862
volcanoes-a2,LinearModel,1460,163,5,0.11711031967815436,0.2557356769910156,0.041361674666404724,0.9141104221343994,0.009486406110227108
volcanoes-a2,NeuralNetFastAI,1460,163,5,0.10842423251825471,0.22824686502308564,0.046874068677425385,0.9141104221343994,0.009497116319835186
volcanoes-a2,NeuralNetTorch,1460,163,5,0.10936237107363761,0.2316064311848507,0.04342443868517876,0.9263803958892822,0.009402971714735031
volcanoes-a2,RandomForest,1460,163,5,0.11773305846217139,0.25490160753904983,0.04825016111135483,0.907975435256958,0.00944143533706665
volcanoes-a2,XGBoost,1460,163,5,0.11198645738762147,0.24749143268237245,0.0375688299536705,0.9202454090118408,0.009419218637049198
volcanoes-a3,CatBoost,1368,153,5,0.13891410047565636,0.29487053228975796,0.03998541459441185,0.8954248428344727,0.009604133665561676
volcanoes-a3,ExtraTrees,1368,153,5,0.14573523346625253,0.31515874460263615,0.04211368411779404,0.8954248428344727,0.009457860141992569
volcanoes-a3,LightGBM,1368,153,5,0.1449872810063054,0.29785968553399317,0.05857351794838905,0.9019607901573181,0.009451352059841156
volcanoes-a3,LinearModel,1368,153,5,0.14476259670075328,0.32295613304761445,0.04284572973847389,0.9019607901573181,0.009260769002139568
volcanoes-a3,NeuralNetFastAI,1368,153,5,0.1438846385988516,0.3190590609476408,0.05127627030014992,0.8954248428344727,0.0092929070815444
volcanoes-a3,NeuralNetTorch,1368,153,5,0.14212453434755895,0.30873092519076617,0.037813700735569,0.8954248428344727,0.009317964315414429
volcanoes-a3,RandomForest,1368,153,5,0.1445275227771833,0.30071444291240973,0.06014491617679596,0.8954248428344727,0.009324179030954838
volcanoes-a3,XGBoost,1368,153,5,0.14331687100576054,0.3044623797735449,0.05538332462310791,0.9084967374801636,0.009392738342285156
volcanoes-a4,CatBoost,1363,152,5,0.13150187648322975,0.8440077824617884,0.03728742524981499,0.9144737124443054,0.009374222718179226
volcanoes-a4,ExtraTrees,1363,152,5,0.13009872091549082,0.29372938947200716,0.03420304134488106,0.9144737124443054,0.0096290810033679
volcanoes-a4,LightGBM,1363,152,5,0.13118178557398583,0.29985526314995126,0.03912300243973732,0.9078947305679321,0.009422412142157555
volcanoes-a4,LinearModel,1363,152,5,0.12960427319958795,0.3120681961536957,0.028546972200274467,0.9144737124443054,0.009442990645766258
volcanoes-a4,NeuralNetFastAI,1363,152,5,0.12833378597284456,0.8403821388855248,0.03888319805264473,0.9144737124443054,0.009246272966265678
volcanoes-a4,NeuralNetTorch,1363,152,5,0.1307856764499555,0.2968891379892556,0.04818170517683029,0.9144737124443054,0.009249418042600155
volcanoes-a4,RandomForest,1363,152,5,0.13564029559493698,0.31485208005679555,0.052703630179166794,0.8947368264198303,0.009245562367141247
