dataset,model,cal_size,test_size,n_classes,TS_brier,TS_logloss,TS_ece-15,TS_accuracy,TS_time
mfeat-factors,RandomForest,1800,200,10,0.052481941878795624,0.10974157601594925,0.03419596329331398,0.9700000286102295,0.014716621488332748
mfeat-factors,XGBoost,1800,200,10,0.043959349393844604,0.10546641051769257,0.021654192358255386,0.9800000190734863,0.014984507113695145
micro-mass,CatBoost,513,58,20,0.05571197718381882,0.10468476265668869,0.056728512048721313,0.9655172228813171,0.00407085195183754
micro-mass,ExtraTrees,513,58,20,0.09486357867717743,0.1751093715429306,0.08684934675693512,0.9655172228813171,0.0039776526391506195
micro-mass,LightGBM,513,58,20,0.1004113182425499,0.16814777255058289,0.03274793550372124,0.931034505367279,0.003974903374910355
micro-mass,LinearModel,513,58,20,0.08730791509151459,0.15871982276439667,0.03092799335718155,0.9482758641242981,0.004001770168542862
micro-mass,NeuralNetFastAI,513,58,20,0.20234140753746033,0.44596031308174133,0.09432528913021088,0.8620689511299133,0.0038817189633846283
micro-mass,NeuralNetTorch,513,58,20,0.06982771307229996,0.1498594582080841,0.04909916967153549,0.9482758641242981,0.0038173049688339233
micro-mass,RandomForest,513,58,20,0.11463643610477448,0.1906088888645172,0.06746236979961395,0.9137930870056152,0.0038526877760887146
micro-mass,XGBoost,513,58,20,0.12035250663757324,0.23204416036605835,0.05056390538811684,0.9137930870056152,0.0038208067417144775
microaggregation2,CatBoost,18000,2000,5,0.48200470209121704,0.9068107008934021,0.019940249621868134,0.6370000243186951,0.07494721189141273
