dataset,model,cal_size,test_size,n_classes,CIR_brier,CIR_logloss,CIR_ece-15,CIR_accuracy,CIR_time
isolet,NeuralNetTorch,7017,780,26,0.05641434103948301,0.27858131930233176,0.016129905357956886,0.9692307710647583,0.08891863748431206
isolet,RandomForest,7017,780,26,0.10819887407360439,0.47747472448169137,0.030662598088383675,0.9166666865348816,0.08279933035373688
isolet,XGBoost,7017,780,26,0.06200735734446508,0.29238728733160335,0.011528149247169495,0.9551281929016113,0.09011070802807808
jungle_chess_2pcs_raw_endgame_complete,CatBoost,40337,4482,3,0.15306889653211886,0.23012253812412523,0.01567154750227928,0.8630076050758362,0.037867020815610886
jungle_chess_2pcs_raw_endgame_complete,ExtraTrees,40337,4482,3,0.17249176973833175,0.2701195111346368,0.025656133890151978,0.8565372824668884,0.036312270909547806
jungle_chess_2pcs_raw_endgame_complete,LightGBM,40337,4482,3,0.13173199251056367,0.19600488549020437,0.01568104699254036,0.8804105520248413,0.03708411008119583
jungle_chess_2pcs_raw_endgame_complete,LinearModel,40337,4482,3,0.42647020561553267,0.7161801187398975,0.013672688975930214,0.6807228922843933,0.04220547154545784
jungle_chess_2pcs_raw_endgame_complete,NeuralNetFastAI,40337,4482,3,0.10142543173234975,0.1504371867869102,0.010618869215250015,0.9076305031776428,0.03821299970149994
jungle_chess_2pcs_raw_endgame_complete,NeuralNetTorch,40337,4482,3,0.023994694179046244,0.04155063744171591,0.012144146487116814,0.9850513339042664,0.03408601135015488
jungle_chess_2pcs_raw_endgame_complete,RandomForest,40337,4482,3,0.1782995577762067,0.27897954917553786,0.012179614044725895,0.8420348167419434,0.03700685873627663
jungle_chess_2pcs_raw_endgame_complete,XGBoost,40337,4482,3,0.13063188469460038,0.1930530019766289,0.015157133340835571,0.8826416730880737,0.03695997595787048
kr-vs-k,CatBoost,25250,2806,18,0.13001718259333825,0.30502137559827064,0.024537386372685432,0.9183891415596008,0.1417660340666771
kr-vs-k,ExtraTrees,25250,2806,18,0.1756970465259977,0.3728026228049881,0.033637456595897675,0.8841767907142639,0.12218654155731201
kr-vs-k,LightGBM,25250,2806,18,0.11607138019577802,0.23685657432905166,0.032632630318403244,0.927655041217804,0.128861665725708
kr-vs-k,LinearModel,25250,2806,18,0.786036197566145,1.9371764141422627,0.03046414814889431,0.34176763892173767,0.14497505500912666
kr-vs-k,NeuralNetFastAI,25250,2806,18,0.15807141743861014,0.288902728863218,0.04263688623905182,0.8937990069389343,0.1375928483903408
kr-vs-k,NeuralNetTorch,25250,2806,18,0.11448020234459592,0.212647093745368,0.0470469631254673,0.9219529628753662,0.12765953317284584
kr-vs-k,RandomForest,25250,2806,18,0.1624579476646485,0.3622726294438636,0.03264910727739334,0.8909479975700378,0.11816400289535522
kr-vs-k,XGBoost,25250,2806,18,0.11608339143378198,0.2299018709942155,0.02862381562590599,0.9287241697311401,0.14448419213294983
led24,CatBoost,2880,320,10,0.4005837756858407,0.8250122622886462,0.07070719450712204,0.715624988079071,0.026446551084518433
led24,ExtraTrees,2880,320,10,0.4015490381777783,0.8257769378224126,0.054806195199489594,0.706250011920929,0.026452399790287018
led24,LightGBM,2880,320,10,0.40140561920505907,0.8405910356798328,0.06153945252299309,0.7124999761581421,0.026021402329206467
led24,LinearModel,2880,320,10,0.39396374238914167,0.8144195680022992,0.05981303006410599,0.706250011920929,0.027374356985092163
led24,NeuralNetFastAI,2880,320,10,0.383193051677737,0.9940446384872688,0.04013136401772499,0.7250000238418579,0.025714904069900513
led24,NeuralNetTorch,2880,320,10,0.3845541145079661,0.8036459248081794,0.05988061800599098,0.731249988079071,0.027689721435308456
led24,RandomForest,2880,320,10,0.3989849518002616,0.8222886106169428,0.0509524904191494,0.7124999761581421,0.025477495044469833
led24,XGBoost,2880,320,10,0.40427104630642835,0.8465139712343884,0.04503457248210907,0.7124999761581421,0.02965037152171135
letter,CatBoost,18000,2000,26,0.03318878678877124,0.1310825002910742,0.006266207434237003,0.9785000085830688,0.14916174486279488
letter,ExtraTrees,18000,2000,26,0.04409874582217503,0.08813108406486833,0.012224186211824417,0.9725000262260437,0.13490808755159378
letter,LightGBM,18000,2000,26,0.03501679646637434,0.0739487089539412,0.007448242511600256,0.9794999957084656,0.1518583856523037
letter,LinearModel,18000,2000,26,0.29633194746686653,0.7560811913945867,0.03773336485028267,0.7990000247955322,0.16657926887273788
letter,NeuralNetFastAI,18000,2000,26,0.020266044388669,0.13571596141215175,0.004790779668837786,0.9860000014305115,0.13306082785129547
letter,NeuralNetTorch,18000,2000,26,0.02153780883658181,0.07233067835244392,0.00750460522249341,0.9835000038146973,0.1332099847495556
letter,RandomForest,18000,2000,26,0.05536034115574378,0.11763831809683975,0.020584385842084885,0.9674999713897705,0.14505288377404213
letter,XGBoost,18000,2000,26,0.03751044839990815,0.11049396695149225,0.008905235677957535,0.9769999980926514,0.1553385853767395
mfeat-factors,CatBoost,1800,200,10,0.044014791629532854,0.4203862668451162,0.020710457116365433,0.9750000238418579,0.022054530680179596
mfeat-factors,ExtraTrees,1800,200,10,0.05159008822747504,0.43594330677985527,0.022308355197310448,0.9649999737739563,0.02241465449333191
mfeat-factors,LightGBM,1800,200,10,0.041570436865908285,0.4113038085198095,0.024916881695389748,0.9800000190734863,0.022660572081804276
mfeat-factors,LinearModel,1800,200,10,0.03319841511566534,0.3916420248146487,0.02013181895017624,0.9750000238418579,0.022139370441436768
mfeat-factors,NeuralNetFastAI,1800,200,10,0.03201163408313824,0.06768437109027003,0.01837463676929474,0.9750000238418579,0.022637438029050827
mfeat-factors,NeuralNetTorch,1800,200,10,0.03305748100513972,0.3920216640290654,0.011828958988189697,0.9800000190734863,0.021785616874694824
mfeat-factors,RandomForest,1800,200,10,0.05168465326155559,0.10543299471007087,0.025789955630898476,0.9750000238418579,0.02224801853299141
mfeat-factors,XGBoost,1800,200,10,0.04457104098362124,0.7458705228591902,0.03257241100072861,0.9800000190734863,0.022520974278450012
micro-mass,CatBoost,513,58,20,0.05358424645434425,0.0945810618908569,0.061625756323337555,0.982758641242981,0.03731968626379967
micro-mass,ExtraTrees,513,58,20,0.09011145265553394,0.1600560889453046,0.06085047125816345,0.9482758641242981,0.03685883432626724
micro-mass,LightGBM,513,58,20,0.0996827286296143,0.15426773992874288,0.05856458470225334,0.931034505367279,0.03677183762192726
micro-mass,LinearModel,513,58,20,0.08579937078877907,1.2828753762989686,0.04214421659708023,0.931034505367279,0.036117155104875565
micro-mass,NeuralNetFastAI,513,58,20,0.1945434936746394,0.3835800741936696,0.09176427870988846,0.8793103694915771,0.03691317141056061
micro-mass,NeuralNetTorch,513,58,20,0.07259455973144302,1.2584058660421913,0.0367451049387455,0.9482758641242981,0.03673309087753296
micro-mass,RandomForest,513,58,20,0.10733219036336869,0.17992012295162232,0.07632363587617874,0.931034505367279,0.036462828516960144
micro-mass,XGBoost,513,58,20,0.12927534626975254,0.21360981870490992,0.05698578059673309,0.8965517282485962,0.03627819940447807
microaggregation2,CatBoost,18000,2000,5,0.48116195092633735,0.9043402186743416,0.025007080286741257,0.6395000219345093,0.036464229226112366
microaggregation2,ExtraTrees,18000,2000,5,0.49153726622318117,0.930153093165346,0.01793508790433407,0.625,0.03626324608922005
microaggregation2,LightGBM,18000,2000,5,0.47747637380362956,0.9286850043350344,0.019351141527295113,0.6399999856948853,0.035730667412281036
microaggregation2,LinearModel,18000,2000,5,0.5514382226654315,1.039838028692481,0.0200630035251379,0.5814999938011169,0.03623068705201149
microaggregation2,NeuralNetFastAI,18000,2000,5,0.4572459565389689,0.8575793094856811,0.014455530792474747,0.656000018119812,0.0358409583568573
microaggregation2,NeuralNetTorch,18000,2000,5,0.4658651820451485,0.9035718879515948,0.023462099954485893,0.6460000276565552,0.03681626915931702
microaggregation2,RandomForest,18000,2000,5,0.49392862057250575,0.9351540242014914,0.01869290880858898,0.6305000185966492,0.03590579330921173
microaggregation2,XGBoost,18000,2000,5,0.480081537596811,0.901412611023073,0.02319442853331566,0.6345000267028809,0.03625856339931488
okcupid-stem,CatBoost,45710,5079,3,0.3358359578988832,0.5626005257669142,0.013977804221212864,0.761961042881012,0.04818931967020035
okcupid-stem,ExtraTrees,45710,5079,3,0.35523186708047033,0.5907124481209723,0.010988185182213783,0.7454223036766052,0.045380208641290665
okcupid-stem,LightGBM,45710,5079,3,0.3391487458666022,0.5656977663983156,0.014438427984714508,0.7607796788215637,0.04706299677491188
okcupid-stem,LinearModel,45710,5079,3,0.34438191881226166,0.5753020426037059,0.017372682690620422,0.7560543417930603,0.046040069311857224
okcupid-stem,NeuralNetFastAI,45710,5079,3,0.34192801259024025,0.569724609805982,0.013091683387756348,0.7595983743667603,0.045856378972530365
okcupid-stem,NeuralNetTorch,45710,5079,3,0.33718473574701624,0.5638880655594639,0.014308882877230644,0.7637330293655396,0.045687172561883926
okcupid-stem,RandomForest,45710,5079,3,0.35419576883549975,0.5886114058016026,0.011816143058240414,0.7464067935943604,0.046270906925201416
okcupid-stem,XGBoost,45710,5079,3,0.3389441595342524,0.5660448385830813,0.015120034106075764,0.7605828046798706,0.04678099602460861
optdigits,CatBoost,5058,562,10,0.02310416563203812,0.2734426394940052,0.009148532524704933,0.9857650995254517,0.02931572124361992
optdigits,ExtraTrees,5058,562,10,0.024055134569997836,0.2770695486695501,0.007424540817737579,0.9839857816696167,0.027880147099494934
optdigits,LightGBM,5058,562,10,0.018279563655469105,0.26536765521439126,0.005385971628129482,0.9893238544464111,0.02896285057067871
optdigits,LinearModel,5058,562,10,0.053154158102385086,0.09043867867268746,0.008706689812242985,0.9608541131019592,0.028641726821660995
