dataset,model,cal_size,test_size,CB-tiny-monotone_brier,CB-tiny-monotone_logloss,CB-tiny-monotone_kuiper,CB-tiny-monotone_ece-15,CB-tiny-monotone_accuracy,CB-tiny-monotone_time
Run_or_walk_information,CatBoost,79729,8859,0.009530313561565048,0.01755312014430344,0.0024256277829408646,0.0024658653419464827,0.9935658574104309,0.6923470310866833
Run_or_walk_information,ExtraTrees,79729,8859,0.011925738976570786,0.02232818153253585,0.002155870199203491,0.002838662127032876,0.991985559463501,0.6931558568030596
Run_or_walk_information,LightGBM,79729,8859,0.008548730089168474,0.016122934727240024,0.002465553116053343,0.002718945499509573,0.9945817589759827,0.685743685811758
Run_or_walk_information,LinearModel,79729,8859,0.23085196498069996,0.3489968459442094,0.08306251466274261,0.012103050015866756,0.8253753185272217,0.7248534001410007
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013381013437033955,0.02603123359516034,0.0028811260126531124,0.003211044706404209,0.9915340542793274,0.7008260153234005
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010957734989926093,0.021149104608648113,0.0035542668774724007,0.004458688199520111,0.9931143522262573,0.6960655823349953
Run_or_walk_information,RandomForest,79729,8859,0.012985102659329348,0.02421656196291839,0.002332269214093685,0.002661740407347679,0.9922112822532654,0.6855457611382008
Run_or_walk_information,XGBoost,79729,8859,0.010110586414345224,0.018350093285622048,0.0021207043901085854,0.0029221102595329285,0.9934529662132263,0.6926253605633974
Satellite,CatBoost,4590,510,0.01378046134743778,0.024853467495881843,0.0053657907992601395,0.00470082089304924,0.9901960492134094,0.09768975339829922
Satellite,ExtraTrees,4590,510,0.016508646851065296,0.0259052125848447,0.005550292786210775,0.006368170492351055,0.9882352948188782,0.0929245874285698
Satellite,LightGBM,4590,510,0.0132641756659084,0.022615598597847366,0.006395081523805857,0.005467993672937155,0.9901960492134094,0.09101000986993313
Satellite,LinearModel,4590,510,0.015652641654919194,0.02808841007093769,0.006378393154591322,0.00905341375619173,0.9921568632125854,0.09303637593984604
Satellite,NeuralNetFastAI,4590,510,0.012102121677739148,0.024106083279692186,0.00437798909842968,0.0070628575049340725,0.9921568632125854,0.09550887160003185
Satellite,NeuralNetTorch,4590,510,0.016309508896395177,0.03213360642705154,0.007515279110521078,0.006221972871571779,0.9882352948188782,0.09444144926965237
Satellite,RandomForest,4590,510,0.01567892299537233,0.027393732035884376,0.005665257573127747,0.009440056048333645,0.9882352948188782,0.09064848907291889
Satellite,XGBoost,4590,510,0.01479415039411592,0.02378435475921296,0.006163584068417549,0.007203914690762758,0.9901960492134094,0.09600428305566311
SpeedDating,CatBoost,7540,838,0.1772462182713148,0.2900076638135748,0.01998971961438656,0.030192121863365173,0.8782815933227539,0.1459197700023651
SpeedDating,ExtraTrees,7540,838,0.1923772066183671,0.3099240183997173,0.017576128244400024,0.03387129306793213,0.8675417900085449,0.13688066229224205
SpeedDating,LightGBM,7540,838,0.1774611554328986,0.29158454966231956,0.025604603812098503,0.035776231437921524,0.8890214562416077,0.14065556414425373
SpeedDating,LinearModel,7540,838,0.18946595941379235,0.3129532987670051,0.02777685411274433,0.035216860473155975,0.879474937915802,0.14181391149759293
SpeedDating,NeuralNetFastAI,7540,838,0.18853220186863,0.30808371313886296,0.02151918038725853,0.03640979900956154,0.8723150491714478,0.14286077208817005
SpeedDating,NeuralNetTorch,7540,838,0.1861080321484756,0.30487110014626606,0.02286694012582302,0.027905432507395744,0.8747016787528992,0.14048766903579235
SpeedDating,RandomForest,7540,838,0.19146686264555487,0.31278095930076893,0.020785074681043625,0.033655885607004166,0.8699284195899963,0.14036639221012592
SpeedDating,XGBoost,7540,838,0.17629746741868083,0.28958349589227556,0.02032988704741001,0.026496868580579758,0.8854415416717529,0.13882172480225563
Titanic,CatBoost,1980,221,0.25404198243717413,0.4105738583103499,0.06709403544664383,0.058209676295518875,0.8325791954994202,0.05286750942468643
Titanic,ExtraTrees,1980,221,0.2551854660268053,0.41175182048832093,0.06900129467248917,0.05561773106455803,0.8325791954994202,0.0690817590802908
Titanic,LightGBM,1980,221,0.25316774383053153,0.4080100928467905,0.06752289086580276,0.054946064949035645,0.8325791954994202,0.050695374608039856
Titanic,LinearModel,1980,221,0.26033199699244924,0.4254969478779024,0.0811108872294426,0.058349717408418655,0.8325791954994202,0.05081982538104057
Titanic,NeuralNetFastAI,1980,221,0.25174304623422145,0.4061800795103171,0.0690331682562828,0.04473959282040596,0.8325791954994202,0.052147893235087395
Titanic,NeuralNetTorch,1980,221,0.25438128128166265,0.40938496797272533,0.07113819569349289,0.06051601096987724,0.8325791954994202,0.05222227796912193
Titanic,RandomForest,1980,221,0.25533823759138224,0.41194011902709826,0.06978117674589157,0.056077420711517334,0.8325791954994202,0.07094990834593773
Titanic,XGBoost,1980,221,0.2536247695606985,0.4090906119391581,0.0669197291135788,0.05724366754293442,0.8325791954994202,0.04937143623828888
ada,CatBoost,3732,415,0.1708055626834068,0.2689124377474316,0.013860180974006653,0.02988344244658947,0.8795180916786194,0.09299434348940849
ada,ExtraTrees,3732,415,0.19458533440228198,0.30624823232513937,0.01498890295624733,0.03576480969786644,0.8602409362792969,0.0925222747027874
ada,LightGBM,3732,415,0.17211376417494895,0.27241882423342295,0.018669845536351204,0.033914342522621155,0.87469881772995,0.09051002375781536
ada,LinearModel,3732,415,0.19981955062257442,0.31491614489794095,0.02145759016275406,0.04726400971412659,0.8530120253562927,0.09322897717356682
ada,NeuralNetFastAI,3732,415,0.18466367899369612,0.295445954565422,0.015025271102786064,0.037595100700855255,0.8722891807556152,0.09208261966705322
ada,NeuralNetTorch,3732,415,0.18352927107466,0.28759271403132586,0.011275708675384521,0.028918109834194183,0.8722891807556152,0.09590078517794609
ada,RandomForest,3732,415,0.17836405802120392,0.2837856276362763,0.012197241187095642,0.03106267750263214,0.8819277286529541,0.09148765355348587
ada,XGBoost,3732,415,0.17174778415055703,0.27195398917533053,0.013348245993256569,0.02117694914340973,0.8819277286529541,0.09400984644889832
adult,CatBoost,43957,4885,0.17145886437739613,0.27057691026001807,0.005703814327716827,0.011500365100800991,0.8779938817024231,0.453832745552063
adult,ExtraTrees,43957,4885,0.1899822714406498,0.2996490929434982,0.007072457578033209,0.013563578948378563,0.8591607213020325,0.4541995134204626
adult,LightGBM,43957,4885,0.1717270825003898,0.26965037367224387,0.005919948220252991,0.013349765911698341,0.8763561844825745,0.4560570493340492
adult,LinearModel,43957,4885,0.20274580345368726,0.31663002684162234,0.007245558314025402,0.011334240436553955,0.8538382649421692,0.4451279994100332
adult,NeuralNetFastAI,43957,4885,0.1898986505513742,0.29886448610128075,0.008217722177505493,0.0111732492223382,0.863459587097168,0.4562721233814955
adult,NeuralNetTorch,43957,4885,0.19152515295799447,0.30018019172972904,0.008127225562930107,0.010994733311235905,0.8626407384872437,0.4512716270983219
adult,RandomForest,43957,4885,0.18694573025283437,0.29377145486537043,0.007792291231453419,0.009002319537103176,0.8638690114021301,0.4462669175118208
adult,XGBoost,43957,4885,0.170698540251416,0.26809968264158485,0.005511144176125526,0.011346978135406971,0.8765609264373779,0.44743289425969124
ailerons,CatBoost,12375,1375,0.15825428152372478,0.26027708377872466,0.007813312113285065,0.021858030930161476,0.890181839466095,0.18507334031164646
ailerons,ExtraTrees,12375,1375,0.167866924719232,0.2743755267673556,0.008280791342258453,0.01669866032898426,0.8799999952316284,0.18627584166824818
ailerons,LightGBM,12375,1375,0.15828371295057786,0.25811271527188284,0.008952882140874863,0.0165020152926445,0.8916363716125488,0.18788048066198826
ailerons,LinearModel,12375,1375,0.17043139668478013,0.2789306768834827,0.010192038491368294,0.028119709342718124,0.8807272911071777,0.18721389211714268
ailerons,NeuralNetFastAI,12375,1375,0.1660826753399014,0.2713651212995894,0.0100014116615057,0.024864112958312035,0.8850908875465393,0.18958952464163303
ailerons,NeuralNetTorch,12375,1375,0.1647270463931966,0.26888377089761484,0.010442771017551422,0.025848040357232094,0.8814545273780823,0.18605961836874485
ailerons,RandomForest,12375,1375,0.16467887772648276,0.2713061151359732,0.008341767825186253,0.024723773822188377,0.8829091191291809,0.18850837461650372
ailerons,XGBoost,12375,1375,0.15902822028230168,0.2595781219938994,0.00820346549153328,0.016292745247483253,0.8887272477149963,0.1847642119973898
arcene,CatBoost,90,10,0.4026389134869709,0.5947888459596828,0.16581633687019348,0.25047948956489563,0.699999988079071,0.02910442464053631
arcene,ExtraTrees,90,10,0.28781239348683096,0.46491973944428394,0.11227016896009445,0.309574156999588,0.8999999761581421,0.024527907371520996
arcene,LightGBM,90,10,0.4158842740766027,0.614898453522043,0.12785190343856812,0.12134002149105072,0.699999988079071,0.02904261276125908
arcene,LinearModel,90,10,0.36928546402869566,0.5509723615623593,0.12717954814434052,0.10186529159545898,0.699999988079071,0.026451170444488525
arcene,NeuralNetFastAI,90,10,0.315782642210927,0.5034717336390649,0.1400468945503235,0.2168607860803604,0.800000011920929,0.029478909447789192
arcene,NeuralNetTorch,90,10,0.36132919602666275,0.5503092930372336,0.18489524722099304,0.2732636034488678,0.699999988079071,0.026290351524949074
arcene,RandomForest,90,10,0.3532556775334291,0.5365328182271476,0.08791030198335648,0.26158419251441956,0.699999988079071,0.025964295491576195
arcene,XGBoost,90,10,0.38474359483593534,0.5730702283133388,0.11903125047683716,0.14228567481040955,0.699999988079071,0.029383907094597816
arsenic-female-bladder,CatBoost,503,56,0.20659750830581952,0.3321454274255875,0.03122280351817608,0.05023898929357529,0.8571428656578064,0.050207557156682014
arsenic-female-bladder,ExtraTrees,503,56,0.21770246249707798,0.3536337699908225,0.05581435561180115,0.07844290137290955,0.875,0.050561945885419846
arsenic-female-bladder,LightGBM,503,56,0.21905752793843955,0.36222728220694506,0.0469365119934082,0.09783296287059784,0.8571428656578064,0.05302120000123978
arsenic-female-bladder,LinearModel,503,56,0.23403547109103012,0.36894723119744055,0.04426738619804382,0.07340013235807419,0.8571428656578064,0.05018412694334984
arsenic-female-bladder,NeuralNetFastAI,503,56,0.21563586632698986,0.32787208693861863,0.046273037791252136,0.08483957499265671,0.8392857313156128,0.053526394069194794
arsenic-female-bladder,NeuralNetTorch,503,56,0.18476613879905604,0.3078374838101253,0.040845468640327454,0.08685335516929626,0.8571428656578064,0.05278121680021286
arsenic-female-bladder,RandomForest,503,56,0.21831214201173368,0.35850252928396603,0.05202972888946533,0.11569340527057648,0.8571428656578064,0.05306541360914707
arsenic-female-bladder,XGBoost,503,56,0.20701951930330792,0.3343488897002464,0.03016989305615425,0.029755141586065292,0.8571428656578064,0.050235528498888016
autoUniv-au1-1000,CatBoost,900,100,0.37757597355133937,0.5646744046075926,0.059766821563243866,0.08742702752351761,0.7300000190734863,0.055218618363142014
autoUniv-au1-1000,ExtraTrees,900,100,0.3619015227944102,0.5524244458679957,0.03583359718322754,0.05921041592955589,0.7699999809265137,0.05497042462229729
autoUniv-au1-1000,LightGBM,900,100,0.35451730629177114,0.5408153854688003,0.04201787710189819,0.09496582299470901,0.7699999809265137,0.05745774693787098
autoUniv-au1-1000,LinearModel,900,100,0.38086557766278817,0.5728413269348159,0.0697919949889183,0.06777720898389816,0.7400000095367432,0.054619623348116875
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3480834491582786,0.5341711065443946,0.03695100545883179,0.07912851870059967,0.7699999809265137,0.054768094792962074
autoUniv-au1-1000,NeuralNetTorch,900,100,0.352804335484983,0.5341118970091714,0.0355362668633461,0.03749983012676239,0.7599999904632568,0.05469980649650097
autoUniv-au1-1000,RandomForest,900,100,0.38346019778925233,0.5709387959824979,0.043371036648750305,0.08568308502435684,0.7300000190734863,0.05460881441831589
autoUniv-au1-1000,XGBoost,900,100,0.37373019602394963,0.5588854101072365,0.056793779134750366,0.09353164583444595,0.7200000286102295,0.0554459523409605
bank-marketing,CatBoost,40689,4522,0.11710103198345963,0.18651529255085816,0.004775695502758026,0.005797033663839102,0.9130915403366089,0.42548447847366333
bank-marketing,ExtraTrees,40689,4522,0.12581566601475047,0.20024044701992522,0.007430139929056168,0.014429583214223385,0.9035825133323669,0.4257798157632351
bank-marketing,LightGBM,40689,4522,0.11912371507085182,0.1895489053418406,0.0058845896273851395,0.009736585430800915,0.9128704071044922,0.42382844164967537
bank-marketing,LinearModel,40689,4522,0.14084612001917743,0.22745922240207858,0.006551781669259071,0.010287691839039326,0.8998230695724487,0.431466419249773
bank-marketing,NeuralNetFastAI,40689,4522,0.12062359571374373,0.19160126414273537,0.0071134548634290695,0.008490492589771748,0.9124281406402588,0.42533766478300095
bank-marketing,NeuralNetTorch,40689,4522,0.12061602384184486,0.19126333267510773,0.007878164760768414,0.008546741679310799,0.9106590151786804,0.42875599302351475
bank-marketing,RandomForest,40689,4522,0.12560187653346988,0.1994704578151624,0.0065523115918040276,0.011901148594915867,0.9053516387939453,0.4266429115086794
bank-marketing,XGBoost,40689,4522,0.11880819845771766,0.18990617226577297,0.006170308217406273,0.007586081512272358,0.9117646813392639,0.42162656784057617
bank32nh,CatBoost,7372,820,0.269460079145655,0.4151593807010342,0.022010333836078644,0.04560181125998497,0.795121967792511,0.1319627445191145
bank32nh,ExtraTrees,7372,820,0.27111500776473657,0.41702897799360283,0.0212088730186224,0.037849169224500656,0.7987805008888245,0.13227739371359348
bank32nh,LightGBM,7372,820,0.2672377889305633,0.4161656502019443,0.021924752742052078,0.04915269464254379,0.7987805008888245,0.1284045521169901
bank32nh,LinearModel,7372,820,0.26718111141667,0.40740367572860775,0.02034931629896164,0.0449068620800972,0.7939024567604065,0.13970822095870972
bank32nh,NeuralNetFastAI,7372,820,0.2561804530677973,0.3979738699867559,0.0206890981644392,0.03493379056453705,0.8085365891456604,0.13919316045939922
bank32nh,NeuralNetTorch,7372,820,0.2623675260825217,0.4073891874072354,0.01697872020304203,0.03839844837784767,0.8024390339851379,0.1375365499407053
bank32nh,RandomForest,7372,820,0.285446410429186,0.43755144154612396,0.02516345866024494,0.03915775939822197,0.790243923664093,0.13333645276725292
bank32nh,XGBoost,7372,820,0.27327273327999807,0.42165437717957593,0.021390512585639954,0.03604705631732941,0.8036585450172424,0.13652579858899117
bank8FM,CatBoost,7372,820,0.07470727626254094,0.11916961008285969,0.007770990487188101,0.013226201757788658,0.9451219439506531,0.140741104260087
bank8FM,ExtraTrees,7372,820,0.07787910594886174,0.12400207213349575,0.009908512234687805,0.017786584794521332,0.9463414549827576,0.13913817331194878
bank8FM,LightGBM,7372,820,0.0764566239068219,0.11960042156076221,0.010504137724637985,0.020994901657104492,0.9475609660148621,0.13977518677711487
bank8FM,LinearModel,7372,820,0.08239682938875562,0.13457506314860873,0.009578851982951164,0.013704434037208557,0.9451219439506531,0.14225571043789387
bank8FM,NeuralNetFastAI,7372,820,0.07622990900411435,0.11579649983763879,0.009476758539676666,0.019892336800694466,0.9451219439506531,0.14159813709557056
bank8FM,NeuralNetTorch,7372,820,0.07963173515610647,0.12218191136995668,0.009475801140069962,0.020089786499738693,0.9475609660148621,0.14005607180297375
bank8FM,RandomForest,7372,820,0.07796436979356007,0.13169659038368275,0.010653972625732422,0.021679146215319633,0.949999988079071,0.13867508806288242
bank8FM,XGBoost,7372,820,0.07628779612816422,0.12746538163524818,0.010297751054167747,0.01861589029431343,0.9475609660148621,0.13801065273582935
blood-transfusion-service-center,CatBoost,673,75,0.3310508948239199,0.5036645063543725,0.06597929447889328,0.09633220732212067,0.7599999904632568,0.05321601592004299
blood-transfusion-service-center,ExtraTrees,673,75,0.32479708988956724,0.49062403163462437,0.07354436814785004,0.09920373558998108,0.7599999904632568,0.05259760096669197
blood-transfusion-service-center,LightGBM,673,75,0.3295343151038344,0.4957765838728051,0.06365271657705307,0.10164963454008102,0.7599999904632568,0.055492185056209564
blood-transfusion-service-center,LinearModel,673,75,0.32462087014659297,0.48314087164208547,0.06922803819179535,0.1128985732793808,0.746666669845581,0.05499221198260784
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.32967549334331747,0.4906335463692826,0.06651391834020615,0.1085161492228508,0.746666669845581,0.054663147777318954
blood-transfusion-service-center,NeuralNetTorch,673,75,0.30836499182755583,0.4626627669043906,0.05914177745580673,0.07561524957418442,0.7333333492279053,0.05280562676489353
blood-transfusion-service-center,RandomForest,673,75,0.3176885617338443,0.48752909701684016,0.07536931335926056,0.08331218361854553,0.7733333110809326,0.05390928313136101
blood-transfusion-service-center,XGBoost,673,75,0.3376041033079048,0.5114040813552074,0.04954605549573898,0.0960920974612236,0.746666669845581,0.054253846406936646
boston_corrected,CatBoost,455,51,0.1690882217909945,0.27585812976368496,0.08313533663749695,0.09768635034561157,0.8823529481887817,0.05192263238132
boston_corrected,ExtraTrees,455,51,0.15446822393370488,0.2554235784688209,0.09680112451314926,0.13790647685527802,0.8627451062202454,0.05176570825278759
boston_corrected,LightGBM,455,51,0.15619781544307335,0.2635229219975101,0.08888588100671768,0.10994148254394531,0.9215686321258545,0.05560244619846344
boston_corrected,LinearModel,455,51,0.18949923137434316,0.29811844696747836,0.09759099781513214,0.13998772203922272,0.8627451062202454,0.049691250547766685
boston_corrected,NeuralNetFastAI,455,51,0.15044663449077608,0.25164612667633507,0.11243180930614471,0.1394866704940796,0.8627451062202454,0.05238791182637215
boston_corrected,NeuralNetTorch,455,51,0.20330371691157095,0.3075524236502946,0.1048983484506607,0.15608511865139008,0.8039215803146362,0.0510226059705019
boston_corrected,RandomForest,455,51,0.17791159940880694,0.2892558887070975,0.09331420809030533,0.11780772358179092,0.8627451062202454,0.052778974175453186
boston_corrected,XGBoost,455,51,0.1969299860788821,0.30939085670448147,0.0839608833193779,0.14230991899967194,0.8627451062202454,0.052270760759711266
churn,CatBoost,4500,500,0.08557757440136854,0.17401515089462663,0.011656291782855988,0.01969338394701481,0.9480000138282776,0.10563365556299686
churn,ExtraTrees,4500,500,0.08416329542167697,0.17196746620915393,0.014796980656683445,0.02264965884387493,0.9480000138282776,0.10269333235919476
churn,LightGBM,4500,500,0.08940724349840375,0.18194434198342782,0.012154189869761467,0.02837679162621498,0.9480000138282776,0.10390955023467541
churn,LinearModel,4500,500,0.18340975033095908,0.2999357419992655,0.023143388330936432,0.03437972813844681,0.8479999899864197,0.10195111483335495
churn,NeuralNetFastAI,4500,500,0.07640553009734302,0.1607363050621307,0.009114735759794712,0.018634378910064697,0.9559999704360962,0.1024620495736599
churn,NeuralNetTorch,4500,500,0.08292396153104067,0.17414182222686544,0.01761491410434246,0.028060998767614365,0.9520000219345093,0.10302840545773506
churn,RandomForest,4500,500,0.09995016884995328,0.19681502093295034,0.012733151204884052,0.018687967211008072,0.9380000233650208,0.10528820380568504
churn,XGBoost,4500,500,0.08842184149479855,0.17680319193586205,0.014060407876968384,0.02705622836947441,0.9399999976158142,0.1007476057857275
climate-model-simulation-crashes,CatBoost,486,54,0.0919311354886889,0.1773885735790286,0.050217222422361374,0.05334096401929855,0.9444444179534912,0.05199972912669182
climate-model-simulation-crashes,ExtraTrees,486,54,0.08943211908476083,0.18154463022735282,0.052565332502126694,0.04451100155711174,0.9444444179534912,0.05186017416417599
climate-model-simulation-crashes,LightGBM,486,54,0.08359228316718548,0.16734114751061355,0.0518624484539032,0.04624699428677559,0.9444444179534912,0.05350359156727791
climate-model-simulation-crashes,LinearModel,486,54,0.09951619730213929,0.20700891603945973,0.06303102523088455,0.05879468843340874,0.9444444179534912,0.05042099766433239
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.08814562297472557,0.18857028304821744,0.05305268615484238,0.0460759736597538,0.9444444179534912,0.05211407691240311
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.09846145712940599,0.19516085649348416,0.04354867711663246,0.0674542784690857,0.9074074029922485,0.052313484251499176
climate-model-simulation-crashes,RandomForest,486,54,0.09625777772699146,0.1975061479406942,0.07448022067546844,0.0655675083398819,0.9259259104728699,0.051841722801327705
climate-model-simulation-crashes,XGBoost,486,54,0.08643997872405329,0.18069533894556894,0.06343885511159897,0.07357560843229294,0.9444444179534912,0.051592981442809105
colleges_usnews,CatBoost,1171,131,0.3753600155248386,0.5452373383323976,0.0625344067811966,0.10255613923072815,0.7099236845970154,0.06323964893817902
colleges_usnews,ExtraTrees,1171,131,0.369605722372275,0.5430560531943547,0.05915829911828041,0.11424896866083145,0.7022900581359863,0.06277937814593315
colleges_usnews,LightGBM,1171,131,0.38584025112870146,0.5589768080364078,0.07030444592237473,0.12610697746276855,0.6641221642494202,0.06239917129278183
colleges_usnews,LinearModel,1171,131,0.4014333706023742,0.5838459305181024,0.06490994989871979,0.12650613486766815,0.6641221642494202,0.060306770727038383
colleges_usnews,NeuralNetFastAI,1171,131,0.39945388324329134,0.5752127070727551,0.08060202747583389,0.1152942031621933,0.6793892979621887,0.05923870578408241
colleges_usnews,NeuralNetTorch,1171,131,0.3834639901458263,0.5553422069924248,0.08030661940574646,0.15522103011608124,0.7175572514533997,0.060812145471572876
colleges_usnews,RandomForest,1171,131,0.3706269350801931,0.5565044932338746,0.06407482177019119,0.1057833805680275,0.6870229244232178,0.061280373483896255
colleges_usnews,XGBoost,1171,131,0.3900777689952632,0.560990614368433,0.0754069983959198,0.13695301115512848,0.6793892979621887,0.05926574766635895
cpu_act,CatBoost,7372,820,0.0663731471133965,0.11295511143247557,0.016209809109568596,0.02767142280936241,0.959756076335907,0.1446755025535822
cpu_act,ExtraTrees,7372,820,0.07656630782563216,0.12811583129005671,0.014311589300632477,0.023795895278453827,0.95243901014328,0.14373830147087574
cpu_act,LightGBM,7372,820,0.06851476498935868,0.11446552890374903,0.014794761314988136,0.03317972272634506,0.95243901014328,0.1419797409325838
cpu_act,LinearModel,7372,820,0.08546054640966468,0.14528769939309855,0.016479186713695526,0.033351778984069824,0.9426829218864441,0.1425872016698122
cpu_act,NeuralNetFastAI,7372,820,0.07100471347379704,0.12155337246612447,0.017140867188572884,0.03723275288939476,0.9475609660148621,0.14201939292252064
cpu_act,NeuralNetTorch,7372,820,0.07777977819392101,0.13161794048068276,0.018571890890598297,0.03380078449845314,0.9512194991111755,0.1439213789999485
cpu_act,RandomForest,7372,820,0.07498328536717984,0.1302524365897122,0.012460749596357346,0.024000899866223335,0.9536585211753845,0.1423465609550476
cpu_act,XGBoost,7372,820,0.06650718836812411,0.11269546234327422,0.01636984385550022,0.0262417234480381,0.959756076335907,0.1409020982682705
cpu_small,CatBoost,7372,820,0.09559076066841274,0.15317575180966475,0.012235090136528015,0.03185604512691498,0.9414634108543396,0.1438781190663576
cpu_small,ExtraTrees,7372,820,0.10388555755883913,0.16536970376846738,0.010640867054462433,0.020145993679761887,0.9304878115653992,0.14411496371030807
cpu_small,LightGBM,7372,820,0.09667514205480156,0.1542795660925267,0.01086488738656044,0.027172110974788666,0.9378048777580261,0.14124534092843533
cpu_small,LinearModel,7372,820,0.12744385142665896,0.20143248932401359,0.010757453739643097,0.028307244181632996,0.9048780202865601,0.14144683815538883
cpu_small,NeuralNetFastAI,7372,820,0.10932697304250469,0.17057202988318057,0.007147646509110928,0.02143959328532219,0.9207317233085632,0.14352399483323097
cpu_small,NeuralNetTorch,7372,820,0.10499350247034211,0.1656552868128494,0.01176770031452179,0.026512302458286285,0.9219512343406677,0.13948439434170723
cpu_small,RandomForest,7372,820,0.10101014218179322,0.1632925069320299,0.011339213699102402,0.023726485669612885,0.9329268336296082,0.13721000216901302
cpu_small,XGBoost,7372,820,0.09900965722224747,0.15781315955856,0.012355059385299683,0.029916178435087204,0.9365853667259216,0.14366321824491024
credit-g,CatBoost,900,100,0.27812213924243356,0.4301046617510164,0.0504639707505703,0.09359847009181976,0.8199999928474426,0.055520350113511086
credit-g,ExtraTrees,900,100,0.2820271139701166,0.4421702361627411,0.047475237399339676,0.1419164389371872,0.8199999928474426,0.056965237483382225
credit-g,LightGBM,900,100,0.2851078297365424,0.4425329531224486,0.04912246763706207,0.0923011377453804,0.7900000214576721,0.05806278996169567
credit-g,LinearModel,900,100,0.30795451476370894,0.47246227567780996,0.05372418463230133,0.08799992501735687,0.7799999713897705,0.05651188641786575
credit-g,NeuralNetFastAI,900,100,0.29843901106329085,0.4540908491282197,0.04124143719673157,0.0707198902964592,0.7599999904632568,0.05746166594326496
credit-g,NeuralNetTorch,900,100,0.29039189360457573,0.4473402377702956,0.0433264821767807,0.07704231142997742,0.7699999809265137,0.05552252009510994
credit-g,RandomForest,900,100,0.272451960812114,0.4270332916165343,0.053431570529937744,0.12096709758043289,0.7900000214576721,0.05624263733625412
credit-g,XGBoost,900,100,0.29188419100064533,0.4445798031721457,0.03780435025691986,0.09437865018844604,0.7699999809265137,0.05606774054467678
cylinder-bands,CatBoost,486,54,0.18490991670152448,0.30982025944498764,0.04185805469751358,0.11614975333213806,0.8518518805503845,0.05429040640592575
cylinder-bands,ExtraTrees,486,54,0.1731208120152663,0.29597934174179047,0.046555232256650925,0.11243681609630585,0.9074074029922485,0.051444631069898605
cylinder-bands,LightGBM,486,54,0.1813038461625562,0.307958917455039,0.05291104316711426,0.13910064101219177,0.8888888955116272,0.0534696951508522
cylinder-bands,LinearModel,486,54,0.26446439107301906,0.41780215971742163,0.050697121769189835,0.10977037996053696,0.7777777910232544,0.05290479212999344
cylinder-bands,NeuralNetFastAI,486,54,0.22294636562181605,0.37462116305929755,0.07175320386886597,0.14562255144119263,0.8703703880310059,0.05249200016260147
cylinder-bands,NeuralNetTorch,486,54,0.20146149171971683,0.3405715447224431,0.07227079570293427,0.14093932509422302,0.8518518805503845,0.053038060665130615
cylinder-bands,RandomForest,486,54,0.16829722518219317,0.2853603956760381,0.042850956320762634,0.10394661873579025,0.8888888955116272,0.05223252810537815
cylinder-bands,XGBoost,486,54,0.17531847982330298,0.3026400339136086,0.05973554775118828,0.12420026957988739,0.8888888955116272,0.05356084927916527
delta_ailerons,CatBoost,6416,713,0.09006931154547702,0.18322808721220005,0.00934300385415554,0.017454760149121284,0.948106586933136,0.13302290439605713
delta_ailerons,ExtraTrees,6416,713,0.09244827973607665,0.18613950983039215,0.011653385125100613,0.018847957253456116,0.946704089641571,0.13049345277249813
delta_ailerons,LightGBM,6416,713,0.09245937849768077,0.1882202698350122,0.010009700432419777,0.023706773295998573,0.9424964785575867,0.13204171136021614
delta_ailerons,LinearModel,6416,713,0.11018991496237132,0.22039580415782417,0.010350552387535572,0.02858983911573887,0.9410939812660217,0.12917403504252434
delta_ailerons,NeuralNetFastAI,6416,713,0.10189216475532023,0.2019565761151784,0.011092142201960087,0.02498563379049301,0.9424964785575867,0.1286212056875229
delta_ailerons,NeuralNetTorch,6416,713,0.10042740604082977,0.19724110562256306,0.01091986708343029,0.02184927463531494,0.9453015327453613,0.13162065111100674
delta_ailerons,RandomForest,6416,713,0.09398415439033102,0.18264594339968238,0.01054640207439661,0.025149647146463394,0.9438990354537964,0.131205216050148
delta_ailerons,XGBoost,6416,713,0.09195176706819055,0.1875969296088872,0.011856862343847752,0.024207251146435738,0.946704089641571,0.12953517399728298
delta_elevators,CatBoost,8565,952,0.17640272244921473,0.2967080625523116,0.010173063725233078,0.03250898793339729,0.8844537734985352,0.1425882913172245
delta_elevators,ExtraTrees,8565,952,0.18065743449062194,0.30100108597887637,0.010791639797389507,0.02171902358531952,0.8792017102241516,0.14553310349583626
delta_elevators,LightGBM,8565,952,0.17545661195466594,0.2947202946753808,0.012179163284599781,0.029838673770427704,0.8897058963775635,0.14301678352057934
delta_elevators,LinearModel,8565,952,0.17998158882541215,0.30624807143256944,0.013065959326922894,0.024282457306981087,0.881302535533905,0.14440866000950336
delta_elevators,NeuralNetFastAI,8565,952,0.1777179056706948,0.29883570504439794,0.008614197373390198,0.021566377952694893,0.8760504126548767,0.14515241980552673
delta_elevators,NeuralNetTorch,8565,952,0.17741976125884606,0.29760523210148065,0.009546056389808655,0.022142183035612106,0.8855041861534119,0.14332514442503452
