dataset,model,cal_size,test_size,Affine_brier,Affine_logloss,Affine_kuiper,Affine_ece-15,Affine_accuracy,Affine_time
colleges_usnews,XGBoost,1171,131,0.3960861451822815,0.5702845510234812,0.07928773015737534,0.14545480906963348,0.694656491279602,0.002008636947721243
cpu_act,CatBoost,7372,820,0.06474035695753236,0.1109101845173736,0.013757770881056786,0.024778516963124275,0.9585365653038025,0.004341338993981481
cpu_act,ExtraTrees,7372,820,0.07746729151563585,0.13161138174560738,0.018262121826410294,0.03475598618388176,0.95243901014328,0.004828877979889512
cpu_act,LightGBM,7372,820,0.06647034727139385,0.11214230615575017,0.013466112315654755,0.02477860637009144,0.962195098400116,0.003992035053670406
cpu_act,LinearModel,7372,820,0.0840952916470251,0.14315031566134537,0.015655383467674255,0.027099670842289925,0.9451219439506531,0.004004237009212375
cpu_act,NeuralNetFastAI,7372,820,0.07067305101188531,0.12059491909938172,0.017120160162448883,0.03759235888719559,0.95243901014328,0.0045963069424033165
cpu_act,NeuralNetTorch,7372,820,0.07385617746341731,0.12676724578125334,0.018709516152739525,0.031454503536224365,0.9609755873680115,0.004249852034263313
cpu_act,RandomForest,7372,820,0.07720187170533076,0.13461382920546322,0.02212565578520298,0.03846420347690582,0.954878032207489,0.004470004001632333
cpu_act,XGBoost,7372,820,0.0643729805960127,0.10989837736568234,0.014525332488119602,0.02791195921599865,0.9560975432395935,0.004315905040130019
cpu_small,CatBoost,7372,820,0.09562026258815821,0.15362116571901008,0.011106152087450027,0.031148254871368408,0.9365853667259216,0.004077030927874148
cpu_small,ExtraTrees,7372,820,0.10539727899402981,0.17088641360426451,0.017267391085624695,0.029063912108540535,0.9280487895011902,0.004890267038717866
cpu_small,LightGBM,7372,820,0.09611741761759447,0.1547773433248428,0.010384969413280487,0.0360584557056427,0.9353658556938171,0.0040226789424195886
cpu_small,LinearModel,7372,820,0.1265121087631037,0.20066003395567233,0.010792531073093414,0.02520114555954933,0.9073171019554138,0.003999980981461704
cpu_small,NeuralNetFastAI,7372,820,0.10890747370705756,0.17035014631572606,0.008639760315418243,0.03172425553202629,0.9219512343406677,0.004376377095468342
cpu_small,NeuralNetTorch,7372,820,0.10363847437612446,0.16521816550027246,0.013088524341583252,0.02800656482577324,0.9256097674369812,0.0039819939993321896
cpu_small,RandomForest,7372,820,0.10275120196787924,0.1669584525600508,0.016675669699907303,0.02852080576121807,0.9341463446617126,0.00490803096909076
cpu_small,XGBoost,7372,820,0.09804565786273384,0.15816764833200062,0.010819217190146446,0.03263960778713226,0.9365853667259216,0.00397187692578882
credit-g,CatBoost,900,100,0.2743037101865032,0.4242658509664728,0.04989844188094139,0.10728298127651215,0.8199999928474426,0.0020833719754591584
credit-g,ExtraTrees,900,100,0.284461338755592,0.4394397481593675,0.055763740092515945,0.10991134494543076,0.8199999928474426,0.0022075349697843194
credit-g,LightGBM,900,100,0.28669193187589737,0.4448196099713412,0.046536654233932495,0.05315743759274483,0.7900000214576721,0.0020816250471398234
credit-g,LinearModel,900,100,0.3069307857321267,0.4693806936710866,0.04727421700954437,0.09192364662885666,0.7799999713897705,0.0019747529877349734
credit-g,NeuralNetFastAI,900,100,0.2951955360742077,0.44946002806198854,0.04325386881828308,0.07899758964776993,0.7799999713897705,0.0020187098998576403
credit-g,NeuralNetTorch,900,100,0.30914597782885767,0.4750232194674652,0.07457858324050903,0.09022033214569092,0.7799999713897705,0.002313366043381393
credit-g,RandomForest,900,100,0.27402308961799726,0.4253334023318473,0.06000316143035889,0.08485610038042068,0.7900000214576721,0.0020119110122323036
credit-g,XGBoost,900,100,0.2931151236208554,0.44588970455054744,0.042324528098106384,0.08394705504179001,0.7699999809265137,0.0020292309345677495
cylinder-bands,CatBoost,486,54,0.18970049725228336,0.3084786099565808,0.05163133889436722,0.1197095662355423,0.8518518805503845,0.0019090899731963873
cylinder-bands,ExtraTrees,486,54,0.17355339122396793,0.3035684894750101,0.05036191642284393,0.08885492384433746,0.9074074029922485,0.001989315962418914
cylinder-bands,LightGBM,486,54,0.18259476650504142,0.30373521849170876,0.05155273526906967,0.12644872069358826,0.8518518805503845,0.0019579309737309813
cylinder-bands,LinearModel,486,54,0.271136485059539,0.4242745504495272,0.055670544505119324,0.13834168016910553,0.7777777910232544,0.002222886891104281
cylinder-bands,NeuralNetFastAI,486,54,0.24634487504955824,0.3993865746072624,0.08218152821063995,0.1857680231332779,0.8518518805503845,0.002154974965378642
cylinder-bands,NeuralNetTorch,486,54,0.2234382637520273,0.3608081622253644,0.07900428771972656,0.13754300773143768,0.8518518805503845,0.0022243590792641044
cylinder-bands,RandomForest,486,54,0.17193022531257027,0.29168762423998784,0.03816560283303261,0.11885979771614075,0.8888888955116272,0.001973986974917352
cylinder-bands,XGBoost,486,54,0.17392366132723008,0.2967428039528264,0.06391994655132294,0.11550848931074142,0.8888888955116272,0.0018025620374828577
delta_ailerons,CatBoost,6416,713,0.08966960924136066,0.17942755555974058,0.009776855818927288,0.019951794296503067,0.9453015327453613,0.003663609968498349
delta_ailerons,ExtraTrees,6416,713,0.09531942624236309,0.41080958071601265,0.022403309121727943,0.029607104137539864,0.9453015327453613,0.0040776130044832826
delta_ailerons,LightGBM,6416,713,0.09111486623482183,0.18427607974408308,0.01009815838187933,0.025322118774056435,0.9424964785575867,0.004005879047326744
delta_ailerons,LinearModel,6416,713,0.1117190513609395,0.22179347657744528,0.01274660974740982,0.03262798488140106,0.939691424369812,0.0034564599627628922
delta_ailerons,NeuralNetFastAI,6416,713,0.1017948597405406,0.20180276768754427,0.010988791473209858,0.02464984729886055,0.9424964785575867,0.0034442819887772202
delta_ailerons,NeuralNetTorch,6416,713,0.10057962293721484,0.1984661282471405,0.011674240231513977,0.02476840652525425,0.9438990354537964,0.004069981048814952
delta_ailerons,RandomForest,6416,713,0.0936330411374742,0.18551472706361413,0.013538073748350143,0.018076075240969658,0.9438990354537964,0.0037814308889210224
delta_ailerons,XGBoost,6416,713,0.09172643301560858,0.18610314091065996,0.012012758292257786,0.025112930685281754,0.946704089641571,0.003724626963958144
delta_elevators,CatBoost,8565,952,0.17666464008103955,0.29676063903192584,0.01158737763762474,0.016880061477422714,0.8855041861534119,0.0033967280760407448
delta_elevators,ExtraTrees,8565,952,0.17972683457470856,0.2995337572301369,0.011294267140328884,0.025265229865908623,0.8802521228790283,0.005066229030489922
delta_elevators,LightGBM,8565,952,0.17504035305396545,0.294021139260291,0.013700312003493309,0.03264963626861572,0.8897058963775635,0.004141513956710696
delta_elevators,LinearModel,8565,952,0.18030402983396296,0.3111689443200488,0.016373571008443832,0.034516237676143646,0.881302535533905,0.003259108983911574
delta_elevators,NeuralNetFastAI,8565,952,0.17801811384063884,0.2993940566222513,0.009842902421951294,0.020948568359017372,0.875,0.004129545064643025
delta_elevators,NeuralNetTorch,8565,952,0.1763533339811241,0.29559034451640154,0.010772742331027985,0.02622002735733986,0.8802521228790283,0.004110526060685515
delta_elevators,RandomForest,8565,952,0.18333651736347495,0.3045950812748143,0.012400970794260502,0.03361211717128754,0.8728991746902466,0.00458935194183141
delta_elevators,XGBoost,8565,952,0.17656366085972838,0.29554322832874,0.009644052013754845,0.02383190207183361,0.8823529481887817,0.0033338010543957353
