dataset,model,cal_size,test_size,Platt_brier,Platt_logloss,Platt_kuiper,Platt_ece-15,Platt_accuracy,Platt_time
Run_or_walk_information,XGBoost,79729,8859,0.011074683367873843,0.025957106136670637,0.00365346297621727,0.0037321685813367367,0.9934529662132263,0.09734535904135555
Satellite,CatBoost,4590,510,0.018987843695122013,0.04691718543225487,0.009417221881449223,0.0054605696350336075,0.9901960492134094,0.012782687088474631
Satellite,ExtraTrees,4590,510,0.01968691273899124,0.03787935942534999,0.008498886600136757,0.007184827700257301,0.9882352948188782,0.011338636046275496
Satellite,LightGBM,4590,510,0.019457025219699615,0.05028091772575086,0.009850649163126945,0.006143206264823675,0.9901960492134094,0.01250013301614672
Satellite,LinearModel,4590,510,0.0162066620198211,0.0428477767152329,0.007978977635502815,0.005590202286839485,0.9921568632125854,0.0099467410473153
Satellite,NeuralNetFastAI,4590,510,0.0156383700675202,0.0395361887814954,0.007873345166444778,0.005547996144741774,0.9921568632125854,0.011044288985431194
Satellite,NeuralNetTorch,4590,510,0.022685818948078897,0.05740465744218118,0.01135026104748249,0.007320260629057884,0.9882352948188782,0.011184289935044944
Satellite,RandomForest,4590,510,0.017345583137157006,0.03380609109667563,0.007836812175810337,0.006937609985470772,0.9882352948188782,0.011248950031585991
Satellite,XGBoost,4590,510,0.019095266859476923,0.04967568723281118,0.009581631049513817,0.005392695311456919,0.9901960492134094,0.012395831989124417
SpeedDating,CatBoost,7540,838,0.17648703069853916,0.298291333332064,0.01998203620314598,0.0402383878827095,0.8806682825088501,0.014973103068768978
SpeedDating,ExtraTrees,7540,838,0.19211211772385522,0.3127693386213759,0.01202729158103466,0.030032910406589508,0.8687350749969482,0.015474579995498061
SpeedDating,LightGBM,7540,838,0.17396592690761184,0.29555108227445614,0.015194758772850037,0.035695694386959076,0.8866348266601562,0.0158277100417763
SpeedDating,LinearModel,7540,838,0.18667902961220928,0.31441833895616944,0.014124682173132896,0.026159511879086494,0.8782815933227539,0.01521382899954915
SpeedDating,NeuralNetFastAI,7540,838,0.1844443430345824,0.3092551416430487,0.013524946756660938,0.02944091707468033,0.8747016787528992,0.014606634038500488
SpeedDating,NeuralNetTorch,7540,838,0.18543236583545541,0.3091833988212539,0.01516278088092804,0.038343872874975204,0.8687350749969482,0.016188320936635137
SpeedDating,RandomForest,7540,838,0.18974817178332481,0.31186885562258637,0.013585000298917294,0.03645488619804382,0.8711217045783997,0.01548707892652601
SpeedDating,XGBoost,7540,838,0.17428173987571632,0.2944426388852514,0.016831273213028908,0.03824203461408615,0.8830549120903015,0.014841293916106224
Titanic,CatBoost,1980,221,0.25219830202090626,0.40953594629941104,0.06235792487859726,0.04491075128316879,0.8325791954994202,0.008752155001275241
Titanic,ExtraTrees,1980,221,0.26400440630698463,0.43014886800985036,0.07531668245792389,0.0707816556096077,0.8325791954994202,0.0091254300205037
Titanic,LightGBM,1980,221,0.252088898709444,0.409244159239845,0.06687520444393158,0.04541899263858795,0.8325791954994202,0.008585704024881124
Titanic,LinearModel,1980,221,0.2790720913043928,0.45335168033111906,0.060210220515728,0.060085445642471313,0.8325791954994202,0.009063111967407167
Titanic,NeuralNetFastAI,1980,221,0.25171137353831385,0.4083014556376684,0.06543976068496704,0.04473409801721573,0.8325791954994202,0.009052576962858438
Titanic,NeuralNetTorch,1980,221,0.2525765706966938,0.41070445295103963,0.06263867020606995,0.04450742527842522,0.8325791954994202,0.008987535024061799
Titanic,RandomForest,1980,221,0.25862671749711297,0.4213884792961882,0.07113102078437805,0.06241457536816597,0.8325791954994202,0.01503405999392271
Titanic,XGBoost,1980,221,0.2522258882229799,0.4094941187477032,0.06680967658758163,0.04570531100034714,0.8325791954994202,0.009145054034888744
ada,CatBoost,3732,415,0.17370330387927263,0.28630254562469426,0.025839433073997498,0.05551179498434067,0.8867470026016235,0.01268160401377827
ada,ExtraTrees,3732,415,0.19653047569386334,0.3179326920181462,0.023215070366859436,0.06108223646879196,0.8674699068069458,0.011127747013233602
ada,LightGBM,3732,415,0.1735102616493123,0.2893310848530637,0.019619010388851166,0.04294871538877487,0.8843373656272888,0.010915608028881252
ada,LinearModel,3732,415,0.20013939256042704,0.3260091258309562,0.024817291647195816,0.05865861102938652,0.8554216623306274,0.011644138023257256
ada,NeuralNetFastAI,3732,415,0.18704064730075787,0.30744936627400166,0.021436117589473724,0.048136454075574875,0.87469881772995,0.017020655912347138
ada,NeuralNetTorch,3732,415,0.1867383044497017,0.30411114761509705,0.02127821370959282,0.05363292992115021,0.8722891807556152,0.012927345000207424
ada,RandomForest,3732,415,0.18320529692549611,0.29729347015205837,0.017688114196062088,0.04522668570280075,0.8722891807556152,0.012035165913403034
ada,XGBoost,3732,415,0.17315425870563142,0.28581367648007944,0.021605845540761948,0.07205475866794586,0.8819277286529541,0.011548707960173488
adult,CatBoost,43957,4885,0.17598861542168706,0.28708772753446354,0.02282140590250492,0.039141539484262466,0.8769702911376953,0.06326277402695268
adult,ExtraTrees,43957,4885,0.19339184042930627,0.3120915002018449,0.02210431918501854,0.034674957394599915,0.864483118057251,0.06716336600948125
adult,LightGBM,43957,4885,0.1758796393792126,0.2869597748262554,0.023253247141838074,0.03731219470500946,0.8771750330924988,0.05796207906678319
adult,LinearModel,43957,4885,0.20919973707057224,0.3355740010268246,0.02782236598432064,0.049139924347400665,0.853428840637207,0.06756260292604566
adult,NeuralNetFastAI,43957,4885,0.19247754676945333,0.3109435913163402,0.02190815657377243,0.034578487277030945,0.8638690114021301,0.07074951194226742
adult,NeuralNetTorch,43957,4885,0.1963417216602821,0.31637644039653595,0.024142734706401825,0.04183033108711243,0.8628454208374023,0.07014889398124069
adult,RandomForest,43957,4885,0.19142820820101175,0.30750553543404036,0.02352239191532135,0.038263950496912,0.8626407384872437,0.06836919393390417
adult,XGBoost,43957,4885,0.1749947640398881,0.2852703050188548,0.023668181151151657,0.03743519261479378,0.8759467601776123,0.1270486629800871
ailerons,CatBoost,12375,1375,0.1662087239919238,0.2804614812633027,0.01915173977613449,0.04613400250673294,0.8909090757369995,0.020429650088772178
ailerons,ExtraTrees,12375,1375,0.17196356472988827,0.281312307514537,0.014988232403993607,0.03865670785307884,0.8799999952316284,0.023891296004876494
ailerons,LightGBM,12375,1375,0.1634842376534195,0.2746702060122527,0.018250133842229843,0.03800155967473984,0.8930909037590027,0.017697939998470247
ailerons,LinearModel,12375,1375,0.1731028978517824,0.2890625077488401,0.016501523554325104,0.038413092494010925,0.8843636512756348,0.020854533999226987
ailerons,NeuralNetFastAI,12375,1375,0.17155121339324375,0.28461723568379693,0.017758049070835114,0.03775574639439583,0.8807272911071777,0.023860072949901223
ailerons,NeuralNetTorch,12375,1375,0.17025442939182808,0.2824358573542283,0.01689176633954048,0.03625745698809624,0.8814545273780823,0.022282426012679935
ailerons,RandomForest,12375,1375,0.16665679430760547,0.2767800517860963,0.015768717974424362,0.030695341527462006,0.8829091191291809,0.03623155097011477
ailerons,XGBoost,12375,1375,0.1649715291683738,0.27666661003120263,0.01768871769309044,0.04052704572677612,0.8872727155685425,0.03750193794257939
arcene,CatBoost,90,10,0.3598717158593038,0.5720910363074203,0.14775685966014862,0.24768052995204926,0.699999988079071,0.006524609983898699
arcene,ExtraTrees,90,10,0.2754409631491856,0.47557003779161455,0.10194707661867142,0.2660135328769684,0.8999999761581421,0.00580702000297606
arcene,LightGBM,90,10,0.38183086907322494,0.5724615352178877,0.14004720747470856,0.26584404706954956,0.699999988079071,0.006207149010151625
arcene,LinearModel,90,10,0.31944953769504236,0.49345658745124715,0.11451499164104462,0.19662275910377502,0.800000011920929,0.00593281292822212
arcene,NeuralNetFastAI,90,10,0.31538610662818606,0.5392427948711165,0.12008831650018692,0.22557303309440613,0.800000011920929,0.005975394044071436
arcene,NeuralNetTorch,90,10,0.3194468108241838,0.5171189568041732,0.1494137942790985,0.26177719235420227,0.800000011920929,0.006177819101139903
arcene,RandomForest,90,10,0.3724891460148298,0.5840557585572254,0.09471756964921951,0.2733360230922699,0.800000011920929,0.007490218966268003
arcene,XGBoost,90,10,0.36893348119842423,0.5564775081818161,0.10678740590810776,0.23466095328330994,0.800000011920929,0.00617618509568274
arsenic-female-bladder,CatBoost,503,56,0.19603812076652014,0.3258063744544451,0.04035884141921997,0.06609047204256058,0.8928571343421936,0.0071430259849876165
arsenic-female-bladder,ExtraTrees,503,56,0.20726284436084996,0.34659114504210675,0.052427902817726135,0.10820462554693222,0.875,0.005940357921645045
arsenic-female-bladder,LightGBM,503,56,0.21654032295994124,0.35886477696470703,0.04979811608791351,0.11247210949659348,0.8571428656578064,0.006097417906858027
arsenic-female-bladder,LinearModel,503,56,0.24354552318412429,0.39042485257391235,0.05996619164943695,0.09974128007888794,0.8392857313156128,0.006802613963373005
arsenic-female-bladder,NeuralNetFastAI,503,56,0.2234091557924224,0.35137379724599527,0.04418136924505234,0.10099572688341141,0.8392857313156128,0.006824298994615674
arsenic-female-bladder,NeuralNetTorch,503,56,0.18282324022286026,0.30292587441011626,0.04214559495449066,0.10264857113361359,0.875,0.006949074915610254
arsenic-female-bladder,RandomForest,503,56,0.21854238338518023,0.3692114139099489,0.059443533420562744,0.09718706458806992,0.8571428656578064,0.007048271014355123
arsenic-female-bladder,XGBoost,503,56,0.21227669713485428,0.35119784416590855,0.04059524089097977,0.11730816215276718,0.8571428656578064,0.007000828976742923
autoUniv-au1-1000,CatBoost,900,100,0.36536193702367536,0.5542923941579673,0.053515560925006866,0.08450821042060852,0.7599999904632568,0.007610053056851029
autoUniv-au1-1000,ExtraTrees,900,100,0.35994978582369797,0.5486059136622269,0.038364946842193604,0.09145292639732361,0.7599999904632568,0.0074649619637057185
autoUniv-au1-1000,LightGBM,900,100,0.3547103770552973,0.5447356613923715,0.05263008549809456,0.13110442459583282,0.7699999809265137,0.007234634947963059
autoUniv-au1-1000,LinearModel,900,100,0.3768609374348732,0.5680130412503155,0.06407461315393448,0.09299207478761673,0.7599999904632568,0.00685591995716095
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3476087072504566,0.5331684084185623,0.04000689461827278,0.10078959167003632,0.7799999713897705,0.007419847999699414
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35196093497482756,0.533196154886686,0.03639386594295502,0.04568219184875488,0.75,0.007677939021959901
autoUniv-au1-1000,RandomForest,900,100,0.38040937080192305,0.5722874071098899,0.04944664239883423,0.15179045498371124,0.7300000190734863,0.00774638494476676
autoUniv-au1-1000,XGBoost,900,100,0.36499860732768624,0.5513257062550875,0.04736361652612686,0.09131673723459244,0.7599999904632568,0.007272554095834494
bank-marketing,CatBoost,40689,4522,0.12468395759450242,0.20942539469233015,0.024431386962532997,0.037424616515636444,0.9106590151786804,0.05877562309615314
bank-marketing,ExtraTrees,40689,4522,0.13235155487252195,0.21848196630765457,0.022599125280976295,0.03835522383451462,0.904245913028717,0.06322226894553751
bank-marketing,LightGBM,40689,4522,0.12673427234962512,0.2116567351181854,0.023473698645830154,0.03558320924639702,0.9119858741760254,0.05601039598695934
bank-marketing,LinearModel,40689,4522,0.15157731849260547,0.2567184721565012,0.028572704643011093,0.04920932650566101,0.8987174034118652,0.057713410002179444
bank-marketing,NeuralNetFastAI,40689,4522,0.1246285955787767,0.20657703166878172,0.019225291907787323,0.02539491094648838,0.9126492738723755,0.06584052497055382
bank-marketing,NeuralNetTorch,40689,4522,0.12675226412680027,0.2113979827665942,0.022626031190156937,0.033183105289936066,0.9104378819465637,0.06109947303775698
bank-marketing,RandomForest,40689,4522,0.1315253660616475,0.21792526152387798,0.023329628631472588,0.036936886608600616,0.9062361717224121,0.06456745695322752
bank-marketing,XGBoost,40689,4522,0.12836589624975114,0.21497965669422897,0.025943836197257042,0.03845972567796707,0.9077841639518738,0.1010209599044174
bank32nh,CatBoost,7372,820,0.2771125408915028,0.4273906314746918,0.0307571142911911,0.06572440266609192,0.7939024567604065,0.022780546103604138
bank32nh,ExtraTrees,7372,820,0.27288099302033886,0.4201778763034681,0.022972557693719864,0.051323141902685165,0.7987805008888245,0.021637976984493434
bank32nh,LightGBM,7372,820,0.27409010496151587,0.4247521424864779,0.02697937563061714,0.0551026314496994,0.79756098985672,0.01539392804261297
bank32nh,LinearModel,7372,820,0.2767437723835059,0.42883761927780056,0.03562228009104729,0.059433020651340485,0.795121967792511,0.023265525000169873
bank32nh,NeuralNetFastAI,7372,820,0.2592021205623863,0.4040613151975674,0.021385323256254196,0.04358181729912758,0.8134146332740784,0.022317006019875407
bank32nh,NeuralNetTorch,7372,820,0.26783034451302823,0.416590058970585,0.027385760098695755,0.05476469174027443,0.8024390339851379,0.015988135943189263
bank32nh,RandomForest,7372,820,0.2880392033542202,0.4427838289781762,0.026634784415364265,0.05601226165890694,0.790243923664093,0.017033750074915588
bank32nh,XGBoost,7372,820,0.27709355767369886,0.42933087671369297,0.026102475821971893,0.05748550593852997,0.8036585450172424,0.02087615104392171
bank8FM,CatBoost,7372,820,0.07732289742653607,0.13623252306167916,0.011147534474730492,0.025555159896612167,0.9475609660148621,0.012589500052854419
bank8FM,ExtraTrees,7372,820,0.08014597331369522,0.13082100095902122,0.012834466993808746,0.023482663556933403,0.9451219439506531,0.02287391305435449
bank8FM,LightGBM,7372,820,0.07848635763721364,0.1382489849447878,0.012433139607310295,0.023938583210110664,0.949999988079071,0.01478572003543377
bank8FM,LinearModel,7372,820,0.08483274476089701,0.15259733853361324,0.01399356871843338,0.015971263870596886,0.9451219439506531,0.013955845031887293
bank8FM,NeuralNetFastAI,7372,820,0.0815612860382152,0.139254158040784,0.014673996716737747,0.027847370132803917,0.9475609660148621,0.01651642599608749
bank8FM,NeuralNetTorch,7372,820,0.08272392527740315,0.13900715306893918,0.01671365275979042,0.03086426667869091,0.9426829218864441,0.017512505990453064
bank8FM,RandomForest,7372,820,0.08059051679581257,0.13999740181128958,0.013136537745594978,0.029738694429397583,0.9439024329185486,0.01411206100601703
bank8FM,XGBoost,7372,820,0.08055625688062375,0.1440985202525206,0.014290356077253819,0.029715321958065033,0.9451219439506531,0.014562334050424397
blood-transfusion-service-center,CatBoost,673,75,0.33011241704720085,0.49927683682756463,0.07457917183637619,0.09511341899633408,0.7599999904632568,0.006465507089160383
blood-transfusion-service-center,ExtraTrees,673,75,0.3183157892176029,0.48154670263499716,0.05579456686973572,0.09579211473464966,0.7599999904632568,0.008214458008296788
blood-transfusion-service-center,LightGBM,673,75,0.3221168663349357,0.487411381118064,0.06239134818315506,0.12325896322727203,0.7733333110809326,0.007302223006263375
blood-transfusion-service-center,LinearModel,673,75,0.31741521599959954,0.476915038130816,0.07002104818820953,0.10869003087282181,0.746666669845581,0.007356540998443961
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.32540314470314496,0.48881832231583605,0.07002176344394684,0.1294381469488144,0.7733333110809326,0.007429967052303255
blood-transfusion-service-center,NeuralNetTorch,673,75,0.3251318976877327,0.49024768203889457,0.07817672938108444,0.14424820244312286,0.746666669845581,0.007030267035588622
blood-transfusion-service-center,RandomForest,673,75,0.3242078525265498,0.4936606286816389,0.06541646271944046,0.13974601030349731,0.7733333110809326,0.00734103808645159
blood-transfusion-service-center,XGBoost,673,75,0.3329851604335418,0.5073661917749849,0.051869042217731476,0.07983788847923279,0.746666669845581,0.007092267973348498
boston_corrected,CatBoost,455,51,0.16677304426874254,0.27975098377717833,0.08409778028726578,0.10625091940164566,0.8823529481887817,0.00715988501906395
boston_corrected,ExtraTrees,455,51,0.13142690127709122,0.23239256762110067,0.08779719471931458,0.12112335860729218,0.9019607901573181,0.00651366007514298
boston_corrected,LightGBM,455,51,0.15631660902363073,0.2656915203117578,0.08456353843212128,0.14715510606765747,0.9215686321258545,0.006872765952721238
boston_corrected,LinearModel,455,51,0.17575718697943826,0.2909745810605477,0.08288545161485672,0.13114972412586212,0.8823529481887817,0.00674865604378283
boston_corrected,NeuralNetFastAI,455,51,0.13645753637636304,0.23730920012988044,0.10512450337409973,0.1255885362625122,0.9019607901573181,0.0076373020419850945
boston_corrected,NeuralNetTorch,455,51,0.1677671416252023,0.27462045516358086,0.08370546996593475,0.17133012413978577,0.8823529481887817,0.006682222941890359
boston_corrected,RandomForest,455,51,0.1644563885421868,0.2762463886394713,0.07927573472261429,0.1029312014579773,0.8823529481887817,0.006549741025082767
boston_corrected,XGBoost,455,51,0.2008225334210214,0.32450965817044963,0.0863586887717247,0.16612762212753296,0.8823529481887817,0.008926390903070569
churn,CatBoost,4500,500,0.08641826002603464,0.174341350325799,0.013285232707858086,0.0254976823925972,0.949999988079071,0.011299857054837048
churn,ExtraTrees,4500,500,0.08368663641397424,0.1753335732471426,0.014990831725299358,0.02254488691687584,0.9480000138282776,0.011927118990570307
churn,LightGBM,4500,500,0.09042319536655899,0.18263481300539922,0.012198030948638916,0.025792298838496208,0.9480000138282776,0.01610978099051863
churn,LinearModel,4500,500,0.22062904722898277,0.3524809350424614,0.043719179928302765,0.0851360335946083,0.8460000157356262,0.011229096096940339
churn,NeuralNetFastAI,4500,500,0.07515743187209717,0.15809029781267367,0.008212299086153507,0.01947876438498497,0.9580000042915344,0.011490134987980127
churn,NeuralNetTorch,4500,500,0.07898368373058783,0.16567042677987753,0.009317133575677872,0.01985931023955345,0.9559999704360962,0.012428542948327959
churn,RandomForest,4500,500,0.10040148735889477,0.19531019823392198,0.01267638336867094,0.02089976891875267,0.9380000233650208,0.011379880015738308
churn,XGBoost,4500,500,0.08934429201139805,0.17889146222048954,0.014364659786224365,0.028189582750201225,0.9480000138282776,0.011380556970834732
climate-model-simulation-crashes,CatBoost,486,54,0.09981560032870641,0.19815249570594526,0.0479930080473423,0.041008953005075455,0.9444444179534912,0.00736347702331841
climate-model-simulation-crashes,ExtraTrees,486,54,0.08384752681457591,0.17885031922721784,0.04739876836538315,0.055827680975198746,0.9444444179534912,0.006873823003843427
climate-model-simulation-crashes,LightGBM,486,54,0.0964047298742493,0.18256105394265665,0.05478821322321892,0.04041285067796707,0.9444444179534912,0.006716334959492087
climate-model-simulation-crashes,LinearModel,486,54,0.09131201215528034,0.1906218452374958,0.053799595683813095,0.04547157883644104,0.9444444179534912,0.007077012909576297
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.08698306870442407,0.18827680000676233,0.04508444666862488,0.040711939334869385,0.9444444179534912,0.006604620022699237
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10563276213614994,0.19497910332498236,0.03394584357738495,0.05096668750047684,0.9444444179534912,0.006270244950428605
climate-model-simulation-crashes,RandomForest,486,54,0.0947833806274782,0.2151597042945324,0.06661664694547653,0.07162446528673172,0.9444444179534912,0.006865372997708619
climate-model-simulation-crashes,XGBoost,486,54,0.06632130802077701,0.1422794753052069,0.05095600709319115,0.04136599600315094,0.9629629850387573,0.008612826000899076
colleges_usnews,CatBoost,1171,131,0.38524475077967407,0.5637715206635123,0.06792980432510376,0.1183554157614708,0.7022900581359863,0.00843086198437959
colleges_usnews,ExtraTrees,1171,131,0.3788510673075219,0.5569247480689187,0.06633687764406204,0.11943405121564865,0.7022900581359863,0.007303830003365874
colleges_usnews,LightGBM,1171,131,0.396185511221032,0.5773577658291003,0.08666855096817017,0.11571495234966278,0.7022900581359863,0.008201848017051816
colleges_usnews,LinearModel,1171,131,0.4029630750299116,0.5840087117265085,0.07400539517402649,0.12577836215496063,0.6793892979621887,0.011279364000074565
colleges_usnews,NeuralNetFastAI,1171,131,0.41356936675311656,0.5978814767556938,0.09458298236131668,0.12682543694972992,0.6793892979621887,0.00797824002802372
colleges_usnews,NeuralNetTorch,1171,131,0.40314198039712007,0.5851597420437737,0.09444260597229004,0.1346374899148941,0.6870229244232178,0.007625673082657158
colleges_usnews,RandomForest,1171,131,0.37287897678981435,0.5527366966083607,0.06677091121673584,0.10076098889112473,0.7022900581359863,0.007718532928265631
colleges_usnews,XGBoost,1171,131,0.4077454555560492,0.5883171782102691,0.08807920664548874,0.12937752902507782,0.694656491279602,0.007658955990336835
cpu_act,CatBoost,7372,820,0.0659700393162832,0.12262855990241514,0.014143908396363258,0.03316882997751236,0.9585365653038025,0.022471608011983335
cpu_act,ExtraTrees,7372,820,0.07500563089533016,0.13189248862185443,0.011458732187747955,0.02838454395532608,0.95243901014328,0.02554844890255481
cpu_act,LightGBM,7372,820,0.06723129395553291,0.12397771843474449,0.012596664018929005,0.030265334993600845,0.9609755873680115,0.016425993060693145
cpu_act,LinearModel,7372,820,0.08359713548457497,0.15295243826352528,0.01230850163847208,0.027911605313420296,0.9451219439506531,0.01605728198774159
cpu_act,NeuralNetFastAI,7372,820,0.06962070040103277,0.12871598915599017,0.012758285738527775,0.03263778239488602,0.95243901014328,0.01646827592048794
cpu_act,NeuralNetTorch,7372,820,0.07092157347376209,0.13193313192972322,0.012259678915143013,0.02992420643568039,0.9585365653038025,0.015805702074430883
cpu_act,RandomForest,7372,820,0.0723771961314377,0.13153040270159722,0.011021530255675316,0.029386939480900764,0.9560975432395935,0.016148847993463278
cpu_act,XGBoost,7372,820,0.06635403325853227,0.12259936145560867,0.014858636073768139,0.03756386414170265,0.9560975432395935,0.01574132894165814
cpu_small,CatBoost,7372,820,0.09910187356176839,0.1730422019746962,0.017403636127710342,0.042119670659303665,0.9365853667259216,0.015179343987256289
cpu_small,ExtraTrees,7372,820,0.1046748889044372,0.17313471437784533,0.010581078939139843,0.024856064468622208,0.9280487895011902,0.02375423803459853
cpu_small,LightGBM,7372,820,0.09896728373384653,0.17474087265998914,0.015265876427292824,0.03688068315386772,0.9341463446617126,0.016260260017588735
cpu_small,LinearModel,7372,820,0.1350049156455108,0.22524648758446947,0.02180970460176468,0.050741732120513916,0.9085366129875183,0.01600523095112294
cpu_small,NeuralNetFastAI,7372,820,0.11563129948266077,0.19399763786113136,0.02081257291138172,0.03331736847758293,0.9207317233085632,0.016507556079886854
cpu_small,NeuralNetTorch,7372,820,0.10676023850513336,0.18071863499012444,0.014162019826471806,0.04342483729124069,0.9207317233085632,0.01693303498905152
cpu_small,RandomForest,7372,820,0.10180125253056889,0.17283883751194473,0.011270323768258095,0.0345248207449913,0.9329268336296082,0.022037944989278913
cpu_small,XGBoost,7372,820,0.1001168044554691,0.17820679295419223,0.01635916531085968,0.030307332053780556,0.9365853667259216,0.015072557958774269
credit-g,CatBoost,900,100,0.2742811100120818,0.43201038617878224,0.044896211475133896,0.10642436146736145,0.8199999928474426,0.008978271973319352
credit-g,ExtraTrees,900,100,0.2810054673406989,0.43880744163921276,0.04802992567420006,0.12807759642601013,0.8199999928474426,0.00726489897351712
credit-g,LightGBM,900,100,0.2840617269944861,0.4461128354433881,0.0431838184595108,0.0968591496348381,0.800000011920929,0.006855326006188989
credit-g,LinearModel,900,100,0.30393705290675466,0.47062133746086277,0.04432855546474457,0.11205070465803146,0.7900000214576721,0.0074676970252767205
credit-g,NeuralNetFastAI,900,100,0.2946574153286353,0.45394150140765244,0.036090970039367676,0.1129826232790947,0.7799999713897705,0.009245089022442698
credit-g,NeuralNetTorch,900,100,0.2962449152620867,0.45817246967116687,0.05434414744377136,0.10424650460481644,0.75,0.008407842018641531
credit-g,RandomForest,900,100,0.2697280788948586,0.42479921907414153,0.05418454110622406,0.11523589491844177,0.800000011920929,0.006990220979787409
credit-g,XGBoost,900,100,0.2961951928760489,0.4539105763156108,0.040928080677986145,0.11862075328826904,0.7699999809265137,0.007185106980614364
cylinder-bands,CatBoost,486,54,0.1989426032068773,0.3271402473012116,0.05750390142202377,0.11265328526496887,0.8518518805503845,0.006458521937020123
cylinder-bands,ExtraTrees,486,54,0.17234207573573787,0.29336161196605975,0.04949668049812317,0.10877805948257446,0.8888888955116272,0.007868509972468019
cylinder-bands,LightGBM,486,54,0.18225878506072016,0.3058133559646213,0.04636785387992859,0.12741412222385406,0.8518518805503845,0.0064669480780139565
cylinder-bands,LinearModel,486,54,0.2715793463236102,0.43672691322072044,0.04749724268913269,0.11819130182266235,0.8148148059844971,0.006243671989068389
cylinder-bands,NeuralNetFastAI,486,54,0.21594526357906646,0.36731819445812125,0.059934988617897034,0.13380612432956696,0.8703703880310059,0.006284169037826359
cylinder-bands,NeuralNetTorch,486,54,0.1830565440806317,0.32435263045742413,0.05349772796034813,0.10259727388620377,0.8888888955116272,0.0064779530512169
cylinder-bands,RandomForest,486,54,0.17064088637851965,0.28683223029831234,0.037642497569322586,0.10997364670038223,0.8888888955116272,0.006709640030749142
cylinder-bands,XGBoost,486,54,0.17041086790558013,0.2943956297309798,0.059389617294073105,0.12521807849407196,0.8703703880310059,0.006596660008653998
delta_ailerons,CatBoost,6416,713,0.09025014985336748,0.17962251563871753,0.010047966614365578,0.019043277949094772,0.9453015327453613,0.014920079032890499
delta_ailerons,ExtraTrees,6416,713,0.09343069462618925,0.18169912502240335,0.01482438761740923,0.02214597910642624,0.9453015327453613,0.013995742076076567
delta_ailerons,LightGBM,6416,713,0.09223509917340118,0.18032066538537095,0.011256346479058266,0.020531143993139267,0.9424964785575867,0.014808840001933277
delta_ailerons,LinearModel,6416,713,0.10854457100289408,0.2129724308857047,0.0120476596057415,0.019059734418988228,0.9368863701820374,0.014062179019674659
delta_ailerons,NeuralNetFastAI,6416,713,0.1005280281640281,0.19921956814580094,0.013891713693737984,0.02048337459564209,0.9438990354537964,0.014224582933820784
delta_ailerons,NeuralNetTorch,6416,713,0.10038101596481377,0.19775325400400787,0.014747092500329018,0.023400599136948586,0.9438990354537964,0.015336398035287857
delta_ailerons,RandomForest,6416,713,0.0936768165773386,0.18231793892030818,0.015176231972873211,0.022321753203868866,0.9438990354537964,0.014012495055794716
delta_ailerons,XGBoost,6416,713,0.09159237633464537,0.18077816587231646,0.011420725844800472,0.02563260868191719,0.946704089641571,0.014367599971592426
delta_elevators,CatBoost,8565,952,0.17976246397749782,0.3047685192860881,0.019634950906038284,0.044495947659015656,0.8855041861534119,0.019176286994479597
delta_elevators,ExtraTrees,8565,952,0.18161796546540893,0.30469793807731976,0.01918703317642212,0.0343715101480484,0.8802521228790283,0.01793085690587759
delta_elevators,LightGBM,8565,952,0.17798546674327112,0.3024605722319644,0.02274690940976143,0.042831677943468094,0.8897058963775635,0.019103566999547184
delta_elevators,LinearModel,8565,952,0.18123017640876557,0.30941572805374,0.017339052632451057,0.03940661624073982,0.881302535533905,0.01822086307220161
delta_elevators,NeuralNetFastAI,8565,952,0.18058493835915035,0.3049261108127266,0.01719215326011181,0.030355503782629967,0.8781512379646301,0.016736587043851614
delta_elevators,NeuralNetTorch,8565,952,0.1787297134891582,0.30267189314469767,0.01782047562301159,0.04016338288784027,0.8823529481887817,0.0189083389705047
delta_elevators,RandomForest,8565,952,0.18663584134658875,0.3113981788492652,0.02353746071457863,0.0354471430182457,0.8739495873451233,0.016906447941437364
delta_elevators,XGBoost,8565,952,0.18015643966820435,0.3046927771626158,0.01872006617486477,0.03866288810968399,0.8823529481887817,0.017788829980418086
diabetes,CatBoost,691,77,0.24863816966453461,0.3971201191170339,0.046233441680669785,0.13937784731388092,0.8311688303947449,0.00726561201736331
diabetes,ExtraTrees,691,77,0.23231550500492723,0.3769632692699815,0.05137951672077179,0.08721034973859787,0.8571428656578064,0.0067564030177891254
diabetes,LightGBM,691,77,0.24448044440627603,0.3926406268907586,0.036608852446079254,0.08324205875396729,0.8311688303947449,0.00705360306892544
diabetes,LinearModel,691,77,0.22549824582197578,0.3716084596815274,0.05882791429758072,0.17383238673210144,0.8311688303947449,0.0071706699673086405
diabetes,NeuralNetFastAI,691,77,0.24188837387883116,0.38794441490567066,0.059051912277936935,0.13385941088199615,0.8181818127632141,0.00910442997701466
diabetes,NeuralNetTorch,691,77,0.24875944394808958,0.39083475120646993,0.05096138268709183,0.1631557047367096,0.8181818127632141,0.007124735973775387
