dataset,model,cal_size,test_size,Beta_brier,Beta_logloss,Beta_kuiper,Beta_ece-15,Beta_accuracy,Beta_time
Amazon_employee_access,RandomForest,29492,3277,0.07956434576997064,0.14976251756671174,0.011629658751189709,0.022000864148139954,0.9478181004524231,0.016466200351715088
Amazon_employee_access,XGBoost,29492,3277,0.07531958680529705,0.14342328741252397,0.004087129607796669,0.007637902162969112,0.951785147190094,0.011126808822154999
Australian,CatBoost,621,69,0.174420960892637,0.28853269629365585,0.049170542508363724,0.08403362333774567,0.8695651888847351,0.002862401306629181
Australian,ExtraTrees,621,69,0.16818940578085514,0.2854561043116334,0.058915868401527405,0.08886246383190155,0.8550724387168884,0.0029300041496753693
Australian,LightGBM,621,69,0.17865776750572646,0.32802009649133007,0.0624963641166687,0.09809072315692902,0.8695651888847351,0.00303645059466362
Australian,LinearModel,621,69,0.16945846126296285,0.2911424823823253,0.057876743376255035,0.14373469352722168,0.8840579986572266,0.0029044076800346375
Australian,NeuralNetFastAI,621,69,0.1547014075159456,0.2774435690230165,0.06197577714920044,0.06890706717967987,0.8985507488250732,0.002761479467153549
Australian,NeuralNetTorch,621,69,0.16548067477575365,0.28226999774707656,0.04336550831794739,0.11204556375741959,0.8840579986572266,0.0030196383595466614
Australian,RandomForest,621,69,0.17440331512942944,0.327160760851243,0.05816275626420975,0.10393282026052475,0.8550724387168884,0.0030046403408050537
Australian,XGBoost,621,69,0.15227248891599038,0.26795145705866785,0.04721296578645706,0.09578943252563477,0.8985507488250732,0.002831127494573593
Bioresponse,CatBoost,3375,376,0.27797557871559114,0.43603559609532966,0.027178073301911354,0.057387322187423706,0.8218085169792175,0.0042175836861133575
Bioresponse,ExtraTrees,3375,376,0.2828228334633989,0.4307432289539175,0.019890476018190384,0.03153832629323006,0.792553186416626,0.004532229155302048
Bioresponse,LightGBM,3375,376,0.2777773771596744,0.43395068340645976,0.030135978013277054,0.058929432183504105,0.8164893388748169,0.004373989999294281
Bioresponse,LinearModel,3375,376,0.3862972002340136,0.5720109516404945,0.065725177526474,0.10041241347789764,0.7180851101875305,0.005259502679109573
Bioresponse,NeuralNetFastAI,3375,376,0.28703349616230167,0.4433450313000808,0.026347922161221504,0.04854082316160202,0.7765957713127136,0.004449151456356049
Bioresponse,NeuralNetTorch,3375,376,0.29240341669117426,0.45042799180542087,0.029337063431739807,0.05893201753497124,0.7872340679168701,0.0041572824120521545
Bioresponse,RandomForest,3375,376,0.2809490339549869,0.43304694710852565,0.026939302682876587,0.0539107508957386,0.811170220375061,0.004628781229257584
Bioresponse,XGBoost,3375,376,0.2759284461782198,0.43265546691407303,0.029320109635591507,0.05276167020201683,0.813829779624939,0.0043943338096141815
Click_prediction_small,CatBoost,35953,3995,0.25344681249122897,0.41197950624323804,0.009279770776629448,0.010452358983457088,0.8365457057952881,0.018619943410158157
Click_prediction_small,ExtraTrees,35953,3995,0.2600680692295589,0.420717095650847,0.006051838397979736,0.006311133503913879,0.8347935080528259,0.03581378236413002
Click_prediction_small,LightGBM,35953,3995,0.25809448167432,0.41894791698119926,0.008167121559381485,0.011919207870960236,0.8367959856987,0.0279887355864048
Click_prediction_small,LinearModel,35953,3995,0.26025278502243093,0.42290904006228364,0.010206843726336956,0.015370449982583523,0.8350437879562378,0.020904339849948883
Click_prediction_small,NeuralNetFastAI,35953,3995,0.258747634712105,0.42055197510407266,0.006581097841262817,0.008312360383570194,0.8360450267791748,0.017895396798849106
Click_prediction_small,NeuralNetTorch,35953,3995,0.2594849196177248,0.41850030478198214,0.005140665918588638,0.006396143231540918,0.8340425491333008,0.03265479952096939
Click_prediction_small,RandomForest,35953,3995,0.2591498164840882,0.4184237080792,0.004343575332313776,0.010260474868118763,0.8352941274642944,0.03425763174891472
Click_prediction_small,XGBoost,35953,3995,0.2579572317885448,0.41717796158058623,0.008516957983374596,0.013102427124977112,0.8347935080528259,0.0392572320997715
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.40728968322749826,0.5978837102406743,0.08140204846858978,0.1410222351551056,0.75,0.003524716943502426
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.5043715958499669,0.6975253752501426,0.07345935702323914,0.049351297318935394,0.4749999940395355,0.002308901399374008
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5125038953247166,0.7056812798879142,0.08732497692108154,0.0496029257774353,0.40625,0.005391154438257217
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5017844905954224,0.6949326465136083,0.03226979076862335,0.004993458744138479,0.4749999940395355,0.004827909171581268
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.4931626776969621,0.6863017760345691,0.05834910273551941,0.04787876456975937,0.5874999761581421,0.0032232999801635742
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5027057432128015,0.6958549544116954,0.06008298695087433,0.01601722650229931,0.4749999940395355,0.0032634586095809937
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.507257570770741,0.700428036322744,0.047302789986133575,0.044316746294498444,0.4375,0.0022546127438545227
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5023300037615137,0.6954933378307847,0.03572991490364075,0.06095048412680626,0.5062500238418579,0.0023106373846530914
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4153349796694624,0.6061136444680055,0.04720791429281235,0.06804349273443222,0.699999988079071,0.0037241019308567047
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.467836884938837,0.6604434750291619,0.04180733859539032,0.05880049616098404,0.6312500238418579,0.005334794521331787
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4376671017578532,0.6290619395018575,0.055401530116796494,0.11772017180919647,0.675000011920929,0.003529950976371765
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.501084554706537,0.6942262235252039,0.04355098679661751,0.020417463034391403,0.518750011920929,0.005090542137622833
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.4109309550070924,0.6002111898760617,0.050904374569654465,0.06971295177936554,0.699999988079071,0.0034146420657634735
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.40902202696930007,0.5985937282464313,0.049172475934028625,0.09340427070856094,0.706250011920929,0.005866445600986481
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.47644772083994236,0.6694721022056296,0.040119171142578125,0.06167861819267273,0.612500011920929,0.002615567296743393
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.44322941090198587,0.6342997000317441,0.04746481403708458,0.03986475616693497,0.65625,0.0033723190426826477
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.30523797198769176,0.4591296275046455,0.043178386986255646,0.10623994469642639,0.7562500238418579,0.003137785941362381
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39640387935758303,0.5876947745921729,0.04033135250210762,0.09915068745613098,0.675000011920929,0.005800306797027588
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.33867040292181305,0.5080485753057257,0.0630573183298111,0.14207027852535248,0.737500011920929,0.0031757578253746033
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.4972348717513581,0.6903709452017243,0.03575791046023369,0.03213270753622055,0.5062500238418579,0.005715586245059967
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.2855878379552551,0.4352673734330816,0.041905440390110016,0.018970835953950882,0.793749988079071,0.0032456517219543457
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.30473873723454936,0.46576285710089593,0.039698030799627304,0.08097159117460251,0.78125,0.0030149780213832855
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.39229056170667587,0.5836406316653842,0.03695826977491379,0.09257996082305908,0.706250011920929,0.005929578095674515
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.3516618430458614,0.530690672300868,0.0545966811478138,0.10521631687879562,0.737500011920929,0.0032058395445346832
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.40383479442215997,0.5818523117373621,0.05139289051294327,0.11059864610433578,0.637499988079071,0.003301333636045456
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.4880644888002328,0.6811614512891172,0.03147563338279724,0.04984881356358528,0.5687500238418579,0.003498755395412445
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.48571911491305836,0.6786633762897077,0.044525835663080215,0.04430443048477173,0.5874999761581421,0.0023438408970832825
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.4997586838726102,0.6929078061756392,0.03977878391742706,0.002067399211227894,0.512499988079071,0.005075886845588684
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.3956388570100163,0.565095885338971,0.04624229669570923,0.09841794520616531,0.668749988079071,0.003261663019657135
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.42581354035522995,0.6135980690510733,0.044090576469898224,0.10528115928173065,0.6312500238418579,0.003044217824935913
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.4921402034877552,0.6849112835748894,0.04756702482700348,0.08486609905958176,0.518750011920929,0.003041699528694153
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4879425686589819,0.6808864440593401,0.05435830354690552,0.05594031140208244,0.5687500238418579,0.005793597549200058
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.41776115531167723,0.5870203943256769,0.07542439550161362,0.11761239171028137,0.6312500238418579,0.003405064344406128
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.491569407841512,0.6921586621952056,0.061193834990262985,0.11121685802936554,0.606249988079071,0.005643755197525024
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.46266923442466695,0.6534868930132429,0.07333503663539886,0.10566513985395432,0.6312500238418579,0.003322560340166092
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.49756941570923063,0.6907157016888259,0.06616714596748352,2.744195626291912e-06,0.5874999761581421,0.0052789077162742615
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4586455520760354,0.6422144245959542,0.08370566368103027,0.1536911427974701,0.625,0.003750056028366089
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4461502971564563,0.6301692455117269,0.0708853080868721,0.1418057531118393,0.6312500238418579,0.006250884383916855
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.49257265758501634,0.6912955296172903,0.05880720540881157,0.12288787215948105,0.6000000238418579,0.005871176719665527
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4555724246546887,0.6467115116097184,0.05722786858677864,0.09109470993280411,0.65625,0.0033189095556735992
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.37536454387020407,0.5524272504209826,0.05086066573858261,0.07964804023504257,0.699999988079071,0.0033902935683727264
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4178188487363464,0.60682055686936,0.04078724980354309,0.07561316341161728,0.6812499761581421,0.0035835057497024536
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.387431043865217,0.5720983895743015,0.04418244957923889,0.06596740335226059,0.706250011920929,0.0032455995678901672
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5034189159829027,0.6966128110507688,0.0575050413608551,0.050650548189878464,0.46875,0.005024313926696777
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3758341965873894,0.5559578367191798,0.05622902512550354,0.11116746813058853,0.7124999761581421,0.0035403482615947723
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35387540075170326,0.5319228519648944,0.07258555293083191,0.09543950855731964,0.7250000238418579,0.003368951380252838
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4057965402877876,0.593671734817691,0.041985511779785156,0.07406453788280487,0.6937500238418579,0.00564633309841156
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38920992127270615,0.571182671972708,0.0438222661614418,0.0694044828414917,0.6875,0.003304857760667801
Internet-Advertisements,CatBoost,2951,328,0.04456709740822533,0.09083665995179745,0.01504555344581604,0.02496839314699173,0.9725610017776489,0.004987601190805435
Internet-Advertisements,ExtraTrees,2951,328,0.03667645077959504,0.09069259149809479,0.015125562436878681,0.027235964313149452,0.9756097793579102,0.004817068576812744
Internet-Advertisements,LightGBM,2951,328,0.04468664672620729,0.09171665469598077,0.013203620910644531,0.025139445438981056,0.9725610017776489,0.004610743373632431
Internet-Advertisements,LinearModel,2951,328,0.06330002234660426,0.1410759061627852,0.011802567169070244,0.03422625735402107,0.9603658318519592,0.004712153226137161
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05283453343297221,0.11056203477906289,0.008924651890993118,0.02617419883608818,0.9603658318519592,0.004361674189567566
Internet-Advertisements,NeuralNetTorch,2951,328,0.051319166318784144,0.11761279196925117,0.011322438716888428,0.03179360181093216,0.9725610017776489,0.00480806827545166
Internet-Advertisements,RandomForest,2951,328,0.040583072061986074,0.08000998886382073,0.01442912220954895,0.025160085409879684,0.9725610017776489,0.004767365753650665
Internet-Advertisements,XGBoost,2951,328,0.05019098348018588,0.10145756326535751,0.012058483436703682,0.021189196035265923,0.9695122241973877,0.004764523357152939
OVA_Colon,CatBoost,1390,155,0.07339850106914957,0.1701939280774876,0.019626300781965256,0.03271558880805969,0.9612902998924255,0.003699135035276413
OVA_Colon,ExtraTrees,1390,155,0.06929359660173556,0.15345392887673528,0.021204765886068344,0.03524801880121231,0.9612902998924255,0.003829076886177063
OVA_Colon,LightGBM,1390,155,0.06402711285096908,0.1523011960364146,0.017952818423509598,0.02514730952680111,0.9677419066429138,0.003581903874874115
OVA_Colon,LinearModel,1390,155,0.06743120873202813,0.16167881930654907,0.01693529449403286,0.028566554188728333,0.9677419066429138,0.00470888614654541
OVA_Colon,NeuralNetFastAI,1390,155,0.08315016264045176,0.18793460048380445,0.027425464242696762,0.04411882534623146,0.9548386931419373,0.0036817342042922974
OVA_Colon,NeuralNetTorch,1390,155,0.07091935723343976,0.1654448457578983,0.022546589374542236,0.03486700356006622,0.9677419066429138,0.003959711641073227
OVA_Colon,RandomForest,1390,155,0.08026985226631572,0.1785487594083375,0.01956658996641636,0.043771494179964066,0.9548386931419373,0.0037117712199687958
OVA_Colon,XGBoost,1390,155,0.07117802328238379,0.16862477464447323,0.018855061382055283,0.03344152495265007,0.9612902998924255,0.003714408725500107
OVA_Endometrium,CatBoost,1390,155,0.05372363074702267,0.10218270873263342,0.015007145702838898,0.027268143370747566,0.9612902998924255,0.0065329410135746
OVA_Endometrium,ExtraTrees,1390,155,0.055555862063251325,0.09982393752198927,0.014365442097187042,0.025963762775063515,0.9677419066429138,0.006809856742620468
OVA_Endometrium,LightGBM,1390,155,0.04497424413507826,0.08918603959695902,0.014280651696026325,0.03223354369401932,0.9741935729980469,0.006527867168188095
OVA_Endometrium,LinearModel,1390,155,0.03699916639717222,0.06968629477411194,0.013279303908348083,0.017935648560523987,0.9806451797485352,0.0072856321930885315
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04345611468531316,0.07829497395983342,0.011030703783035278,0.016686873510479927,0.9741935729980469,0.0033141933381557465
OVA_Endometrium,NeuralNetTorch,1390,155,0.04254893696252165,0.08754986764432493,0.012006839737296104,0.021971583366394043,0.9806451797485352,0.006143402308225632
OVA_Endometrium,RandomForest,1390,155,0.06098006808096435,0.11928872009381386,0.023386862128973007,0.04160131514072418,0.9612902998924255,0.0029593706130981445
OVA_Endometrium,XGBoost,1390,155,0.049436657874493396,0.0990894022757523,0.015603678300976753,0.028194762766361237,0.9677419066429138,0.00568549707531929
OVA_Kidney,CatBoost,1390,155,0.013326439409677197,0.04011213395818162,0.009775277227163315,0.01047951728105545,0.9935483932495117,0.0038317814469337463
OVA_Kidney,ExtraTrees,1390,155,0.01580749427749772,0.05124133868575295,0.014384550973773003,0.017196878790855408,0.9935483932495117,0.003918062895536423
OVA_Kidney,LightGBM,1390,155,0.013658689826561685,0.039608076490524446,0.010892095975577831,0.010433165356516838,0.9935483932495117,0.003681570291519165
OVA_Kidney,LinearModel,1390,155,0.014156960655239106,0.03760720529648177,0.011791059747338295,0.010529529303312302,0.9935483932495117,0.004850618541240692
OVA_Kidney,NeuralNetFastAI,1390,155,0.017946234660479777,0.042596231948315744,0.012766819447278976,0.02364610694348812,0.9935483932495117,0.0034602470695972443
OVA_Kidney,NeuralNetTorch,1390,155,0.016444238027150344,0.04406020451619588,0.01593802310526371,0.015172661282122135,0.9935483932495117,0.003696691244840622
OVA_Kidney,RandomForest,1390,155,0.016398405446271254,0.051577387698465996,0.012846517376601696,0.018197739496827126,0.9935483932495117,0.003835141658782959
OVA_Kidney,XGBoost,1390,155,0.013541503285544534,0.04118947551110185,0.01199583150446415,0.011670252308249474,0.9935483932495117,0.003947466611862183
OVA_Lung,CatBoost,1390,155,0.015735478149940564,0.050678739969692174,0.012111842632293701,0.008631550706923008,0.9935483932495117,0.004212595522403717
OVA_Lung,ExtraTrees,1390,155,0.02366322424038685,0.09032317258615029,0.010590575635433197,0.012345540337264538,0.9870967864990234,0.0032817497849464417
OVA_Lung,LightGBM,1390,155,0.019135176664367416,0.060116970188204555,0.015313627198338509,0.011286634020507336,0.9870967864990234,0.004489962011575699
OVA_Lung,LinearModel,1390,155,0.030900751045345225,0.07064136339738497,0.016407160088419914,0.015038835816085339,0.9806451797485352,0.004585485905408859
OVA_Lung,NeuralNetFastAI,1390,155,0.03606058093923297,0.06898722000813022,0.010112714022397995,0.017250342294573784,0.9741935729980469,0.0038162805140018463
OVA_Lung,NeuralNetTorch,1390,155,0.02610781553243459,0.07319492901590431,0.020568735897541046,0.017808258533477783,0.9870967864990234,0.0042125992476940155
OVA_Lung,RandomForest,1390,155,0.0326471140790249,0.08953329532585283,0.013066116720438004,0.011435925029218197,0.9806451797485352,0.004440300166606903
OVA_Lung,XGBoost,1390,155,0.01656416349920907,0.05036979069249205,0.012215467169880867,0.010222796350717545,0.9935483932495117,0.0036808140575885773
OVA_Ovary,CatBoost,1390,155,0.10671713912545182,0.17856932546452897,0.023572755977511406,0.0489380769431591,0.9225806593894958,0.0035694055259227753
OVA_Ovary,ExtraTrees,1390,155,0.11927686587623827,0.186916568160744,0.03373366594314575,0.07563617080450058,0.9161290526390076,0.003988713026046753
OVA_Ovary,LightGBM,1390,155,0.09745076427109564,0.1628032058526613,0.021925443783402443,0.04511895775794983,0.9419354796409607,0.003812205046415329
OVA_Ovary,LinearModel,1390,155,0.1048631729416899,0.16785311034193406,0.01980367675423622,0.05469225347042084,0.9354838728904724,0.003608718514442444
OVA_Ovary,NeuralNetFastAI,1390,155,0.10785125451474546,0.1670560064635915,0.029310017824172974,0.07053118944168091,0.9161290526390076,0.0033707618713378906
OVA_Ovary,NeuralNetTorch,1390,155,0.09635524059018087,0.15059274477080367,0.026481175795197487,0.06082575395703316,0.9290322661399841,0.0038211680948734283
OVA_Ovary,RandomForest,1390,155,0.12192675472736852,0.193757466138638,0.03792271018028259,0.09155705571174622,0.9161290526390076,0.0038670748472213745
OVA_Ovary,XGBoost,1390,155,0.09687159574837778,0.16948408301107412,0.023918209597468376,0.03797424957156181,0.9354838728904724,0.003788452595472336
OVA_Prostate,CatBoost,1390,155,0.015092347265768465,0.15731463608091886,0.006451614201068878,0.009978760033845901,0.9935483932495117,0.003705523908138275
OVA_Prostate,ExtraTrees,1390,155,0.013950601064336484,0.11386783402088006,0.006451614201068878,0.009707329794764519,0.9935483932495117,0.0037751346826553345
OVA_Prostate,LightGBM,1390,155,0.012904643118347965,0.11005040927385362,0.007149416953325272,0.007149413228034973,0.9935483932495117,0.003837745636701584
OVA_Prostate,LinearModel,1390,155,0.02574196546122722,0.6021873881377793,0.01359306275844574,0.013593056239187717,0.9870967864990234,0.003927320241928101
OVA_Prostate,NeuralNetFastAI,1390,155,0.025806451668244964,1.1269236206168596,0.012903649359941483,0.012903735972940922,0.9870967864990234,0.005470458418130875
OVA_Prostate,NeuralNetTorch,1390,155,0.012903231787619094,0.1778738638243111,0.006458587944507599,0.006458630785346031,0.9935483932495117,0.0034922249615192413
OVA_Prostate,RandomForest,1390,155,0.01643628462058726,0.07129948946954828,0.008419262245297432,0.01381736621260643,0.9935483932495117,0.003810510039329529
OVA_Prostate,XGBoost,1390,155,0.02101791492679087,0.06674776573833695,0.006450394168496132,0.012828364968299866,0.9870967864990234,0.0033714808523654938
PhishingWebsites,CatBoost,9949,1106,0.0487027751938841,0.08542492467608541,0.009674121625721455,0.017188146710395813,0.9629294872283936,0.007998127490282059
PhishingWebsites,ExtraTrees,9949,1106,0.0570348989629758,0.09839969455261753,0.010708530433475971,0.01429799571633339,0.9638336300849915,0.008379608392715454
PhishingWebsites,LightGBM,9949,1106,0.04726259188362817,0.07949674095997454,0.009162177331745625,0.015045266598463058,0.9647377729415894,0.00757671520113945
PhishingWebsites,LinearModel,9949,1106,0.09420564853357496,0.1524405287107386,0.007869159802794456,0.024879205971956253,0.9339963793754578,0.006813332438468933
PhishingWebsites,NeuralNetFastAI,9949,1106,0.049083141245063425,0.08163846812757596,0.007981719449162483,0.013195676729083061,0.9665461182594299,0.008579883724451065
PhishingWebsites,NeuralNetTorch,9949,1106,0.04885989715641912,0.08343166627890924,0.009969087317585945,0.017979193478822708,0.9665461182594299,0.008011799305677414
PhishingWebsites,RandomForest,9949,1106,0.056594824140385865,0.09815071476647391,0.011291427537798882,0.014792704954743385,0.9629294872283936,0.008196946233510971
PhishingWebsites,XGBoost,9949,1106,0.04811763387610272,0.08430588726048283,0.009008844383060932,0.01603790931403637,0.965641975402832,0.007958266884088516
Run_or_walk_information,CatBoost,79729,8859,0.009270529184692747,0.017179014634246835,0.00229456415399909,0.0034356038086116314,0.9936787486076355,0.03949620574712753
Run_or_walk_information,ExtraTrees,79729,8859,0.011649347705362604,0.022140652644890613,0.002460363321006298,0.003962422255426645,0.9931143522262573,0.03996555507183075
Run_or_walk_information,LightGBM,79729,8859,0.008539365745780866,0.01619029837510001,0.002269513439387083,0.0025874364655464888,0.9944689273834229,0.042793773114681244
Run_or_walk_information,LinearModel,79729,8859,0.26605485194074846,0.4011934281223053,0.0495600551366806,0.10390812903642654,0.789818286895752,0.08294090628623962
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013246145832117437,0.025802294275465147,0.002748811151832342,0.0033138564322143793,0.9914211630821228,0.04167013615369797
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010900608283901488,0.021055644435423015,0.0037491964176297188,0.004763789474964142,0.9932272434234619,0.040792498737573624
Run_or_walk_information,RandomForest,79729,8859,0.012990161159385291,0.024390685163186276,0.002577954437583685,0.003543871222063899,0.9922112822532654,0.04172997176647186
Run_or_walk_information,XGBoost,79729,8859,0.00999105403772995,0.018213551388037923,0.0021978355944156647,0.0032227428164333105,0.9933401346206665,0.04240526631474495
Satellite,CatBoost,4590,510,0.014443037793202423,0.025906466768822283,0.006439469289034605,0.00755312480032444,0.9882352948188782,0.006819479167461395
Satellite,ExtraTrees,4590,510,0.015662878478981505,0.025141637481352494,0.005716090090572834,0.00904472079128027,0.9882352948188782,0.004755008965730667
Satellite,LightGBM,4590,510,0.01570788484787969,0.027034786877726147,0.007106002885848284,0.007575065828859806,0.9882352948188782,0.006478551775217056
Satellite,LinearModel,4590,510,0.015107896013673332,0.02592289470251551,0.0060098012909293175,0.0072104185819625854,0.9901960492134094,0.0061244964599609375
Satellite,NeuralNetFastAI,4590,510,0.012317434683954452,0.0234856661425233,0.004397187381982803,0.007471468299627304,0.9901960492134094,0.005923949182033539
Satellite,NeuralNetTorch,4590,510,0.01651608417454266,0.030497500133293637,0.006884838920086622,0.007798556238412857,0.9882352948188782,0.007246196269989014
Satellite,RandomForest,4590,510,0.014566303643721593,0.025152723847924507,0.0052995821461081505,0.00852620042860508,0.9882352948188782,0.0055402591824531555
Satellite,XGBoost,4590,510,0.015150137554634348,0.027160960690877246,0.006374923512339592,0.005357308313250542,0.9901960492134094,0.005959354341030121
SpeedDating,CatBoost,7540,838,0.17626144016269252,0.2897375701487648,0.018219565972685814,0.032018084079027176,0.8818615674972534,0.007569212466478348
SpeedDating,ExtraTrees,7540,838,0.19175146865592102,0.3084844705252187,0.015241799876093864,0.036794938147068024,0.8687350749969482,0.00871797651052475
SpeedDating,LightGBM,7540,838,0.1761252218522478,0.29012052376158687,0.02195650152862072,0.030197732150554657,0.8866348266601562,0.007536172866821289
SpeedDating,LinearModel,7540,838,0.1896154583539397,0.31209741060371204,0.027748240157961845,0.04259069263935089,0.8723150491714478,0.007546775043010712
SpeedDating,NeuralNetFastAI,7540,838,0.18763710914332019,0.30640628408498577,0.023247763514518738,0.033185847103595734,0.8770883083343506,0.007508348673582077
SpeedDating,NeuralNetTorch,7540,838,0.1872357515571142,0.3061677559021593,0.021845532581210136,0.029124457389116287,0.8687350749969482,0.007939785718917847
SpeedDating,RandomForest,7540,838,0.19022451411160612,0.3098054576271321,0.01991991698741913,0.03179026022553444,0.8699284195899963,0.009709276258945465
SpeedDating,XGBoost,7540,838,0.17508388553875182,0.288845344962771,0.021046247333288193,0.0245974101126194,0.8830549120903015,0.007772166281938553
Titanic,CatBoost,1980,221,0.2529327145395355,0.40843027810427535,0.06501857191324234,0.05067059025168419,0.8325791954994202,0.0038271136581897736
Titanic,ExtraTrees,1980,221,0.2594654757140018,0.42149144214764844,0.06879329681396484,0.06342456489801407,0.8325791954994202,0.0038484595715999603
Titanic,LightGBM,1980,221,0.2528014039001139,0.4079773255162113,0.06595520675182343,0.05128199979662895,0.8325791954994202,0.003921929746866226
Titanic,LinearModel,1980,221,0.2730933144910004,0.4448914060659252,0.05472831428050995,0.08339011669158936,0.8325791954994202,0.006595544517040253
Titanic,NeuralNetFastAI,1980,221,0.2534295723727021,0.4083760376254926,0.06697976589202881,0.05572321265935898,0.8325791954994202,0.003976814448833466
Titanic,NeuralNetTorch,1980,221,0.2539225930663241,0.41046293592409355,0.0663912445306778,0.0543292835354805,0.8325791954994202,0.0037926994264125824
