dataset,model,cal_size,test_size,Spline_brier,Spline_logloss,Spline_kuiper,Spline_ece-15,Spline_accuracy,Spline_time
autoUniv-au1-1000,XGBoost,900,100,0.3630500744163537,0.5483593587455055,0.04536508023738861,0.13298682868480682,0.75,0.14634654112160206
bank-marketing,CatBoost,40689,4522,0.11719723804244378,0.18670390719093452,0.004997950047254562,0.008937238715589046,0.9135338068008423,4.269461506046355
bank-marketing,ExtraTrees,40689,4522,0.12576169721841737,0.20058273866788162,0.006232951767742634,0.012351516634225845,0.9033613204956055,8.370955310761929
bank-marketing,LightGBM,40689,4522,0.11931868420620666,0.18923634585853977,0.005707567557692528,0.01102911401540041,0.9128704071044922,4.4274629363790154
bank-marketing,LinearModel,40689,4522,0.1412472055457022,0.22787929375312427,0.006440227851271629,0.008714834228157997,0.8982750773429871,5.5187370730564
bank-marketing,NeuralNetFastAI,40689,4522,0.12061331797665584,0.19139918552338098,0.006821563467383385,0.009886924177408218,0.9117646813392639,6.059647369198501
bank-marketing,NeuralNetTorch,40689,4522,0.12026139330866656,0.19071407905738744,0.007533625699579716,0.010211885906755924,0.9113224148750305,5.037818442098796
bank-marketing,RandomForest,40689,4522,0.1250042933142303,0.19914607027431575,0.005398804321885109,0.00930455420166254,0.9057939052581787,6.1407554084435105
bank-marketing,XGBoost,40689,4522,0.1192685250385516,0.19022137412585,0.006066525354981422,0.008565318770706654,0.9117646813392639,3.939673289656639
bank32nh,CatBoost,7372,820,0.2689852691943552,0.4133756344562159,0.021017134189605713,0.04854988679289818,0.7939024567604065,0.8220879975706339
bank32nh,ExtraTrees,7372,820,0.2704893083326187,0.41609095544693553,0.019523819908499718,0.0422716960310936,0.800000011920929,0.4548618970438838
bank32nh,LightGBM,7372,820,0.2677497941913838,0.4129800700053059,0.021733056753873825,0.039284806698560715,0.800000011920929,0.7321452116593719
bank32nh,LinearModel,7372,820,0.26814014233863914,0.40922229448266895,0.01959792897105217,0.0431932657957077,0.7939024567604065,0.9723930638283491
bank32nh,NeuralNetFastAI,7372,820,0.25543562664576325,0.39589474999747293,0.021862288936972618,0.035048797726631165,0.8085365891456604,1.4078567810356617
bank32nh,NeuralNetTorch,7372,820,0.261594481899892,0.40530424989106006,0.01713530719280243,0.03200111165642738,0.8109756112098694,0.991934122517705
bank32nh,RandomForest,7372,820,0.2844508794649047,0.4352711389508441,0.023925550282001495,0.03776495158672333,0.7914634346961975,0.37960460409522057
bank32nh,XGBoost,7372,820,0.2719929161210371,0.41971181590088796,0.019825458526611328,0.0426994189620018,0.7987805008888245,0.8732459945604205
bank8FM,CatBoost,7372,820,0.0746965002779143,0.11950097579963781,0.009298708289861679,0.019851528108119965,0.9475609660148621,1.2165828747674823
bank8FM,ExtraTrees,7372,820,0.07876532031174605,0.1258579365001142,0.010313110426068306,0.01660272292792797,0.9451219439506531,1.1521587911993265
bank8FM,LightGBM,7372,820,0.07612035634166772,0.11985259403284301,0.01092524453997612,0.016867659986019135,0.9475609660148621,1.3111659307032824
bank8FM,LinearModel,7372,820,0.08219651532502756,0.13411771282452756,0.00897260196506977,0.015467267483472824,0.9451219439506531,1.4950444595888257
bank8FM,NeuralNetFastAI,7372,820,0.07611834660313163,0.11591063680038088,0.00956259947270155,0.01574414037168026,0.9463414549827576,1.6125945644453168
bank8FM,NeuralNetTorch,7372,820,0.07885322013577861,0.12118987245308291,0.009744549170136452,0.016117142513394356,0.9439024329185486,1.3658759417012334
bank8FM,RandomForest,7372,820,0.07850460048383184,0.13133089177491333,0.010140713304281235,0.01898522675037384,0.9426829218864441,1.286802719347179
bank8FM,XGBoost,7372,820,0.0764393139710608,0.1272349818598603,0.009499049745500088,0.01786050945520401,0.9475609660148621,1.3599762041121721
blood-transfusion-service-center,CatBoost,673,75,0.32445106553079545,0.49263339416622853,0.07181663066148758,0.12674258649349213,0.7599999904632568,0.11739750765264034
blood-transfusion-service-center,ExtraTrees,673,75,0.32458968380661074,0.4907593788599644,0.061776772141456604,0.1000644713640213,0.7599999904632568,0.145749656483531
blood-transfusion-service-center,LightGBM,673,75,0.3178768274182555,0.482023698167143,0.05637045204639435,0.11612541973590851,0.7599999904632568,0.12868364248424768
blood-transfusion-service-center,LinearModel,673,75,0.3145601571748206,0.47286167990793493,0.06542059779167175,0.10261283814907074,0.746666669845581,0.22071212530136108
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.32164911377873046,0.48526429813413896,0.0669138953089714,0.11455334722995758,0.7733333110809326,0.19221438188105822
blood-transfusion-service-center,NeuralNetTorch,673,75,0.31009768113004965,0.4685684104645965,0.06513317674398422,0.0732731819152832,0.7333333492279053,0.2248337883502245
blood-transfusion-service-center,RandomForest,673,75,0.31588962152408795,0.4856988492583326,0.07327733188867569,0.10868993401527405,0.7733333110809326,0.16662202775478363
blood-transfusion-service-center,XGBoost,673,75,0.3293243907845358,0.5018506092136001,0.042409688234329224,0.059032488614320755,0.746666669845581,0.14706963580101728
boston_corrected,CatBoost,455,51,0.17288364827466485,0.2784196981448926,0.08452173322439194,0.09577103704214096,0.8823529481887817,0.15681758616119623
boston_corrected,ExtraTrees,455,51,0.1574845091447618,0.2641758572894752,0.10120320320129395,0.13147597014904022,0.8823529481887817,0.16713763494044542
boston_corrected,LightGBM,455,51,0.16330013612008626,0.26953854830789464,0.08791032433509827,0.1377089023590088,0.9215686321258545,0.1296700006350875
boston_corrected,LinearModel,455,51,0.1903136005438551,0.29220623623872594,0.09601233899593353,0.13368232548236847,0.843137264251709,0.3146230345591903
boston_corrected,NeuralNetFastAI,455,51,0.17654672855290615,0.27663565904696336,0.12165788561105728,0.1315591037273407,0.8235294222831726,0.24124698992818594
boston_corrected,NeuralNetTorch,455,51,0.19719323567112484,0.29927068812209057,0.10193730890750885,0.14838649332523346,0.7843137383460999,0.20220392849296331
boston_corrected,RandomForest,455,51,0.17481478341415693,0.2833817824239153,0.08845243602991104,0.112363800406456,0.9019607901573181,0.2406059456989169
boston_corrected,XGBoost,455,51,0.20041630551485973,0.31403669519389504,0.08324997127056122,0.1611088067293167,0.8627451062202454,0.11940479464828968
churn,CatBoost,4500,500,0.08572964952503229,0.17281473945069847,0.011562966741621494,0.02167961746454239,0.949999988079071,0.43173207342624664
churn,ExtraTrees,4500,500,0.08294148287534667,0.16870971196089635,0.013764258474111557,0.020387891680002213,0.9480000138282776,0.686374194920063
churn,LightGBM,4500,500,0.09035036675979621,0.18358488689271468,0.013310324400663376,0.029647544026374817,0.9480000138282776,0.6737734526395798
churn,LinearModel,4500,500,0.1819034278855648,0.2988686977636036,0.016522446647286415,0.027691921219229698,0.8600000143051147,0.7243897691369057
churn,NeuralNetFastAI,4500,500,0.0763584497243781,0.16131066034376726,0.009724507108330727,0.017355559393763542,0.9559999704360962,0.5795128541067243
churn,NeuralNetTorch,4500,500,0.08335750903170873,0.1762913745279212,0.018699798732995987,0.027207938954234123,0.9520000219345093,0.485870991833508
churn,RandomForest,4500,500,0.0990626994876741,0.2031405193268303,0.012087209150195122,0.02210361324250698,0.9340000152587891,0.8192928042262793
churn,XGBoost,4500,500,0.08888189714578576,0.17863593792152851,0.013275825418531895,0.02852480486035347,0.9440000057220459,0.4731830498203635
climate-model-simulation-crashes,CatBoost,486,54,0.08241547191738519,0.23166246123162326,0.03428743779659271,0.05714210122823715,0.9444444179534912,0.11149767320603132
climate-model-simulation-crashes,ExtraTrees,486,54,0.0841374309491411,0.47980191546473705,0.04803191497921944,0.06411923468112946,0.9444444179534912,0.07200301811099052
climate-model-simulation-crashes,LightGBM,486,54,0.08142544597133648,0.6403684895703784,0.04591388255357742,0.0644054040312767,0.9444444179534912,0.14278494659811258
climate-model-simulation-crashes,LinearModel,486,54,0.10030786697553189,1.7379336644684547,0.06450072675943375,0.08581458777189255,0.9444444179534912,0.10796765610575676
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.0967361458015518,1.720446098119295,0.04964008554816246,0.06658054143190384,0.9444444179534912,0.1463007889688015
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10673155094870797,1.7274955718678253,0.048082780092954636,0.08435991406440735,0.9074074029922485,0.175731192342937
climate-model-simulation-crashes,RandomForest,486,54,0.0965917084804997,0.34180666644395746,0.06482184678316116,0.07647865265607834,0.9629629850387573,0.17681509628891945
climate-model-simulation-crashes,XGBoost,486,54,0.08466948036836801,0.5202308065238435,0.05364057049155235,0.08218656480312347,0.9629629850387573,0.09258025139570236
colleges_usnews,CatBoost,1171,131,0.37575163204968465,0.5459352508427703,0.05637975037097931,0.10745663195848465,0.7099236845970154,0.3660592492669821
colleges_usnews,ExtraTrees,1171,131,0.3699812597137016,0.5464200808699955,0.05821390450000763,0.1374283879995346,0.694656491279602,0.3582974271848798
colleges_usnews,LightGBM,1171,131,0.3832108193398146,0.5535844708674034,0.07169285416603088,0.128930926322937,0.7099236845970154,0.21574645396322012
colleges_usnews,LinearModel,1171,131,0.3915766293906958,0.567471630214618,0.0622018426656723,0.12587286531925201,0.6641221642494202,0.3895224491134286
colleges_usnews,NeuralNetFastAI,1171,131,0.3966728029222865,0.5680462905021773,0.07839789241552353,0.12879423797130585,0.6870229244232178,0.24900303408503532
colleges_usnews,NeuralNetTorch,1171,131,0.38629030068550196,0.5556282648891773,0.0774279236793518,0.15145011246204376,0.694656491279602,0.29415054246783257
colleges_usnews,RandomForest,1171,131,0.3710424785476017,0.5514249087236794,0.06381896138191223,0.11570581793785095,0.7022900581359863,0.3995629232376814
colleges_usnews,XGBoost,1171,131,0.3923248048953683,0.5660884173275746,0.07625225186347961,0.1337326169013977,0.694656491279602,0.24520803708583117
cpu_act,CatBoost,7372,820,0.06669571270823041,0.11377740003171823,0.0167530570179224,0.028134698048233986,0.959756076335907,1.130587127059698
cpu_act,ExtraTrees,7372,820,0.07676910704101826,0.12986540995534074,0.015472419559955597,0.029003817588090897,0.9512194991111755,1.568911675363779
cpu_act,LightGBM,7372,820,0.06803517358387805,0.11457587194648251,0.01575912907719612,0.03226150944828987,0.9560975432395935,1.4864347903057933
cpu_act,LinearModel,7372,820,0.08492683065181834,0.14545108680704447,0.017758561298251152,0.02840545028448105,0.9426829218864441,1.3409362528473139
cpu_act,NeuralNetFastAI,7372,820,0.07170077602939334,0.12326650767866992,0.018558677285909653,0.030460907146334648,0.95243901014328,1.5466130152344704
cpu_act,NeuralNetTorch,7372,820,0.075393069533303,0.13019500654167362,0.01963929645717144,0.03388483077287674,0.9585365653038025,0.9351423792541027
cpu_act,RandomForest,7372,820,0.07357703102677376,0.12916944305009462,0.014630449935793877,0.027756454423069954,0.954878032207489,1.302568567916751
cpu_act,XGBoost,7372,820,0.06582143669004237,0.11259929852129748,0.017529495060443878,0.0292921494692564,0.954878032207489,1.0379980085417628
cpu_small,CatBoost,7372,820,0.09618523271629553,0.15360714354166757,0.012825410813093185,0.02908921428024769,0.9365853667259216,1.1553510511294007
cpu_small,ExtraTrees,7372,820,0.10375325545537792,0.16568380847121772,0.00978279858827591,0.023437872529029846,0.9280487895011902,1.390919671393931
cpu_small,LightGBM,7372,820,0.0966704124520738,0.15456383367602544,0.012647487223148346,0.032269369810819626,0.9341463446617126,0.9606016967445612
cpu_small,LinearModel,7372,820,0.12624077527788102,0.19976385291757798,0.010747047141194344,0.022945649921894073,0.9073171019554138,1.3988661179319024
cpu_small,NeuralNetFastAI,7372,820,0.10889659992310873,0.1706779015951156,0.008840508759021759,0.02945338748395443,0.9231707453727722,1.3562436867505312
cpu_small,NeuralNetTorch,7372,820,0.10328626618627895,0.16488505629212466,0.01149747520685196,0.021098898723721504,0.9182927012443542,1.6402918016538024
cpu_small,RandomForest,7372,820,0.10188564742941492,0.16620821407503744,0.013310067355632782,0.03004504181444645,0.9341463446617126,1.3341182926669717
cpu_small,XGBoost,7372,820,0.09871311260718599,0.15851796533829116,0.013334808871150017,0.03596125543117523,0.9365853667259216,1.13648294005543
credit-g,CatBoost,900,100,0.2908393629044946,0.44343851739582624,0.05764934793114662,0.0925184041261673,0.800000011920929,0.17538727074861526
credit-g,ExtraTrees,900,100,0.28675490752719435,0.4443173587379321,0.052410271018743515,0.11648908257484436,0.8299999833106995,0.15984053071588278
credit-g,LightGBM,900,100,0.2928692975981342,0.45186319356207627,0.05185182765126228,0.08893075585365295,0.800000011920929,0.16908331122249365
credit-g,LinearModel,900,100,0.3062931086856787,0.4679938862152937,0.047086670994758606,0.09065008908510208,0.7799999713897705,0.17874417454004288
credit-g,NeuralNetFastAI,900,100,0.29512214858110775,0.45115588619103486,0.03735242784023285,0.09191488474607468,0.7699999809265137,0.2040672404691577
credit-g,NeuralNetTorch,900,100,0.3201479814404059,0.4866942122271648,0.07846823334693909,0.1312243491411209,0.7599999904632568,0.5032037915661931
credit-g,RandomForest,900,100,0.27806433113140655,0.4329129422474674,0.06422090530395508,0.10866691917181015,0.7900000214576721,0.17009757179766893
credit-g,XGBoost,900,100,0.29782805159475084,0.4518283728611974,0.04583984613418579,0.0941942110657692,0.7699999809265137,0.1771773574873805
cylinder-bands,CatBoost,486,54,0.1869043518308591,0.3080179375963731,0.0533992275595665,0.12178841978311539,0.8518518805503845,0.2448232090100646
cylinder-bands,ExtraTrees,486,54,0.17112806317456222,0.282873003665894,0.0509941428899765,0.08125390112400055,0.8888888955116272,0.21546882577240467
cylinder-bands,LightGBM,486,54,0.1850467850054008,0.30783309146391913,0.05299709737300873,0.13855412602424622,0.8518518805503845,0.2569818878546357
cylinder-bands,LinearModel,486,54,0.26751236143135493,0.4211062746185683,0.055248863995075226,0.13530077040195465,0.7777777910232544,0.22468268871307373
cylinder-bands,NeuralNetFastAI,486,54,0.24227803776318058,0.3961571456332686,0.08594699203968048,0.1617090106010437,0.8703703880310059,0.5182301737368107
cylinder-bands,NeuralNetTorch,486,54,0.1990911327552488,0.3342921509099303,0.06424421072006226,0.11976715922355652,0.8703703880310059,0.6606455622240901
cylinder-bands,RandomForest,486,54,0.17028989522849688,0.28755168438221484,0.035182271152734756,0.12319327890872955,0.8888888955116272,0.23040187265723944
cylinder-bands,XGBoost,486,54,0.17221060327685803,0.297859894541859,0.06000680848956108,0.11088281124830246,0.8888888955116272,0.248614682815969
delta_ailerons,CatBoost,6416,713,0.0894297421627104,0.17995678701294776,0.008140521124005318,0.017317157238721848,0.948106586933136,1.0636717826128006
delta_ailerons,ExtraTrees,6416,713,0.09130096254278687,0.19301828829840478,0.011726483702659607,0.018525145947933197,0.946704089641571,1.3478868631646037
delta_ailerons,LightGBM,6416,713,0.09117763216880803,0.18427907029567994,0.009108203463256359,0.026630129665136337,0.9424964785575867,0.8871090859174728
delta_ailerons,LinearModel,6416,713,0.10972316728988257,0.21613122633570458,0.008952159434556961,0.014548069797456264,0.9410939812660217,1.2104776110500097
