dataset,model,cal_size,test_size,Kernel_brier,Kernel_logloss,Kernel_kuiper,Kernel_ece-15,Kernel_accuracy,Kernel_time
2dplanes,CatBoost,36691,4077,0.09457086771726608,0.1532302349805832,0.006883102934807539,0.008386276662349701,0.9276428818702698,3.822248851880431
2dplanes,ExtraTrees,36691,4077,0.09444867819547653,0.15335160493850708,0.008158758282661438,0.00966531690210104,0.9293597936630249,3.7277847472578287
2dplanes,LightGBM,36691,4077,0.09468698501586914,0.1547970175743103,0.007434476166963577,0.009746660478413105,0.9288692474365234,3.7714646365493536
2dplanes,LinearModel,36691,4077,0.2342114895582199,0.3680263161659241,0.01520396489650011,0.028841830790042877,0.8410596251487732,3.4232289446517825
2dplanes,NeuralNetFastAI,36691,4077,0.09416377544403076,0.15322136878967285,0.005426742136478424,0.008189178071916103,0.9296051263809204,3.686009792611003
2dplanes,NeuralNetTorch,36691,4077,0.09525176137685776,0.15567052364349365,0.007897424511611462,0.012879176065325737,0.9296051263809204,3.7248938269913197
2dplanes,RandomForest,36691,4077,0.09489081054925919,0.15503503382205963,0.006667841225862503,0.011644044890999794,0.9298503994941711,3.783621536567807
2dplanes,XGBoost,36691,4077,0.09480509907007217,0.15449103713035583,0.006671850103884935,0.009626176208257675,0.9276428818702698,3.7397422241047025
APSFailure,CatBoost,68400,7600,0.008079812861979008,0.019025813788175583,0.002399097429588437,0.0029033028986305,0.9950000047683716,3.3876319462433457
APSFailure,ExtraTrees,68400,7600,0.009212737902998924,0.018963387235999107,0.0022671762853860855,0.0025990991853177547,0.9942105412483215,3.6300798021256924
APSFailure,LightGBM,68400,7600,0.007793155033141375,0.018860643729567528,0.002156815491616726,0.002950150752440095,0.995394766330719,3.387060796841979
APSFailure,LinearModel,68400,7600,0.011796141974627972,0.024024207144975662,0.003040836425498128,0.004147332161664963,0.99289470911026,3.502550797536969
APSFailure,NeuralNetFastAI,68400,7600,0.009844724088907242,0.021158715710043907,0.0025966251268982887,0.0036064740270376205,0.9943420886993408,3.363763064146042
APSFailure,NeuralNetTorch,68400,7600,0.010873605497181416,0.02205161564052105,0.002222456270828843,0.0035965198185294867,0.9934210777282715,3.3996096570044756
APSFailure,RandomForest,68400,7600,0.008116260170936584,0.016661183908581734,0.0022946104872971773,0.0029094060882925987,0.9948683977127075,3.498156141489744
APSFailure,XGBoost,68400,7600,0.007942021824419498,0.018747448921203613,0.0027998769655823708,0.0031015716958791018,0.9948683977127075,3.383766634389758
Amazon_employee_access,CatBoost,29492,3277,0.072691909968853,0.13925743103027344,0.012474489398300648,0.01465237233787775,0.9548367261886597,1.5490118553861976
Amazon_employee_access,ExtraTrees,29492,3277,0.08085446804761887,0.15222257375717163,0.01328714843839407,0.011747397482395172,0.9481232762336731,1.4245966225862503
Amazon_employee_access,LightGBM,29492,3277,0.07966239005327225,0.1531984508037567,0.009602307341992855,0.01159024890512228,0.9487335681915283,1.5275396406650543
Amazon_employee_access,LinearModel,29492,3277,0.08474961668252945,0.16102594137191772,0.015327390283346176,0.013949616812169552,0.9459871649742126,1.4446270437911153
Amazon_employee_access,NeuralNetFastAI,29492,3277,0.08464345335960388,0.15985159575939178,0.01494335662573576,0.013143348507583141,0.9462923407554626,1.4906882159411907
Amazon_employee_access,NeuralNetTorch,29492,3277,0.08620738983154297,0.1618504524230957,0.012266470119357109,0.012717563658952713,0.9465975165367126,1.5477977087721229
Amazon_employee_access,RandomForest,29492,3277,0.07594438642263412,0.1429622918367386,0.012751094065606594,0.012175268493592739,0.9514800310134888,1.5133177442476153
Amazon_employee_access,XGBoost,29492,3277,0.07629162818193436,0.14775222539901733,0.011299890466034412,0.011083903722465038,0.952090322971344,1.5259136529639363
Australian,CatBoost,621,69,0.18065252900123596,0.3010464012622833,0.05327916890382767,0.07659310102462769,0.8695651888847351,0.0024595363065600395
Australian,ExtraTrees,621,69,0.17688505351543427,0.29716259241104126,0.06338199973106384,0.09392942488193512,0.8405796885490417,0.0023727379739284515
Australian,LightGBM,621,69,0.1781477928161621,0.31387007236480713,0.05824564769864082,0.11420070379972458,0.8695651888847351,0.0023665055632591248
Australian,LinearModel,621,69,0.1653308868408203,0.28628861904144287,0.05553368851542473,0.12769292294979095,0.8985507488250732,0.002415102906525135
Australian,NeuralNetFastAI,621,69,0.15094289183616638,0.269011914730072,0.056414805352687836,0.08714435994625092,0.8985507488250732,0.0024399682879447937
Australian,NeuralNetTorch,621,69,0.16418230533599854,0.28269708156585693,0.040705595165491104,0.08929808437824249,0.8840579986572266,0.002428462728857994
Australian,RandomForest,621,69,0.17110180854797363,0.28834283351898193,0.05222468078136444,0.08760976791381836,0.8550724387168884,0.002393311820924282
Australian,XGBoost,621,69,0.15066079795360565,0.2617832124233246,0.04125317558646202,0.07387900352478027,0.8985507488250732,0.0024794545024633408
Bioresponse,CatBoost,3375,376,0.27967238426208496,0.44033119082450867,0.024478154256939888,0.057486891746520996,0.8191489577293396,0.054145677015185356
Bioresponse,ExtraTrees,3375,376,0.2848878502845764,0.4404204487800598,0.022471845149993896,0.06716092675924301,0.8005319237709045,0.05286550801247358
Bioresponse,LightGBM,3375,376,0.27898889780044556,0.4375755190849304,0.0305161215364933,0.06881970167160034,0.8164893388748169,0.051873378455638885
Bioresponse,LinearModel,3375,376,0.36069947481155396,0.5440927743911743,0.02780086174607277,0.05934279039502144,0.7420212626457214,0.08491887338459492
Bioresponse,NeuralNetFastAI,3375,376,0.28786593675613403,0.44569429755210876,0.0200026985257864,0.054272446781396866,0.7792553305625916,0.05004900228232145
Bioresponse,NeuralNetTorch,3375,376,0.2927902638912201,0.452850341796875,0.019930226728320122,0.06282791495323181,0.7845744490623474,0.05166686698794365
Bioresponse,RandomForest,3375,376,0.2820100486278534,0.4397745430469513,0.03025268204510212,0.06995629519224167,0.811170220375061,0.052048590034246445
Bioresponse,XGBoost,3375,376,0.2775586247444153,0.4364926815032959,0.028400689363479614,0.055587880313396454,0.813829779624939,0.051766606979072094
Click_prediction_small,CatBoost,35953,3995,0.25428852438926697,0.41303113102912903,0.015373028814792633,0.02071828953921795,0.8380475640296936,1.846575410105288
Click_prediction_small,ExtraTrees,35953,3995,0.2617383897304535,0.4228478968143463,0.018498491495847702,0.022244958207011223,0.8335419297218323,1.8469505030661821
Click_prediction_small,LightGBM,35953,3995,0.25904184579849243,0.42039644718170166,0.01646401733160019,0.016161620616912842,0.8367959856987,1.8450639629736543
Click_prediction_small,LinearModel,35953,3995,0.26107993721961975,0.4236651062965393,0.013102502562105656,0.016921892762184143,0.8352941274642944,1.8555951192975044
Click_prediction_small,NeuralNetFastAI,35953,3995,0.26064831018447876,0.42302206158638,0.02142949402332306,0.024294955655932426,0.8357947468757629,1.827820242382586
Click_prediction_small,NeuralNetTorch,35953,3995,0.2599841058254242,0.4196934700012207,0.012491989880800247,0.013635393232107162,0.8345431685447693,1.8546343185007572
Click_prediction_small,RandomForest,35953,3995,0.26073750853538513,0.42071402072906494,0.01819649338722229,0.019336886703968048,0.8345431685447693,1.8544740322977304
Click_prediction_small,XGBoost,35953,3995,0.2592827379703522,0.4189772307872772,0.018481800332665443,0.021869568154215813,0.8357947468757629,1.8458819342777133
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.45324715971946716,0.6460788249969482,0.11089557409286499,0.15095064043998718,0.7250000238418579,0.011309520341455936
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.5003433227539062,0.6934905648231506,0.06817083060741425,0.0018819868564605713,0.48750001192092896,0.00902482122182846
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5010655522346497,0.694212794303894,0.0771714299917221,0.002452671527862549,0.4437499940395355,0.008875187486410141
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5019577145576477,0.6951070427894592,0.04911164939403534,0.001011028653010726,0.512499988079071,0.013655305840075016
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.49564608931541443,0.6887918710708618,0.061565108597278595,0.005989822559058666,0.6000000238418579,0.00931285135447979
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.502458930015564,0.6956205368041992,0.03508293628692627,0.01480781938880682,0.4749999940395355,0.009069078601896763
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5008717775344849,0.6940189599990845,0.044105395674705505,0.0005356073379516602,0.4437499940395355,0.009052982553839684
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5002272725105286,0.693374514579773,0.03665521740913391,0.000585705041885376,0.5062500238418579,0.009077156893908978
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.41373372077941895,0.6037970185279846,0.042658399790525436,0.04450151324272156,0.706250011920929,0.009094910696148872
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.48309677839279175,0.6761782169342041,0.05785949528217316,0.07167588174343109,0.6187499761581421,0.008917844854295254
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.44381657242774963,0.635574460029602,0.06335047632455826,0.08750153332948685,0.6875,0.008942922577261925
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.5001674890518188,0.6933144927024841,0.04435934126377106,0.002525627613067627,0.4749999940395355,0.009096680209040642
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.41246652603149414,0.6017489433288574,0.05473610758781433,0.06583800166845322,0.699999988079071,0.008930477313697338
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4151570200920105,0.6055904626846313,0.052791982889175415,0.07311848551034927,0.699999988079071,0.009064561687409878
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4904068112373352,0.6835418939590454,0.058845605701208115,0.04406745731830597,0.5874999761581421,0.008976559154689312
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.447394996881485,0.6392809152603149,0.0537533164024353,0.07790211588144302,0.6625000238418579,0.009180054068565369
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.28943338990211487,0.44266098737716675,0.03796159848570824,0.04656021669507027,0.793749988079071,0.008608384989202023
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39433354139328003,0.5794301629066467,0.03148677200078964,0.07406289130449295,0.6812499761581421,0.008705438114702702
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3163473606109619,0.4766334891319275,0.052901942282915115,0.11589619517326355,0.768750011920929,0.008787477388978004
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.4993979334831238,0.6925450563430786,0.04228685051202774,0.006120800971984863,0.5249999761581421,0.008909826166927814
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.2847287356853485,0.43642371892929077,0.046732932329177856,0.022984594106674194,0.793749988079071,0.008788029663264751
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.29280000925064087,0.4503024220466614,0.03777924180030823,0.06578759104013443,0.793749988079071,0.009715529158711433
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.3962532877922058,0.5834642648696899,0.04194079339504242,0.07099047303199768,0.7124999761581421,0.008987890556454659
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.3412415683269501,0.5146571397781372,0.048585690557956696,0.07621461153030396,0.7437499761581421,0.009112379513680935
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.4025307297706604,0.5836518406867981,0.042324796319007874,0.11093810945749283,0.6499999761581421,0.009107557125389576
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.48869141936302185,0.6817753314971924,0.03106367588043213,0.047426413744688034,0.5625,0.009169685654342175
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.49154749512672424,0.6846675872802734,0.04624402895569801,0.07144593447446823,0.581250011920929,0.009214987978339195
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.49954748153686523,0.6926947236061096,0.03965958207845688,0.0005399584770202637,0.518750011920929,0.009039100259542465
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.39250674843788147,0.5589879751205444,0.04158628359436989,0.08236926794052124,0.637499988079071,0.00887946505099535
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.4283882677555084,0.6163507699966431,0.049751076847314835,0.10217911750078201,0.65625,0.008426385931670666
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49201077222824097,0.6850573420524597,0.046988412737846375,0.024663632735610008,0.53125,0.008678467944264412
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4964962601661682,0.6896411776542664,0.059601783752441406,0.001322329044342041,0.550000011920929,0.009038095362484455
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.41006016731262207,0.5778459310531616,0.07219047844409943,0.10513266921043396,0.6499999761581421,0.008897512219846249
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.47735223174095154,0.6705475449562073,0.04241940379142761,0.10002276301383972,0.612500011920929,0.008773192763328552
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4586324095726013,0.64900803565979,0.0655592679977417,0.08914469927549362,0.6312500238418579,0.008639280684292316
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.499539852142334,0.6926870346069336,0.06356655061244965,0.0032942891120910645,0.518750011920929,0.008595661260187626
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4494403004646301,0.6322445869445801,0.07463982701301575,0.14422771334648132,0.612500011920929,0.008588416501879692
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4348582625389099,0.621306300163269,0.05017567798495293,0.09434378147125244,0.6312500238418579,0.00985962338745594
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4782995283603668,0.6712594628334045,0.04541787877678871,0.06782302260398865,0.6000000238418579,0.009122642688453197
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.45469340682029724,0.6459699869155884,0.05504355579614639,0.0785536915063858,0.6499999761581421,0.008709795773029327
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.37687987089157104,0.555649995803833,0.05432434380054474,0.10760310292243958,0.699999988079071,0.008785906247794628
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4312352240085602,0.6224597096443176,0.0597863644361496,0.09323587268590927,0.6812499761581421,0.008642139844596386
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38678520917892456,0.5720741748809814,0.04973979294300079,0.09319551289081573,0.699999988079071,0.008730544708669186
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5001750588417053,0.6933209300041199,0.05491414666175842,0.009553171694278717,0.5062500238418579,0.009052573703229427
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3770643174648285,0.5576573014259338,0.06176888942718506,0.0807570368051529,0.706250011920929,0.008945049718022346
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35479649901390076,0.5332247018814087,0.07463119924068451,0.10301435738801956,0.731249988079071,0.009242390282452106
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4338759779930115,0.6257301568984985,0.0746472179889679,0.12310172617435455,0.699999988079071,0.008917076513171196
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38942602276802063,0.5731465220451355,0.04332602769136429,0.08391387015581131,0.699999988079071,0.008766267448663712
Internet-Advertisements,CatBoost,2951,328,0.04672212898731232,0.1098347082734108,0.020259708166122437,0.01902024820446968,0.9786585569381714,0.05307409819215536
Internet-Advertisements,ExtraTrees,2951,328,0.02970823459327221,0.07284235954284668,0.011612176895141602,0.02232157438993454,0.9817073345184326,0.05560581665486097
Internet-Advertisements,LightGBM,2951,328,0.04636019095778465,0.1067032590508461,0.021059542894363403,0.022601928561925888,0.9725610017776489,0.05426165275275707
Internet-Advertisements,LinearModel,2951,328,0.06191917136311531,0.13104259967803955,0.018570974469184875,0.028715383261442184,0.9603658318519592,0.05478731729090214
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05564204230904579,0.11550235748291016,0.016886746510863304,0.026738818734884262,0.9634146094322205,0.05531611293554306
Internet-Advertisements,NeuralNetTorch,2951,328,0.05269705504179001,0.11895120143890381,0.022139012813568115,0.02870456874370575,0.9664633870124817,0.05370122939348221
Internet-Advertisements,RandomForest,2951,328,0.0363396480679512,0.07879149168729782,0.015537768602371216,0.020731287077069283,0.9786585569381714,0.054691475816071033
Internet-Advertisements,XGBoost,2951,328,0.05528527870774269,0.12086421996355057,0.020517094060778618,0.024160921573638916,0.9695122241973877,0.05532081611454487
OVA_Colon,CatBoost,1390,155,0.07630466669797897,0.18324752151966095,0.023520655930042267,0.03290354833006859,0.9612902998924255,0.011813974007964134
OVA_Colon,ExtraTrees,1390,155,0.06938706338405609,0.15935392677783966,0.02443612925708294,0.028715558350086212,0.9612902998924255,0.00875003170222044
OVA_Colon,LightGBM,1390,155,0.06445784121751785,0.16014154255390167,0.01941204071044922,0.025701992213726044,0.9677419066429138,0.012699970044195652
OVA_Colon,LinearModel,1390,155,0.0624537318944931,0.14324016869068146,0.013871350325644016,0.013404672965407372,0.9677419066429138,0.012872645631432533
OVA_Colon,NeuralNetFastAI,1390,155,0.07494129985570908,0.1724027395248413,0.02446187287569046,0.033762138336896896,0.9612902998924255,0.013676970265805721
OVA_Colon,NeuralNetTorch,1390,155,0.0647440180182457,0.15202847123146057,0.020893491804599762,0.022714372724294662,0.9677419066429138,0.012780610471963882
OVA_Colon,RandomForest,1390,155,0.0855783000588417,0.1884468048810959,0.022836389020085335,0.04170355945825577,0.948387086391449,0.009449751116335392
OVA_Colon,XGBoost,1390,155,0.07158059626817703,0.17187081277370453,0.02232368104159832,0.03177795931696892,0.9612902998924255,0.011422555893659592
OVA_Endometrium,CatBoost,1390,155,0.06641880422830582,0.12922601401805878,0.030876055359840393,0.026612330228090286,0.9612902998924255,0.008223443292081356
OVA_Endometrium,ExtraTrees,1390,155,0.06192246079444885,0.11261428147554398,0.02333846688270569,0.027269169688224792,0.9612902998924255,0.008253384381532669
OVA_Endometrium,LightGBM,1390,155,0.0615096315741539,0.12094166874885559,0.03138147294521332,0.027521587908267975,0.9612902998924255,0.00814164150506258
OVA_Endometrium,LinearModel,1390,155,0.04737192019820213,0.10421460121870041,0.0272519588470459,0.023744063451886177,0.9677419066429138,0.00924686063081026
OVA_Endometrium,NeuralNetFastAI,1390,155,0.049490708857774734,0.10638556629419327,0.027091369032859802,0.027453318238258362,0.9677419066429138,0.008944258093833923
OVA_Endometrium,NeuralNetTorch,1390,155,0.045964088290929794,0.09927757829427719,0.024766862392425537,0.025002820417284966,0.9741935729980469,0.009325487539172173
OVA_Endometrium,RandomForest,1390,155,0.0584392286837101,0.1269267052412033,0.017004624009132385,0.039432767778635025,0.9612902998924255,0.008109024725854397
OVA_Endometrium,XGBoost,1390,155,0.05683967098593712,0.11230964958667755,0.0269383043050766,0.022699272260069847,0.9612902998924255,0.007994766347110271
OVA_Kidney,CatBoost,1390,155,0.0127335824072361,0.03516215831041336,0.008001858368515968,0.007588622160255909,0.9935483932495117,0.013904711231589317
OVA_Kidney,ExtraTrees,1390,155,0.013110291212797165,0.036577075719833374,0.006880041677504778,0.008505054749548435,0.9935483932495117,0.008970233611762524
OVA_Kidney,LightGBM,1390,155,0.012736321426928043,0.03464372828602791,0.007240374106913805,0.006841927766799927,0.9935483932495117,0.011754040606319904
OVA_Kidney,LinearModel,1390,155,0.01258876547217369,0.03308776021003723,0.008737022057175636,0.00743387546390295,0.9935483932495117,0.012350097298622131
OVA_Kidney,NeuralNetFastAI,1390,155,0.012868398800492287,0.031986385583877563,0.006599809508770704,0.0065290192142128944,0.9935483932495117,0.013378157280385494
OVA_Kidney,NeuralNetTorch,1390,155,0.012784111313521862,0.03436118736863136,0.006398946512490511,0.005752790719270706,0.9935483932495117,0.01149415597319603
OVA_Kidney,RandomForest,1390,155,0.013050997629761696,0.03675604611635208,0.007224743720144033,0.007735883817076683,0.9935483932495117,0.008989137597382069
OVA_Kidney,XGBoost,1390,155,0.01271764375269413,0.03522295877337456,0.00858427956700325,0.008231889456510544,0.9935483932495117,0.016495071351528168
OVA_Lung,CatBoost,1390,155,0.012927581556141376,0.04079209640622139,0.006398439407348633,0.003377608023583889,0.9935483932495117,0.009942308068275452
OVA_Lung,ExtraTrees,1390,155,0.025252044200897217,0.06723620742559433,0.008001208305358887,0.0073660919442772865,0.9870967864990234,0.008167730644345284
OVA_Lung,LightGBM,1390,155,0.022128060460090637,0.05238332599401474,0.00677412748336792,0.006993437651544809,0.9870967864990234,0.010107436217367649
OVA_Lung,LinearModel,1390,155,0.02531793713569641,0.06579995900392532,0.010285918600857258,0.007019239477813244,0.9870967864990234,0.010262487456202507
OVA_Lung,NeuralNetFastAI,1390,155,0.04520779103040695,0.08945483714342117,0.011633031070232391,0.017118798568844795,0.9741935729980469,0.010343641974031925
OVA_Lung,NeuralNetTorch,1390,155,0.024124979972839355,0.061429448425769806,0.00909401010721922,0.008117466233670712,0.9870967864990234,0.009482504799962044
OVA_Lung,RandomForest,1390,155,0.03505025804042816,0.08442626893520355,0.016198020428419113,0.015326173976063728,0.9806451797485352,0.008192433044314384
OVA_Lung,XGBoost,1390,155,0.012967348098754883,0.04127483814954758,0.006393551826477051,0.004413610324263573,0.9935483932495117,0.008195091970264912
OVA_Ovary,CatBoost,1390,155,0.12136514484882355,0.21141372621059418,0.03816230222582817,0.05087802931666374,0.9225806593894958,0.008723925799131393
OVA_Ovary,ExtraTrees,1390,155,0.12767821550369263,0.19590815901756287,0.040956832468509674,0.05991292744874954,0.9161290526390076,0.008200570940971375
OVA_Ovary,LightGBM,1390,155,0.1101965606212616,0.1924464851617813,0.03432409092783928,0.05144282057881355,0.9354838728904724,0.008636885322630405
OVA_Ovary,LinearModel,1390,155,0.12019199132919312,0.2122415155172348,0.03899591043591499,0.043266747146844864,0.9225806593894958,0.012260825373232365
OVA_Ovary,NeuralNetFastAI,1390,155,0.12378387153148651,0.19122877717018127,0.04311669245362282,0.0617920383810997,0.9096774458885193,0.009338106960058212
OVA_Ovary,NeuralNetTorch,1390,155,0.09839425981044769,0.14964254200458527,0.029851842671632767,0.06112683564424515,0.9354838728904724,0.008637563325464725
OVA_Ovary,RandomForest,1390,155,0.12794582545757294,0.18937735259532928,0.0453520342707634,0.08149899542331696,0.9096774458885193,0.008331379853188992
OVA_Ovary,XGBoost,1390,155,0.10974674671888351,0.1934879869222641,0.03736802190542221,0.06231557950377464,0.9419354796409607,0.00877213291823864
OVA_Prostate,CatBoost,1390,155,0.025745071470737457,0.4901105463504791,0.006451614201068878,0.011950629763305187,0.9870967864990234,0.009371958673000336
OVA_Prostate,ExtraTrees,1390,155,0.025064123794436455,0.4832638204097748,0.006451612804085016,0.011784576810896397,0.9870967864990234,0.009383589029312134
OVA_Prostate,LightGBM,1390,155,0.012905864976346493,0.47308167815208435,0.007569705601781607,0.007569702807813883,0.9935483932495117,0.009202352724969387
OVA_Prostate,LinearModel,1390,155,0.012940923683345318,0.5645743608474731,0.0075545646250247955,0.0075545599684119225,0.9935483932495117,0.009154340252280235
OVA_Prostate,NeuralNetFastAI,1390,155,0.012909315526485443,0.5636318922042847,0.006617387756705284,0.006617383100092411,0.9935483932495117,0.009343961253762245
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225608170033,0.3483739197254181,0.006452510133385658,0.006452508270740509,0.9935483932495117,0.010511093772947788
OVA_Prostate,RandomForest,1390,155,0.02439217083156109,0.2387992888689041,0.006451614201068878,0.012028045952320099,0.9870967864990234,0.009031749330461025
OVA_Prostate,XGBoost,1390,155,0.025764694437384605,0.37011218070983887,0.00645161047577858,0.011760644614696503,0.9870967864990234,0.009253150783479214
PhishingWebsites,CatBoost,9949,1106,0.0482662059366703,0.09736494719982147,0.012961884960532188,0.019258791580796242,0.9710668921470642,0.7664184849709272
PhishingWebsites,ExtraTrees,9949,1106,0.05748048797249794,0.1002100259065628,0.012505162507295609,0.01696992665529251,0.9638336300849915,0.745256319642067
PhishingWebsites,LightGBM,9949,1106,0.04755619540810585,0.09552190452814102,0.011741909198462963,0.019895657896995544,0.9674502611160278,0.7575801108032465
PhishingWebsites,LinearModel,9949,1106,0.09501757472753525,0.15636248886585236,0.010966521687805653,0.022336751222610474,0.9339963793754578,0.7906519593670964
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04998757690191269,0.09559835493564606,0.01119672879576683,0.014340589754283428,0.9683544039726257,0.778344601392746
PhishingWebsites,NeuralNetTorch,9949,1106,0.04864571616053581,0.09367937594652176,0.014026680961251259,0.017772886902093887,0.9692586064338684,0.7774594482034445
PhishingWebsites,RandomForest,9949,1106,0.05693438649177551,0.10059923678636551,0.013055957853794098,0.018957868218421936,0.9620253443717957,0.779057465493679
PhishingWebsites,XGBoost,9949,1106,0.048805125057697296,0.09830168634653091,0.013277525082230568,0.018847187981009483,0.9692586064338684,0.801034583710134
Run_or_walk_information,CatBoost,79729,8859,0.00975132081657648,0.01863044872879982,0.0024198037572205067,0.003151001175865531,0.9934529662132263,7.79037725739181
Run_or_walk_information,ExtraTrees,79729,8859,0.01162015087902546,0.02193230390548706,0.0017413694877177477,0.0028284594882279634,0.9928885698318481,7.950261943973601
Run_or_walk_information,LightGBM,79729,8859,0.008808807469904423,0.017442602664232254,0.001937834545969963,0.002481842879205942,0.9940173625946045,7.630999145098031
Run_or_walk_information,LinearModel,79729,8859,0.24889512360095978,0.38583648204803467,0.03871588408946991,0.05776551738381386,0.8284230828285217,6.495493338443339
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013127789832651615,0.027200592681765556,0.0015687801642343402,0.003023123601451516,0.9914211630821228,7.7524693086743355
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010468811728060246,0.021374275907874107,0.0011550625786185265,0.0029010174330323935,0.9935658574104309,7.646757640875876
Run_or_walk_information,RandomForest,79729,8859,0.012806539423763752,0.024370070546865463,0.0015506421914324164,0.0024837623350322247,0.99232417345047,7.927493021823466
