dataset,model,cal_size,test_size,CB-monotone_brier,CB-monotone_logloss,CB-monotone_kuiper,CB-monotone_ece-15,CB-monotone_accuracy,CB-monotone_time
diabetes,ExtraTrees,691,77,0.23305064003271192,0.3708392003629279,0.05144666135311127,0.12099043279886246,0.8441558480262756,0.1856667436659336
diabetes,LightGBM,691,77,0.2437437876385568,0.3837761053681538,0.0366123765707016,0.07753556966781616,0.8311688303947449,0.1849838625639677
diabetes,LinearModel,691,77,0.2292726622442499,0.3661001078754159,0.05960635468363762,0.10238170623779297,0.8311688303947449,0.18359141051769257
diabetes,NeuralNetFastAI,691,77,0.2418116438008935,0.37906444631760117,0.056525129824876785,0.13700972497463226,0.8051947951316833,0.18584917299449444
diabetes,NeuralNetTorch,691,77,0.23689772815413948,0.37104992465688036,0.039516545832157135,0.16720467805862427,0.8311688303947449,0.1840168498456478
diabetes,RandomForest,691,77,0.2405836442150602,0.3839786984161812,0.04134224355220795,0.07631460577249527,0.8311688303947449,0.18363653868436813
diabetes,XGBoost,691,77,0.26189129465386685,0.41093526672087416,0.04054350405931473,0.14537833631038666,0.8051947951316833,0.18223997205495834
dresses-sales,CatBoost,450,50,0.4770154141590978,0.6698158145018407,0.07494986057281494,0.09083909541368484,0.5799999833106995,0.17973056249320507
dresses-sales,ExtraTrees,450,50,0.514702156926602,0.7105401329271124,0.10012240707874298,0.15119464695453644,0.5799999833106995,0.17800278589129448
dresses-sales,LightGBM,450,50,0.5034998955796477,0.7034570541325939,0.08459708094596863,0.12158884853124619,0.6000000238418579,0.1802533883601427
dresses-sales,LinearModel,450,50,0.47265327901500853,0.6677607765960774,0.08968127518892288,0.14743949472904205,0.6399999856948853,0.1755425613373518
dresses-sales,NeuralNetFastAI,450,50,0.5023986380960548,0.7050472075168862,0.09978781640529633,0.21594907343387604,0.6600000262260437,0.1704812403768301
dresses-sales,NeuralNetTorch,450,50,0.4906179950292227,0.6882255321274472,0.09730886667966843,0.1501341015100479,0.6200000047683716,0.17969421669840813
dresses-sales,RandomForest,450,50,0.5189973000531191,0.7161237379193852,0.08532077074050903,0.13157865405082703,0.5799999833106995,0.1804220974445343
dresses-sales,XGBoost,450,50,0.4986809211563359,0.6942197584631115,0.06492412835359573,0.13554169237613678,0.5799999833106995,0.18192419409751892
eeg-eye-state,CatBoost,13482,1498,0.06123531916403498,0.10669203317117193,0.0074937790632247925,0.011506828479468822,0.9592790603637695,0.35953177884221077
eeg-eye-state,ExtraTrees,13482,1498,0.08154538020314403,0.13447216293007613,0.01020047441124916,0.016395654529333115,0.9419225454330444,0.3576044235378504
eeg-eye-state,LightGBM,13482,1498,0.06745938502928826,0.11382813840965444,0.00861770287156105,0.01390919927507639,0.9572763442993164,0.3603049274533987
eeg-eye-state,LinearModel,13482,1498,0.4453080767186936,0.6343181364309707,0.012305788695812225,0.028710486367344856,0.6381842494010925,0.35497463680803776
eeg-eye-state,NeuralNetFastAI,13482,1498,0.2533884191063971,0.3999467109205522,0.04677361249923706,0.08439477533102036,0.821094810962677,0.35483402386307716
eeg-eye-state,NeuralNetTorch,13482,1498,0.02780839768526745,0.04932886427905198,0.0038002394139766693,0.010377846658229828,0.9819759726524353,0.342756574973464
eeg-eye-state,RandomForest,13482,1498,0.09427262844745941,0.1579976700845138,0.009742936119437218,0.015862004831433296,0.9359145760536194,0.3637793231755495
eeg-eye-state,XGBoost,13482,1498,0.07105548675522462,0.12011164131115426,0.0074401358142495155,0.01374516636133194,0.9532710313796997,0.3689322732388973
electricity,CatBoost,40780,4532,0.08085526357851945,0.1404232042596587,0.004643729887902737,0.013034028932452202,0.947925865650177,0.6582578886300325
electricity,ExtraTrees,40780,4532,0.1371175358922361,0.22642081979666775,0.005803982727229595,0.008229780942201614,0.9060017466545105,0.6693684961646795
electricity,LightGBM,40780,4532,0.08178679580841342,0.14326995386491662,0.007430718280375004,0.011533305048942566,0.9477052092552185,0.6535850148648024
electricity,LinearModel,40780,4532,0.329500199243272,0.4959232470821548,0.012528657913208008,0.01667926460504532,0.7541924118995667,0.6542640924453735
electricity,NeuralNetFastAI,40780,4532,0.21948765948488186,0.3450671335168855,0.0103400107473135,0.015101577155292034,0.8453221321105957,0.6593303456902504
electricity,NeuralNetTorch,40780,4532,0.18495597638648978,0.29802062433725224,0.01731223240494728,0.02625223435461521,0.8711385726928711,0.633524976670742
electricity,RandomForest,40780,4532,0.10544527511749509,0.17966625346387063,0.004861260764300823,0.00865414459258318,0.9302735924720764,0.659239400178194
electricity,XGBoost,40780,4532,0.07942537464376245,0.13944530790882845,0.0060401801019907,0.012759653851389885,0.9490291476249695,0.6569496504962444
fri_c0_1000_5,CatBoost,900,100,0.12073089680453958,0.19086563775893656,0.05484321713447571,0.0925474464893341,0.8999999761581421,0.1841586586087942
fri_c0_1000_5,ExtraTrees,900,100,0.1516924477842582,0.23023789453532528,0.05769072473049164,0.097377248108387,0.8799999952316284,0.1900622956454754
fri_c0_1000_5,LightGBM,900,100,0.11590390859706748,0.18222225890343527,0.04078804701566696,0.05759485438466072,0.8899999856948853,0.1846210453659296
fri_c0_1000_5,LinearModel,900,100,0.21245182206080937,0.35439776873082784,0.06891824305057526,0.1191878393292427,0.8399999737739563,0.188727343454957
fri_c0_1000_5,NeuralNetFastAI,900,100,0.10115631478236668,0.1661886097962355,0.046786099672317505,0.0753544345498085,0.9399999976158142,0.18426265195012093
fri_c0_1000_5,NeuralNetTorch,900,100,0.109804038079195,0.17124036852315336,0.03243248537182808,0.0805530920624733,0.9200000166893005,0.1871743779629469
fri_c0_1000_5,RandomForest,900,100,0.13082483442181939,0.21925569921341037,0.05056026205420494,0.07871007919311523,0.9300000071525574,0.1933014653623104
fri_c0_1000_5,XGBoost,900,100,0.1311032999638175,0.20837739669195499,0.042399514466524124,0.08769819885492325,0.8999999761581421,0.1835866365581751
fri_c0_500_5,CatBoost,450,50,0.18944710147118868,0.29922136707026376,0.06463979929685593,0.10795378684997559,0.8600000143051147,0.1785521563142538
fri_c0_500_5,ExtraTrees,450,50,0.25079293963499005,0.3862560004965003,0.08689375221729279,0.11139755696058273,0.8199999928474426,0.17921417579054832
fri_c0_500_5,LightGBM,450,50,0.20401237212027687,0.32050540405566574,0.07535794377326965,0.12819144129753113,0.8799999952316284,0.18183706887066364
fri_c0_500_5,LinearModel,450,50,0.2928263232427616,0.45073384930122756,0.04774119704961777,0.15304572880268097,0.800000011920929,0.17609194479882717
fri_c0_500_5,NeuralNetFastAI,450,50,0.19864008358288449,0.30583634837449575,0.06773677468299866,0.10652163624763489,0.8399999737739563,0.1739915180951357
fri_c0_500_5,NeuralNetTorch,450,50,0.1816286121634051,0.2844800364094094,0.07131877541542053,0.1056046411395073,0.8600000143051147,0.17333374544978142
fri_c0_500_5,RandomForest,450,50,0.25432816328455826,0.38540291464198423,0.07624930888414383,0.10818927735090256,0.7799999713897705,0.17845986783504486
fri_c0_500_5,XGBoost,450,50,0.21793717490376763,0.340538590000909,0.06691339612007141,0.10168727487325668,0.8199999928474426,0.18396569415926933
fri_c1_1000_50,CatBoost,900,100,0.11471167150220767,0.19788072661807937,0.016981543973088264,0.04678131639957428,0.9300000071525574,0.18770097382366657
fri_c1_1000_50,ExtraTrees,900,100,0.11065763239691494,0.19095432341183322,0.02149278298020363,0.05947016179561615,0.9300000071525574,0.19533860683441162
fri_c1_1000_50,LightGBM,900,100,0.1434801759649338,0.22604820300140113,0.03269897773861885,0.08896733820438385,0.8700000047683716,0.1896282099187374
fri_c1_1000_50,LinearModel,900,100,0.41098257852982983,0.5967744168154447,0.04869861155748367,0.09401851147413254,0.6800000071525574,0.18643160723149776
fri_c1_1000_50,NeuralNetFastAI,900,100,0.14307552308681362,0.25000468028185524,0.05370126664638519,0.10157661885023117,0.8899999856948853,0.1821213699877262
fri_c1_1000_50,NeuralNetTorch,900,100,0.2324758594836856,0.3690938662743422,0.05393555387854576,0.09201129525899887,0.8399999737739563,0.1865329146385193
fri_c1_1000_50,RandomForest,900,100,0.15906593634698038,0.26816247119325426,0.03369874507188797,0.08330510556697845,0.8999999761581421,0.18144345842301846
fri_c1_1000_50,XGBoost,900,100,0.1216525269170698,0.20486235997146093,0.03250495716929436,0.05695078521966934,0.8899999856948853,0.18436576426029205
fri_c2_1000_25,CatBoost,900,100,0.12929493396286207,0.22077863669794454,0.037944525480270386,0.06292126327753067,0.9200000166893005,0.18328510969877243
fri_c2_1000_25,ExtraTrees,900,100,0.14085465124635108,0.24650918912418068,0.022878997027873993,0.057159747928380966,0.8799999952316284,0.1835408303886652
fri_c2_1000_25,LightGBM,900,100,0.14594146277997827,0.24655479719538342,0.030655624344944954,0.05755404382944107,0.8899999856948853,0.18445689417421818
fri_c2_1000_25,LinearModel,900,100,0.35964849611022487,0.5290411125514298,0.059762679040431976,0.09068625420331955,0.7300000190734863,0.18112973682582378
fri_c2_1000_25,NeuralNetFastAI,900,100,0.12392150995560704,0.21025751282114347,0.02082468941807747,0.06805773079395294,0.9300000071525574,0.17841194197535515
fri_c2_1000_25,NeuralNetTorch,900,100,0.13057085131231813,0.22161680120051802,0.027420081198215485,0.05422420799732208,0.8999999761581421,0.17985184490680695
fri_c2_1000_25,RandomForest,900,100,0.15929980162168678,0.2760982391938913,0.037760764360427856,0.055070869624614716,0.8999999761581421,0.1855622213333845
fri_c2_1000_25,XGBoost,900,100,0.14150228154444713,0.2414197029401033,0.03378904610872269,0.042208440601825714,0.8899999856948853,0.17972062341868877
fri_c2_500_50,CatBoost,450,50,0.18287670747523485,0.2886841050492571,0.04944876581430435,0.14161278307437897,0.8399999737739563,0.17916200496256351
fri_c2_500_50,ExtraTrees,450,50,0.22659312292648387,0.33911585852567794,0.052213143557310104,0.12799562513828278,0.8199999928474426,0.18014326877892017
fri_c2_500_50,LightGBM,450,50,0.19626071921136531,0.3039175547431392,0.05135970562696457,0.1407044231891632,0.8399999737739563,0.175983726978302
fri_c2_500_50,LinearModel,450,50,0.38073920016775253,0.5538541745711887,0.07280740141868591,0.13546070456504822,0.7200000286102295,0.1782691925764084
fri_c2_500_50,NeuralNetFastAI,450,50,0.18813463570362685,0.324557084247462,0.06620471179485321,0.13960804045200348,0.9200000166893005,0.17902840673923492
fri_c2_500_50,NeuralNetTorch,450,50,0.252042861537479,0.400957964884768,0.04225575551390648,0.13767993450164795,0.8199999928474426,0.1808760091662407
fri_c2_500_50,RandomForest,450,50,0.22809525777526105,0.35012799568310415,0.05227366089820862,0.10078809410333633,0.8199999928474426,0.17637386173009872
fri_c2_500_50,XGBoost,450,50,0.23898322608395556,0.3659539046124546,0.05595746636390686,0.10987652838230133,0.8399999737739563,0.17788758128881454
fri_c3_1000_10,CatBoost,900,100,0.10316579920973307,0.17944145221562738,0.02666167914867401,0.060047294944524765,0.9300000071525574,0.18449074029922485
fri_c3_1000_10,ExtraTrees,900,100,0.09071429714254865,0.16479838995609392,0.018574751913547516,0.04420821741223335,0.9399999976158142,0.18315094523131847
fri_c3_1000_10,LightGBM,900,100,0.11406362215917654,0.18761977254200918,0.02140134759247303,0.062307585030794144,0.9300000071525574,0.18432274274528027
fri_c3_1000_10,LinearModel,900,100,0.38824201689326243,0.5698933876605454,0.05261470377445221,0.12155880779027939,0.7200000286102295,0.18270382471382618
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08691158884148996,0.1480592623867882,0.0260075144469738,0.06706947088241577,0.9300000071525574,0.18157809413969517
fri_c3_1000_10,NeuralNetTorch,900,100,0.0941297557181838,0.17160478364517062,0.034495994448661804,0.05327393114566803,0.949999988079071,0.18672487884759903
fri_c3_1000_10,RandomForest,900,100,0.11595421699265408,0.20834722790728769,0.025104640051722527,0.0909881442785263,0.9399999976158142,0.18382198549807072
fri_c3_1000_10,XGBoost,900,100,0.1045810453537243,0.187859716895284,0.03626631200313568,0.061175387352705,0.949999988079071,0.1851991005241871
fri_c3_1000_25,CatBoost,900,100,0.11700106756232395,0.18232962961623045,0.0303452480584383,0.09969136863946915,0.9100000262260437,0.17963223904371262
fri_c3_1000_25,ExtraTrees,900,100,0.1058917643208067,0.16723500033255462,0.02378116548061371,0.06697051972150803,0.9200000166893005,0.18684986606240273
fri_c3_1000_25,LightGBM,900,100,0.08010253389085184,0.1373591850291734,0.026285788044333458,0.06913478672504425,0.949999988079071,0.183852544054389
fri_c3_1000_25,LinearModel,900,100,0.43035249862243363,0.6135500579362441,0.041067760437726974,0.07878591120243073,0.6499999761581421,0.18421202525496483
fri_c3_1000_25,NeuralNetFastAI,900,100,0.07741066949685245,0.13995438773616634,0.026638152077794075,0.0470723994076252,0.949999988079071,0.18607440032064915
fri_c3_1000_25,NeuralNetTorch,900,100,0.081128302060429,0.16001447746204567,0.03309386968612671,0.08008188754320145,0.9399999976158142,0.20164312236011028
fri_c3_1000_25,RandomForest,900,100,0.13721413592823495,0.21427565999949927,0.028713421896100044,0.06673512607812881,0.9100000262260437,0.18623251654207706
fri_c3_1000_25,XGBoost,900,100,0.09765985544592964,0.16647855368902092,0.023137306794524193,0.05623486265540123,0.9300000071525574,0.18572554551064968
fri_c3_500_10,CatBoost,450,50,0.19356378700326432,0.3154920052235465,0.05391063913702965,0.11678875237703323,0.8600000143051147,0.17441600747406483
fri_c3_500_10,ExtraTrees,450,50,0.23099499581125948,0.37751981258836426,0.06978157162666321,0.09745714068412781,0.8600000143051147,0.17437442764639854
fri_c3_500_10,LightGBM,450,50,0.2649679682708119,0.4018903501759198,0.06944198161363602,0.13422849774360657,0.800000011920929,0.17979120276868343
fri_c3_500_10,LinearModel,450,50,0.39951895974172735,0.5835312079287236,0.07931483536958694,0.19013862311840057,0.6399999856948853,0.17876741103827953
fri_c3_500_10,NeuralNetFastAI,450,50,0.21047289664103025,0.3358094676945843,0.055574413388967514,0.10513347387313843,0.8399999737739563,0.17581180855631828
fri_c3_500_10,NeuralNetTorch,450,50,0.1806286356098321,0.2943450324689836,0.03876485675573349,0.10907480865716934,0.8999999761581421,0.1758512556552887
fri_c3_500_10,RandomForest,450,50,0.21715077083499396,0.3545612273643961,0.06209102272987366,0.1171465814113617,0.8600000143051147,0.1791255585849285
fri_c3_500_10,XGBoost,450,50,0.20359569856800377,0.3328591595447641,0.05958494171500206,0.0940152257680893,0.8600000143051147,0.17639047652482986
fri_c3_500_50,CatBoost,450,50,0.21738121117114886,0.3454320342285503,0.06918610632419586,0.18852318823337555,0.800000011920929,0.17833741568028927
fri_c3_500_50,ExtraTrees,450,50,0.20906361157158224,0.33326820324692447,0.07890300452709198,0.16674008965492249,0.8199999928474426,0.1696083527058363
fri_c3_500_50,LightGBM,450,50,0.19415118359477795,0.3222434403791841,0.04585105925798416,0.09429893642663956,0.8600000143051147,0.17471450567245483
fri_c3_500_50,LinearModel,450,50,0.41238370416831954,0.5917146679556564,0.09520266950130463,0.19610409438610077,0.6399999856948853,0.18172262981534004
fri_c3_500_50,NeuralNetFastAI,450,50,0.426563536232952,0.6109149850588832,0.07897616922855377,0.15223240852355957,0.6399999856948853,0.1797264628112316
fri_c3_500_50,NeuralNetTorch,450,50,0.39287166619214764,0.5787181521788969,0.07297103106975555,0.10741877555847168,0.7200000286102295,0.17773225717246532
fri_c3_500_50,RandomForest,450,50,0.19461575820708457,0.311719423092712,0.04287194833159447,0.08560095727443695,0.8799999952316284,0.17827432043850422
fri_c3_500_50,XGBoost,450,50,0.17573706117016372,0.3045687874487739,0.059075333178043365,0.11696567386388779,0.8799999952316284,0.17744570411741734
fri_c4_500_100,CatBoost,450,50,0.1627888784872449,0.24944987251162865,0.04682869091629982,0.12927360832691193,0.8799999952316284,0.17721416428685188
fri_c4_500_100,ExtraTrees,450,50,0.15344303845237123,0.24873878984009073,0.05963857099413872,0.12115217745304108,0.8999999761581421,0.17612387984991074
fri_c4_500_100,LightGBM,450,50,0.15991827514492232,0.2580757906583446,0.04673146456480026,0.11928470432758331,0.8999999761581421,0.17935946956276894
fri_c4_500_100,LinearModel,450,50,0.44522572737217203,0.6342610368634063,0.06446333974599838,0.09860754758119583,0.6000000238418579,0.17776024341583252
fri_c4_500_100,NeuralNetFastAI,450,50,0.4378501981481435,0.6269095168099313,0.07486972212791443,0.14046359062194824,0.6399999856948853,0.17465194314718246
fri_c4_500_100,NeuralNetTorch,450,50,0.4325425480287047,0.6235789295895193,0.08354401588439941,0.18104952573776245,0.699999988079071,0.17893632128834724
fri_c4_500_100,RandomForest,450,50,0.16834994402369108,0.2649211632542016,0.050021495670080185,0.07795791327953339,0.8799999952316284,0.17713041603565216
fri_c4_500_100,XGBoost,450,50,0.149634440737163,0.24024141424187295,0.05487177520990372,0.10435087233781815,0.8999999761581421,0.17729675211012363
fried,CatBoost,36691,4077,0.0922548090875041,0.14566426955101938,0.006128799170255661,0.01087309792637825,0.931812584400177,0.6030140072107315
fried,ExtraTrees,36691,4077,0.11421264557148926,0.1794911604099844,0.009505454450845718,0.017361648380756378,0.9185675978660583,0.6115369163453579
fried,LightGBM,36691,4077,0.09329660673964162,0.14773636594103004,0.005847649183124304,0.012893603183329105,0.9305862188339233,0.6036106739193201
fried,LinearModel,36691,4077,0.23206026429901394,0.36727219878380657,0.008683869615197182,0.014257646165788174,0.8368898630142212,0.6025521010160446
fried,NeuralNetFastAI,36691,4077,0.09099653892361499,0.14305630397563476,0.006810511462390423,0.010676766745746136,0.9342653751373291,0.5969120357185602
fried,NeuralNetTorch,36691,4077,0.09043336197362348,0.14333999771774228,0.005864869337528944,0.010581674985587597,0.935982346534729,0.6048520281910896
fried,RandomForest,36691,4077,0.11539214300956031,0.18198616927501282,0.007986986078321934,0.01450872328132391,0.9180769920349121,0.6036277860403061
fried,XGBoost,36691,4077,0.0948706254430732,0.15057716377364314,0.007263282313942909,0.010382466949522495,0.9332842826843262,0.5963691957294941
gina,CatBoost,2837,316,0.060031086558644094,0.10269283793036671,0.010132918134331703,0.019847003743052483,0.9588607549667358,0.20945438742637634
gina,ExtraTrees,2837,316,0.09327379477681429,0.15943672490388452,0.011394835077226162,0.025272639468312263,0.9398733973503113,0.21537882275879383
gina,LightGBM,2837,316,0.06364910403981229,0.11124527546906779,0.009658479131758213,0.024763962253928185,0.9588607549667358,0.21155383624136448
gina,LinearModel,2837,316,0.22372392339079916,0.3622211859499369,0.04117289558053017,0.0753297507762909,0.844936728477478,0.21494833379983902
gina,NeuralNetFastAI,2837,316,0.05982979692062922,0.11119532926167709,0.02994026243686676,0.05824142321944237,0.9746835231781006,0.2132302839308977
gina,NeuralNetTorch,2837,316,0.05920448541844252,0.11225873598383727,0.029022810980677605,0.05644926428794861,0.9651898741722107,0.2071446944028139
gina,RandomForest,2837,316,0.09123504889160955,0.15816694301238166,0.008026918396353722,0.01957552321255207,0.9398733973503113,0.2127125822007656
gina,XGBoost,2837,316,0.06893137313025242,0.12111842499898512,0.010252142325043678,0.023503068834543228,0.9588607549667358,0.20858817733824253
hill-valley,CatBoost,1090,122,0.48451650094950083,0.6773367335426086,0.0548199862241745,0.13593906164169312,0.5573770403862,0.1717111747711897
hill-valley,ExtraTrees,1090,122,0.46381131192016206,0.6562247057606027,0.0413847342133522,0.06543032079935074,0.6147540807723999,0.17907842807471752
hill-valley,LightGBM,1090,122,0.45301312659342724,0.6442485182129998,0.057494767010211945,0.050220977514982224,0.5983606576919556,0.18376123905181885
hill-valley,LinearModel,1090,122,0.14271946297970006,0.2439232344443268,0.046262484043836594,0.07243296504020691,0.9180327653884888,0.18321406096220016
hill-valley,NeuralNetFastAI,1090,122,0.20977319715033185,0.3454524772752141,0.12457390874624252,0.20382313430309296,0.8852459192276001,0.1837395541369915
hill-valley,NeuralNetTorch,1090,122,0.13606523946134116,0.2272831951664577,0.05133228376507759,0.07203903794288635,0.9098360538482666,0.18543594889342785
hill-valley,RandomForest,1090,122,0.46718572572330397,0.659584344801411,0.0496731698513031,0.06399697810411453,0.6065573692321777,0.18314799293875694
hill-valley,XGBoost,1090,122,0.4731525307384651,0.6656415478931753,0.03761570528149605,0.05981840565800667,0.5819672346115112,0.1827640552073717
hiva_agnostic,CatBoost,3806,423,0.06504549181310408,0.13664666708015408,0.0131195317953825,0.01716250739991665,0.9645389914512634,0.22104591503739357
hiva_agnostic,ExtraTrees,3806,423,0.06737974975757302,0.1422279833756384,0.016051920130848885,0.015837231650948524,0.9598108530044556,0.21920528449118137
hiva_agnostic,LightGBM,3806,423,0.06712035802235643,0.1415657387426036,0.012849068269133568,0.018970871344208717,0.9598108530044556,0.22085844911634922
hiva_agnostic,LinearModel,3806,423,0.06016866490112607,0.13213167365720657,0.012525727972388268,0.008325658738613129,0.9669030904769897,0.2192014679312706
hiva_agnostic,NeuralNetFastAI,3806,423,0.06122482727329443,0.1361712789646803,0.011601497419178486,0.013845836743712425,0.9669030904769897,0.21897025406360626
hiva_agnostic,NeuralNetTorch,3806,423,0.0625894336810509,0.14336448099736834,0.01609613001346588,0.013213091529905796,0.9669030904769897,0.21632608212530613
hiva_agnostic,RandomForest,3806,423,0.07063178780841382,0.14442535551775335,0.016443809494376183,0.01826874539256096,0.9550827145576477,0.2182704284787178
hiva_agnostic,XGBoost,3806,423,0.060965360002042154,0.1329875057297604,0.010395163670182228,0.017620086669921875,0.9692671298980713,0.21908304281532764
houses,CatBoost,18576,2064,0.01693650940094787,0.030527324362097517,0.0040515935979783535,0.006369276903569698,0.9888566136360168,0.3928760513663292
houses,ExtraTrees,18576,2064,0.015328059370264843,0.028390348132521597,0.0037741921842098236,0.005604785401374102,0.9903100728988647,0.4019979890435934
houses,LightGBM,18576,2064,0.018712563175626445,0.03285905597736122,0.005252929404377937,0.006884855218231678,0.9864341020584106,0.4019980952143669
houses,LinearModel,18576,2064,0.0439296408987065,0.07386737216424893,0.004747074097394943,0.007601689547300339,0.9685077667236328,0.3873055148869753
houses,NeuralNetFastAI,18576,2064,0.018226800700042095,0.0321760462087568,0.005089683923870325,0.00657910481095314,0.9869186282157898,0.3993140794336796
houses,NeuralNetTorch,18576,2064,0.019038075728139266,0.03301852570295608,0.004457511939108372,0.007078866474330425,0.9859496355056763,0.3967803791165352
houses,RandomForest,18576,2064,0.018908679780607788,0.032805981179777254,0.004245597403496504,0.005933735519647598,0.9883720874786377,0.40156460739672184
houses,XGBoost,18576,2064,0.01858611645501159,0.032987343371280106,0.004954962059855461,0.00865182001143694,0.9888566136360168,0.39947373792529106
ilpd,CatBoost,524,59,0.3608600282973031,0.5287185082629432,0.05045145004987717,0.07627605646848679,0.7118644118309021,0.18051693961024284
ilpd,ExtraTrees,524,59,0.351994942952413,0.5082118509771655,0.061596911400556564,0.10590008646249771,0.7288135886192322,0.1784035637974739
ilpd,LightGBM,524,59,0.3526205290700095,0.5149259403727606,0.06442636251449585,0.10140373557806015,0.7288135886192322,0.178039925172925
ilpd,LinearModel,524,59,0.3789959713712802,0.5381393259426593,0.07770361006259918,0.15181677043437958,0.6610169410705566,0.17982859537005424
ilpd,NeuralNetFastAI,524,59,0.3614998692203126,0.5112303024536512,0.06980251520872116,0.15749326348304749,0.6440678238868713,0.1786691639572382
ilpd,NeuralNetTorch,524,59,0.37497105498565186,0.5443253800186562,0.07672235369682312,0.1649220585823059,0.6610169410705566,0.17720746621489525
ilpd,RandomForest,524,59,0.36900713230754495,0.533197037222864,0.0652138888835907,0.07973049581050873,0.694915235042572,0.17505829595029354
ilpd,XGBoost,524,59,0.367397186897599,0.5261262669295723,0.05265045911073685,0.08322814106941223,0.694915235042572,0.17300784029066563
jasmine,CatBoost,2685,299,0.26616214933324045,0.40641367225043795,0.030857501551508904,0.06173649802803993,0.8060200810432434,0.2295826803892851
jasmine,ExtraTrees,2685,299,0.27341699624624016,0.41242589637451,0.0224715955555439,0.04216935485601425,0.8093645572662354,0.21240548603236675
jasmine,LightGBM,2685,299,0.26202475540483083,0.4002424478389984,0.023958705365657806,0.04782344773411751,0.8193979859352112,0.2118221316486597
jasmine,LinearModel,2685,299,0.287629925209593,0.4404505933739383,0.023491518571972847,0.03636592626571655,0.7993311285972595,0.21071591787040234
jasmine,NeuralNetFastAI,2685,299,0.281970881238732,0.4266316441816365,0.026949912309646606,0.04774168133735657,0.8060200810432434,0.20889926701784134
jasmine,NeuralNetTorch,2685,299,0.28305277973656323,0.4284104173189306,0.03298068791627884,0.059848807752132416,0.8127090334892273,0.2069548089057207
jasmine,RandomForest,2685,299,0.2639303460652299,0.3996478402189743,0.036327823996543884,0.07585036754608154,0.8026756048202515,0.21090167947113514
jasmine,XGBoost,2685,299,0.2576778931027851,0.3970146556995963,0.022985395044088364,0.043553367257118225,0.8260869383811951,0.2107720971107483
jm1,CatBoost,9796,1089,0.2657444468905185,0.4189644134272891,0.012014590203762054,0.025091562420129776,0.8172635436058044,0.3045629058033228
jm1,ExtraTrees,9796,1089,0.2643169211868834,0.4157636652087744,0.014671064913272858,0.03382325917482376,0.8236914873123169,0.3070824947208166
jm1,LightGBM,9796,1089,0.2646653120568619,0.41877484872944615,0.012954283505678177,0.02910732850432396,0.8181818127632141,0.3079131059348583
jm1,LinearModel,9796,1089,0.28133019321473596,0.4432714483333693,0.017687752842903137,0.027496280148625374,0.8154270052909851,0.3072304502129555
jm1,NeuralNetFastAI,9796,1089,0.2712762473111027,0.43198037460528366,0.020530767738819122,0.03650442883372307,0.8227731585502625,0.3037394303828478
jm1,NeuralNetTorch,9796,1089,0.2764804355654196,0.4359320859920432,0.018553398549556732,0.026782190427184105,0.8145087361335754,0.30317157320678234
jm1,RandomForest,9796,1089,0.2630451003366781,0.4149450387749792,0.01176474243402481,0.019757939502596855,0.8209366202354431,0.2930821403861046
jm1,XGBoost,9796,1089,0.2639576573767705,0.4176490596332363,0.009955651126801968,0.023556102067232132,0.8191000819206238,0.30775971710681915
kc1,CatBoost,1898,211,0.18602090641583566,0.31191529420166286,0.028313007205724716,0.061399850994348526,0.8720378875732422,0.19785770401358604
kc1,ExtraTrees,1898,211,0.18660073421280932,0.31237120923946116,0.026672519743442535,0.044299930334091187,0.8767772316932678,0.19468018226325512
kc1,LightGBM,1898,211,0.1896861834469143,0.31508021667080716,0.015935048460960388,0.04446877911686897,0.8815165758132935,0.197125144302845
kc1,LinearModel,1898,211,0.21273670121650404,0.3427505051190927,0.03019937127828598,0.048635486513376236,0.8530805706977844,0.19594000838696957
kc1,NeuralNetFastAI,1898,211,0.1964396673785894,0.3232755191580282,0.032421570271253586,0.05741039663553238,0.8625592589378357,0.19543715752661228
kc1,NeuralNetTorch,1898,211,0.20892187596609774,0.33488911978932406,0.017338264733552933,0.03728484734892845,0.8578199148178101,0.20118802599608898
kc1,RandomForest,1898,211,0.18537566289161053,0.30842634810228076,0.025034673511981964,0.044061072170734406,0.8862559199333191,0.19371620938181877
kc1,XGBoost,1898,211,0.19814971041528276,0.3264061708108949,0.019836455583572388,0.03692047670483589,0.8720378875732422,0.1965953018516302
kc2,CatBoost,469,53,0.2608190662873119,0.3854422376095238,0.0746610090136528,0.18144555389881134,0.7547169923782349,0.17753837630152702
kc2,ExtraTrees,469,53,0.254853456122339,0.3839193829207526,0.059556201100349426,0.12175749987363815,0.7735849022865295,0.17555801570415497
kc2,LightGBM,469,53,0.21388015820449238,0.3305173684497623,0.06766283512115479,0.1578196883201599,0.8113207817077637,0.1799030341207981
kc2,LinearModel,469,53,0.2608548414050154,0.3902483646454885,0.07105958461761475,0.13421380519866943,0.7547169923782349,0.17601526901125908
kc2,NeuralNetFastAI,469,53,0.24621910825272014,0.37016071268732154,0.0584818460047245,0.1051827147603035,0.7547169923782349,0.17358965054154396
kc2,NeuralNetTorch,469,53,0.2544538772292091,0.3898240973111595,0.04312759265303612,0.08553382009267807,0.7735849022865295,0.16255729459226131
kc2,RandomForest,469,53,0.23445892404124014,0.35708314884572834,0.06768108904361725,0.13605761528015137,0.7924528121948242,0.17793401144444942
