dataset,model,cal_size,test_size,Hist-uniform_brier,Hist-uniform_logloss,Hist-uniform_kuiper,Hist-uniform_ece-15,Hist-uniform_accuracy,Hist-uniform_time
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.42658264789052736,0.6178790507972686,0.11820162832736969,0.1591578722000122,0.737500011920929,0.0003248639404773712
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.5031106947458046,0.6962584701537982,0.10834428668022156,0.00013378840230870992,0.4375,0.0002685561776161194
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.524852489036736,0.7180845716880075,0.09513592720031738,0.15397951006889343,0.39375001192092896,0.0002932567149400711
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5134958727073996,0.7070673712511434,0.0481543131172657,0.06712992489337921,0.48124998807907104,0.0003001522272825241
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.5043673456210737,0.6975229695629876,0.07110971212387085,0.01831204630434513,0.4312500059604645,0.0002987086772918701
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5023273681397461,0.695503375484987,0.05234213173389435,0.02369561232626438,0.5062500238418579,0.0003005601465702057
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5087267225963872,0.7018902424081945,0.12565159797668457,0.00986765418201685,0.4437499940395355,0.0002822335809469223
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5053241906746918,0.6984922308466303,0.14490115642547607,0.05192146077752113,0.4937500059604645,0.00027438439428806305
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4135444866491283,0.6038507879787537,0.11165408045053482,0.05407390743494034,0.699999988079071,0.0003021564334630966
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.4708101665002323,0.6631939899242735,0.09815352410078049,0.017430203035473824,0.6000000238418579,0.0002838708460330963
