dataset,model,cal_size,test_size,ETS_brier,ETS_logloss,ETS_kuiper,ETS_ece-15,ETS_accuracy,ETS_time
diabetes,NeuralNetTorch,691,77,0.24414186286556394,0.3818171362675422,0.04614537954330444,0.12828218936920166,0.8311688303947449,0.012438460951671004
diabetes,RandomForest,691,77,0.24151767393136622,0.38431765138641916,0.0484427735209465,0.12450159341096878,0.8311688303947449,0.006952550960704684
diabetes,XGBoost,691,77,0.25972738439211784,0.4122728078391056,0.0465564951300621,0.1571383774280548,0.8051947951316833,0.004018947947770357
dresses-sales,CatBoost,450,50,0.4776183044873694,0.6706211033390886,0.07183617353439331,0.0699562057852745,0.6000000238418579,0.007630098960362375
dresses-sales,ExtraTrees,450,50,0.5088343728669183,0.7038724744496204,0.10575957596302032,0.1451423615217209,0.5799999833106995,0.0063437739154323936
dresses-sales,LightGBM,450,50,0.4890047030528517,0.6845691237026119,0.0708596333861351,0.16842900216579437,0.6000000238418579,0.004726768005639315
dresses-sales,LinearModel,450,50,0.48427879333670015,0.6793511227313199,0.10453030467033386,0.1555294543504715,0.6600000262260437,0.013499450986273587
dresses-sales,NeuralNetFastAI,450,50,0.48527806836628934,0.6836003187633355,0.09510661661624908,0.19686268270015717,0.6800000071525574,0.004407802945934236
dresses-sales,NeuralNetTorch,450,50,0.4829858710110058,0.6786911917266698,0.09011037647724152,0.09805890172719955,0.6200000047683716,0.01379667199216783
dresses-sales,RandomForest,450,50,0.5101289809137151,0.7057249392287879,0.08572803437709808,0.16462105512619019,0.5799999833106995,0.00717491190880537
dresses-sales,XGBoost,450,50,0.49877249259397927,0.6953798004991247,0.068662129342556,0.11725237965583801,0.6000000238418579,0.004616215010173619
eeg-eye-state,CatBoost,13482,1498,0.06175696575401833,0.10754654027160454,0.012539221905171871,0.012005767785012722,0.9586114883422852,0.03172764100600034
eeg-eye-state,ExtraTrees,13482,1498,0.08485081529199641,0.1409708329896456,0.025423657149076462,0.027560275048017502,0.9419225454330444,0.0632702810689807
eeg-eye-state,LightGBM,13482,1498,0.06853154168309084,0.1165202670447209,0.016015274450182915,0.016890546306967735,0.9552736878395081,0.051835109014064074
eeg-eye-state,LinearModel,13482,1498,0.44813021979229395,0.6384901002904656,0.020506247878074646,0.04427556321024895,0.6321762204170227,0.0386397490510717
eeg-eye-state,NeuralNetFastAI,13482,1498,0.25349740863700865,0.4004754038593445,0.04985160008072853,0.08604342490434647,0.8204272389411926,0.031535214046016335
eeg-eye-state,NeuralNetTorch,13482,1498,0.02608022122858605,0.04757243786760972,0.0032900087535381317,0.010501556098461151,0.9813084006309509,0.02632770489435643
eeg-eye-state,RandomForest,13482,1498,0.09712566354646995,0.16444751283912934,0.024217922240495682,0.02378365956246853,0.9345794320106506,0.0483972990186885
eeg-eye-state,XGBoost,13482,1498,0.07181510718545399,0.12266984384767242,0.01481674611568451,0.014669189229607582,0.9539386034011841,0.05223785701673478
electricity,CatBoost,40780,4532,0.08093864349044398,0.14003570316072292,0.0037672240287065506,0.011911599896848202,0.9477052092552185,0.132236433099024
electricity,ExtraTrees,40780,4532,0.13694311694844052,0.2263240933533911,0.003932327032089233,0.01091031450778246,0.908428966999054,0.10878823592793196
electricity,LightGBM,40780,4532,0.08145363257311006,0.14264320598241242,0.0059528835117816925,0.012893014587461948,0.9485878348350525,0.13057591603137553
electricity,LinearModel,40780,4532,0.3286723396791734,0.4945233428455293,0.006368059664964676,0.010313764214515686,0.7561782598495483,0.08215921302326024
electricity,NeuralNetFastAI,40780,4532,0.22017696389151045,0.34601908037521106,0.01595938950777054,0.02193176932632923,0.843777596950531,0.14841833501122892
electricity,NeuralNetTorch,40780,4532,0.18444281057864953,0.2970960756273332,0.015879176557064056,0.02497190423309803,0.8718005418777466,0.143872897955589
electricity,RandomForest,40780,4532,0.10549050192939188,0.17964761101050633,0.003008452709764242,0.008886389434337616,0.9298322796821594,0.11821685696486384
electricity,XGBoost,40780,4532,0.07951860216165695,0.13951473854388127,0.005328511819243431,0.010893073864281178,0.948808491230011,0.133364854962565
fri_c0_1000_5,CatBoost,900,100,0.12285662155964155,0.19852440317287962,0.059994690120220184,0.10992832481861115,0.9100000262260437,0.004626936046406627
fri_c0_1000_5,ExtraTrees,900,100,0.14057931686730746,0.22097234682203648,0.05362360179424286,0.0919693261384964,0.8899999856948853,0.007053657085634768
fri_c0_1000_5,LightGBM,900,100,0.11570458630405517,0.1821493998677795,0.03751830384135246,0.06681378930807114,0.9100000262260437,0.005045047029852867
fri_c0_1000_5,LinearModel,900,100,0.20580645072653014,0.35167950829274686,0.06387808918952942,0.1182413250207901,0.8899999856948853,0.0066327640088275075
fri_c0_1000_5,NeuralNetFastAI,900,100,0.09805054423389983,0.1559940306009354,0.041466519236564636,0.08346105366945267,0.9399999976158142,0.0117508249823004
fri_c0_1000_5,NeuralNetTorch,900,100,0.09905978313097887,0.15412515182804765,0.02808874100446701,0.08518722653388977,0.9100000262260437,0.006420272053219378
fri_c0_1000_5,RandomForest,900,100,0.1260980607876157,0.21407953888101652,0.04508277773857117,0.07166671752929688,0.9300000071525574,0.007102697039954364
fri_c0_1000_5,XGBoost,900,100,0.1373249585463225,0.22291364561124816,0.043726176023483276,0.09235569834709167,0.8799999952316284,0.005375599954277277
fri_c0_500_5,CatBoost,450,50,0.20370430450225702,0.30917012412662087,0.07742459326982498,0.14689910411834717,0.8399999737739563,0.004644820000976324
fri_c0_500_5,ExtraTrees,450,50,0.24920812218467894,0.38563837382316335,0.0912056565284729,0.12684915959835052,0.800000011920929,0.00767446297686547
fri_c0_500_5,LightGBM,450,50,0.2016547658131814,0.30699257374416644,0.07401958107948303,0.1351616531610489,0.8600000143051147,0.005338098970241845
fri_c0_500_5,LinearModel,450,50,0.28270386463273595,0.4238224946629137,0.03848928213119507,0.1288071572780609,0.7799999713897705,0.005701590096578002
fri_c0_500_5,NeuralNetFastAI,450,50,0.2027200194330588,0.29508509101021463,0.08023737370967865,0.10556497424840927,0.8399999737739563,0.003473717952147126
fri_c0_500_5,NeuralNetTorch,450,50,0.20246243200130148,0.29715663469336834,0.07654935121536255,0.13160616159439087,0.8600000143051147,0.004894162993878126
fri_c0_500_5,RandomForest,450,50,0.2598604543872692,0.38127079973335987,0.08290553092956543,0.14103065431118011,0.7799999713897705,0.005406797979958355
fri_c0_500_5,XGBoost,450,50,0.22211943460027864,0.3443796989459071,0.06972193717956543,0.12495677173137665,0.800000011920929,0.004616189049556851
fri_c1_1000_50,CatBoost,900,100,0.11989316515414665,0.20637641517515184,0.020725518465042114,0.07354976236820221,0.8999999761581421,0.005903184995986521
fri_c1_1000_50,ExtraTrees,900,100,0.11588822226864012,0.2049282169817938,0.024798937141895294,0.07728385925292969,0.9300000071525574,0.006820294074714184
fri_c1_1000_50,LightGBM,900,100,0.13698265197386036,0.21677098332952988,0.02881808951497078,0.07247298955917358,0.8700000047683716,0.004862533998675644
fri_c1_1000_50,LinearModel,900,100,0.4106751042060731,0.5972498411897081,0.047846123576164246,0.07850910723209381,0.6700000166893005,0.006115570082329214
fri_c1_1000_50,NeuralNetFastAI,900,100,0.1482450645535633,0.25892148106102364,0.053188733756542206,0.10714805126190186,0.8999999761581421,0.006929030059836805
fri_c1_1000_50,NeuralNetTorch,900,100,0.23016342741490603,0.363354785332129,0.04823097959160805,0.10573416203260422,0.8399999737739563,0.00530792202334851
fri_c1_1000_50,RandomForest,900,100,0.15463158174194633,0.26523138545159325,0.028065215796232224,0.07859398424625397,0.9100000262260437,0.0060661149909719825
fri_c1_1000_50,XGBoost,900,100,0.12354162428559753,0.20577525930048324,0.02971053123474121,0.08596247434616089,0.8999999761581421,0.006003496004268527
fri_c2_1000_25,CatBoost,900,100,0.12441347913654567,0.21313975984135386,0.03216543048620224,0.05843232199549675,0.9200000166893005,0.005002463003620505
fri_c2_1000_25,ExtraTrees,900,100,0.14561516804389402,0.25409509893801974,0.025340966880321503,0.06541948765516281,0.8799999952316284,0.006963171996176243
fri_c2_1000_25,LightGBM,900,100,0.14244417639117007,0.24322549116373637,0.03010232374072075,0.05808928236365318,0.8899999856948853,0.005104840034618974
fri_c2_1000_25,LinearModel,900,100,0.3596595055886094,0.5339959350038257,0.05569244921207428,0.1277116984128952,0.699999988079071,0.005878547090105712
fri_c2_1000_25,NeuralNetFastAI,900,100,0.13117772055800703,0.22542921050104422,0.034383103251457214,0.06815765798091888,0.8899999856948853,0.005316396011039615
fri_c2_1000_25,NeuralNetTorch,900,100,0.1318755010404068,0.22504718471990873,0.020429212599992752,0.05451168864965439,0.8999999761581421,0.005333538982085884
fri_c2_1000_25,RandomForest,900,100,0.15403914676798897,0.28801343727010403,0.03508428856730461,0.08203081786632538,0.8899999856948853,0.00589208398014307
fri_c2_1000_25,XGBoost,900,100,0.1395809835077357,0.23790429713619582,0.028542160987854004,0.07647401094436646,0.8899999856948853,0.005052331951446831
fri_c2_500_50,CatBoost,450,50,0.18993886272384206,0.29799232669117204,0.05435449257493019,0.1552639901638031,0.8399999737739563,0.0036521729780361056
fri_c2_500_50,ExtraTrees,450,50,0.21636561795420342,0.33395781965071913,0.05542167276144028,0.12410873174667358,0.8199999928474426,0.010527270962484181
fri_c2_500_50,LightGBM,450,50,0.1818960067868187,0.2778080078552765,0.05424559861421585,0.11674470454454422,0.8799999952316284,0.00362040800973773
fri_c2_500_50,LinearModel,450,50,0.3803347848870093,0.5563676597224625,0.06985463201999664,0.17360644042491913,0.699999988079071,0.011858275975100696
fri_c2_500_50,NeuralNetFastAI,450,50,0.21049360425632627,0.36471470358292274,0.0717354565858841,0.1622876226902008,0.8799999952316284,0.00570101710036397
fri_c2_500_50,NeuralNetTorch,450,50,0.2686046024432861,0.4363158817090089,0.06498004496097565,0.1415826380252838,0.800000011920929,0.00554875994566828
fri_c2_500_50,RandomForest,450,50,0.2210597949383225,0.34362111877333973,0.05367770791053772,0.11045321077108383,0.8199999928474426,0.003970396006479859
fri_c2_500_50,XGBoost,450,50,0.23223296258505266,0.3573794284123214,0.05775228515267372,0.1279323697090149,0.8399999737739563,0.005664080032147467
fri_c3_1000_10,CatBoost,900,100,0.10653165685750848,0.18258308051053276,0.03280287981033325,0.060037367045879364,0.9300000071525574,0.004397215088829398
fri_c3_1000_10,ExtraTrees,900,100,0.09325560764417691,0.1713152774106725,0.02394903264939785,0.04954363778233528,0.949999988079071,0.009538623970001936
fri_c3_1000_10,LightGBM,900,100,0.1115681129699969,0.1830844995548657,0.021974248811602592,0.082547128200531,0.9200000166893005,0.005365241086110473
fri_c3_1000_10,LinearModel,900,100,0.3827964490249221,0.5641697410880065,0.044932156801223755,0.14122051000595093,0.7200000286102295,0.004825104959309101
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08549202820235906,0.1438815589411009,0.04059154540300369,0.06460648775100708,0.9399999976158142,0.004972781054675579
fri_c3_1000_10,NeuralNetTorch,900,100,0.09296460004450856,0.1678503149178465,0.029907699674367905,0.06594095379114151,0.949999988079071,0.010151086957193911
fri_c3_1000_10,RandomForest,900,100,0.11405452079401077,0.21316378784302956,0.023784033954143524,0.08807037025690079,0.9399999976158142,0.008015430066734552
fri_c3_1000_10,XGBoost,900,100,0.10206443696150544,0.18779080928466604,0.03547632694244385,0.08818009495735168,0.9399999976158142,0.00495689595118165
fri_c3_1000_25,CatBoost,900,100,0.10957190785359801,0.16688419419002037,0.030119139701128006,0.06251752376556396,0.9100000262260437,0.00481980899348855
fri_c3_1000_25,ExtraTrees,900,100,0.1016639420335053,0.15798760943569273,0.025597503408789635,0.061162643134593964,0.9200000166893005,0.007190693984739482
fri_c3_1000_25,LightGBM,900,100,0.08039662357992157,0.13527349169420075,0.02140914276242256,0.06849808245897293,0.9599999785423279,0.004360983031801879
fri_c3_1000_25,LinearModel,900,100,0.4298269118232632,0.6132267964208522,0.04746545851230621,0.11347182840108871,0.6499999761581421,0.014240677002817392
fri_c3_1000_25,NeuralNetFastAI,900,100,0.08063155098947494,0.1384548460639275,0.0243438258767128,0.05208880826830864,0.9599999785423279,0.013120469986461103
fri_c3_1000_25,NeuralNetTorch,900,100,0.07939196568343868,0.15352276375619314,0.034655965864658356,0.07733370363712311,0.9399999976158142,0.009217144921422005
fri_c3_1000_25,RandomForest,900,100,0.1346019187113123,0.20825612524688505,0.027216792106628418,0.07696249336004257,0.9100000262260437,0.006386733031831682
fri_c3_1000_25,XGBoost,900,100,0.09893443320869523,0.16383427615257543,0.02396097593009472,0.06406159698963165,0.9300000071525574,0.004222391988150775
fri_c3_500_10,CatBoost,450,50,0.20270425551433488,0.33131444874222654,0.061077434569597244,0.13519173860549927,0.8600000143051147,0.004164891084656119
fri_c3_500_10,ExtraTrees,450,50,0.24306992563159138,0.43286655736783897,0.08352130651473999,0.14232870936393738,0.8600000143051147,0.00792612403165549
fri_c3_500_10,LightGBM,450,50,0.2533108803629496,0.41000761965807386,0.07641927897930145,0.14287889003753662,0.800000011920929,0.005591983092017472
fri_c3_500_10,LinearModel,450,50,0.39965724343339354,0.5866322911797114,0.07818277925252914,0.17260125279426575,0.7400000095367432,0.004579377011395991
fri_c3_500_10,NeuralNetFastAI,450,50,0.22051913051883354,0.36176373477228635,0.05987374857068062,0.15004582703113556,0.8399999737739563,0.008021778077818453
fri_c3_500_10,NeuralNetTorch,450,50,0.1810122702944914,0.2875784509014298,0.05895525589585304,0.0973820835351944,0.8999999761581421,0.005033561959862709
fri_c3_500_10,RandomForest,450,50,0.22317811675168778,0.38183266129984333,0.06931159645318985,0.13878627121448517,0.8399999737739563,0.004848300013691187
fri_c3_500_10,XGBoost,450,50,0.20219805766540744,0.3365375301586976,0.05709071084856987,0.10879384726285934,0.8600000143051147,0.003829405060969293
fri_c3_500_50,CatBoost,450,50,0.21003953976390405,0.3328704396253777,0.06622964888811111,0.17608071863651276,0.8399999737739563,0.0043922619661316276
fri_c3_500_50,ExtraTrees,450,50,0.19274140697103193,0.3099692464685184,0.05698198080062866,0.15213607251644135,0.8199999928474426,0.005914031993597746
fri_c3_500_50,LightGBM,450,50,0.18738414453836277,0.31801440576287143,0.040151968598365784,0.10891137272119522,0.8799999952316284,0.004255487001501024
fri_c3_500_50,LinearModel,450,50,0.4362669773711157,0.6205970998874227,0.11327262222766876,0.21070316433906555,0.5600000023841858,0.0069523240672424436
fri_c3_500_50,NeuralNetFastAI,450,50,0.4328259296886816,0.6195278326142598,0.09155076742172241,0.11998263746500015,0.6800000071525574,0.0111424271017313
fri_c3_500_50,NeuralNetTorch,450,50,0.4086942377326243,0.5966590322242139,0.11773459613323212,0.12079328298568726,0.6800000071525574,0.012875276966951787
fri_c3_500_50,RandomForest,450,50,0.19282239346607874,0.30971977924916183,0.04072640836238861,0.10797703266143799,0.8600000143051147,0.004976446973159909
fri_c3_500_50,XGBoost,450,50,0.17313532503105045,0.30040643709566067,0.044891178607940674,0.1350170522928238,0.8799999952316284,0.003918797010555863
fri_c4_500_100,CatBoost,450,50,0.16516054868267338,0.2522326173487423,0.06006104499101639,0.134225532412529,0.8999999761581421,0.004215013002976775
fri_c4_500_100,ExtraTrees,450,50,0.1582456701723422,0.24073444423485668,0.06620354950428009,0.0916765108704567,0.8399999737739563,0.008669798029586673
fri_c4_500_100,LightGBM,450,50,0.1543113472104215,0.24626287030618058,0.05219564586877823,0.11477639526128769,0.8999999761581421,0.005281963036395609
fri_c4_500_100,LinearModel,450,50,0.46098404326957476,0.6529173991963362,0.07793957740068436,0.15115563571453094,0.6000000238418579,0.007791580981574953
fri_c4_500_100,NeuralNetFastAI,450,50,0.4485671571200435,0.6399428267222873,0.07634004950523376,0.1443667709827423,0.5799999833106995,0.014032887993380427
fri_c4_500_100,NeuralNetTorch,450,50,0.4422402052462089,0.6334821179077967,0.09924396872520447,0.11764264851808548,0.7200000286102295,0.010404567001387477
fri_c4_500_100,RandomForest,450,50,0.1723591750822473,0.2640951053835001,0.04809926450252533,0.10922576487064362,0.8799999952316284,0.008458949043415487
fri_c4_500_100,XGBoost,450,50,0.15142330854672492,0.23441568763437293,0.0567554235458374,0.056786131113767624,0.8799999952316284,0.011976698995567858
fried,CatBoost,36691,4077,0.09242413029823715,0.1459872923704596,0.007770578842610121,0.012130439281463623,0.9308314919471741,0.07183962897397578
fried,ExtraTrees,36691,4077,0.11405971990079025,0.17889372840411571,0.008627534843981266,0.01584661938250065,0.9200392365455627,0.13098569796420634
fried,LightGBM,36691,4077,0.09333720315701843,0.1478657849788384,0.00686307717114687,0.013541347347199917,0.9293597936630249,0.0642117930110544
fried,LinearModel,36691,4077,0.23251665345076575,0.37512500728498677,0.00934273935854435,0.022928697988390923,0.8400784730911255,0.0832251199753955
fried,NeuralNetFastAI,36691,4077,0.09089332061812415,0.14452119501139735,0.007527157198637724,0.011344024911522865,0.9347559213638306,0.05662926798686385
fried,NeuralNetTorch,36691,4077,0.09076495480646102,0.14426451814537816,0.007095373701304197,0.01128371525555849,0.9354918003082275,0.07223907194565982
fried,RandomForest,36691,4077,0.11548797338920036,0.1822873943196872,0.00854418333619833,0.015601461753249168,0.9151336550712585,0.08795672503765672
fried,XGBoost,36691,4077,0.09456734926467457,0.15082615763016263,0.00774455675855279,0.012559175491333008,0.9335295557975769,0.0633501400006935
gina,CatBoost,2837,316,0.06028989678846823,0.1037389992468463,0.009446687996387482,0.027064668014645576,0.9620253443717957,0.007293818984180689
gina,ExtraTrees,2837,316,0.09410647874792835,0.16103295500363357,0.01359282061457634,0.03732743486762047,0.9430379867553711,0.01295881497208029
gina,LightGBM,2837,316,0.06334061487921407,0.11129584352120404,0.00968526303768158,0.027833998203277588,0.9588607549667358,0.016856298898346722
gina,LinearModel,2837,316,0.22368316644230485,0.361236338474557,0.04609270766377449,0.0826965719461441,0.8481012582778931,0.02194275101646781
gina,NeuralNetFastAI,2837,316,0.058304556047785956,0.109195162326284,0.03402893990278244,0.05717785283923149,0.9683544039726257,0.012291157967410982
gina,NeuralNetTorch,2837,316,0.057392823164266964,0.11145858882277897,0.031502529978752136,0.05403156578540802,0.9778481125831604,0.012215389986522496
gina,RandomForest,2837,316,0.0914425110022378,0.15652933133158087,0.011928699910640717,0.031804438680410385,0.9430379867553711,0.014259645948186517
gina,XGBoost,2837,316,0.06831034009061684,0.1199055774017229,0.009952407330274582,0.023756155744194984,0.9556962251663208,0.01937772799283266
hill-valley,CatBoost,1090,122,0.4791800349007481,0.6719536254073409,0.05258762836456299,0.061342958360910416,0.5819672346115112,0.017034212942235172
hill-valley,ExtraTrees,1090,122,0.4659426839232302,0.6583990111449461,0.04153934121131897,0.07591144740581512,0.5819672346115112,0.01635565795004368
hill-valley,LightGBM,1090,122,0.45214686908287577,0.6436106098501895,0.04698922485113144,0.08229391276836395,0.6065573692321777,0.006035227910615504
hill-valley,LinearModel,1090,122,0.13728544865869882,0.23783441190330135,0.04892624542117119,0.07533915340900421,0.9098360538482666,0.009669905062764883
hill-valley,NeuralNetFastAI,1090,122,0.27098317411658646,0.41450447717211825,0.14564310014247894,0.16020195186138153,0.9098360538482666,0.012023228104226291
hill-valley,NeuralNetTorch,1090,122,0.1262152181864062,0.20837464532324954,0.020579492673277855,0.054278649389743805,0.9098360538482666,0.009237500024028122
hill-valley,RandomForest,1090,122,0.4674479861427252,0.6599479409557516,0.05371652916073799,0.08707393705844879,0.631147563457489,0.016427466995082796
hill-valley,XGBoost,1090,122,0.47545783822467436,0.6681241138460777,0.03507153317332268,0.04638000205159187,0.5983606576919556,0.014122609980404377
hiva_agnostic,CatBoost,3806,423,0.06065451791680966,0.1317136382556333,0.008193397894501686,0.017089156433939934,0.9669030904769897,0.011679301969707012
hiva_agnostic,ExtraTrees,3806,423,0.061948463344489786,0.13895483771825462,0.01249766070395708,0.015094157308340073,0.9669030904769897,0.009099359973333776
hiva_agnostic,LightGBM,3806,423,0.06257073872170008,0.13688060464950158,0.009663842618465424,0.017424311488866806,0.9669030904769897,0.024486555950716138
hiva_agnostic,LinearModel,3806,423,0.07862429965062952,0.1591232449468519,0.038546252995729446,0.03328339383006096,0.9503546357154846,0.018078056978993118
hiva_agnostic,NeuralNetFastAI,3806,423,0.07313112794638424,0.15008485030617677,0.02859078347682953,0.022824741899967194,0.9503546357154846,0.021328669041395187
hiva_agnostic,NeuralNetTorch,3806,423,0.07321972456872619,0.15356748016320473,0.02973192185163498,0.031681109219789505,0.9550827145576477,0.010036256979219615
hiva_agnostic,RandomForest,3806,423,0.06191375918008985,0.13503722707410412,0.011223359033465385,0.015397710725665092,0.9669030904769897,0.008455842034891248
hiva_agnostic,XGBoost,3806,423,0.06050755843752733,0.1315417270979288,0.0105108842253685,0.017568787559866905,0.9692671298980713,0.010585370007902384
houses,CatBoost,18576,2064,0.01658349617064531,0.031121348197424074,0.004535959102213383,0.008986893109977245,0.9903100728988647,0.03546666691545397
houses,ExtraTrees,18576,2064,0.01568954574655348,0.028529016481701336,0.0036922867875546217,0.0072944266721606255,0.9898256063461304,0.0454601279925555
houses,LightGBM,18576,2064,0.018072300517930132,0.03234197500096937,0.004750391934067011,0.009204565547406673,0.9864341020584106,0.03460727899800986
houses,LinearModel,18576,2064,0.046665756556428864,0.08888827284711771,0.01168118230998516,0.028091806918382645,0.9685077667236328,0.033956496976315975
houses,NeuralNetFastAI,18576,2064,0.017964795165498777,0.03211207581037666,0.0049637239426374435,0.007261962164193392,0.9864341020584106,0.03266365500167012
houses,NeuralNetTorch,18576,2064,0.018425768227683114,0.0324875230515469,0.0032177395187318325,0.00622368510812521,0.9874030947685242,0.05948351405095309
houses,RandomForest,18576,2064,0.018988001227813744,0.03317995876183736,0.0035837113391608,0.006873949896544218,0.9883720874786377,0.034399494994431734
houses,XGBoost,18576,2064,0.01802070121568561,0.03232966088608535,0.004565258976072073,0.007766405586153269,0.9893410801887512,0.033836217946372926
ilpd,CatBoost,524,59,0.3691495209709038,0.539437113078265,0.051975637674331665,0.09954532235860825,0.7118644118309021,0.004082072991877794
ilpd,ExtraTrees,524,59,0.3541456972288599,0.513185984979067,0.0455804243683815,0.11624353379011154,0.7288135886192322,0.003986216965131462
ilpd,LightGBM,524,59,0.36218872882868713,0.5284773764723648,0.07237066328525543,0.1887606382369995,0.7288135886192322,0.003971361904405057
ilpd,LinearModel,524,59,0.405154811797825,0.6033351672242798,0.08176395297050476,0.1775408685207367,0.6440678238868713,0.011244850000366569
ilpd,NeuralNetFastAI,524,59,0.35574889552003347,0.5088744187211818,0.07308495789766312,0.12716306746006012,0.6440678238868713,0.004368194960989058
ilpd,NeuralNetTorch,524,59,0.37635885908292266,0.5456269121493393,0.06777499616146088,0.13050734996795654,0.6440678238868713,0.01122319488786161
ilpd,RandomForest,524,59,0.36381741987646865,0.5286875763167709,0.040439873933792114,0.06814885884523392,0.694915235042572,0.006973613053560257
ilpd,XGBoost,524,59,0.37184462552119035,0.5403256913590668,0.0566137358546257,0.11808885633945465,0.7288135886192322,0.004426628001965582
jasmine,CatBoost,2685,299,0.2643117213694643,0.4038290860855246,0.025808041915297508,0.07565146684646606,0.8060200810432434,0.007741024950519204
jasmine,ExtraTrees,2685,299,0.27168747662428583,0.4093949118168195,0.018376857042312622,0.039576128125190735,0.8160535097122192,0.014195462921634316
jasmine,LightGBM,2685,299,0.258996073791709,0.40010105358995596,0.023224160075187683,0.07466789335012436,0.8127090334892273,0.008037026971578598
jasmine,LinearModel,2685,299,0.2981968549284363,0.45344915254344964,0.0472312793135643,0.06579272449016571,0.7926421165466309,0.01769544603303075
jasmine,NeuralNetFastAI,2685,299,0.2831755583998586,0.43004869583339816,0.03148717060685158,0.07161910831928253,0.8060200810432434,0.01726560399401933
jasmine,NeuralNetTorch,2685,299,0.28450926210663835,0.42935465900549413,0.03632373362779617,0.060177553445100784,0.7993311285972595,0.007301650010049343
jasmine,RandomForest,2685,299,0.26144167048087613,0.3944174197631009,0.037233635783195496,0.09213268011808395,0.8260869383811951,0.013977164984680712
jasmine,XGBoost,2685,299,0.257569679425043,0.3959147023108279,0.01958874613046646,0.03895644098520279,0.8260869383811951,0.00795173505321145
jm1,CatBoost,9796,1089,0.2644044079762514,0.41812233146328837,0.011199157685041428,0.027922654524445534,0.8163452744483948,0.019192908075638115
jm1,ExtraTrees,9796,1089,0.26173162055418875,0.4117005145566102,0.011250272393226624,0.02638338692486286,0.8172635436058044,0.027085570036433637
jm1,LightGBM,9796,1089,0.2642325279912563,0.4183957085744672,0.01209130510687828,0.02715997025370598,0.8200183510780334,0.017547240015119314
jm1,LinearModel,9796,1089,0.2798204301767395,0.4418536965623134,0.012979559600353241,0.02987467497587204,0.8163452744483948,0.02326807996723801
jm1,NeuralNetFastAI,9796,1089,0.26907699534080454,0.42961682823501407,0.01756861060857773,0.034839216619729996,0.8236914873123169,0.047415798995643854
jm1,NeuralNetTorch,9796,1089,0.27546206845000637,0.43457257606151345,0.017556019127368927,0.035200368613004684,0.8154270052909851,0.02126933098770678
jm1,RandomForest,9796,1089,0.2627220493124664,0.4144166440961916,0.015181772410869598,0.018465908244252205,0.8227731585502625,0.026457461062818766
jm1,XGBoost,9796,1089,0.2641114003282521,0.41726739401767154,0.010132026858627796,0.02301846258342266,0.8200183510780334,0.019822757923975587
kc1,CatBoost,1898,211,0.1811604768245303,0.3062351604004165,0.026555586606264114,0.049056436866521835,0.8720378875732422,0.006378261954523623
kc1,ExtraTrees,1898,211,0.18578886298546676,0.31027395456641305,0.037457581609487534,0.05045945569872856,0.8720378875732422,0.016311432933434844
kc1,LightGBM,1898,211,0.19085334501351728,0.316439556805579,0.016988135874271393,0.02933908998966217,0.8767772316932678,0.006686273030936718
kc1,LinearModel,1898,211,0.21090168554862124,0.34287573266816185,0.027692239731550217,0.06466902792453766,0.8530805706977844,0.006630730931647122
kc1,NeuralNetFastAI,1898,211,0.18975559630814426,0.31594194701877004,0.03114762157201767,0.046233538538217545,0.8720378875732422,0.0064752280013635755
kc1,NeuralNetTorch,1898,211,0.21191990293150914,0.3393869097679459,0.018996156752109528,0.04971889406442642,0.8483412265777588,0.008916283957660198
kc1,RandomForest,1898,211,0.1863835301023769,0.30919020003615616,0.03587073087692261,0.04672609642148018,0.8672986030578613,0.01622395101003349
kc1,XGBoost,1898,211,0.20031536367049768,0.3315239525413758,0.023287730291485786,0.04685863107442856,0.8767772316932678,0.016529361018911004
kc2,CatBoost,469,53,0.24772616500662337,0.37162829705739886,0.07699503004550934,0.1455741673707962,0.7735849022865295,0.0058103150222450495
kc2,ExtraTrees,469,53,0.27574324422825536,0.42701027413136367,0.08713622391223907,0.1401536911725998,0.7924528121948242,0.004691980895586312
kc2,LightGBM,469,53,0.22930727689843503,0.3445832318151026,0.08687175810337067,0.15188372135162354,0.7924528121948242,0.005809861933812499
kc2,LinearModel,469,53,0.2517364629976702,0.38178091102507067,0.07552820444107056,0.1691908985376358,0.8113207817077637,0.011406527948565781
kc2,NeuralNetFastAI,469,53,0.2507678483182592,0.37274638368615437,0.07284700870513916,0.1152576357126236,0.7924528121948242,0.0038521629758179188
kc2,NeuralNetTorch,469,53,0.2546798478896804,0.38797526686972916,0.06356454640626907,0.12256739288568497,0.7735849022865295,0.004240953945554793
kc2,RandomForest,469,53,0.23692119639014445,0.3532545305444203,0.0660843551158905,0.13009972870349884,0.7735849022865295,0.011469240998849273
kc2,XGBoost,469,53,0.23672525758847568,0.36172128942030557,0.07181471586227417,0.15443620085716248,0.7924528121948242,0.004463281016796827
kdd_el_nino-small,CatBoost,703,79,0.09621762449150077,0.14888630929244806,0.03367019072175026,0.08340944349765778,0.9240506291389465,0.004310413030907512
kdd_el_nino-small,ExtraTrees,703,79,0.10705782187118655,0.16292616854444156,0.027105016633868217,0.06323135644197464,0.9367088675498962,0.0060448149451985955
