dataset,model,cal_size,test_size,Isotonic_brier,Isotonic_logloss,Isotonic_kuiper,Isotonic_ece-15,Isotonic_accuracy,Isotonic_time
colleges_usnews,NeuralNetFastAI,1171,131,0.39825817467340446,0.5734931105206256,0.08163423091173172,0.10164956003427505,0.694656491279602,0.00627627968788147
colleges_usnews,NeuralNetTorch,1171,131,0.3819301264475887,0.5493506128766914,0.07867933064699173,0.15974512696266174,0.732824444770813,0.006252031773328781
colleges_usnews,RandomForest,1171,131,0.37561635334516036,0.5683318871053927,0.06111115217208862,0.10754198580980301,0.7022900581359863,0.006416525691747665
colleges_usnews,XGBoost,1171,131,0.38827578212044855,0.5558650441919749,0.07055000215768814,0.13604788482189178,0.6793892979621887,0.0063039883971214294
cpu_act,CatBoost,7372,820,0.06696378836019123,0.11339330800127645,0.013864444568753242,0.02822664938867092,0.959756076335907,0.01108631119132042
cpu_act,ExtraTrees,7372,820,0.0764905964256937,0.1273243176986742,0.012508099898695946,0.02476300485432148,0.95243901014328,0.01087050512433052
cpu_act,LightGBM,7372,820,0.06986803929782359,0.11501995106135408,0.013458386063575745,0.027659660205245018,0.95243901014328,0.011268183588981628
cpu_act,LinearModel,7372,820,0.0863175989872994,0.1453984568241597,0.0141605194658041,0.03068283013999462,0.9414634108543396,0.011081956326961517
cpu_act,NeuralNetFastAI,7372,820,0.07308192188059308,0.12336523546624333,0.016729526221752167,0.030341356992721558,0.9451219439506531,0.011071238666772842
cpu_act,NeuralNetTorch,7372,820,0.07864321868401215,0.13258888185240514,0.019389037042856216,0.03327122703194618,0.9426829218864441,0.011097721755504608
cpu_act,RandomForest,7372,820,0.07531773341410324,0.22964864183907419,0.012972554191946983,0.022751593962311745,0.954878032207489,0.010663267225027084
cpu_act,XGBoost,7372,820,0.06629783907140618,0.11125379665491443,0.01516229659318924,0.02351357229053974,0.9585365653038025,0.010996181517839432
cpu_small,CatBoost,7372,820,0.09820814391317673,0.15538862207189322,0.00978737324476242,0.018847806379199028,0.9329268336296082,0.011133994907140732
cpu_small,ExtraTrees,7372,820,0.10470726494583082,0.16606531183244966,0.0077509693801403046,0.021787699311971664,0.9292683005332947,0.011087257415056229
cpu_small,LightGBM,7372,820,0.09888121083266059,0.15636451368596244,0.01126161403954029,0.02461220696568489,0.9378048777580261,0.011146452277898788
cpu_small,LinearModel,7372,820,0.1256576488592418,0.1983629577936152,0.010257011279463768,0.02858344279229641,0.9073171019554138,0.010781124234199524
cpu_small,NeuralNetFastAI,7372,820,0.11036384454738973,0.1714157614839851,0.009577061049640179,0.021276604384183884,0.9170731902122498,0.01113276556134224
cpu_small,NeuralNetTorch,7372,820,0.10261102011767496,0.16336724870455396,0.013095803558826447,0.026238391175866127,0.9256097674369812,0.011032376438379288
cpu_small,RandomForest,7372,820,0.10199659758755021,0.165268304582465,0.011545605957508087,0.027739938348531723,0.9341463446617126,0.010907955467700958
cpu_small,XGBoost,7372,820,0.09936257316732024,0.15742823103871803,0.012447785586118698,0.030596598982810974,0.9292683005332947,0.010983336716890335
credit-g,CatBoost,900,100,0.2755027324104363,0.4242522411844736,0.043183766305446625,0.07914162427186966,0.8199999928474426,0.006148148328065872
credit-g,ExtraTrees,900,100,0.2841466970202963,0.4428955047837873,0.0456327423453331,0.0993213877081871,0.8199999928474426,0.006085924804210663
credit-g,LightGBM,900,100,0.29117412943216314,1.2939441060085475,0.042725056409835815,0.07626539468765259,0.7900000214576721,0.006135113537311554
credit-g,LinearModel,900,100,0.31142325296901563,0.4758166924230695,0.05835767090320587,0.09255141019821167,0.7900000214576721,0.006266791373491287
credit-g,NeuralNetFastAI,900,100,0.29984398113912036,0.454467701272611,0.02563565969467163,0.04987681284546852,0.7599999904632568,0.006073564291000366
credit-g,NeuralNetTorch,900,100,0.2919141434103731,0.44906999130212866,0.054070353507995605,0.07372031360864639,0.7799999713897705,0.005985181778669357
credit-g,RandomForest,900,100,0.2769433429110926,0.4298316325808376,0.051616206765174866,0.10340623557567596,0.7900000214576721,0.006019067019224167
credit-g,XGBoost,900,100,0.2903855975162058,0.4415805705957638,0.04556267708539963,0.06391780078411102,0.7699999809265137,0.006059825420379639
cylinder-bands,CatBoost,486,54,0.186538760468332,0.30604868024921744,0.0486111044883728,0.1114378497004509,0.8333333134651184,0.005589574575424194
cylinder-bands,ExtraTrees,486,54,0.18116969069366912,0.30078377061232897,0.053951289504766464,0.10218172520399094,0.9074074029922485,0.005762074142694473
cylinder-bands,LightGBM,486,54,0.18220966764845062,0.3070275008244275,0.050869762897491455,0.11494074016809464,0.8888888955116272,0.005770247429609299
cylinder-bands,LinearModel,486,54,0.26128026431544465,0.41269602553629675,0.042617954313755035,0.09786336123943329,0.8148148059844971,0.0057710036635398865
cylinder-bands,NeuralNetFastAI,486,54,0.2244865256619801,0.37296898956755165,0.07484009861946106,0.10229910910129547,0.8703703880310059,0.0059311166405677795
cylinder-bands,NeuralNetTorch,486,54,0.20528699209006632,0.3426243918698058,0.05993875861167908,0.1130610853433609,0.8518518805503845,0.005748149007558823
cylinder-bands,RandomForest,486,54,0.16883333840865156,0.27513086456973357,0.032301779836416245,0.038480449467897415,0.8888888955116272,0.005768049508333206
cylinder-bands,XGBoost,486,54,0.1684706019408365,0.2917684467972493,0.05719033256173134,0.1204872727394104,0.8888888955116272,0.005655497312545776
delta_ailerons,CatBoost,6416,713,0.09076383520223857,0.18584591879578222,0.008371857926249504,0.019061503931879997,0.948106586933136,0.009822819381952286
delta_ailerons,ExtraTrees,6416,713,0.09231398024039031,0.18946806466263366,0.013046294450759888,0.015500959008932114,0.948106586933136,0.009972773492336273
delta_ailerons,LightGBM,6416,713,0.09218174932467202,0.5303410411898805,0.01094928476959467,0.026846937835216522,0.9438990354537964,0.01000957190990448
delta_ailerons,LinearModel,6416,713,0.11047244180265375,0.33506526327091035,0.012031493708491325,0.033294323831796646,0.9382889270782471,0.009927552193403244
delta_ailerons,NeuralNetFastAI,6416,713,0.10136653214701313,0.3167566486839676,0.011437265202403069,0.02218659035861492,0.9453015327453613,0.009941276162862778
delta_ailerons,NeuralNetTorch,6416,713,0.10161167303023039,0.20036339011351043,0.01075297873467207,0.0242303553968668,0.9453015327453613,0.010218076407909393
delta_ailerons,RandomForest,6416,713,0.0935766912713693,0.18355845562284506,0.01044447347521782,0.02273368276655674,0.9438990354537964,0.009707342833280563
delta_ailerons,XGBoost,6416,713,0.09235497476129807,0.4141456365922055,0.009820879437029362,0.025142233818769455,0.9453015327453613,0.009861364960670471
delta_elevators,CatBoost,8565,952,0.178100620746171,0.3847540872979451,0.008939258754253387,0.025327062234282494,0.8844537734985352,0.011971358209848404
delta_elevators,ExtraTrees,8565,952,0.17974007311710266,0.29998792905729477,0.010637876577675343,0.027788298204541206,0.8844537734985352,0.011519096791744232
delta_elevators,LightGBM,8565,952,0.1775371032777409,0.29781004328620975,0.011448121629655361,0.028557274490594864,0.8897058963775635,0.011409230530261993
delta_elevators,LinearModel,8565,952,0.18051847504442936,0.30583601934878857,0.011701892130076885,0.023061402142047882,0.8823529481887817,0.011553328484296799
delta_elevators,NeuralNetFastAI,8565,952,0.17798865638366754,0.2999181148931293,0.011553913354873657,0.01891513727605343,0.881302535533905,0.011375520378351212
delta_elevators,NeuralNetTorch,8565,952,0.1766890567931284,0.29705505892040984,0.008829455822706223,0.02286459133028984,0.8855041861534119,0.011448316276073456
delta_elevators,RandomForest,8565,952,0.18327420794499572,0.30215145558740975,0.013342436403036118,0.02809164673089981,0.8728991746902466,0.011859484016895294
delta_elevators,XGBoost,8565,952,0.176502039073555,0.29646303795791673,0.009724960662424564,0.023342780768871307,0.8792017102241516,0.011529043316841125
diabetes,CatBoost,691,77,0.24802559746225478,0.3899707488446627,0.038788072764873505,0.13068713247776031,0.8311688303947449,0.0060070231556892395
diabetes,ExtraTrees,691,77,0.23562943820078,0.3703112135497109,0.03870747238397598,0.07058465480804443,0.8441558480262756,0.005774170160293579
diabetes,LightGBM,691,77,0.24103615111175242,0.3773113987362643,0.030186031013727188,0.03916409984230995,0.8051947951316833,0.005887538194656372
diabetes,LinearModel,691,77,0.22473078194493745,0.3581087582151875,0.056998997926712036,0.1203649565577507,0.8311688303947449,0.005904704332351685
diabetes,NeuralNetFastAI,691,77,0.24598152795376546,0.38227121064139485,0.053362227976322174,0.10702061653137207,0.7922077775001526,0.006047818809747696
diabetes,NeuralNetTorch,691,77,0.23150046590453346,0.3636592176758107,0.05407533422112465,0.07365220040082932,0.8311688303947449,0.005890883505344391
diabetes,RandomForest,691,77,0.24282411560801914,0.38506013707639547,0.045754216611385345,0.06398174166679382,0.8311688303947449,0.005873031914234161
diabetes,XGBoost,691,77,0.27069339455330205,1.508385244655368,0.04900311306118965,0.13280057907104492,0.8051947951316833,0.006114251911640167
dresses-sales,CatBoost,450,50,0.4756001798355832,0.6685744302753654,0.073650062084198,0.1601819396018982,0.5799999833106995,0.005575917661190033
dresses-sales,ExtraTrees,450,50,0.5263472502167572,0.7302423698048721,0.1360141634941101,0.16701625287532806,0.5799999833106995,0.005571242421865463
dresses-sales,LightGBM,450,50,0.5123502019362628,0.7183650613085795,0.082008957862854,0.1136966347694397,0.5799999833106995,0.005652356892824173
dresses-sales,LinearModel,450,50,0.4769818870298964,0.6769296027872287,0.09332411736249924,0.1241135224699974,0.6399999856948853,0.005739673972129822
dresses-sales,NeuralNetFastAI,450,50,0.5076494836954921,0.716119315346529,0.10032171756029129,0.1766662746667862,0.5799999833106995,0.005730818957090378
dresses-sales,NeuralNetTorch,450,50,0.4989122956756409,0.697273547688175,0.10378065705299377,0.14647479355335236,0.6200000047683716,0.005696579813957214
dresses-sales,RandomForest,450,50,0.5188768190102144,0.717791870794286,0.12825000286102295,0.14120902121067047,0.5799999833106995,0.005720362067222595
dresses-sales,XGBoost,450,50,0.5027972444130034,0.6977910140283491,0.09848075360059738,0.11830725520849228,0.6200000047683716,0.005621530115604401
eeg-eye-state,CatBoost,13482,1498,0.06171319612361592,0.1072665438073011,0.008323009125888348,0.009577453136444092,0.9599465727806091,0.015091035515069962
eeg-eye-state,ExtraTrees,13482,1498,0.08152148989480601,0.13419747341686103,0.010940929874777794,0.01678348518908024,0.9405874609947205,0.014862075448036194
eeg-eye-state,LightGBM,13482,1498,0.06805537828061776,0.11496508648807371,0.009263865649700165,0.01551054883748293,0.9566088318824768,0.0147932767868042
eeg-eye-state,LinearModel,13482,1498,0.44673972589171423,0.6353931680912265,0.030901730060577393,0.021855618804693222,0.62950599193573,0.014996800571680069
eeg-eye-state,NeuralNetFastAI,13482,1498,0.2536211787311666,0.3999019551725986,0.04750099405646324,0.07851522415876389,0.8184245824813843,0.014583118259906769
eeg-eye-state,NeuralNetTorch,13482,1498,0.027271766209185325,0.04825176560724656,0.003828735090792179,0.010092939250171185,0.9806408286094666,0.014813471585512161
eeg-eye-state,RandomForest,13482,1498,0.09499424159522918,0.1589576106676998,0.010706597939133644,0.01471646036952734,0.935247004032135,0.014853131026029587
eeg-eye-state,XGBoost,13482,1498,0.07092742841083374,0.11975085479760078,0.00765228271484375,0.013158862479031086,0.9532710313796997,0.014792017638683319
electricity,CatBoost,40780,4532,0.08110047090869946,0.14046622743153866,0.005261060781776905,0.01272295881062746,0.947925865650177,0.035345662385225296
electricity,ExtraTrees,40780,4532,0.13733474812608387,0.22682524535105666,0.0059252469800412655,0.009232943877577782,0.9048985242843628,0.0348176546394825
electricity,LightGBM,40780,4532,0.08162213863479403,0.16073552792588913,0.00672126654535532,0.0120750917121768,0.9481465220451355,0.034931160509586334
electricity,LinearModel,40780,4532,0.329325814101852,0.5135957329040184,0.014396782964468002,0.019460715353488922,0.7563989162445068,0.03486485034227371
electricity,NeuralNetFastAI,40780,4532,0.21954427169735072,0.3630098564588767,0.009492185898125172,0.01439069863408804,0.8453221321105957,0.035399388521909714
electricity,NeuralNetTorch,40780,4532,0.18512052791842573,0.29825172970988806,0.016724515706300735,0.02549811452627182,0.8711385726928711,0.03500502184033394
electricity,RandomForest,40780,4532,0.1056896314700401,0.1805148379827479,0.004337533377110958,0.006926980800926685,0.9302735924720764,0.034549783915281296
electricity,XGBoost,40780,4532,0.07975437669653734,0.1401496419423513,0.005610196851193905,0.012059221975505352,0.9477052092552185,0.03481190651655197
fri_c0_1000_5,CatBoost,900,100,0.1154790821405586,0.1759908506967184,0.0706561729311943,0.06876858323812485,0.8999999761581421,0.0064431242644786835
fri_c0_1000_5,ExtraTrees,900,100,0.14935093828303972,0.2180563790615947,0.057843659073114395,0.06871511042118073,0.8899999856948853,0.006166562438011169
fri_c0_1000_5,LightGBM,900,100,0.11982902648588972,0.17789023813685034,0.0338885560631752,0.046705249696969986,0.8799999952316284,0.006338473409414291
fri_c0_1000_5,LinearModel,900,100,0.2171373060905996,0.3595393345526916,0.060328010469675064,0.08466582745313644,0.8399999737739563,0.005927760154008865
fri_c0_1000_5,NeuralNetFastAI,900,100,0.10198896348121618,0.15919143957758441,0.039365921169519424,0.06516725569963455,0.9399999976158142,0.007255245000123978
fri_c0_1000_5,NeuralNetTorch,900,100,0.10915828806655634,0.1595615807802539,0.033630482852458954,0.061329055577516556,0.9100000262260437,0.0060508958995342255
fri_c0_1000_5,RandomForest,900,100,0.13730579419979447,0.22274064496611196,0.055761292576789856,0.0634295791387558,0.9300000071525574,0.006154123693704605
fri_c0_1000_5,XGBoost,900,100,0.13091035155636724,0.20075965798724404,0.04816722869873047,0.061515744775533676,0.8899999856948853,0.006032627075910568
fri_c0_500_5,CatBoost,450,50,0.1876342371284759,1.9648403401348482,0.07867179065942764,0.10210315138101578,0.8799999952316284,0.005738217383623123
fri_c0_500_5,ExtraTrees,450,50,0.2584780730186425,2.061061832661361,0.09197384119033813,0.11633111536502838,0.8399999737739563,0.0057833269238471985
fri_c0_500_5,LightGBM,450,50,0.20226936133360282,1.9996876968668602,0.06924284994602203,0.10656437277793884,0.8799999952316284,0.005763709545135498
fri_c0_500_5,LinearModel,450,50,0.2996415652582384,0.4796292702956661,0.0892430990934372,0.143558531999588,0.7799999713897705,0.005811136215925217
fri_c0_500_5,NeuralNetFastAI,450,50,0.2170949079434771,2.0008813982135525,0.06253793835639954,0.07289335131645203,0.8399999737739563,0.005652088671922684
fri_c0_500_5,NeuralNetTorch,450,50,0.17565475835041744,0.2725067161830103,0.07728193700313568,0.09390968084335327,0.8399999737739563,0.005563382059335709
fri_c0_500_5,RandomForest,450,50,0.26737679752254145,3.754670072594599,0.08796628564596176,0.12184987962245941,0.800000011920929,0.005753621459007263
fri_c0_500_5,XGBoost,450,50,0.22449507167254093,2.0044559408068734,0.07831445336341858,0.10319536924362183,0.7799999713897705,0.005742903798818588
fri_c1_1000_50,CatBoost,900,100,0.11136669543719556,1.0155313799738592,0.013297035358846188,0.046170879155397415,0.9300000071525574,0.006052684038877487
fri_c1_1000_50,ExtraTrees,900,100,0.10876695105425932,1.0139639131427018,0.022335903719067574,0.04530598223209381,0.9300000071525574,0.005984168499708176
fri_c1_1000_50,LightGBM,900,100,0.14821707892643793,0.2253336773983812,0.034208137542009354,0.0840839073061943,0.8700000047683716,0.006004247814416885
fri_c1_1000_50,LinearModel,900,100,0.4111461420712005,0.5954172485344871,0.05872549116611481,0.052913110703229904,0.6800000071525574,0.006027262657880783
fri_c1_1000_50,NeuralNetFastAI,900,100,0.13748288920758578,0.24089467125905473,0.04998507723212242,0.0659085214138031,0.8999999761581421,0.006319001317024231
fri_c1_1000_50,NeuralNetTorch,900,100,0.24072500459094498,0.3836237241831189,0.05739830434322357,0.07741446793079376,0.8399999737739563,0.006105370819568634
fri_c1_1000_50,RandomForest,900,100,0.15655060670154403,0.2662323036288313,0.04130340367555618,0.06319915503263474,0.8999999761581421,0.00615667924284935
fri_c1_1000_50,XGBoost,900,100,0.1195692595498883,1.0293685716104555,0.024291666224598885,0.06660471856594086,0.9100000262260437,0.006086710840463638
fri_c2_1000_25,CatBoost,900,100,0.13038064235544058,1.0403396658749546,0.037610530853271484,0.06065528839826584,0.9100000262260437,0.006048813462257385
fri_c2_1000_25,ExtraTrees,900,100,0.14389994198228895,1.0710035087013987,0.02763158082962036,0.07694409042596817,0.8799999952316284,0.006007928401231766
fri_c2_1000_25,LightGBM,900,100,0.14716712788824352,1.0731930373755494,0.040088534355163574,0.05440735071897507,0.8899999856948853,0.006012383848428726
fri_c2_1000_25,LinearModel,900,100,0.35721310771967474,0.5250087568704287,0.05729897692799568,0.09363755583763123,0.7400000095367432,0.006087247282266617
fri_c2_1000_25,NeuralNetFastAI,900,100,0.1267115933823648,0.21072419461199132,0.0256746057420969,0.06619178503751755,0.9300000071525574,0.005898620933294296
fri_c2_1000_25,NeuralNetTorch,900,100,0.14488833525983488,1.0778607566263823,0.03411306068301201,0.0619581900537014,0.8899999856948853,0.006257925182580948
fri_c2_1000_25,RandomForest,900,100,0.16304513105223734,1.1095803245704545,0.03638990968465805,0.06513772904872894,0.8899999856948853,0.005922961980104446
fri_c2_1000_25,XGBoost,900,100,0.13834163415406575,1.0584634573910778,0.03196076303720474,0.05854152888059616,0.8899999856948853,0.00609772652387619
fri_c2_500_50,CatBoost,450,50,0.18623111702380804,0.2768501107293624,0.05874226987361908,0.08419355005025864,0.8399999737739563,0.005771316587924957
fri_c2_500_50,ExtraTrees,450,50,0.2386763800900227,0.33872580856870677,0.06768541783094406,0.09996750950813293,0.8199999928474426,0.005717705935239792
fri_c2_500_50,LightGBM,450,50,0.2001360940340381,0.2978023041792753,0.058137647807598114,0.11438010632991791,0.8799999952316284,0.005694098770618439
fri_c2_500_50,LinearModel,450,50,0.38343348065214555,0.5564692272861193,0.06960359960794449,0.11368156969547272,0.7400000095367432,0.005636733025312424
fri_c2_500_50,NeuralNetFastAI,450,50,0.1871142892968888,0.3313060196289836,0.056116584688425064,0.13044185936450958,0.9200000166893005,0.00563180074095726
fri_c2_500_50,NeuralNetTorch,450,50,0.24276343171039244,0.399171506034508,0.06436305493116379,0.10105933994054794,0.800000011920929,0.005636494606733322
fri_c2_500_50,RandomForest,450,50,0.2343726967883173,0.35268564175947675,0.054532017558813095,0.05952339246869087,0.800000011920929,0.005709744989871979
fri_c2_500_50,XGBoost,450,50,0.2411553455649132,0.35854348565577326,0.06631578505039215,0.09477608650922775,0.8399999737739563,0.005719136446714401
fri_c3_1000_10,CatBoost,900,100,0.10099066168954998,0.18196229227092559,0.026058416813611984,0.04830923303961754,0.949999988079071,0.006109412759542465
fri_c3_1000_10,ExtraTrees,900,100,0.0925851609917494,0.1671839150935318,0.022529978305101395,0.03485973924398422,0.9399999976158142,0.00602293387055397
fri_c3_1000_10,LightGBM,900,100,0.11589328190382872,0.18750519121792852,0.022118346765637398,0.034647226333618164,0.9300000071525574,0.006033986806869507
fri_c3_1000_10,LinearModel,900,100,0.38761809711871664,0.5665329288514762,0.05201749503612518,0.10236748307943344,0.7099999785423279,0.006073962897062302
fri_c3_1000_10,NeuralNetFastAI,900,100,0.09223730036484216,0.14861807810922914,0.02472464181482792,0.04052594676613808,0.9300000071525574,0.006086375564336777
fri_c3_1000_10,NeuralNetTorch,900,100,0.09594371668324703,0.9983699852706842,0.03172369301319122,0.04236128553748131,0.949999988079071,0.005932919681072235
fri_c3_1000_10,RandomForest,900,100,0.12496123026222929,0.22623197669722842,0.034235451370477676,0.07508251816034317,0.9300000071525574,0.005859497934579849
fri_c3_1000_10,XGBoost,900,100,0.10679116252869925,0.18321969836898666,0.035553812980651855,0.06381849944591522,0.949999988079071,0.00611240416765213
fri_c3_1000_25,CatBoost,900,100,0.1265277304975544,0.18538669347608283,0.034675318747758865,0.06186462566256523,0.8999999761581421,0.0063029080629348755
fri_c3_1000_25,ExtraTrees,900,100,0.1047141522090904,0.15593937706355626,0.024129869416356087,0.052429281175136566,0.9200000166893005,0.006189528852701187
fri_c3_1000_25,LightGBM,900,100,0.07898897972934917,0.12595249222815366,0.021051492542028427,0.04639328271150589,0.949999988079071,0.006105553358793259
fri_c3_1000_25,LinearModel,900,100,0.4317330549330168,0.6126608013494176,0.057543858885765076,0.06865935772657394,0.6499999761581421,0.006018165498971939
fri_c3_1000_25,NeuralNetFastAI,900,100,0.07928510991456268,0.13297455177129322,0.024761423468589783,0.03727274015545845,0.949999988079071,0.005961552262306213
fri_c3_1000_25,NeuralNetTorch,900,100,0.08208209468572068,0.1543960125665867,0.03228607028722763,0.05522647500038147,0.9399999976158142,0.005933701992034912
fri_c3_1000_25,RandomForest,900,100,0.1418235280671147,0.21139357142478757,0.028745420277118683,0.07338784635066986,0.8999999761581421,0.0058881863951683044
fri_c3_1000_25,XGBoost,900,100,0.09501454195089153,0.1566696598582122,0.01647947169840336,0.03775198757648468,0.9300000071525574,0.005873534828424454
fri_c3_500_10,CatBoost,450,50,0.19579591192938106,1.972736453325159,0.06882235407829285,0.0904267206788063,0.8600000143051147,0.005885329097509384
fri_c3_500_10,ExtraTrees,450,50,0.2330896046222795,2.060638436240797,0.08048740029335022,0.11102069169282913,0.8600000143051147,0.005799882113933563
fri_c3_500_10,LightGBM,450,50,0.2727860848372323,2.0694660114906616,0.08585882186889648,0.15849363803863525,0.800000011920929,0.00572199746966362
fri_c3_500_10,LinearModel,450,50,0.4019775053591358,0.5820572408176062,0.07852829992771149,0.13046617805957794,0.6399999856948853,0.005669154226779938
fri_c3_500_10,NeuralNetFastAI,450,50,0.21410107336045747,2.0109102743411964,0.06754761934280396,0.11229119449853897,0.8799999952316284,0.005730669945478439
fri_c3_500_10,NeuralNetTorch,450,50,0.1916079925440528,3.6725847985500626,0.03903905674815178,0.10614681988954544,0.8999999761581421,0.005702212452888489
fri_c3_500_10,RandomForest,450,50,0.22443721252571572,2.0199510715185918,0.07037857919931412,0.08498727530241013,0.8399999737739563,0.005623910576105118
fri_c3_500_10,XGBoost,450,50,0.20740616986385996,2.0058681862334873,0.0642867460846901,0.09230192750692368,0.8600000143051147,0.005545012652873993
fri_c3_500_50,CatBoost,450,50,0.21920769782660332,2.015955360542006,0.05000000447034836,0.13561758399009705,0.8799999952316284,0.005721140652894974
fri_c3_500_50,ExtraTrees,450,50,0.20626122334625996,0.3308410823881887,0.08805153518915176,0.12626299262046814,0.8399999737739563,0.006000518798828125
fri_c3_500_50,LightGBM,450,50,0.1890983075978459,0.3117877202055193,0.0463552325963974,0.09907760471105576,0.8600000143051147,0.0056926533579826355
fri_c3_500_50,LinearModel,450,50,0.40389399518519764,0.5758544583353091,0.07599999010562897,0.12964315712451935,0.6399999856948853,0.005724690854549408
fri_c3_500_50,NeuralNetFastAI,450,50,0.41708178829452236,0.6001114457592884,0.09077143669128418,0.13751251995563507,0.6399999856948853,0.0058250389993190765
fri_c3_500_50,NeuralNetTorch,450,50,0.3922974660061719,0.5775540532129596,0.07345293462276459,0.10458286106586456,0.7200000286102295,0.005725916475057602
fri_c3_500_50,RandomForest,450,50,0.19118152959549894,0.300742352137387,0.038100648671388626,0.02509193867444992,0.8600000143051147,0.005687374621629715
fri_c3_500_50,XGBoost,450,50,0.1766157530863655,1.9651661277294408,0.043306127190589905,0.07267740368843079,0.8999999761581421,0.005548831075429916
fri_c4_500_100,CatBoost,450,50,0.16878589122398244,0.23937530499192866,0.054784901440143585,0.08675716072320938,0.8799999952316284,0.005552299320697784
fri_c4_500_100,ExtraTrees,450,50,0.1436480797650731,0.21936575573979503,0.057381272315979004,0.06642916798591614,0.8999999761581421,0.005534511059522629
fri_c4_500_100,LightGBM,450,50,0.1736781631349853,0.2633356819063766,0.04749999940395355,0.09898801892995834,0.8999999761581421,0.005887333303689957
fri_c4_500_100,LinearModel,450,50,0.44873627515254,0.6386559882249098,0.11745703220367432,0.11655998229980469,0.6000000238418579,0.005767464637756348
fri_c4_500_100,NeuralNetFastAI,450,50,0.43532827290034753,0.6235776548345782,0.09917420148849487,0.13283401727676392,0.6399999856948853,0.0057014599442481995
fri_c4_500_100,NeuralNetTorch,450,50,0.433860162998533,0.6237292841638227,0.1159830391407013,0.14064033329486847,0.6800000071525574,0.005646061152219772
fri_c4_500_100,RandomForest,450,50,0.16666343952725643,0.25113230129010783,0.05176603049039841,0.07369163632392883,0.8799999952316284,0.0058031342923641205
fri_c4_500_100,XGBoost,450,50,0.14364704335997636,0.21526257782950686,0.06493104249238968,0.06330336630344391,0.8999999761581421,0.005732044577598572
fried,CatBoost,36691,4077,0.0926551461369472,0.1463509441346445,0.006472692359238863,0.011987690813839436,0.9323031902313232,0.03211439773440361
fried,ExtraTrees,36691,4077,0.11410749845681853,0.1795505690625768,0.009887459687888622,0.014141920953989029,0.9183223247528076,0.029880139976739883
fried,LightGBM,36691,4077,0.09330473293095096,0.1477785262569631,0.00608241930603981,0.016011448577046394,0.9308314919471741,0.030175022780895233
fried,LinearModel,36691,4077,0.23203426139203753,0.36694880481214376,0.00966925173997879,0.014913204126060009,0.8359087705612183,0.031259700655937195
fried,NeuralNetFastAI,36691,4077,0.09060353431780829,0.14246309487933545,0.0068329088389873505,0.011548367328941822,0.9350012540817261,0.031634196639060974
fried,NeuralNetTorch,36691,4077,0.09072878195777098,0.14406069036971575,0.006300283130258322,0.010056398808956146,0.9352465271949768,0.030335675925016403
fried,RandomForest,36691,4077,0.11556418506712242,0.1823078698914963,0.009466318413615227,0.015379244461655617,0.9170958995819092,0.030526962131261826
fried,XGBoost,36691,4077,0.09498723716677139,0.15071758064241453,0.0072282045148313046,0.010059144347906113,0.9327937364578247,0.030770115554332733
gina,CatBoost,2837,316,0.06190612290095783,0.10407178320634061,0.01256079226732254,0.02390158548951149,0.9588607549667358,0.007334358990192413
gina,ExtraTrees,2837,316,0.09230393593798872,0.15765270621755953,0.009399735368788242,0.03298943117260933,0.9430379867553711,0.007326245307922363
gina,LightGBM,2837,316,0.0651733876597622,0.11225061554072263,0.00987312477082014,0.019183315336704254,0.9588607549667358,0.007463268935680389
gina,LinearModel,2837,316,0.22454285555695958,0.3631960116290743,0.040922001004219055,0.07665542513132095,0.8417721390724182,0.0074585676193237305
gina,NeuralNetFastAI,2837,316,0.06174983493101877,0.1117918003186595,0.02746155671775341,0.048827819526195526,0.9683544039726257,0.007733475416898727
gina,NeuralNetTorch,2837,316,0.06390766880130455,0.11569242970419338,0.032996587455272675,0.04338937997817993,0.9588607549667358,0.00745362788438797
gina,RandomForest,2837,316,0.09216562453903886,0.16122030814472418,0.009774601086974144,0.013133685104548931,0.9398733973503113,0.007459413260221481
gina,XGBoost,2837,316,0.06684175902249478,0.11704904667018684,0.01048166211694479,0.009721302427351475,0.9588607549667358,0.00725901871919632
hill-valley,CatBoost,1090,122,0.4891705653245255,0.6821573338287438,0.09311843663454056,0.028408482670783997,0.5573770403862,0.006298389285802841
hill-valley,ExtraTrees,1090,122,0.46087849755797455,0.6526898997322449,0.08190403878688812,0.05907336622476578,0.6147540807723999,0.006263673305511475
hill-valley,LightGBM,1090,122,0.4540445323525613,0.6452831974618307,0.06173599511384964,0.044638317078351974,0.5983606576919556,0.006250761449337006
hill-valley,LinearModel,1090,122,0.14431417344044636,0.2408900593952054,0.04884333163499832,0.0536348782479763,0.8934426307678223,0.006338872015476227
hill-valley,NeuralNetFastAI,1090,122,0.20994225360090452,0.3425253553839912,0.10325007885694504,0.17768429219722748,0.8852459192276001,0.00615764781832695
hill-valley,NeuralNetTorch,1090,122,0.13896551933839643,0.23163838775832246,0.05132441222667694,0.0578116811811924,0.9098360538482666,0.006336204707622528
hill-valley,RandomForest,1090,122,0.4668798366437267,0.658967787948517,0.04835177958011627,0.056515373289585114,0.6065573692321777,0.0062080323696136475
hill-valley,XGBoost,1090,122,0.47494960944932296,0.6672464124050632,0.07574936002492905,0.022616911679506302,0.5819672346115112,0.006173659116029739
