dataset,model,cal_size,test_size,TS_brier,TS_logloss,TS_kuiper,TS_ece-15,TS_accuracy,TS_time
arsenic-female-bladder,CatBoost,503,56,0.19625595211982727,0.3148835301399231,0.026592135429382324,0.055355168879032135,0.875,0.004185482976026833
arsenic-female-bladder,ExtraTrees,503,56,0.20904289186000824,0.3337416648864746,0.04128246009349823,0.11026181280612946,0.875,0.0040456230053678155
arsenic-female-bladder,LightGBM,503,56,0.21182812750339508,0.3404873013496399,0.043186694383621216,0.0585322305560112,0.875,0.0038983080303296447
arsenic-female-bladder,LinearModel,503,56,0.2377772480249405,0.37166252732276917,0.04863767325878143,0.048260580748319626,0.8392857313156128,0.004054283024743199
arsenic-female-bladder,NeuralNetFastAI,503,56,0.22901701927185059,0.33866479992866516,0.07029438018798828,0.10381821542978287,0.8035714030265808,0.003810120979323983
arsenic-female-bladder,NeuralNetTorch,503,56,0.18981221318244934,0.3171963691711426,0.06583669781684875,0.1432906985282898,0.875,0.003721243003383279
arsenic-female-bladder,RandomForest,503,56,0.2639082670211792,0.4177614748477936,0.1493711918592453,0.15838494896888733,0.8571428656578064,0.003823274979367852
arsenic-female-bladder,XGBoost,503,56,0.21119877696037292,0.34324219822883606,0.026780903339385986,0.0517188236117363,0.8571428656578064,0.003836092073470354
autoUniv-au1-1000,CatBoost,900,100,0.36117619276046753,0.5508555769920349,0.045719392597675323,0.09621729701757431,0.7799999713897705,0.005124023067764938
autoUniv-au1-1000,ExtraTrees,900,100,0.3609990179538727,0.5521730184555054,0.039706092327833176,0.12318641692399979,0.7699999809265137,0.005315917078405619
autoUniv-au1-1000,LightGBM,900,100,0.35629910230636597,0.5475978851318359,0.05706441029906273,0.16328811645507812,0.7799999713897705,0.005234665935859084
autoUniv-au1-1000,LinearModel,900,100,0.3895725607872009,0.589053750038147,0.09036784619092941,0.14968697726726532,0.7400000095367432,0.005056163063272834
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3518664240837097,0.538937509059906,0.05455741658806801,0.10933250188827515,0.7799999713897705,0.005189086077734828
autoUniv-au1-1000,NeuralNetTorch,900,100,0.3615218698978424,0.5456821918487549,0.08912139385938644,0.09886861592531204,0.7300000190734863,0.004991772933863103
autoUniv-au1-1000,RandomForest,900,100,0.37523791193962097,0.5677708983421326,0.049648717045784,0.14291168749332428,0.7200000286102295,0.004885232076048851
autoUniv-au1-1000,XGBoost,900,100,0.365597128868103,0.5540138483047485,0.05697161704301834,0.1306266337633133,0.7599999904632568,0.0048573140520602465
bank-marketing,CatBoost,40689,4522,0.11778108775615692,0.18737608194351196,0.009009478613734245,0.012648683972656727,0.9104378819465637,0.11146450997330248
bank-marketing,ExtraTrees,40689,4522,0.1264238804578781,0.20124492049217224,0.009898551739752293,0.017072681337594986,0.9049093127250671,0.11425609001889825
bank-marketing,LightGBM,40689,4522,0.11984610557556152,0.1897965520620346,0.008951513096690178,0.011181319132447243,0.9128704071044922,0.10937988001387566
bank-marketing,LinearModel,40689,4522,0.14372161030769348,0.23395895957946777,0.012969976291060448,0.020127233117818832,0.8984962701797485,0.11133973300457001
bank-marketing,NeuralNetFastAI,40689,4522,0.12022741883993149,0.1908695250749588,0.004852181300520897,0.007719732355326414,0.9106590151786804,0.1104913029121235
bank-marketing,NeuralNetTorch,40689,4522,0.12017765641212463,0.19061961770057678,0.005650266073644161,0.010873301886022091,0.9108801484107971,0.1101082059321925
bank-marketing,RandomForest,40689,4522,0.1255238801240921,0.19922587275505066,0.008946927264332771,0.013700256124138832,0.9044670462608337,0.13165270793251693
bank-marketing,XGBoost,40689,4522,0.12051776051521301,0.1917506605386734,0.012688133865594864,0.016185903921723366,0.9082264304161072,0.11054865701589733
bank32nh,CatBoost,7372,820,0.2688336670398712,0.4122970998287201,0.019055645912885666,0.04349686577916145,0.7939024567604065,0.021495993016287684
bank32nh,ExtraTrees,7372,820,0.2704361379146576,0.4157017469406128,0.02681988850235939,0.043785665184259415,0.790243923664093,0.022841999074444175
bank32nh,LightGBM,7372,820,0.26789477467536926,0.41220253705978394,0.017554808408021927,0.041420891880989075,0.79756098985672,0.022693442995660007
bank32nh,LinearModel,7372,820,0.26919999718666077,0.4162296950817108,0.02201637253165245,0.049547791481018066,0.792682945728302,0.0216552420752123
bank32nh,NeuralNetFastAI,7372,820,0.2550834119319916,0.39517930150032043,0.02009698934853077,0.04062308743596077,0.8109756112098694,0.022486870060674846
bank32nh,NeuralNetTorch,7372,820,0.2616391181945801,0.4038172662258148,0.014069972559809685,0.025046456605196,0.8048780560493469,0.021803939016535878
bank32nh,RandomForest,7372,820,0.283834844827652,0.4342512786388397,0.018406113609671593,0.03512001782655716,0.790243923664093,0.022330933017656207
bank32nh,XGBoost,7372,820,0.27198857069015503,0.41862741112709045,0.019437111914157867,0.03817576915025711,0.8036585450172424,0.02244655799586326
bank8FM,CatBoost,7372,820,0.07462292909622192,0.12039978802204132,0.00999266467988491,0.01795114576816559,0.9475609660148621,0.02178884600289166
bank8FM,ExtraTrees,7372,820,0.08139579743146896,0.12915608286857605,0.017218688502907753,0.018867990002036095,0.9402438998222351,0.02303414198104292
bank8FM,LightGBM,7372,820,0.07554537057876587,0.12052062153816223,0.00973895937204361,0.02001122012734413,0.9487804770469666,0.022730547934770584
bank8FM,LinearModel,7372,820,0.08183343708515167,0.13400380313396454,0.009623758494853973,0.020763833075761795,0.9451219439506531,0.02146968198940158
bank8FM,NeuralNetFastAI,7372,820,0.07635243237018585,0.11778225004673004,0.009114689193665981,0.02387247048318386,0.9487804770469666,0.022836063988506794
bank8FM,NeuralNetTorch,7372,820,0.07989119738340378,0.12372032552957535,0.01440357230603695,0.019282210618257523,0.9451219439506531,0.02245012193452567
bank8FM,RandomForest,7372,820,0.07823531329631805,0.1306382417678833,0.00987476110458374,0.024485714733600616,0.9439024329185486,0.021993782022036612
bank8FM,XGBoost,7372,820,0.07708533853292465,0.12744028866291046,0.01159781776368618,0.025032557547092438,0.9475609660148621,0.022685906034894288
blood-transfusion-service-center,CatBoost,673,75,0.3227217197418213,0.48894551396369934,0.07082399725914001,0.10411245375871658,0.746666669845581,0.004548734053969383
blood-transfusion-service-center,ExtraTrees,673,75,0.31643399596214294,0.47804000973701477,0.05545647442340851,0.08214280754327774,0.7733333110809326,0.004320462932810187
blood-transfusion-service-center,LightGBM,673,75,0.316525936126709,0.4788498878479004,0.06079038977622986,0.10786888003349304,0.7333333492279053,0.004207134945318103
blood-transfusion-service-center,LinearModel,673,75,0.3109186291694641,0.4665728211402893,0.06313589215278625,0.07458895444869995,0.746666669845581,0.004275712999515235
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.313970685005188,0.4711313247680664,0.06028025597333908,0.11150243878364563,0.7599999904632568,0.00422645197249949
blood-transfusion-service-center,NeuralNetTorch,673,75,0.31662002205848694,0.47905290126800537,0.0702793300151825,0.09457676112651825,0.7333333492279053,0.004444150952622294
blood-transfusion-service-center,RandomForest,673,75,0.3167440593242645,0.4805227518081665,0.053805090487003326,0.08606766164302826,0.7733333110809326,0.004562085960060358
blood-transfusion-service-center,XGBoost,673,75,0.32985061407089233,0.5028757452964783,0.038717351853847504,0.06701698154211044,0.746666669845581,0.004547356977127492
boston_corrected,CatBoost,455,51,0.1664210855960846,0.27189576625823975,0.08312477171421051,0.09971749782562256,0.8823529481887817,0.0040742700221017
boston_corrected,ExtraTrees,455,51,0.14139753580093384,0.2440655678510666,0.08706562221050262,0.14077624678611755,0.9215686321258545,0.0038818870671093464
boston_corrected,LightGBM,455,51,0.1610230952501297,0.2639671862125397,0.08640603721141815,0.11655276268720627,0.9215686321258545,0.003965037991292775
boston_corrected,LinearModel,455,51,0.17895887792110443,0.2866397798061371,0.08939293771982193,0.1556965708732605,0.8823529481887817,0.0037988090189173818
boston_corrected,NeuralNetFastAI,455,51,0.1549089103937149,0.25815123319625854,0.12071872502565384,0.13671784102916718,0.8823529481887817,0.0037564110243692994
boston_corrected,NeuralNetTorch,455,51,0.17004536092281342,0.27254652976989746,0.0862845778465271,0.15016868710517883,0.9019607901573181,0.0037002849858254194
boston_corrected,RandomForest,455,51,0.16746371984481812,0.2779969871044159,0.07836328446865082,0.11933428049087524,0.8823529481887817,0.003769921022467315
boston_corrected,XGBoost,455,51,0.19473031163215637,0.30705785751342773,0.08179128915071487,0.14812928438186646,0.8823529481887817,0.0037360190181061625
churn,CatBoost,4500,500,0.0859772264957428,0.1835777312517166,0.015317119657993317,0.02911469154059887,0.949999988079071,0.014901643036864698
churn,ExtraTrees,4500,500,0.10409659147262573,0.2197766900062561,0.061297424137592316,0.08376339077949524,0.9539999961853027,0.01495413004886359
churn,LightGBM,4500,500,0.09662146866321564,0.2107761651277542,0.020100301131606102,0.04704414680600166,0.9459999799728394,0.014614911982789636
churn,LinearModel,4500,500,0.20997025072574615,0.3355711102485657,0.033084459602832794,0.0676417350769043,0.8460000157356262,0.013996673049405217
churn,NeuralNetFastAI,4500,500,0.07916276156902313,0.1721383035182953,0.014064356684684753,0.027674073353409767,0.9580000042915344,0.014929207973182201
churn,NeuralNetTorch,4500,500,0.08925960212945938,0.18736369907855988,0.02089161053299904,0.04123380780220032,0.9559999704360962,0.014896002016030252
churn,RandomForest,4500,500,0.09895288944244385,0.37191563844680786,0.01761208102107048,0.025294873863458633,0.9399999976158142,0.0158257270231843
churn,XGBoost,4500,500,0.08816776424646378,0.18823851644992828,0.015379308722913265,0.039788618683815,0.9520000219345093,0.01415548799559474
climate-model-simulation-crashes,CatBoost,486,54,0.07525145262479782,0.15088345110416412,0.02459235116839409,0.03594903275370598,0.9629629850387573,0.004055788973346353
climate-model-simulation-crashes,ExtraTrees,486,54,0.07679189741611481,0.21322879195213318,0.03479382023215294,0.06550686061382294,0.9629629850387573,0.004160423995926976
climate-model-simulation-crashes,LightGBM,486,54,0.06582097709178925,0.2022726684808731,0.03811618685722351,0.047694988548755646,0.9629629850387573,0.004191891988739371
climate-model-simulation-crashes,LinearModel,486,54,0.09791947156190872,0.3323986828327179,0.05900871008634567,0.07521024346351624,0.9444444179534912,0.004132276983000338
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.09531897306442261,0.31074559688568115,0.04897205904126167,0.05786805972456932,0.9444444179534912,0.003875427064485848
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.11224976181983948,0.3047158420085907,0.05260400474071503,0.08115051686763763,0.9074074029922485,0.004126629093661904
climate-model-simulation-crashes,RandomForest,486,54,0.11287311464548111,0.21936629712581635,0.05047954246401787,0.07411506772041321,0.9259259104728699,0.004121959093026817
climate-model-simulation-crashes,XGBoost,486,54,0.07442103326320648,0.17405740916728973,0.04190925508737564,0.056290894746780396,0.9444444179534912,0.0038188151083886623
colleges_usnews,CatBoost,1171,131,0.37652093172073364,0.547353982925415,0.057965680956840515,0.11657228320837021,0.7099236845970154,0.005577015923336148
colleges_usnews,ExtraTrees,1171,131,0.37279170751571655,0.5456068515777588,0.06187765300273895,0.14987169206142426,0.7022900581359863,0.005628986982628703
colleges_usnews,LightGBM,1171,131,0.38873282074928284,0.5634540319442749,0.07679609954357147,0.12806525826454163,0.7022900581359863,0.005647317972034216
colleges_usnews,LinearModel,1171,131,0.39271989464759827,0.5663552284240723,0.062193695455789566,0.12755879759788513,0.6717557311058044,0.006027234019711614
colleges_usnews,NeuralNetFastAI,1171,131,0.3989887535572052,0.5733241438865662,0.07752979546785355,0.13958661258220673,0.6793892979621887,0.005967375007458031
colleges_usnews,NeuralNetTorch,1171,131,0.3894575238227844,0.559306800365448,0.07883592694997787,0.15322211384773254,0.6870229244232178,0.005785686080344021
colleges_usnews,RandomForest,1171,131,0.36931541562080383,0.5589020252227783,0.058209069073200226,0.14103226363658905,0.7022900581359863,0.0058878910494968295
colleges_usnews,XGBoost,1171,131,0.3962686061859131,0.5704718232154846,0.07986851036548615,0.14440391957759857,0.694656491279602,0.006023625028319657
cpu_act,CatBoost,7372,820,0.06489989906549454,0.11094600707292557,0.013057803735136986,0.02463517338037491,0.9585365653038025,0.021242345101200044
cpu_act,ExtraTrees,7372,820,0.07801798731088638,0.13209909200668335,0.016587916761636734,0.033449359238147736,0.9512194991111755,0.02732158696744591
cpu_act,LightGBM,7372,820,0.06646563112735748,0.11213207989931107,0.013475153595209122,0.02476840652525425,0.962195098400116,0.022050229948945343
cpu_act,LinearModel,7372,820,0.08405657857656479,0.14316527545452118,0.015945713967084885,0.029863910749554634,0.9439024329185486,0.0216941989492625
cpu_act,NeuralNetFastAI,7372,820,0.07080551981925964,0.12062304466962814,0.01675286516547203,0.034677550196647644,0.949999988079071,0.022553680930286646
cpu_act,NeuralNetTorch,7372,820,0.07435277849435806,0.12710879743099213,0.016620038077235222,0.03537639230489731,0.957317054271698,0.02189888700377196
cpu_act,RandomForest,7372,820,0.07723329961299896,0.134627565741539,0.021949080750346184,0.03851154446601868,0.954878032207489,0.03278233902528882
cpu_act,XGBoost,7372,820,0.06435322761535645,0.1099095568060875,0.014683765359222889,0.026326801627874374,0.9560975432395935,0.02170552290044725
cpu_small,CatBoost,7372,820,0.09568783640861511,0.1535998433828354,0.010992821305990219,0.032709527760744095,0.9365853667259216,0.021643688902258873
cpu_small,ExtraTrees,7372,820,0.10577423870563507,0.17153991758823395,0.016222689300775528,0.029080253094434738,0.9256097674369812,0.02649128995835781
cpu_small,LightGBM,7372,820,0.09605889767408371,0.15475642681121826,0.00979016162455082,0.036792464554309845,0.9341463446617126,0.021382004022598267
cpu_small,LinearModel,7372,820,0.12652269005775452,0.20069453120231628,0.01056131161749363,0.024887820705771446,0.9073171019554138,0.02270480594597757
cpu_small,NeuralNetFastAI,7372,820,0.10890542715787888,0.17035190761089325,0.00851382128894329,0.030193844810128212,0.9219512343406677,0.02399597503244877
cpu_small,NeuralNetTorch,7372,820,0.10356299579143524,0.16518449783325195,0.012283287942409515,0.026834752410650253,0.9207317233085632,0.021048730006441474
cpu_small,RandomForest,7372,820,0.10290086269378662,0.1671116203069687,0.014332093298435211,0.03150153160095215,0.9341463446617126,0.032643927028402686
cpu_small,XGBoost,7372,820,0.09804609417915344,0.15817537903785706,0.010923804715275764,0.03263973444700241,0.9365853667259216,0.022088135010562837
credit-g,CatBoost,900,100,0.2743864357471466,0.4244999587535858,0.047849852591753006,0.12551018595695496,0.8199999928474426,0.004852405050769448
credit-g,ExtraTrees,900,100,0.2942209541797638,0.4508156478404999,0.05813785642385483,0.11765842139720917,0.800000011920929,0.005136199994012713
credit-g,LightGBM,900,100,0.28681379556655884,0.4449148178100586,0.04552251100540161,0.08520739525556564,0.800000011920929,0.005289789987728
credit-g,LinearModel,900,100,0.3072735667228699,0.4707084596157074,0.05947116017341614,0.08961929380893707,0.7900000214576721,0.005216530989855528
credit-g,NeuralNetFastAI,900,100,0.29520493745803833,0.4495662748813629,0.045735426247119904,0.09201252460479736,0.800000011920929,0.005100385984405875
credit-g,NeuralNetTorch,900,100,0.3046703338623047,0.47167259454727173,0.08432665467262268,0.10207613557577133,0.7599999904632568,0.005279567907564342
credit-g,RandomForest,900,100,0.27415648102760315,0.42552852630615234,0.058973655104637146,0.09646438807249069,0.7900000214576721,0.005180232925340533
credit-g,XGBoost,900,100,0.293118417263031,0.4458916187286377,0.04228605329990387,0.07888773083686829,0.7699999809265137,0.0048500970005989075
cylinder-bands,CatBoost,486,54,0.19875572621822357,0.3172636032104492,0.07101353257894516,0.12374981492757797,0.8333333134651184,0.003816194017417729
cylinder-bands,ExtraTrees,486,54,0.1920941025018692,0.3224208950996399,0.07515774667263031,0.11427783221006393,0.8518518805503845,0.0038349839160218835
cylinder-bands,LightGBM,486,54,0.1988500952720642,0.3232707381248474,0.07871352136135101,0.144365131855011,0.8518518805503845,0.0038066679844632745
cylinder-bands,LinearModel,486,54,0.2723795473575592,0.42287325859069824,0.06946355849504471,0.16829758882522583,0.8148148059844971,0.003901276970282197
cylinder-bands,NeuralNetFastAI,486,54,0.24719049036502838,0.39922958612442017,0.0884106308221817,0.1715434044599533,0.8703703880310059,0.004091958981007338
cylinder-bands,NeuralNetTorch,486,54,0.2295897752046585,0.36878713965415955,0.11003167927265167,0.13338367640972137,0.8888888955116272,0.004133717040531337
cylinder-bands,RandomForest,486,54,0.1826348453760147,0.30480465292930603,0.05610501021146774,0.11244732141494751,0.9074074029922485,0.004159905016422272
cylinder-bands,XGBoost,486,54,0.1775752753019333,0.30175337195396423,0.059630218893289566,0.1355789750814438,0.8518518805503845,0.004002380999736488
delta_ailerons,CatBoost,6416,713,0.08970840275287628,0.17944861948490143,0.009930306114256382,0.019960088655352592,0.9453015327453613,0.019660728983581066
delta_ailerons,ExtraTrees,6416,713,0.09517909586429596,0.4016156494617462,0.021720530465245247,0.027470258995890617,0.9453015327453613,0.019690199987962842
delta_ailerons,LightGBM,6416,713,0.09121754765510559,0.18433009088039398,0.010516149923205376,0.024293024092912674,0.9424964785575867,0.019834424019791186
delta_ailerons,LinearModel,6416,713,0.11171244084835052,0.22179552912712097,0.012805508449673653,0.033930353820323944,0.9382889270782471,0.01990007096901536
delta_ailerons,NeuralNetFastAI,6416,713,0.10176046937704086,0.20175054669380188,0.010411820374429226,0.025933492928743362,0.9424964785575867,0.020273215021006763
delta_ailerons,NeuralNetTorch,6416,713,0.10064899176359177,0.198542982339859,0.012310379184782505,0.024967320263385773,0.9438990354537964,0.02010206994600594
delta_ailerons,RandomForest,6416,713,0.09365054219961166,0.185523122549057,0.013616099953651428,0.018613986670970917,0.9438990354537964,0.019793340004980564
delta_ailerons,XGBoost,6416,713,0.09184550493955612,0.18615488708019257,0.012629895471036434,0.025696005672216415,0.946704089641571,0.019354759948328137
delta_elevators,CatBoost,8565,952,0.1766582727432251,0.2967529892921448,0.011431769467890263,0.01808113604784012,0.8855041861534119,0.025717384996823967
delta_elevators,ExtraTrees,8565,952,0.17963656783103943,0.29945623874664307,0.010337128303945065,0.025810888037085533,0.8792017102241516,0.0250845430418849
delta_elevators,LightGBM,8565,952,0.1750142127275467,0.2939825654029846,0.013482918031513691,0.03086828999221325,0.8897058963775635,0.02563220902811736
delta_elevators,LinearModel,8565,952,0.18029989302158356,0.3111605942249298,0.016326475888490677,0.0342201292514801,0.881302535533905,0.025236619054339826
delta_elevators,NeuralNetFastAI,8565,952,0.1780066341161728,0.29937097430229187,0.009368404746055603,0.021514439955353737,0.8771008253097534,0.0250853089382872
delta_elevators,NeuralNetTorch,8565,952,0.1763554811477661,0.2955677807331085,0.010581016540527344,0.02154318243265152,0.8771008253097534,0.02555138396564871
delta_elevators,RandomForest,8565,952,0.18332572281360626,0.30458083748817444,0.01185700949281454,0.03415825217962265,0.8728991746902466,0.024812664021737874
delta_elevators,XGBoost,8565,952,0.17655950784683228,0.2955389618873596,0.00952143780887127,0.02406873181462288,0.8823529481887817,0.026308186003006995
diabetes,CatBoost,691,77,0.24802809953689575,0.3919571042060852,0.04366680979728699,0.10818689316511154,0.8311688303947449,0.004729093983769417
diabetes,ExtraTrees,691,77,0.23474574089050293,0.3729003369808197,0.05554700270295143,0.10697201639413834,0.8571428656578064,0.004592281999066472
diabetes,LightGBM,691,77,0.243985116481781,0.38612958788871765,0.036591216921806335,0.10259966552257538,0.8311688303947449,0.004490659921430051
diabetes,LinearModel,691,77,0.22548943758010864,0.3664839565753937,0.06006651371717453,0.11704930663108826,0.8311688303947449,0.004321697051636875
diabetes,NeuralNetFastAI,691,77,0.24161118268966675,0.3850420415401459,0.0636460930109024,0.11060965806245804,0.8181818127632141,0.004300565924495459
diabetes,NeuralNetTorch,691,77,0.24521178007125854,0.3843057453632355,0.048587311059236526,0.1390438824892044,0.8311688303947449,0.004308620002120733
diabetes,RandomForest,691,77,0.24164533615112305,0.38443058729171753,0.048591531813144684,0.1245381310582161,0.8311688303947449,0.004675197065807879
diabetes,XGBoost,691,77,0.2582932412624359,0.40888309478759766,0.04153981804847717,0.1326582282781601,0.8051947951316833,0.004714844049885869
dresses-sales,CatBoost,450,50,0.4771885573863983,0.6701297163963318,0.07276298105716705,0.07949279993772507,0.6000000238418579,0.004069995018653572
dresses-sales,ExtraTrees,450,50,0.5087937712669373,0.7038232684135437,0.10579672455787659,0.14505714178085327,0.5799999833106995,0.0040078910533338785
dresses-sales,LightGBM,450,50,0.4897686243057251,0.6856628656387329,0.069993756711483,0.13436150550842285,0.6000000238418579,0.0038074241019785404
dresses-sales,LinearModel,450,50,0.4933345317840576,0.6899397969245911,0.11025756597518921,0.18884356319904327,0.6600000262260437,0.0038096540374681354
dresses-sales,NeuralNetFastAI,450,50,0.4863256812095642,0.6854661703109741,0.09294936060905457,0.20642268657684326,0.6800000071525574,0.00407683290541172
dresses-sales,NeuralNetTorch,450,50,0.4828273057937622,0.6781938672065735,0.09125800430774689,0.15937268733978271,0.6200000047683716,0.003723273053765297
dresses-sales,RandomForest,450,50,0.5099779367446899,0.7055352926254272,0.08580407500267029,0.16435447335243225,0.5799999833106995,0.003701518988236785
