dataset,model,cal_size,test_size,Venn-Abers_brier,Venn-Abers_logloss,Venn-Abers_kuiper,Venn-Abers_ece-15,Venn-Abers_accuracy,Venn-Abers_time
APSFailure,TabICLv2,50666,25334,0.007991872485665064,0.01474518647494166,0.0010023032082244754,0.0013542311498895288,0.9947896003723145,2.0285169389098883
Amazon_employee_access,TabICLv2,21846,10923,0.08096905796717374,0.1554343396858443,0.004283010959625244,0.003826966742053628,0.9485489130020142,0.06668274290859699
Bank_Customer_Churn,TabICLv2,6666,3334,0.1969285202997924,0.32200068880487154,0.010692734271287918,0.022058328613638878,0.8662267327308655,0.042444970458745956
Bioresponse,TabICLv2,2500,1251,0.29160182738413076,0.4520681774671203,0.03093203902244568,0.0382811464369297,0.8001598715782166,0.017076363787055016
Diabetes130US,TabICLv2,47678,23840,0.15413537681160352,0.28119762726735736,0.008256593719124794,0.004902468528598547,0.911828875541687,0.07542387209832668
E-CommereShippingData,TabICLv2,7332,3667,0.3538578809264198,0.49486805399411715,0.04386099427938461,0.010468285530805588,0.6893918514251709,0.02049153298139572
Fitness_Club,TabICLv2,1000,500,0.3149576786204299,0.4784356831965287,0.0223148874938488,0.05373862758278847,0.7620000243186951,0.00911024771630764
GiveMeSomeCredit,TabICLv2,100000,50000,0.09738222185283678,0.1755910200331855,0.002492036670446396,0.0026820404455065727,0.9376999735832214,0.17258624732494354
HR_Analytics_Job_Change_of_Data_Scientists,TabICLv2,12772,6386,0.26691454007328996,0.4213336490769708,0.016436800360679626,0.012495587579905987,0.8091136813163757,0.029120776802301407
Is-this-a-good-customer,TabICLv2,1148,575,0.19136532192824915,0.3243792192434884,0.026461925357580185,0.03127429634332657,0.8782608509063721,0.01087355799973011
Marketing_Campaign,TabICLv2,1493,747,0.1382688058592388,0.2210549212746481,0.0181778185069561,0.03333776444196701,0.8955823183059692,0.02470138669013977
NATICUSdroid,TabICLv2,4994,2497,0.08099413252553765,0.1374768710587007,0.0048635294660925865,0.007935145869851112,0.9455346465110779,0.10998216830193996
bank-marketing,TabICLv2,30140,15071,0.1713426730498545,0.29898312964120777,0.006650601513683796,0.009477172046899796,0.8943666815757751,0.07202020660042763
blood-transfusion-service-center,TabICLv2,498,250,0.30320195084476825,0.4915594219807615,0.04607649892568588,0.09505924582481384,0.800000011920929,0.0038622450083494186
churn,TabICLv2,3333,1667,0.050267116045936554,0.11073655836131967,0.012872411869466305,0.01326054148375988,0.9694061279296875,0.028237883001565933
coil2000_insurance_policies,TabICLv2,6548,3274,0.10582221215407066,0.20049660069517133,0.009750560857355595,0.006214877590537071,0.9404398202896118,0.04483722895383835
credit-g,TabICLv2,666,334,0.3316118239524211,0.5033291627467383,0.0457925908267498,0.05824074149131775,0.7544910311698914,0.006853662431240082
credit_card_clients_default,TabICLv2,20000,10000,0.26138272250971833,0.41800725161511143,0.01361003890633583,0.007726732641458511,0.8228999972343445,0.052204106003046036
customer_satisfaction_in_airline,TabICLv2,86586,43294,0.0530929832655982,0.08446289194915906,0.0021344879642128944,0.002494897460564971,0.962119460105896,2.95848685503006
diabetes,TabICLv2,512,256,0.3098563692795899,0.4715819323825581,0.02146265283226967,0.04552425444126129,0.76171875,0.006290476769208908
hazelnut-spread-contaminant-detection,TabICLv2,1600,800,0.051647024298941344,0.09347833419380551,0.0064609600231051445,0.011432716622948647,0.96875,0.040571440011262894
heloc,TabICLv2,6972,3487,0.36367586165568355,0.5431958177058589,0.016606278717517853,0.02262125350534916,0.7307140827178955,0.03223753161728382
in_vehicle_coupon_recommendation,TabICLv2,8456,4228,0.31077364496623106,0.4764970482453237,0.012990832328796387,0.022208450362086296,0.7798013091087341,0.04550226777791977
jm1,TabICLv2,7256,3629,0.2609562671519511,0.41391602054288607,0.01930384151637554,0.019035950303077698,0.8206117153167725,0.03510402329266071
kddcup09_appetency,TabICLv2,33333,16667,0.03357607294329436,0.07673118716300024,0.0020897705107927322,0.001378320506773889,0.9821803569793701,0.23979925736784935
online_shoppers_intention,TabICLv2,8220,4110,0.14111240468104244,0.22574437060842353,0.006881847977638245,0.014635326340794563,0.899756669998169,0.17633170820772648
polish_companies_bankruptcy,TabICLv2,3940,1970,0.030413185484260155,0.06143927886142242,0.009004875086247921,0.012406124733388424,0.9832487106323242,0.08082545176148415
qsar-biodeg,TabICLv2,702,352,0.17732199885037317,0.3031012615296282,0.033459410071372986,0.044692594558000565,0.8977272510528564,0.01136963814496994
seismic-bumps,TabICLv2,1722,862,0.1101203523609744,0.2054847688932742,0.0172959603369236,0.02339700236916542,0.9338747262954712,0.017957892268896103
taiwanese_bankruptcy_prediction,TabICLv2,4546,2273,0.042942159059451,0.07949043307143211,0.006472461856901646,0.011003142222762108,0.9705235362052917,0.10021147690713406
APSFailure,RealTabPFN-v2.5,50666,25334,0.008656942429085459,0.01650366304334502,0.0007812004769220948,0.0014309064717963338,0.9944738149642944,0.18142367713153362
Amazon_employee_access,RealTabPFN-v2.5,21846,10923,0.08253397188234343,0.15821306307942348,0.004164844751358032,0.004828277043998241,0.9483658075332642,0.06615239754319191
Bank_Customer_Churn,RealTabPFN-v2.5,6666,3334,0.1957456615853758,0.3207430572008333,0.013983592391014099,0.022652287036180496,0.8695260882377625,0.0353480763733387
Bioresponse,RealTabPFN-v2.5,2500,1251,0.2728641504323894,0.42577716363791995,0.022750649601221085,0.03445371240377426,0.808952808380127,0.01855194754898548
Diabetes130US,RealTabPFN-v2.5,47678,23840,0.15412949840215906,0.28151404276196224,0.009660955518484116,0.0052625881507992744,0.9119547009468079,0.06793693453073502
E-CommereShippingData,RealTabPFN-v2.5,7332,3667,0.3556313344990659,0.49700663371677545,0.06473547220230103,0.0217321515083313,0.685846745967865,0.04723214730620384
Fitness_Club,RealTabPFN-v2.5,1000,500,0.3138433672160165,0.4773141873509858,0.024850480258464813,0.054933302104473114,0.7599999904632568,0.009876320138573647
GiveMeSomeCredit,RealTabPFN-v2.5,100000,50000,0.09708085277027297,0.17558611744788533,0.0036836229264736176,0.003843331942334771,0.938539981842041,0.09529423527419567
HR_Analytics_Job_Change_of_Data_Scientists,RealTabPFN-v2.5,12772,6386,0.2676910183410874,0.4229274394513594,0.007577970623970032,0.011635294184088707,0.8083307147026062,0.02828492410480976
Is-this-a-good-customer,RealTabPFN-v2.5,1148,575,0.2007732860944617,0.340563459451424,0.02550196275115013,0.028909336775541306,0.8713043332099915,0.011940836906433105
Marketing_Campaign,RealTabPFN-v2.5,1493,747,0.1341624342908261,0.21714161917904976,0.016127023845911026,0.03324035927653313,0.9009370803833008,0.024800248444080353
NATICUSdroid,RealTabPFN-v2.5,4994,2497,0.08572471094985046,0.1464864715117722,0.008432887494564056,0.01326331403106451,0.9399279356002808,0.09971248544752598
bank-marketing,RealTabPFN-v2.5,30140,15071,0.17141042665599304,0.29890170568411606,0.008040035143494606,0.00581013597548008,0.8939685225486755,0.09416397288441658
blood-transfusion-service-center,RealTabPFN-v2.5,498,250,0.30124947941000935,0.4804691998861991,0.05627187713980675,0.08457334339618683,0.8119999766349792,0.004310712218284607
churn,RealTabPFN-v2.5,3333,1667,0.050114414127052524,0.1082317169821709,0.009387812577188015,0.014511425979435444,0.9676064848899841,0.01942788064479828
coil2000_insurance_policies,RealTabPFN-v2.5,6548,3274,0.10572833341367194,0.20112794073349072,0.01284048892557621,0.006980429403483868,0.9404398202896118,0.016569867730140686
credit-g,RealTabPFN-v2.5,666,334,0.3316438398288939,0.4995465886133026,0.04654664918780327,0.0578598827123642,0.757485032081604,0.0060900188982486725
credit_card_clients_default,RealTabPFN-v2.5,20000,10000,0.262377400777603,0.4195518561616447,0.01271960511803627,0.009100999683141708,0.822700023651123,0.055035198107361794
customer_satisfaction_in_airline,RealTabPFN-v2.5,86586,43294,0.05398334269056121,0.08731081647824548,0.0017813267186284065,0.0028556943871080875,0.9625352025032043,1.0721267219632864
diabetes,RealTabPFN-v2.5,512,256,0.3094772382312181,0.4682625807653569,0.02380000799894333,0.06613248586654663,0.7734375,0.006659137085080147
hazelnut-spread-contaminant-detection,RealTabPFN-v2.5,1600,800,0.06611551581958285,0.11830916608374789,0.010593228042125702,0.011533602140843868,0.9587500095367432,0.024305032566189766
heloc,RealTabPFN-v2.5,6972,3487,0.36569702549842625,0.5459146461018204,0.016144879162311554,0.02280590869486332,0.7312876582145691,0.023725835606455803
in_vehicle_coupon_recommendation,RealTabPFN-v2.5,8456,4228,0.30724848244543146,0.47173217013437774,0.012990705668926239,0.028015967458486557,0.7814569473266602,0.04223649948835373
jm1,RealTabPFN-v2.5,7256,3629,0.2607915031219425,0.41334951306116025,0.011694367974996567,0.016321925446391106,0.8192339539527893,0.020376592874526978
kddcup09_appetency,RealTabPFN-v2.5,33333,16667,0.03335358033953181,0.07543598512495035,0.002734286244958639,0.0015204064548015594,0.9821803569793701,0.11176224797964096
online_shoppers_intention,RealTabPFN-v2.5,8220,4110,0.13915599296547873,0.2238551623014477,0.0076677873730659485,0.008702141232788563,0.9021897912025452,0.09782094322144985
polish_companies_bankruptcy,RealTabPFN-v2.5,3940,1970,0.022747128340984114,0.04978202211407732,0.007171906530857086,0.009595275856554508,0.9873096346855164,0.11313986033201218
qsar-biodeg,RealTabPFN-v2.5,702,352,0.1860573084642304,0.3131624034208304,0.028616204857826233,0.04662854224443436,0.8778409361839294,0.006499197334051132
seismic-bumps,RealTabPFN-v2.5,1722,862,0.10930511367220183,0.20085898997813095,0.01261245459318161,0.009379113093018532,0.9338747262954712,0.0076863933354616165
taiwanese_bankruptcy_prediction,RealTabPFN-v2.5,4546,2273,0.04303296380204726,0.07854218143978495,0.006750628352165222,0.010256420820951462,0.9714034199714661,0.02755703218281269
APSFailure,TabICL_GPU,50666,25334,0.00881682757226216,0.016399613949800128,0.0011059306561946869,0.0018065025797113776,0.9943948984146118,1.6134075038135052
Amazon_employee_access,TabICL_GPU,21846,10923,0.08062364797569149,0.1551571511180656,0.0031735599040985107,0.002793584018945694,0.9481827616691589,0.13999836519360542
Bank_Customer_Churn,TabICL_GPU,6666,3334,0.2002555596479776,0.32840983630520837,0.01444215327501297,0.013111588545143604,0.86652672290802,0.05572882294654846
Diabetes130US,TabICL_GPU,47678,23840,0.1560660234879935,0.28542999741233366,0.007527520880103111,0.0029292453546077013,0.911912739276886,0.2536780387163162
E-CommereShippingData,TabICL_GPU,7332,3667,0.35678444323414105,0.49872874135485135,0.028751302510499954,0.018370503559708595,0.6863921284675598,0.05840476416051388
Fitness_Club,TabICL_GPU,1000,500,0.3128647093662402,0.4772067234682893,0.02150031365454197,0.025032995268702507,0.777999997138977,0.009340614080429077
GiveMeSomeCredit,TabICL_GPU,100000,50000,0.09786556158560257,0.17637236448342775,0.002535746432840824,0.003178451443091035,0.9374200105667114,1.0097695272415876
HR_Analytics_Job_Change_of_Data_Scientists,TabICL_GPU,12772,6386,0.2685597860318368,0.42344738355434464,0.010168345645070076,0.012846644036471844,0.8067647814750671,0.06277739815413952
Is-this-a-good-customer,TabICL_GPU,1148,575,0.1898257496202512,0.32321851137201874,0.026539362967014313,0.025936322286725044,0.8834782838821411,0.011500254273414612
Marketing_Campaign,TabICL_GPU,1493,747,0.14454468281899888,0.2315842166990871,0.016812272369861603,0.040387626737356186,0.8902275562286377,0.021847780793905258
NATICUSdroid,TabICL_GPU,4994,2497,0.07944538121702609,0.13861809438802672,0.0057382527738809586,0.0141674829646945,0.9471365809440613,0.11683503724634647
bank-marketing,TabICL_GPU,30140,15071,0.17205901759253187,0.2998033379722869,0.005144085735082626,0.0066318027675151825,0.8941676020622253,0.18038764037191868
blood-transfusion-service-center,TabICL_GPU,498,250,0.3152797364239182,0.5020221445091704,0.053087279200553894,0.09680797159671783,0.8119999766349792,0.004023661836981773
churn,TabICL_GPU,3333,1667,0.06713962754935156,0.13564333948155682,0.011655452661216259,0.013614051975309849,0.9604079127311707,0.024974586442112923
coil2000_insurance_policies,TabICL_GPU,6548,3274,0.10589728286919416,0.2039763594205103,0.015259316191077232,0.007286109030246735,0.9404398202896118,0.047517718747258186
credit-g,TabICL_GPU,666,334,0.3401844272393762,0.5110093618806681,0.05696841701865196,0.058589089661836624,0.7514970302581787,0.006383148953318596
credit_card_clients_default,TabICL_GPU,20000,10000,0.26371330451841923,0.42146792608075356,0.014436691999435425,0.012955676764249802,0.8223999738693237,0.10808009281754494
customer_satisfaction_in_airline,TabICL_GPU,86586,43294,0.057095279400013,0.09130486529122779,0.0018386971205472946,0.0015818021493032575,0.959740400314331,4.582097452133894
diabetes,TabICL_GPU,512,256,0.3181618008003988,0.4795341947233455,0.03488898649811745,0.04722162336111069,0.76171875,0.006164202466607094
hazelnut-spread-contaminant-detection,TabICL_GPU,1600,800,0.06901732985030531,0.1255391614067148,0.013174524530768394,0.027923228219151497,0.9587500095367432,0.03988412767648697
heloc,TabICL_GPU,6972,3487,0.3654503812206556,0.5455717624104065,0.012702710926532745,0.016114812344312668,0.7312876582145691,0.040887629613280296
in_vehicle_coupon_recommendation,TabICL_GPU,8456,4228,0.30827051699552094,0.473187263531823,0.012732148170471191,0.025189783424139023,0.7757804989814758,0.06098156049847603
jm1,TabICL_GPU,7256,3629,0.2565735995772514,0.4090484190852027,0.016384705901145935,0.008911645971238613,0.8228161931037903,0.04675763472914696
kddcup09_appetency,TabICL_GPU,33333,16667,0.03371712152678453,0.07738568925611422,0.0031244270503520966,0.0005934867658652365,0.9821803569793701,0.3483741693198681
online_shoppers_intention,TabICL_GPU,8220,4110,0.14115737134034456,0.22609357972081473,0.008859200403094292,0.012987654656171799,0.8982968330383301,0.1985042616724968
polish_companies_bankruptcy,TabICL_GPU,3940,1970,0.04248953136063988,0.08155640727592849,0.007855851203203201,0.011465338058769703,0.9746192693710327,0.0875660739839077
qsar-biodeg,TabICL_GPU,702,352,0.17886047543873965,0.30054812911561746,0.03347444534301758,0.04860218986868858,0.8778409361839294,0.010339928790926933
seismic-bumps,TabICL_GPU,1722,862,0.11067983224424527,0.2047549819046963,0.012555023655295372,0.014543495140969753,0.9338747262954712,0.019014455378055573
taiwanese_bankruptcy_prediction,TabICL_GPU,4546,2273,0.04425639451958367,0.08207051212338323,0.007795345038175583,0.0088257547467947,0.9722833037376404,0.09531502053141594
Amazon_employee_access,LimiX_GPU,21846,10923,0.08272536694852654,0.15941573772473375,0.0052373334765434265,0.003664785297587514,0.9480912089347839,0.2003647517412901
Bank_Customer_Churn,LimiX_GPU,6666,3334,0.19814348919297955,0.3243938182068749,0.01272587850689888,0.016544245183467865,0.8689262270927429,0.05543055385351181
Bioresponse,LimiX_GPU,2500,1251,0.27744170326696477,0.4294299823162187,0.024266034364700317,0.03713112324476242,0.8001598715782166,0.018703771755099297
E-CommereShippingData,LimiX_GPU,7332,3667,0.3550875854868974,0.4963475917393838,0.05629848688840866,0.0156683512032032,0.6885737776756287,0.048025164753198624
Fitness_Club,LimiX_GPU,1000,500,0.31591961812133873,0.4816168647034933,0.02210589498281479,0.04108085483312607,0.7680000066757202,0.009401673451066017
HR_Analytics_Job_Change_of_Data_Scientists,LimiX_GPU,12772,6386,0.26800255143145746,0.4225682133971983,0.00696210190653801,0.012135772965848446,0.8080175518989563,0.06342503800988197
Is-this-a-good-customer,LimiX_GPU,1148,575,0.19016037879863126,0.32449228804966934,0.02113283798098564,0.019859720021486282,0.886956512928009,0.011979032307863235
Marketing_Campaign,LimiX_GPU,1493,747,0.13520002343672763,0.21906721553433314,0.017370447516441345,0.02682429365813732,0.9022757411003113,0.02382718212902546
NATICUSdroid,LimiX_GPU,4994,2497,0.08570310515217833,0.1472808614356336,0.008036309853196144,0.015002411790192127,0.9435322284698486,0.11494416929781437
bank-marketing,LimiX_GPU,30140,15071,0.17174927438069618,0.29953931535768263,0.008998574689030647,0.008692823350429535,0.8944993615150452,0.17907415330410004
blood-transfusion-service-center,LimiX_GPU,498,250,0.3070237902772078,0.48937536338873006,0.04920242726802826,0.08445525169372559,0.7960000038146973,0.0042087361216545105
churn,LimiX_GPU,3333,1667,0.0663648974930374,0.13569758944250956,0.016635969281196594,0.015087662264704704,0.9586082696914673,0.02780931442975998
coil2000_insurance_policies,LimiX_GPU,6548,3274,0.10554315653593788,0.1986687104635232,0.008669965900480747,0.009708299301564693,0.9404398202896118,0.06258685141801834
credit-g,LimiX_GPU,666,334,0.31585673833155287,0.4877530115066352,0.0476909875869751,0.07816357165575027,0.796407163143158,0.005717786028981209
credit_card_clients_default,LimiX_GPU,20000,10000,0.2635444126941399,0.4211177913024382,0.0063866786658763885,0.00862355250865221,0.8226000070571899,0.12364761158823967
diabetes,LimiX_GPU,512,256,0.31373320455938813,0.4753417260048833,0.025892555713653564,0.0675414428114891,0.77734375,0.006147414445877075
hazelnut-spread-contaminant-detection,LimiX_GPU,1600,800,0.07334798265603894,0.12914062057007356,0.013155724853277206,0.016795214265584946,0.949999988079071,0.03883878514170647
heloc,LimiX_GPU,6972,3487,0.36321660787727594,0.5428538394321021,0.01894921436905861,0.021353857591748238,0.7324347496032715,0.042238570749759674
in_vehicle_coupon_recommendation,LimiX_GPU,8456,4228,0.3526353275263081,0.5307571750079364,0.021379992365837097,0.023032531142234802,0.7388836145401001,0.05695663206279278
jm1,LimiX_GPU,7256,3629,0.2666780077491595,0.42179913644540407,0.01407523825764656,0.01231351774185896,0.8137227892875671,0.04229407757520676
online_shoppers_intention,LimiX_GPU,8220,4110,0.14298035058410116,0.22912288067793038,0.006806179415434599,0.01319093257188797,0.899756669998169,0.2032384853810072
polish_companies_bankruptcy,LimiX_GPU,3940,1970,0.05235094807551895,0.09311236065642711,0.005058813840150833,0.007494468241930008,0.9639593958854675,0.10195652581751347
qsar-biodeg,LimiX_GPU,702,352,0.17855010106381586,0.3040244793766622,0.03545866906642914,0.04786583408713341,0.8664772510528564,0.012163421139121056
seismic-bumps,LimiX_GPU,1722,862,0.1090922866900202,0.20607013356168732,0.013957981020212173,0.01743294857442379,0.9350348114967346,0.01786629855632782
taiwanese_bankruptcy_prediction,LimiX_GPU,4546,2273,0.04461076128589806,0.08162261179258426,0.0076615456491708755,0.009415952488780022,0.9714034199714661,0.10151698626577854
APSFailure,TabM_GPU,50666,25334,0.008940383775657548,0.016921049548760805,0.0012800067197531462,0.001956351799890399,0.9941185712814331,2.5479471422731876
Amazon_employee_access,TabM_GPU,21846,10923,0.089345777114699,0.1675482702016374,0.005384715739637613,0.005761613603681326,0.9425066113471985,0.178930277004838
Bank_Customer_Churn,TabM_GPU,6666,3334,0.19720924561659567,0.32315391992360837,0.010039187967777252,0.01938771829009056,0.8683263063430786,0.05132467485964298
Bioresponse,TabM_GPU,2500,1251,0.28757943205363234,0.44758301262917755,0.019016146659851074,0.0432676300406456,0.7905675172805786,0.01898794434964657
Diabetes130US,TabM_GPU,47678,23840,0.15463348231079,0.281904101399534,0.009326398372650146,0.004533609375357628,0.9119966626167297,0.33399686217308044
E-CommereShippingData,TabM_GPU,7332,3667,0.35778723681148394,0.500238841895687,0.02898477017879486,0.029429398477077484,0.67030268907547,0.07075551338493824
Fitness_Club,TabM_GPU,1000,500,0.3178718562969992,0.4839667330337307,0.02274596504867077,0.0312192440032959,0.7559999823570251,0.010414529591798782
GiveMeSomeCredit,TabM_GPU,100000,50000,0.09693696758260055,0.1753011375878578,0.0019317995756864548,0.0025275354273617268,0.9386799931526184,1.194535544142127
HR_Analytics_Job_Change_of_Data_Scientists,TabM_GPU,12772,6386,0.27030217832238357,0.42555434132502373,0.012385770678520203,0.018929043784737587,0.8025367856025696,0.06844996474683285
Is-this-a-good-customer,TabM_GPU,1148,575,0.1945493947967086,0.33256461071881327,0.029785875231027603,0.043980445712804794,0.8852173686027527,0.013610908761620522
Marketing_Campaign,TabM_GPU,1493,747,0.14391340691310517,0.23123700262482502,0.017943507060408592,0.040611620992422104,0.8955823183059692,0.02716066688299179
NATICUSdroid,TabM_GPU,4994,2497,0.08452623376072695,0.14377051808319424,0.008782469667494297,0.01705736480653286,0.9419302940368652,0.12186900153756142
bank-marketing,TabM_GPU,30140,15071,0.1721087672918323,0.30006277474705717,0.006370916962623596,0.006415374577045441,0.8936367630958557,0.1992709133774042
blood-transfusion-service-center,TabM_GPU,498,250,0.3031350762859945,0.48045957182321397,0.057092975825071335,0.08494488149881363,0.8080000281333923,0.005021495744585991
churn,TabM_GPU,3333,1667,0.06615716718224873,0.14010353990091035,0.017825666815042496,0.021289365366101265,0.9628074169158936,0.033024346455931664
coil2000_insurance_policies,TabM_GPU,6548,3274,0.10639162104947017,0.20397925136043965,0.00957530364394188,0.008447183296084404,0.9404398202896118,0.052953777834773064
credit-g,TabM_GPU,666,334,0.33741403111939516,0.5129920439172332,0.05218575522303581,0.05711112171411514,0.742514967918396,0.006864855065941811
credit_card_clients_default,TabM_GPU,20000,10000,0.26398530458967423,0.4216605588181003,0.010737583041191101,0.012562602758407593,0.8233000040054321,0.11516190692782402
customer_satisfaction_in_airline,TabM_GPU,86586,43294,0.052547890697335474,0.08313929968370347,0.0010223900899291039,0.003264694707468152,0.9624890089035034,4.420878412202001
diabetes,TabM_GPU,512,256,0.34324001852739444,0.514335690660187,0.04765567183494568,0.08205173164606094,0.765625,0.006309589371085167
hazelnut-spread-contaminant-detection,TabM_GPU,1600,800,0.10986405553580283,0.1829286478563739,0.015496894717216492,0.0195340383797884,0.9262499809265137,0.034058183431625366
heloc,TabM_GPU,6972,3487,0.366015459961749,0.5459002021444533,0.01566849648952484,0.019300393760204315,0.7252652645111084,0.041147854179143906
in_vehicle_coupon_recommendation,TabM_GPU,8456,4228,0.3007194122131653,0.46378025446737775,0.025255337357521057,0.02845066972076893,0.7835856080055237,0.06295397691428661
jm1,TabM_GPU,7256,3629,0.2712128403554312,0.4305048681201219,0.013079334050416946,0.009541705250740051,0.8120694160461426,0.042385829612612724
kddcup09_appetency,TabM_GPU,33333,16667,0.0335201676823296,0.07651849304675166,0.0023295609280467033,0.0011128127807751298,0.9821803569793701,0.6317319571971893
online_shoppers_intention,TabM_GPU,8220,4110,0.14223211179052422,0.22821233283286232,0.006539363879710436,0.012373832985758781,0.9014598727226257,0.20204199850559235
polish_companies_bankruptcy,TabM_GPU,3940,1970,0.04162962571016709,0.08003427773079853,0.012942777946591377,0.018050843849778175,0.972588837146759,0.11199329234659672
qsar-biodeg,TabM_GPU,702,352,0.18537655435098802,0.31216342507228495,0.031515609472990036,0.04154984652996063,0.8806818127632141,0.011432172730565071
seismic-bumps,TabM_GPU,1722,862,0.11233929926045329,0.20783501071891736,0.018287476152181625,0.012167831882834435,0.9338747262954712,0.019634069874882698
taiwanese_bankruptcy_prediction,TabM_GPU,4546,2273,0.04515482507845668,0.08352841009863393,0.007564110681414604,0.011114413850009441,0.9736031889915466,0.11005892418324947
APSFailure,RealMLP_GPU,50666,25334,0.010885636280441185,0.0200413628438694,0.001185310771688819,0.0019930326379835606,0.9927765130996704,4.673723438754678
Amazon_employee_access,RealMLP_GPU,21846,10923,0.07948145481738843,0.1514025266996282,0.0046042948961257935,0.008506502956151962,0.9504714608192444,0.18845277838408947
Bank_Customer_Churn,RealMLP_GPU,6666,3334,0.19872592751369014,0.3248915074571529,0.007881218567490578,0.019706236198544502,0.8677264451980591,0.05477624014019966
Bioresponse,RealMLP_GPU,2500,1251,0.28101294153768236,0.4401224322871068,0.025927186012268066,0.05055602639913559,0.8001598715782166,0.019938312470912933
Diabetes130US,RealMLP_GPU,47678,23840,0.15303512889004425,0.27884533434173964,0.006769280880689621,0.006013459991663694,0.9119547009468079,0.406866405159235
E-CommereShippingData,RealMLP_GPU,7332,3667,0.3587912621598905,0.5025371888991345,0.035599879920482635,0.032762836664915085,0.6722115874290466,0.09509441815316677
Fitness_Club,RealMLP_GPU,1000,500,0.31615191417889377,0.4835332226240077,0.02965920977294445,0.03303452953696251,0.7739999890327454,0.009342163801193237
GiveMeSomeCredit,RealMLP_GPU,100000,50000,0.09735776627648443,0.17600679136569378,0.0022429227828979492,0.0024582163896411657,0.9383599758148193,1.4249552078545094
HR_Analytics_Job_Change_of_Data_Scientists,RealMLP_GPU,12772,6386,0.2713977200346933,0.426518258810151,0.01285572350025177,0.01687985472381115,0.8023802042007446,0.06708341650664806
Is-this-a-good-customer,RealMLP_GPU,1148,575,0.18727439117071507,0.31862136909284466,0.02610056847333908,0.027017470449209213,0.8852173686027527,0.01267104223370552
Marketing_Campaign,RealMLP_GPU,1493,747,0.1476140603954164,0.2383948797736994,0.011825822293758392,0.024539325386285782,0.898259699344635,0.024473372846841812
NATICUSdroid,RealMLP_GPU,4994,2497,0.08437807207811987,0.14441266161680366,0.007847629487514496,0.012022881768643856,0.9427312612533569,0.11481363512575626
bank-marketing,RealMLP_GPU,30140,15071,0.17156830848169144,0.2996939101876406,0.005391208454966545,0.006200246512889862,0.8944330215454102,0.19907637499272823
blood-transfusion-service-center,RealMLP_GPU,498,250,0.30563501265731496,0.48876861427558504,0.051800183951854706,0.07881985604763031,0.8119999766349792,0.00517963245511055
churn,RealMLP_GPU,3333,1667,0.06521871170715139,0.14029430812277127,0.024137098342180252,0.03070465847849846,0.962207555770874,0.04565570503473282
coil2000_insurance_policies,RealMLP_GPU,6548,3274,0.1062566518433993,0.20309129703599738,0.010157877579331398,0.010832738131284714,0.9404398202896118,0.050843119621276855
credit-g,RealMLP_GPU,666,334,0.3295337444388565,0.5008981451407416,0.04563165083527565,0.06593810021877289,0.7544910311698914,0.006178498268127441
credit_card_clients_default,RealMLP_GPU,20000,10000,0.26393127149242646,0.4223998097814152,0.010256677865982056,0.01457304134964943,0.8227999806404114,0.114746930077672
customer_satisfaction_in_airline,RealMLP_GPU,86586,43294,0.053418284929730386,0.08550094561352393,0.002001051791012287,0.0031838996801525354,0.9622118473052979,3.1955261062830687
diabetes,RealMLP_GPU,512,256,0.30212902547645887,0.4614365897826075,0.019519545137882233,0.031317487359046936,0.78125,0.007246462628245354
