dataset,model,cal_size,test_size,CB-monotone_brier,CB-monotone_logloss,CB-monotone_kuiper,CB-monotone_ece-15,CB-monotone_accuracy,CB-monotone_time
Marketing_Campaign,TabICLv2,1493,747,0.1350516925422512,0.21589380187077026,0.014575162902474403,0.034133363515138626,0.8995984196662903,0.17979316785931587
NATICUSdroid,TabICLv2,4994,2497,0.08009887008896338,0.13652864319239458,0.004452535882592201,0.011063998565077782,0.945134162902832,0.2269175685942173
bank-marketing,TabICLv2,30140,15071,0.17114880272911367,0.29871698085582227,0.007081162184476852,0.009676736779510975,0.8942339420318604,0.5200652368366718
blood-transfusion-service-center,TabICLv2,498,250,0.3017300235807856,0.48393983008904795,0.05219394713640213,0.09901847690343857,0.800000011920929,0.1728449910879135
churn,TabICLv2,3333,1667,0.0507642257613432,0.11256388069461475,0.014615778811275959,0.01313964556902647,0.9694061279296875,0.2078913226723671
coil2000_insurance_policies,TabICLv2,6548,3274,0.10575904427798558,0.20022820609012765,0.0068026138469576836,0.004796174820512533,0.9404398202896118,0.26378418132662773
credit-g,TabICLv2,666,334,0.3308834545605845,0.5030278283380983,0.04547179490327835,0.070386603474617,0.7544910311698914,0.17722905799746513
credit_card_clients_default,TabICLv2,20000,10000,0.26156486005837526,0.4182858824106606,0.00665196031332016,0.011662648059427738,0.8230000138282776,0.4104536436498165
customer_satisfaction_in_airline,TabICLv2,86586,43294,0.05309985131285993,0.08441500171592327,0.0027382653206586838,0.0034877497237175703,0.9623273611068726,1.1061827093362808
diabetes,TabICLv2,512,256,0.306726218986425,0.46733349067599605,0.022338323295116425,0.03936861455440521,0.7734375,0.17260956764221191
hazelnut-spread-contaminant-detection,TabICLv2,1600,800,0.05175217660010735,0.09305053463390553,0.005711250007152557,0.015051601454615593,0.9637500047683716,0.18836672976613045
heloc,TabICLv2,6972,3487,0.36318948173124055,0.5426198836315336,0.013660896569490433,0.021153992041945457,0.7341554164886475,0.26552770286798477
in_vehicle_coupon_recommendation,TabICLv2,8456,4228,0.3112783466282866,0.47772863093012385,0.009673580527305603,0.02060219645500183,0.7800378203392029,0.28265541046857834
jm1,TabICLv2,7256,3629,0.26124132590641647,0.4152229581186722,0.01986348256468773,0.018026186153292656,0.8197850584983826,0.27277277782559395
kddcup09_appetency,TabICLv2,33333,16667,0.03359513024694712,0.07665503521541167,0.0019902456551790237,0.00041988654993474483,0.9821803569793701,0.5634107738733292
online_shoppers_intention,TabICLv2,8220,4110,0.14047778543424733,0.22436435043582179,0.006144700571894646,0.011597612872719765,0.9024330973625183,0.28603366762399673
polish_companies_bankruptcy,TabICLv2,3940,1970,0.02988272475159213,0.05969975253884424,0.006260937079787254,0.008877874352037907,0.9832487106323242,0.2171463631093502
qsar-biodeg,TabICLv2,702,352,0.1750971606464373,0.2984863422115894,0.03281295299530029,0.05344529449939728,0.8920454382896423,0.1753399632871151
seismic-bumps,TabICLv2,1722,862,0.11033037841899267,0.2046424374742967,0.015435123816132545,0.017697172239422798,0.9338747262954712,0.18613959848880768
taiwanese_bankruptcy_prediction,TabICLv2,4546,2273,0.04273108639857265,0.07913286173304497,0.005207163747400045,0.006392017472535372,0.9709634780883789,0.220620796084404
APSFailure,RealTabPFN-v2.5,50666,25334,0.008672022289321638,0.016398085611334507,0.0005972025683149695,0.0005420247325673699,0.9945132732391357,0.6896730251610279
Amazon_employee_access,RealTabPFN-v2.5,21846,10923,0.08261371402691271,0.15831882021017882,0.0026590388733893633,0.005351161118596792,0.9487320184707642,0.42619429528713226
Bank_Customer_Churn,RealTabPFN-v2.5,6666,3334,0.19522774850012933,0.3193958281818945,0.009497061371803284,0.02431359328329563,0.8704259395599365,0.2589421607553959
Bioresponse,RealTabPFN-v2.5,2500,1251,0.27175534077594543,0.4230806698222714,0.0221156757324934,0.03641458973288536,0.8073540925979614,0.20449675619602203
Diabetes130US,RealTabPFN-v2.5,47678,23840,0.1539889609610816,0.2812783343471418,0.007776414044201374,0.006231310777366161,0.9119966626167297,0.6939914785325527
E-CommereShippingData,RealTabPFN-v2.5,7332,3667,0.35579023132015514,0.49726623973453654,0.027062073349952698,0.019549347460269928,0.6855740547180176,0.2667459510266781
Fitness_Club,RealTabPFN-v2.5,1000,500,0.31310462539333,0.47649634205051233,0.02107463777065277,0.051762353628873825,0.777999997138977,0.18243857100605965
GiveMeSomeCredit,RealTabPFN-v2.5,100000,50000,0.09712968580692445,0.1755757221868687,0.0031156279146671295,0.004185604862868786,0.9384400248527527,1.2746531143784523
HR_Analytics_Job_Change_of_Data_Scientists,RealTabPFN-v2.5,12772,6386,0.26766985888668954,0.4229028895365106,0.008389182388782501,0.011513388715684414,0.8078609704971313,0.33735186979174614
Is-this-a-good-customer,RealTabPFN-v2.5,1148,575,0.19821213485671912,0.3364587316556368,0.02130257710814476,0.030113697052001953,0.8713043332099915,0.17743176594376564
Marketing_Campaign,RealTabPFN-v2.5,1493,747,0.13147513519369722,0.212681053499984,0.015506334602832794,0.026653222739696503,0.9009370803833008,0.18736903741955757
NATICUSdroid,RealTabPFN-v2.5,4994,2497,0.08431683529227071,0.14460415717152308,0.006804309785366058,0.01191062480211258,0.9407289028167725,0.23485953733325005
bank-marketing,RealTabPFN-v2.5,30140,15071,0.1713088898369725,0.2987567984543819,0.0038533718325197697,0.005176234524697065,0.8941012620925903,0.5166468322277069
blood-transfusion-service-center,RealTabPFN-v2.5,498,250,0.30372474179516523,0.4843270464560302,0.05678725242614746,0.09552617371082306,0.8119999766349792,0.17292844504117966
